Data File Name,Ggoyal_High Sensitivity DNA Assay_DE24802700_2018-03-20_12-29-39.xad
51.5,1.210329
51.55,1.313974
51.6,1.421559
51.65,1.49706
51.7,1.488046
51.75,1.495082
51.8,1.503311
51.85,1.476316
51.9,1.393593
51.95,1.323403
52,1.298344
52.05,1.220872
52.1,1.085246
52.15,0.9569582
52.2,0.9001862
52.25,0.865913
52.3,0.8050371
52.35,0.8064644
52.4,0.8175709
52.45,0.7642084
52.5,0.6802961
52.55,0.6075093
52.6,0.5741357
52.65,0.5780957
52.7,0.5566629
52.75,0.5087146
52.8,0.4290088
52.85,0.3317326
52.9,0.2737318
52.95,0.2887793
53,0.3601312
53.05,0.4442475
53.1,0.4561503
53.15,0.3321927
53.2,0.165264
53.25,5.252207E-02
53.3,-4.098116E-02
53.35,-3.682817E-02
53.4,0.0329444
53.45,0.1669246
53.5,0.3276213
53.55,0.3143373
53.6,0.3050204
53.65,0.2501177
53.7,0.1303639
53.75,4.630967E-02
53.8,3.075445E-02
53.85,0.1077219
53.9,0.1924712
53.95,0.2558702
54,0.3217635
54.05,0.3553623
54.1,0.3434572
54.15,0.4430541
54.2,0.9693829
54.25,2.415669
54.3,5.706815
54.35,11.90093
54.4,21.97501
54.45,35.9934
54.5,52.65489
54.55,69.80547
54.6,83.90701
54.65,91.8101
54.7,92.01143
54.75,84.71429
54.8,71.79076
54.85,56.19468
54.9,40.95315
54.95,28.23505
55,18.92063
55.05,12.76947
55.1,9.081232
55.15,7.003726
55.2,5.703387
55.25,4.797725
55.3,4.106027
55.35,3.436093
55.4,2.752795
55.45,2.256045
55.5,1.916246
55.55,1.711411
55.6,1.532753
55.65,1.40498
55.7,1.342535
55.75,1.231849
55.8,1.140939
55.85,1.136269
55.9,1.196597
55.95,1.201503
56,1.178803
56.05,1.145784
56.1,1.0827
56.15,0.9758134
56.2,0.8860405
56.25,0.8705944
56.3,0.8283464
56.35,0.79381
56.4,0.753134
56.45,0.808945
56.5,0.8123383
56.55,0.7703618
56.6,0.7644197
56.65,0.7833318
56.7,0.775515
56.75,0.7053621
56.8,0.7438291
56.85,0.816922
56.9,0.8411484
56.95,0.7855784
57,0.7218957
57.05,0.6325947
57.1,0.5674414
57.15,0.5521349
57.2,0.6095159
57.25,0.7030358
57.3,0.7055156
57.35,0.6856564
57.4,0.6142672
57.45,0.5401727
57.5,0.5029805
57.55,0.5348619
57.6,0.501054
57.65,0.4687986
57.7,0.39047
57.75,0.3306141
57.8,0.2543636
57.85,0.1954185
57.9,0.1490908
57.95,0.1508664
58,0.1579415
58.05,7.745513E-02
58.1,5.208625E-03
58.15,-3.348787E-02
58.2,-8.353392E-02
58.25,-0.100873
58.3,-7.579709E-02
58.35,-3.906856E-02
58.4,1.023465E-02
58.45,-4.962295E-02
58.5,-0.1276954
58.55,-8.708979E-02
58.6,-5.826147E-02
58.65,0.2335223
58.7,1.397096
58.75,4.212178
58.8,10.15004
58.85,20.02884
58.9,33.74168
58.95,50.00426
59,66.52384
59.05,80.47512
59.1,89.55205
59.15,91.9778
59.2,87.60912
59.25,77.59254
59.3,63.97504
59.35,49.47203
59.4,36.25599
59.45,25.67023
59.5,18.22377
59.55,13.39368
59.6,10.19221
59.65,8.181251
59.7,6.741858
59.75,5.91819
59.8,5.229643
59.85,4.624169
59.9,4.208586
59.95,3.737457
60,3.279037
60.05,2.889295
60.1,2.580205
60.15,2.297689
60.2,2.007897
60.25,1.711746
60.3,1.470752
60.35,1.2853
60.4,1.154586
60.45,1.160203
60.5,1.169364
60.55,1.105005
60.6,1.061965
60.65,0.9900777
60.7,0.9158446
60.75,0.8678747
60.8,0.8393556
60.85,0.8945779
60.9,0.7553366
60.95,0.6985223
61,0.7557749
61.05,0.7456095
61.1,0.7731227
61.15,0.7527164
61.2,0.7005805
61.25,0.6500273
61.3,0.6267583
61.35,0.7005025
61.4,0.8280442
61.45,0.9043127
61.5,0.9503369
61.55,0.9414243
61.6,0.8421149
61.65,0.800442
61.7,0.8236837
61.75,0.8607582
61.8,0.7869775
61.85,0.7340468
61.9,0.6630135
61.95,0.6044942
62,0.5815237
62.05,0.5599982
62.1,0.5837343
62.15,0.5557159
62.2,0.4594742
62.25,0.4228209
62.3,0.4237681
62.35,0.4008443
62.4,0.3539855
62.45,0.2804178
62.5,0.2017691
62.55,0.1229075
62.6,2.097022E-02
62.65,1.491172E-02
62.7,5.515615E-02
62.75,0.0464748
62.8,-1.695865E-02
62.85,-0.1524497
62.9,-0.3313806
62.95,-0.4710112
63,-0.4698056
63.05,-0.4468673
63.1,-0.3979775
63.15,-0.4006662
63.2,-0.431077
63.25,-0.4630378
63.3,-0.4820364
63.35,-0.4626177
63.4,-0.403694
63.45,-0.3923648
63.5,-0.4459092
63.55,-0.5174546
63.6,-0.6460109
63.65,-0.740405
63.7,-0.7999166
63.75,-0.8235264
63.8,-0.7306758
63.85,-0.6205576
63.9,-0.5728466
63.95,-0.5710554
64,-0.6503206
64.05,-0.7665618
64.1,-0.8248888
64.15,-0.8182498
64.2,-0.7862445
64.25,-0.7465436
64.3,-0.7401264
64.35,-0.7763793
64.4,-0.8251152
64.45,-0.8414607
64.5,-0.8141308
64.55,-0.7806859
64.6,-0.7752942
64.65,-0.7944241
64.7,-0.8247633
64.75,-0.867924
64.8,-0.8923665
64.85,-0.869131
64.9,-0.8370113
64.95,-0.8785011
65,-0.9278383
65.05,-0.9423972
65.1,-0.9200875
65.15,-0.8802012
65.2,-0.8560237
65.25,-0.8355331
65.3,-0.8481386
65.35,-0.9016899
65.4,-0.9515135
65.45,-0.9956356
65.5,-1.044497
65.55,-1.07208
65.6,-1.046378
65.65,-0.9587604
65.7,-0.8343526
65.75,-0.741534
65.8,-0.7673197
65.85,-0.8178136
65.9,-0.932748
65.95,-0.9975995
66,-0.9857726
66.05,-0.9397109
66.1,-0.8653778
66.15,-0.8665528
66.2,-0.8698415
66.25,-0.8387942
66.3,-0.8522828
66.35,-0.8793332
66.4,-0.9429174
66.45,-0.9826554
66.5,-1.001119
66.55,-1.048073
66.6,-1.05312
66.65,-0.9987457
66.7,-0.9935954
66.75,-1.004474
66.8,-0.9852942
66.85,-1.001662
66.9,-1.05959
66.95,-1.142304
67,-1.138184
67.05,-1.105187
67.1,-1.162543
67.15,-1.21481
67.2,-1.242092
67.25,-1.281042
67.3,-0.9611242
67.35,0.3319164
67.4,3.174314
67.45,8.121413
67.5,16.18252
67.55,27.63876
67.6,41.86731
67.65,57.77722
67.7,73.68616
67.75,87.71027
67.8,97.91784
67.85,102.1286
67.9,99.84606
67.95,91.79335
68,78.81862
68.05,63.77453
68.1,49.45585
68.15,37.10457
68.2,27.74005
68.25,20.69261
68.3,15.95345
68.35,12.9766
68.4,10.88948
68.45,9.416795
68.5,8.329665
68.55,7.26041
68.6,6.260771
68.65,5.36049
68.7,4.555556
68.75,3.937106
68.8,3.389282
68.85,2.98105
68.9,2.746574
68.95,2.688675
69,2.58694
69.05,2.464489
69.1,2.174222
69.15,1.891232
69.2,1.695789
69.25,1.69278
69.3,1.677514
69.35,1.719839
69.4,1.650559
69.45,1.47154
69.5,1.279174
69.55,1.085379
69.6,0.9275469
69.65,0.8319522
69.7,0.7763388
69.75,0.7640967
69.8,0.7587742
69.85,0.7251601
69.9,0.770376
69.95,0.8210899
70,0.8386717
70.05,0.8999019
70.1,0.9404508
70.15,0.893603
70.2,0.7406023
70.25,0.6670218
70.3,0.6937151
70.35,0.7311463
70.4,0.8244183
70.45,0.9696501
70.5,1.030665
70.55,0.9809779
70.6,0.8861378
70.65,0.8099841
70.7,0.7127702
70.75,0.6925972
70.8,0.8143708
70.85,0.957294
70.9,1.074727
70.95,1.089285
71,1.088325
71.05,1.066266
71.1,0.9736829
71.15,0.9443205
71.2,1.007305
71.25,0.937898
71.3,0.7999619
71.35,0.6796261
71.4,0.5712663
71.45,0.5595916
71.5,0.5613601
71.55,0.5420272
71.6,0.5599225
71.65,0.5349329
71.7,0.4767185
71.75,0.4987478
71.8,0.5496204
71.85,0.5260994
71.9,0.4268303
71.95,0.257433
72,0.1222035
72.05,0.0520121
72.1,-8.343259E-02
72.15,-0.1590156
72.2,-0.2090464
72.25,-0.2577595
72.3,-0.2974539
72.35,-0.3180001
72.4,-0.3549486
72.45,-0.3646587
72.5,-0.4661713
72.55,-0.5667862
72.6,-0.6173509
72.65,-0.6571521
72.7,-0.6792098
72.75,-0.7084829
72.8,-0.7436994
72.85,-0.7593835
72.9,-0.7953072
72.95,-0.8574297
73,-0.9120097
73.05,-1.018808
73.1,-1.072351
73.15,-1.067153
73.2,-1.144028
73.25,-1.151336
73.3,-1.219988
73.35,-1.266509
73.4,-1.264582
73.45,-1.260605
73.5,-1.182833
73.55,-1.096319
73.6,-1.120638
73.65,-1.129942
73.7,-1.118845
73.75,-1.1146
73.8,-1.110476
73.85,-1.095304
73.9,-1.104566
73.95,-1.147811
74,-1.193846
74.05,-1.260177
74.1,-1.312559
74.15,-1.329249
74.2,-1.251908
74.25,-1.166068
74.3,-1.129275
74.35,-1.166523
74.4,-1.19444
74.45,-1.285588
74.5,-1.397817
74.55,-1.382358
74.6,-1.36899
74.65,-1.41157
74.7,-1.411827
74.75,-1.424689
74.8,-1.440615
74.85,-1.483399
74.9,-1.524947
74.95,-1.506158
75,-1.450707
75.05,-1.397709
75.1,-1.357695
75.15,-1.327056
75.2,-1.411852
75.25,-1.500721
75.3,-1.582384
75.35,-1.498027
75.4,-1.31189
75.45,-0.8125765
75.5,0.251838
75.55,2.464434
75.6,6.225123
75.65,12.244
75.7,21.13449
75.75,32.81707
75.8,46.79072
75.85,61.84737
75.9,76.55013
75.95,89.55065
76,99.1457
76.05,103.9998
76.1,103.9063
76.15,99.13257
76.2,90.67408
76.25,79.46387
76.3,66.85532
76.35,54.35485
76.4,43.40318
76.45,34.29142
76.5,27.3255
76.55,22.10612
76.6,18.51559
76.65,15.64049
76.7,13.37726
76.75,11.46761
76.8,10.05337
76.85,8.932096
76.9,7.883445
76.95,6.930176
77,6.108411
77.05,5.365162
77.1,4.697888
77.15,4.183181
77.2,3.821686
77.25,3.544647
77.3,3.335135
77.35,3.035223
77.4,2.706724
77.45,2.418444
77.5,2.184259
77.55,2.091405
77.6,2.228243
77.65,2.221816
77.7,2.390369
77.75,2.279852
77.8,1.975654
77.85,1.632574
77.9,1.382435
77.95,1.284079
78,1.332945
78.05,1.397639
78.1,1.426969
78.15,1.373748
78.2,1.203525
78.25,1.19899
78.3,1.230468
78.35,1.302021
78.4,1.399547
78.45,1.375395
78.5,1.330767
78.55,1.182567
78.6,0.9702817
78.65,0.8908665
78.7,0.8708965
78.75,0.9397625
78.8,1.05344
78.85,1.091947
78.9,1.15261
78.95,1.171934
79,1.233458
79.05,1.38042
79.1,1.53063
79.15,1.68
79.2,1.796013
79.25,1.815858
79.3,1.857673
79.35,1.905403
79.4,1.871197
79.45,1.863309
79.5,1.706667
79.55,1.449473
79.6,1.23325
79.65,0.9784448
79.7,0.9096731
79.75,0.9282327
79.8,0.9519721
79.85,0.9730738
79.9,0.9513224
79.95,0.8206926
80,0.7022676
80.05,0.6552806
80.1,0.6419941
80.15,0.5698799
80.2,0.4244134
80.25,0.3126095
80.3,0.2783234
80.35,0.2893445
80.4,0.280614
80.45,0.2475646
80.5,0.1421396
80.55,7.105249E-02
80.6,-0.1152334
80.65,-0.171564
80.7,-0.2620725
80.75,-0.2899874
80.8,-0.297879
80.85,-0.357464
80.9,-0.3874494
80.95,-0.3916174
81,-0.4445221
81.05,-0.4556558
81.1,-0.4798289
81.15,-0.5321342
81.2,-0.5987839
81.25,-0.710881
81.3,-0.7990549
81.35,-0.7668755
81.4,-0.5702713
81.45,-0.1313157
81.5,0.8327197
81.55,2.306136
81.6,4.891263
81.65,9.005871
81.7,15.41155
81.75,24.29429
81.8,35.26789
81.85,47.14409
81.9,59.40989
81.95,70.87675
82,81.10049
82.05,88.94952
82.1,93.81089
82.15,95.4641
82.2,93.47908
82.25,88.0992
82.3,80.39396
82.35,71.42289
82.4,62.2241
82.45,53.5353
82.5,45.33128
82.55,38.23958
82.6,32.47692
82.65,27.5362
82.7,23.54585
82.75,20.41066
82.8,18.00316
82.85,15.83544
82.9,14.07914
82.95,12.55538
83,11.59532
83.05,10.7331
83.1,9.918343
83.15,9.199167
83.2,8.526277
83.25,7.962566
83.3,7.551549
83.35,7.161088
83.4,6.821181
83.45,6.664709
83.5,6.471625
83.55,6.413854
83.6,6.377023
83.65,6.445194
83.7,6.371196
83.75,6.089165
83.8,5.855506
83.85,5.585994
83.9,5.42088
83.95,5.382144
84,5.278819
84.05,5.192056
84.1,5.20265
84.15,5.214078
84.2,5.247581
84.25,5.302771
84.3,5.401647
84.35,5.522376
84.4,5.533038
84.45,5.427557
84.5,5.307195
84.55,5.160522
84.6,5.02121
84.65,4.933718
84.7,4.898227
84.75,4.97226
84.8,4.856329
84.85,4.900102
84.9,4.820975
84.95,4.773151
85,4.75272
85.05,4.672469
85.1,4.574062
85.15,4.492355
85.2,4.356424
85.25,4.242283
85.3,4.0475
85.35,3.78266
85.4,3.536347
85.45,3.274087
85.5,3.044863
85.55,2.906047
85.6,2.847707
85.65,2.713238
85.7,2.500199
85.75,2.345145
85.8,2.295511
85.85,2.369905
85.9,2.651449
85.95,3.110036
86,4.028927
86.05,5.469266
86.1,7.718025
86.15,11.6601
86.2,17.35948
86.25,25.19277
86.3,35.21767
86.35,46.79914
86.4,59.74612
86.45,73.18314
86.5,85.58562
86.55,96.26347
86.6,104.3363
86.65,109.2189
86.7,110.801
86.75,109.415
86.8,104.4084
86.85,96.67245
86.9,86.10729
86.95,75.01737
87,64.1171
87.05,54.41193
87.1,45.98473
87.15,39.12354
87.2,33.24165
87.25,28.55764
87.3,24.79947
87.35,21.80084
87.4,19.29238
87.45,17.18981
87.5,15.52001
87.55,14.10505
87.6,12.93951
87.65,11.95987
87.7,10.99735
87.75,10.31925
87.8,9.754537
87.85,9.256727
87.9,8.923117
87.95,8.516132
88,8.103685
88.05,7.647829
88.1,7.234766
88.15,7.286436
88.2,7.471054
88.25,7.755754
88.3,7.959167
88.35,7.936227
88.4,7.706335
88.45,7.50092
88.5,7.479296
88.55,7.689538
88.6,8.113841
88.65,8.611933
88.7,9.06264
88.75,9.185011
88.8,8.904142
88.85,8.779498
88.9,8.74232
88.95,8.786054
89,9.052817
89.05,9.528447
89.1,10.04137
89.15,10.95881
89.2,12.68853
89.25,15.86662
89.3,20.78436
89.35,27.73819
89.4,36.31722
89.45,45.92085
89.5,56.47425
89.55,67.63773
89.6,78.70899
89.65,88.97941
89.7,97.68532
89.75,104.4438
89.8,108.513
89.85,109.261
89.9,106.5506
89.95,100.9273
90,92.65638
90.05,83.10322
90.1,72.86179
90.15,63.29195
90.2,55.21763
90.25,48.13664
90.3,41.81582
90.35,36.57702
90.4,32.19064
90.45,28.62486
90.5,25.83909
90.55,23.67831
90.6,21.91725
90.65,20.31562
90.7,18.92991
90.75,17.93664
90.8,17.16245
90.85,16.59504
90.9,16.32933
90.95,16.11812
91,15.85451
91.05,15.69559
91.1,15.66632
91.15,15.26855
91.2,14.64775
91.25,14.38499
91.3,14.12405
91.35,14.10293
91.4,14.25411
91.45,14.33427
91.5,14.11171
91.55,13.6585
91.6,13.3432
91.65,13.24099
91.7,13.06021
91.75,12.77233
91.8,12.51882
91.85,12.16769
91.9,11.85949
91.95,11.43693
92,10.99763
92.05,10.4721
92.1,10.02563
92.15,9.555355
92.2,9.270794
92.25,9.055699
92.3,8.684203
92.35,8.057263
92.4,7.455832
92.45,6.957952
92.5,6.650656
92.55,6.412883
92.6,6.181542
92.65,5.88883
92.7,5.604765
92.75,5.387542
92.8,5.143655
92.85,4.923991
92.9,4.661523
92.95,4.383373
93,4.038922
93.05,3.67534
93.1,3.507812
93.15,3.396691
93.2,3.176407
93.25,3.220958
93.3,3.515456
93.35,4.338437
93.4,5.628393
93.45,7.543639
93.5,10.52458
93.55,14.77781
93.6,20.64016
93.65,28.19621
93.7,37.07577
93.75,46.62276
93.8,56.41841
93.85,66.18375
93.9,75.35521
93.95,83.49281
94,89.77169
94.05,94.51198
94.1,97.71925
94.15,98.26418
94.2,95.99549
94.25,91.97697
94.3,86.67092
94.35,80.41912
94.4,73.72907
94.45,67.67366
94.5,62.78941
94.55,57.85981
94.6,53.31432
94.65,49.46203
94.7,46.20362
94.75,43.32801
94.8,41.05422
94.85,39.70913
94.9,38.92987
94.95,38.17313
95,37.03788
95.05,35.94683
95.1,34.85159
95.15,34.03907
95.2,33.44772
95.25,32.96358
95.3,32.90529
95.35,32.74478
95.4,31.8875
95.45,30.4889
95.5,28.822
95.55,26.82764
95.6,24.61669
95.65,22.84449
95.7,21.78623
95.75,21.07522
95.8,20.21675
95.85,19.21221
95.9,18.23111
95.95,17.1929
96,16.18844
96.05,15.28554
96.1,14.51389
96.15,13.7765
96.2,13.06558
96.25,11.99875
96.3,11.41048
96.35,10.85536
96.4,10.35101
96.45,9.896165
96.5,9.580829
96.55,9.209936
96.6,8.641779
96.65,8.022945
96.7,7.510111
96.75,7.000053
96.8,6.589886
96.85,6.389843
96.9,6.281536
96.95,6.096358
97,5.774176
97.05,5.430571
97.1,5.072466
97.15,4.589214
97.2,4.185734
97.25,4.001293
97.3,3.835071
97.35,3.666221
97.4,3.634666
97.45,3.499995
97.5,3.387925
97.55,3.033906
97.6,2.733847
97.65,2.641411
97.7,2.557008
97.75,2.519528
97.8,2.438957
97.85,2.108209
97.9,1.675068
97.95,1.329155
98,1.137301
98.05,1.220321
98.1,1.397257
98.15,1.510122
98.2,1.511942
98.25,1.325764
98.3,1.189247
98.35,1.011789
98.4,0.7042587
98.45,0.504566
98.5,0.2932712
98.55,0.1659923
98.6,0.1145283
98.65,0.1671126
98.7,0.2924221
98.75,0.3620367
98.8,0.2737857
98.85,0.1019106
98.9,-3.169078E-02
98.95,-0.1509494
99,-0.2445613
99.05,-0.2005178
99.1,-8.253885E-02
99.15,-3.315961E-02
99.2,-3.467128E-02
99.25,-0.1129469
99.3,-0.1209037
99.35,-0.201707
99.4,-0.403416
99.45,-0.4528016
99.5,-0.5415742
99.55,-0.5900546
99.6,-0.4601431
99.65,-0.3603018
99.7,-0.3258781
99.75,-0.3379516
99.8,-0.4034816
99.85,-0.4450792
99.9,-0.5076799
99.95,-0.5123897
100,-0.4017016
100.05,-0.2836164
100.1,-0.2192652
100.15,-0.1278953
100.2,0.1553057
100.25,0.7012988
100.3,1.88794
100.35,4.053483
100.4,7.47726
100.45,11.77171
100.5,17.8613
100.55,25.53769
100.6,34.47725
100.65,43.64544
100.7,53.11105
100.75,62.7966
100.8,73.38612
100.85,84.23209
100.9,94.33382
100.95,103.3186
101,110.5734
101.05,115.3092
101.1,118.362
101.15,120.7464
101.2,121.189
101.25,118.7238
101.3,113.7875
101.35,108.0375
101.4,102.9091
101.45,98.57998
101.5,93.53189
101.55,88.42906
101.6,82.31242
101.65,75.36593
101.7,69.58797
101.75,64.86068
101.8,60.20392
101.85,56.33864
101.9,52.4706
101.95,48.73349
102,45.43046
102.05,42.08798
102.1,38.90671
102.15,36.119
102.2,33.15043
102.25,30.45003
102.3,28.51563
102.35,25.86685
102.4,23.2065
102.45,21.18826
102.5,19.46502
102.55,18.88549
102.6,17.94827
102.65,16.09515
102.7,14.47822
102.75,12.59333
102.8,10.97257
102.85,10.29285
102.9,10.08863
102.95,9.774483
103,8.80337
103.05,7.47665
103.1,6.313768
103.15,5.347402
103.2,4.513532
103.25,3.983347
103.3,3.678382
