Data File Name,Nextera2_jlc_High Sensitivity DNA Assay_DE24802700_2016-09-01_11-31-05.xad,,
Data File Path,C:\Users\jlchiniquy\Desktop\20171205_Nextera_library_size_to_loading_concentration_tool\JLChiniquy,,
Date Created,"Thursday, September 01, 2016 6:31:05 PM",,
Date Last Modified,"Friday, November 17, 2017 12:23:26 AM",,
Version Created,B.02.07.SI532,,
Version Last Modified,B.02.08.SI648,,
 ,,,
Assay Name,High Sensitivity DNA,,
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA,,
Assay Title,High Sensitivity DNA Assay,,
Assay Version,1,,
 ,,,
Number of Samples Run,11,,
 ,,,
Sample Name,0.1,,
Number of Events,2121,,
 ,,,
Time,Value,Library Loading Concentration (pM),Cluster Density (K/mm^2)
67.75,12.94839,,
67.8,13.10616,,
67.85,13.17092,,
67.9,13.03435,,
67.95,13.00396,,
68,13.06277,,
68.05,13.21539,,
68.1,13.50873,,
68.15,13.84003,,
68.2,14.02297,,
68.25,14.0705,,
68.3,14.0749,,
68.35,13.94583,,
68.4,13.81596,,
68.45,13.93751,,
68.5,14.14094,,
68.55,14.21647,,
68.6,14.39866,,
68.65,14.88995,,
68.7,15.06812,,
68.75,15.1812,,
68.8,15.16687,,
68.85,15.45122,,
68.9,15.56043,,
68.95,15.75521,,
69,16.61995,,
69.05,17.0601,,
69.1,17.01778,,
69.15,17.13122,,
69.2,17.01179,,
69.25,17.10648,,
69.3,16.94285,,
69.35,16.74469,,
69.4,16.90187,,
69.45,16.81765,,
69.5,17.50292,,
69.55,17.95562,,
69.6,18.09352,,
69.65,18.06943,,
69.7,17.79703,,
69.75,17.19995,,
69.8,17.34323,,
69.85,17.66173,,
69.9,18.21097,,
69.95,18.5705,,
70,18.70498,,
70.05,18.7468,,
70.1,18.51171,,
70.15,18.35949,,
70.2,18.55725,,
70.25,18.64968,,
70.3,18.72016,,
70.35,18.837,,
70.4,19.17463,,
70.45,19.41984,,
70.5,19.56849,,
70.55,19.73577,,
70.6,19.76407,,
70.65,19.62678,,
70.7,19.49836,,
70.75,19.66541,,
70.8,19.77486,,
70.85,19.87041,,
70.9,20.54169,,
70.95,21.18151,,
71,21.45887,,
71.05,21.50183,,
71.1,21.30274,,
71.15,21.22915,,
71.2,20.91803,,
71.25,20.93247,,
71.3,21.14266,,
71.35,21.59218,,
71.4,22.06495,,
71.45,22.64266,,
71.5,23.2601,,
71.55,23.92506,,
71.6,24.19803,,
71.65,24.30599,,
71.7,24.41275,,
71.75,24.67016,,
71.8,24.82087,,
71.85,25.12442,,
71.9,25.24404,,
71.95,25.25977,,
72,25.76415,,
72.05,26.29727,,
72.1,26.74125,,
72.15,26.74272,,
72.2,26.34528,,
72.25,25.75018,,
72.3,25.28712,,
72.35,25.45656,,
72.4,25.91388,,
72.45,26.22105,,
72.5,26.25823,,
72.55,26.13516,,
72.6,26.04787,,
72.65,25.95052,,
72.7,25.89322,,
72.75,26.01946,,
72.8,26.25867,,
72.85,26.75797,,
72.9,27.28233,,
72.95,27.39028,,
73,27.11061,,
73.05,26.78767,,
73.1,26.57557,,
73.15,27.13012,,
73.2,27.6522,,
73.25,27.92241,,
73.3,27.96901,,
73.35,27.65672,,
73.4,27.91968,,
73.45,28.00288,,
73.5,27.93431,,
73.55,28.16649,,
73.6,28.26034,,
73.65,28.23608,,
73.7,28.43888,,
73.75,28.92371,,
73.8,29.75287,,
73.85,29.89644,,
73.9,30.04989,,
73.95,30.63302,,
74,31.37958,,
74.05,31.73375,,
74.1,31.6757,,
74.15,31.6997,,
74.2,31.87482,,
74.25,31.93285,,
74.3,32.17337,,
74.35,32.43886,,
74.4,32.62817,,
74.45,32.80835,,
74.5,33.02432,,
74.55,33.40066,,
74.6,33.80366,,
74.65,33.67508,,
74.7,33.44611,,
74.75,33.56868,,
74.8,33.80227,,
74.85,34.05016,,
74.9,34.32098,,
74.95,34.55225,,
75,34.73199,,
75.05,34.7392,,
75.1,34.87933,,
75.15,35.15474,,
75.2,35.30128,,
75.25,35.25761,,
75.3,35.2224,,
75.35,35.53869,,
75.4,35.979,,
75.45,36.26848,,
75.5,36.96343,,
75.55,37.38763,,
75.6,37.23513,,
75.65,37.26022,,
75.7,37.40575,,
75.75,37.46859,,
75.8,37.58699,,
75.85,37.99813,,
75.9,38.88909,,
75.95,39.65948,,
76,40.32794,,
76.05,40.31542,,
76.1,39.92913,,
76.15,39.90667,,
76.2,40.055,,
76.25,40.5589,,
76.3,41.48687,,
76.35,42.28569,,
76.4,42.459,,
76.45,42.70675,,
76.5,43.07442,,
76.55,42.92921,,
76.6,42.34761,,
76.65,41.69447,,
76.7,41.39953,,
76.75,41.38809,,
76.8,41.58695,,
76.85,42.22617,,
76.9,43.31841,,
76.95,44.40504,,
77,44.96545,,
77.05,44.96124,,
77.1,44.51664,,
77.15,43.74925,,
77.2,43.37613,,
77.25,43.68979,,
77.3,44.03229,,
77.35,44.13656,,
77.4,44.22911,,
77.45,44.29061,,
77.5,44.27112,,
77.55,44.69064,,
77.6,45.45286,,
77.65,45.9702,,
77.7,46.16166,,
77.75,46.58074,,
77.8,46.65922,,
77.85,46.71392,,
77.9,46.62279,,
77.95,47.06913,,
78,47.23355,,
78.05,47.36696,,
78.1,47.73837,,
78.15,48.54978,,
