Data File Name,nextera11_jlc_High Sensitivity DNA Assay_DE24802700_2017-07-26_15-45-18.xad
37.8,-7.532501E-02
37.85,-0.0973053
37.9,-0.1104535
37.95,-0.1470892
38,-0.1748581
38.05,-0.1999207
38.1,-0.2165298
38.15,-0.1653621
38.2,-0.0993348
38.25,-0.1004105
38.3,-0.1004105
38.35,-0.1251907
38.4,-0.1511788
38.45,-0.1820426
38.5,-0.1508636
38.55,-0.1278458
38.6,-9.524536E-02
38.65,-8.954553E-02
38.7,-8.061925E-02
38.75,-7.324982E-02
38.8,-9.970093E-02
38.85,-0.1210785
38.9,-0.1133671
38.95,-0.1391378
39,-0.1462708
39.05,-0.1774673
39.1,-0.1829605
39.15,-0.2036962
39.2,-0.1901439
39.25,-0.1439209
39.3,-0.1227798
39.35,-0.1102448
39.4,-0.1715467
39.45,-0.167914
39.5,-0.1507034
39.55,-0.1347809
39.6,-0.1141586
39.65,-0.1182832
39.7,-0.1803022
39.75,-0.2373962
39.8,-0.2639771
39.85,-0.221405
39.9,-0.2066163
39.95,-0.1683347
40,-0.1650543
40.05,-0.2062836
40.1,-0.2500458
40.15,-0.2317347
40.2,-0.2246241
40.25,-0.2170868
40.3,-0.2177277
40.35,-0.2923584
40.4,-0.3386694
40.45,-0.345601
40.5,-0.3068237
40.55,-0.242363
40.6,-0.2448349
40.65,-0.2621642
40.7,-0.3003885
40.75,-0.3529282
40.8,-0.3306503
40.85,-0.3172302
40.9,-0.2669412
40.95,-0.2190177
41,-0.2273407
41.05,-0.2562485
41.1,-0.2448273
41.15,-0.264672
41.2,-0.2734194
41.25,-0.2356796
41.3,-0.185112
41.35,-0.1496811
41.4,-0.1247939
41.45,-0.1239995
41.5,-0.1097717
41.55,-0.1390457
41.6,-0.1439667
41.65,-0.1554521
41.7,-0.1967383
41.75,-0.1856155
41.8,-0.200531
41.85,-0.234642
41.9,-0.2364825
41.95,-0.2598823
42,-0.2897644
42.05,-0.2773514
42.1,-0.2891464
42.15,-0.2630602
42.2,-0.2454526
42.25,-0.2421646
42.3,-0.2630386
42.35,-0.2579346
42.4,-0.170589
42.45,-1.426931E-02
42.5,0.1550293
42.55,0.4741287
42.6,0.9661102
42.65,1.667603
42.7,2.668617
42.75,3.964241
42.8,5.420395
42.85,6.814911
42.9,7.903543
42.95,8.514869
43,8.608467
43.05,8.115189
43.1,7.119438
43.15,5.815912
43.2,4.432876
43.25,3.126472
43.3,2.040665
43.35,1.203934
43.4,0.6639806
43.45,0.2904808
43.5,7.976532E-02
43.55,-2.391052E-02
43.6,-8.338165E-02
43.65,-0.1384461
43.7,-0.1796282
43.75,-0.2028275
43.8,-0.1769791
43.85,-0.1608047
43.9,-0.1202412
43.95,-0.1450302
44,-0.1848602
44.05,-0.1863556
44.1,-0.1804733
44.15,-0.1968227
44.2,-0.1920261
44.25,-0.1164551
44.3,5.737305E-02
44.35,0.3983459
44.4,1.132279
44.45,2.344825
44.5,4.029968
44.55,6.172356
44.6,8.684814
44.65,11.26616
44.7,13.46024
44.75,14.87684
44.8,15.27958
44.85,14.50566
44.9,12.81512
44.95,10.4924
45,8.040718
45.05,5.729607
45.1,3.771812
45.15,2.305399
45.2,1.328538
45.25,0.7433929
45.3,0.4817429
45.35,0.2905426
45.4,0.2177024
45.45,0.1867515
45.5,0.1753922
45.55,0.2525177
45.6,0.378685
45.65,0.5280558
45.7,0.6617569
45.75,0.7421188
45.8,0.7849503
45.85,0.727417
45.9,0.6144416
45.95,0.6229829
46,0.5836487
46.05,0.5185242
46.1,0.4422989
46.15,0.3728738
46.2,0.3043054
46.25,0.196312
46.3,0.1472015
46.35,0.1169891
46.4,4.384359E-02
46.45,1.054848E-02
46.5,-2.840424E-02
46.55,-3.466797E-02
46.6,6.141663E-03
46.65,-3.626226E-02
46.7,-3.301014E-02
46.75,-0.1034927
46.8,-0.1404114
46.85,-0.1969147
46.9,-0.2450574
46.95,-0.2611749
47,-0.2329941
47.05,-0.2441788
47.1,-0.2217331
47.15,-0.259703
47.2,-0.338919
47.25,-0.4175644
47.3,-0.4761124
47.35,-0.4521561
47.4,-0.4071686
47.45,-0.3476141
47.5,-0.2953644
47.55,-0.2956314
47.6,-0.3159866
47.65,-0.3571264
47.7,-0.3846429
47.75,-0.3761978
47.8,-0.3969574
47.85,-0.4114685
47.9,-0.3839802
47.95,-0.3891684
48,-0.3967972
48.05,-0.4163208
48.1,-0.4050903
48.15,-0.4303997
48.2,-0.4660189
48.25,-0.469162
48.3,-0.4575272
48.35,-0.4446793
48.4,-0.3862585
48.45,-0.3535926
48.5,-0.3621368
48.55,-0.378746
48.6,-0.4051361
48.65,-0.4445567
48.7,-0.4384985
48.75,-0.4262543
48.8,-0.3570557
48.85,-0.2070694
48.9,0.2122387
48.95,1.16766
49,2.822044
49.05,5.454025
49.1,8.877785
49.15,12.71739
49.2,16.46925
49.25,19.27321
49.3,20.56623
49.35,20.05341
49.4,17.96564
49.45,14.83027
49.5,11.25014
49.55,7.913315
49.6,5.227798
49.65,3.250075
49.7,1.929795
49.75,1.138603
49.8,0.7172928
49.85,0.4735718
49.9,0.3369109
49.95,0.1960449
50,9.529114E-02
50.05,1.065826E-02
50.1,-5.470276E-02
50.15,-0.121042
50.2,-0.1427406
50.25,-0.1720581
50.3,-0.1907501
50.35,-0.2254944
50.4,-0.2437227
50.45,-0.2655354
50.5,-0.2904053
50.55,-0.3517838
50.6,-0.3855362
50.65,-0.4385682
50.7,-0.4399056
50.75,-0.3704834
50.8,-0.3641357
50.85,-0.3516617
50.9,-0.3672521
50.95,-0.4135297
51,-0.4294205
51.05,-0.4202042
51.1,-0.3905411
51.15,-0.3727578
51.2,-0.3831414
51.25,-0.3942795
51.3,-0.3792191
51.35,-0.3980637
51.4,-0.4346472
51.45,-0.4427566
51.5,-0.4418335
51.55,-0.429657
51.6,-0.3593979
51.65,-0.3166755
51.7,-0.2451622
51.75,-0.2350082
51.8,-0.2444153
51.85,-0.21978
51.9,-0.1893591
51.95,-0.1562634
52,-0.1319351
52.05,-0.1590958
52.1,-0.1885757
52.15,-0.2394875
52.2,-0.2501806
52.25,-0.2176819
52.3,-0.23909
52.35,-0.3257065
52.4,-0.3304545
52.45,-0.3637238
52.5,-0.3941574
52.55,-0.3983231
52.6,-0.3836212
52.65,-0.4152634
52.7,-0.4559708
52.75,-0.4771042
52.8,-0.4364166
52.85,-0.4256134
52.9,-0.417331
52.95,-0.4576035
53,-0.4917831
53.05,-0.5018234
53.1,-0.4490051
53.15,-0.2129262
53.2,0.4201965
53.25,1.673431
53.3,3.840294
53.35,7.109978
53.4,11.34868
53.45,15.91068
53.5,20.05219
53.55,22.85838
53.6,23.77527
53.65,22.60609
53.7,19.74933
53.75,15.82468
53.8,11.69065
53.85,7.985107
53.9,5.120936
53.95,3.057808
54,1.816086
54.05,1.00209
54.1,0.5465851
54.15,0.2715125
54.2,0.1401443
54.25,-3.381348E-02
54.3,-0.161705
54.35,-0.2846985
54.4,-0.3697361
54.45,-0.4751816
54.5,-0.4815063
54.55,-0.4969025
54.6,-0.4867325
54.65,-0.5308541
54.7,-0.5419617
54.75,-0.5593262
54.8,-0.597168
54.85,-0.5577774
54.9,-0.5180974
54.95,-0.5244141
55,-0.5558853
55.05,-0.6520615
55.1,-0.6473541
55.15,-0.6376413
55.2,-0.6294403
55.25,-0.6007538
55.3,-0.639473
55.35,-0.6733093
55.4,-0.6806834
55.45,-0.7341614
55.5,-0.7346573
55.55,-0.7883682
55.6,-0.8017654
55.65,-0.7845328
55.7,-0.8125153
55.75,-0.7848969
55.8,-0.7791061
55.85,-0.7572632
55.9,-0.7177814
55.95,-0.7214508
56,-0.7168427
56.05,-0.7320938
56.1,-0.8161011
56.15,-0.8042151
56.2,-0.8121719
56.25,-0.8046417
56.3,-0.8469391
56.35,-0.8467636
56.4,-0.8375319
56.45,-0.8350983
56.5,-0.8434296
56.55,-0.8021088
56.6,-0.801384
56.65,-0.7335995
56.7,-0.6692047
56.75,-0.6165924
56.8,-0.5828247
56.85,-0.6009521
56.9,-0.6282372
56.95,-0.6590652
57,-0.6863022
57.05,-0.6497269
57.1,-0.6651611
57.15,-0.681537
57.2,-0.7228088
57.25,-0.7657776
57.3,-0.7662506
57.35,-0.7985229
57.4,-0.8410298
57.45,-0.7862015
57.5,-0.7223663
57.55,-0.4652176
57.6,6.509399E-02
57.65,1.191655
57.7,3.253372
57.75,6.2342
57.8,10.20155
57.85,14.64193
57.9,18.77768
57.95,21.92192
58,23.49511
58.05,23.23019
58.1,21.1631
58.15,17.87976
58.2,14.09351
58.25,10.28956
58.3,7.079857
58.35,4.653251
58.4,2.941252
58.45,1.812012
58.5,1.051941
58.55,0.6202698
58.6,0.2875067
58.65,-4.773371E-03
58.7,-0.1702957
58.75,-0.32267
58.8,-0.4427948
58.85,-0.4964129
58.9,-0.5793801
58.95,-0.6302872
59,-0.6766052
59.05,-0.7063904
59.1,-0.6959758
59.15,-0.6906983
59.2,-0.7113876
59.25,-0.7538452
59.3,-0.7973251
59.35,-0.8258285
59.4,-0.8251926
59.45,-0.7902679
59.5,-0.7649612
59.55,-0.7673264
59.6,-0.7844265
59.65,-0.8190312
59.7,-0.8255463
59.75,-0.8424454
59.8,-0.8526611
59.85,-0.89625
59.9,-0.9244847
59.95,-0.9300461
60,-0.8669739
60.05,-0.8651047
60.1,-0.8454831
60.15,-0.8615314
60.2,-0.9253006
60.25,-0.9329758
60.3,-0.9109268
60.35,-0.9142683
60.4,-0.9115962
60.45,-0.9855652
60.5,-0.9644165
60.55,-0.9457092
60.6,-0.9830314
60.65,-0.9721641
60.7,-1.021759
60.75,-1.029587
60.8,-1.01503
60.85,-0.9797041
60.9,-0.9573219
60.95,-0.9677048
61,-1.021141
61.05,-1.034042
61.1,-1.029215
61.15,-1.049531
61.2,-1.067474
61.25,-1.093056
61.3,-1.080574
61.35,-1.046363
61.4,-1.032614
61.45,-1.017418
61.5,-1.044777
61.55,-1.073669
61.6,-1.096204
61.65,-1.059406
61.7,-1.000252
61.75,-0.9980164
61.8,-0.9678497
61.85,-0.9427947
61.9,-0.9420394
61.95,-0.9407272
62,-1.001007
62.05,-0.9439468
62.1,-0.9652262
62.15,-0.9787121
62.2,-0.9537048
62.25,-0.9833908
62.3,-1.051697
62.35,-1.076874
62.4,-1.078833
62.45,-1.060287
62.5,-1.050079
62.55,-1.034286
62.6,-1.016474
62.65,-1.03997
62.7,-1.035454
62.75,-1.02076
62.8,-1.006294
62.85,-1.016067
62.9,-1.008235
62.95,-1.03978
63,-1.060448
63.05,-1.051598
63.1,-0.9924482
63.15,-1.008928
63.2,-1.029427
63.25,-1.041206
63.3,-1.091354
63.35,-1.131977
63.4,-1.076662
63.45,-1.002846
63.5,-0.9323196
63.55,-0.9595718
63.6,-0.9852421
63.65,-1.050355
63.7,-1.065018
63.75,-1.04882
63.8,-1.028564
63.85,-1.033715
63.9,-1.038897
63.95,-1.066803
64,-1.06263
64.05,-1.056759
64.1,-1.031075
64.15,-1.060341
64.2,-1.043297
64.25,-1.058624
64.3,-1.049965
64.35,-1.053307
64.4,-1.061142
64.45,-1.097534
64.5,-1.114204
64.55,-1.097433
64.6,-1.082542
64.65,-1.044868
64.7,-1.016251
64.75,-1.048409
64.8,-1.046035
64.85,-1.038185
64.9,-1.032318
64.95,-1.006714
65,-1.013184
65.05,-1.02403
65.1,-1.104317
65.15,-1.097649
65.2,-1.053047
65.25,-1.016846
65.3,-1.006481
65.35,-1.029907
65.4,-1.083679
65.45,-1.120811
65.5,-1.174889
65.55,-1.164649
65.6,-1.155853
65.65,-1.005211
65.7,-0.615097
65.75,0.1482086
65.8,1.605963
65.85,4.091949
65.9,7.5774
65.95,11.98518
66,16.85981
66.05,21.42981
66.1,24.9743
66.15,27.19073
66.2,27.687
66.25,26.38374
66.3,23.53969
66.35,19.68696
66.4,15.52459
66.45,11.53043
66.5,8.177353
66.55,5.647023
66.6,3.679779
66.65,2.294777
66.7,1.406784
66.75,0.8214417
66.8,0.5101028
66.85,0.2697754
66.9,8.370209E-02
66.95,-8.559418E-02
67,-0.2260742
67.05,-0.3123223
67.1,-0.3479843
67.15,-0.4329681
67.2,-0.5383606
67.25,-0.6146927
67.3,-0.6880186
67.35,-0.7863693
67.4,-0.7603989
67.45,-0.7215576
67.5,-0.7383499
67.55,-0.7774338
67.6,-0.8178253
67.65,-0.943573
67.7,-1.057816
67.75,-1.090858
67.8,-1.061181
67.85,-1.064575
67.9,-1.036423
67.95,-0.9678802
68,-0.9869308
68.05,-1.032194
68.1,-1.019569
68.15,-1.036194
68.2,-1.029259
68.25,-1.058167
68.3,-1.098084
68.35,-1.154015
68.4,-1.238693
68.45,-1.240021
68.5,-1.248802
68.55,-1.24694
68.6,-1.194839
68.65,-1.16832
68.7,-1.174538
68.75,-1.170815
68.8,-1.146911
68.85,-1.145393
68.9,-1.127365
68.95,-1.119942
69,-1.135201
69.05,-1.192368
69.1,-1.244873
69.15,-1.208115
69.2,-1.19281
69.25,-1.172234
69.3,-1.163512
69.35,-1.158134
69.4,-1.217636
69.45,-1.259781
69.5,-1.248665
69.55,-1.215175
69.6,-1.185287
69.65,-1.156578
69.7,-1.150139
69.75,-1.152252
69.8,-1.218745
69.85,-1.235619
69.9,-1.284676
69.95,-1.30513
70,-1.332596
70.05,-1.320836
70.1,-1.304192
70.15,-1.291161
70.2,-1.265877
70.25,-1.256706
70.3,-1.272611
70.35,-1.30574
70.4,-1.354179
70.45,-1.327042
70.5,-1.336212
70.55,-1.332442
70.6,-1.321938
70.65,-1.323067
70.7,-1.31842
70.75,-1.334503
70.8,-1.297179
70.85,-1.236992
70.9,-1.199684
70.95,-1.208061
71,-1.246208
71.05,-1.31551
71.1,-1.342972
71.15,-1.361168
71.2,-1.326241
71.25,-1.300545
71.3,-1.268274
71.35,-1.27697
71.4,-1.309113
71.45,-1.332664
71.5,-1.277008
71.55,-1.268307
71.6,-1.247513
71.65,-1.242928
71.7,-1.245453
71.75,-1.295998
71.8,-1.334487
71.85,-1.329422
71.9,-1.287155
71.95,-1.284225
72,-1.26223
72.05,-1.229636
72.1,-1.224472
72.15,-1.236565
72.2,-1.223106
72.25,-1.206711
72.3,-1.213775
72.35,-1.257896
72.4,-1.275711
72.45,-1.285599
72.5,-1.309074
72.55,-1.310229
72.6,-1.274597
72.65,-1.291252
72.7,-1.323898
72.75,-1.321121
72.8,-1.313408
72.85,-1.31678
72.9,-1.308823
72.95,-1.262993
73,-1.2696
73.05,-1.269395
73.1,-1.273331
73.15,-1.250984
73.2,-1.285347
73.25,-1.31456
73.3,-1.344308
73.35,-1.35408
73.4,-1.333801
73.45,-1.327507
73.5,-1.257462
73.55,-1.108837
73.6,-0.8330078
73.65,-0.2571487
73.7,0.6958008
73.75,2.281898
73.8,4.692144
73.85,7.828011
73.9,11.78175
73.95,16.10624
74,20.49677
74.05,24.17734
74.1,26.72343
74.15,28.14796
74.2,28.10254
74.25,26.7851
74.3,24.44577
74.35,21.29329
74.4,17.70268
74.45,14.01175
74.5,10.65524
74.55,7.828115
74.6,5.513435
74.65,3.839172
74.7,2.588295
74.75,1.689156
74.8,1.107156
74.85,0.7134552
74.9,0.4411087
74.95,0.1873703
75,3.359222E-02
75.05,-0.1421173
75.1,-0.2719269
75.15,-0.3644867
75.2,-0.4189224
75.25,-0.5069275
75.3,-0.6038722
75.35,-0.7410889
75.4,-0.8010254
75.45,-0.8868332
75.5,-0.8692551
75.55,-0.8845603
75.6,-0.9389648
75.65,-0.9838943
75.7,-1.023018
75.75,-1.05069
75.8,-1.007376
75.85,-0.9953308
75.9,-0.9864502
75.95,-1.038826
76,-1.04985
76.05,-1.066902
76.1,-1.113258
76.15,-1.112144
76.2,-1.114227
76.25,-1.123337
76.3,-1.138869
76.35,-1.179169
76.4,-1.201729
76.45,-1.294662
76.5,-1.318054
76.55,-1.284254
76.6,-1.268379
76.65,-1.23336
76.7,-1.247543
76.75,-1.243073
76.8,-1.297474
76.85,-1.320061
76.9,-1.302299
76.95,-1.264381
77,-1.28363
77.05,-1.265944
77.1,-1.258942
77.15,-1.216766
77.2,-1.230766
77.25,-1.231026
77.3,-1.270058
77.35,-1.271011
77.4,-1.286217
77.45,-1.241066
77.5,-1.159485
77.55,-1.103438
77.6,-1.04277
77.65,-1.055298
77.7,-1.112198
77.75,-1.181793
77.8,-1.226242
77.85,-1.294365
77.9,-1.292389
77.95,-1.305344
78,-1.228561
78.05,-1.225258
78.1,-1.176376
78.15,-1.156715
78.2,-1.144539
78.25,-1.152946
78.3,-1.169456
78.35,-1.202736
78.4,-1.173347
78.45,-1.176636
78.5,-1.143616
78.55,-1.177994
78.6,-1.168732
78.65,-1.214958
78.7,-1.252533
78.75,-1.266617
78.8,-1.301071
78.85,-1.274765
78.9,-1.247971
78.95,-1.263245
79,-1.252007
79.05,-1.278404
79.1,-1.296906
79.15,-1.293869
79.2,-1.25351
79.25,-1.21769
79.3,-1.263763
79.35,-1.328461
79.4,-1.325493
79.45,-1.347115
79.5,-1.287743
79.55,-1.216888
79.6,-1.188583
79.65,-1.149643
79.7,-1.139183
79.75,-1.157097
79.8,-1.188751
79.85,-1.279167
79.9,-1.28833
79.95,-1.304634
80,-1.275719
80.05,-1.214912
80.1,-1.153313
80.15,-1.151733
80.2,-1.127495
80.25,-1.131538
80.3,-1.112022
80.35,-1.118828
80.4,-1.074547
80.45,-0.9993744
80.5,-0.8960876
80.55,-0.7497253
80.6,-0.5736313
80.65,-0.3180466
80.7,7.077789E-02
80.75,0.7746353
80.8,1.817627
80.85,3.347717
80.9,5.550804
80.95,8.422905
81,11.70061
81.05,15.13914
81.1,18.45038
81.15,21.48003
81.2,23.88307
81.25,25.70498
81.3,26.84317
81.35,26.96848
81.4,26.18938
81.45,24.49522
81.5,22.18483
81.55,19.61556
81.6,16.9171
81.65,14.42465
81.7,12.02522
81.75,9.791847
81.8,7.890915
81.85,6.207794
81.9,4.890884
81.95,3.937576
82,3.163658
82.05,2.593697
82.1,2.054955
82.15,1.614708
82.2,1.21299
82.25,0.9268951
82.3,0.6754303
82.35,0.4833069
82.4,0.3122406
82.45,0.2132416
82.5,0.126442
82.55,3.049469E-02
82.6,-3.365326E-02
82.65,-0.1104584
82.7,-0.2368851
82.75,-0.3715668
82.8,-0.4859161
82.85,-0.5548401
82.9,-0.5629578
82.95,-0.536499
83,-0.5210724
83.05,-0.58461
83.1,-0.6213989
83.15,-0.6279526
83.2,-0.6384811
83.25,-0.6557159
83.3,-0.6475754
83.35,-0.6524429
83.4,-0.7077179
83.45,-0.712558
83.5,-0.6826859
83.55,-0.7116165
83.6,-0.7523117
83.65,-0.8310318
83.7,-0.8411624
83.75,-0.8332672
83.8,-0.8053665
83.85,-0.7821884
83.9,-0.8059921
83.95,-0.7742077
84,-0.7720184
84.05,-0.8189011
84.1,-0.8279877
84.15,-0.8186951
84.2,-0.7963629
84.25,-0.7904053
84.3,-0.7812119
84.35,-0.7880478
84.4,-0.7995377
84.45,-0.677735
84.5,-0.3820267
84.55,0.1308365
84.6,0.907692
84.65,2.096603
84.7,3.843364
84.75,6.215439
84.8,9.276062
84.85,13.02252
84.9,17.14725
84.95,21.33829
85,25.20161
85.05,28.63769
85.1,31.3765
85.15,33.02186
85.2,33.58838
85.25,33.06944
85.3,31.43325
85.35,28.87148
85.4,25.62325
85.45,22.17028
85.5,18.63988
85.55,15.23497
85.6,12.21011
85.65,9.617393
85.7,7.452317
85.75,5.807236
85.8,4.515648
85.85,3.619659
85.9,2.913055
85.95,2.320041
86,1.841751
86.05,1.506401
86.1,1.237564
86.15,1.069351
86.2,0.8888413
86.25,0.7995682
86.3,0.6691513
86.35,0.5543137
86.4,0.4947128
86.45,0.4720987
86.5,0.3680191
86.55,0.2440262
86.6,0.1293716
86.65,0.1009903
86.7,6.101127E-02
86.75,0.1044464
86.8,0.1214828
86.85,8.360291E-02
86.9,-2.261353E-02
86.95,-0.1140904
87,-0.1671906
87.05,-0.1813126
87.1,-0.206192
87.15,-0.1677628
87.2,-0.2138728
87.25,-0.2509995
87.3,-0.3017426
87.35,-0.3489227
87.4,-0.3799973
87.45,-0.3787374
87.5,-0.3720245
87.55,-0.3110657
87.6,-0.2675705
87.65,-0.3027954
87.7,-0.3602909
87.75,-0.3630676
87.8,-0.3259583
87.85,-0.1457825
87.9,0.1250305
87.95,0.571337
88,1.335739
88.05,2.502502
88.1,4.219055
88.15,6.56604
88.2,9.414171
88.25,12.72811
88.3,16.46741
88.35,20.47433
88.4,24.33524
88.45,27.72856
88.5,30.43626
88.55,32.07974
88.6,32.65512
88.65,32.34834
88.7,31.20711
88.75,29.15297
88.8,26.52769
88.85,23.56326
88.9,20.3755
88.95,17.02986
89,13.95845
89.05,11.29784
89.1,9.063911
89.15,7.224533
89.2,5.825058
89.25,4.729698
89.3,3.895767
89.35,3.242088
89.4,2.785851
89.45,2.46695
89.5,2.173752
89.55,1.939201
89.6,1.792587
89.65,1.709152
89.7,1.60545
89.75,1.484123
89.8,1.39608
89.85,1.221306
89.9,1.047821
89.95,0.9616065
90,0.9461365
90.05,0.947197
90.1,0.9738617
90.15,1.020874
90.2,0.9511145
90.25,0.8251953
90.3,0.6977921
90.35,0.5673676
90.4,0.453186
90.45,0.388787
90.5,0.3435059
90.55,0.3360367
90.6,0.2975006
90.65,0.3546906
90.7,0.3270198
90.75,0.3335953
90.8,0.3134155
90.85,0.29673
90.9,0.2363968
90.95,0.1386728
91,4.506683E-02
91.05,5.041504E-02
91.1,5.806732E-02
91.15,1.529694E-02
91.2,-8.665517E-02
91.25,-8.998871E-02
91.3,-9.592438E-02
91.35,-7.926178E-02
91.4,1.726532E-02
91.45,1.676321E-02
91.5,-0.02388
91.55,-0.098526
91.6,-9.848022E-02
91.65,-0.1047363
91.7,-9.314654E-02
91.75,-0.1383286
91.8,-0.1659393
91.85,-0.2529831
91.9,-0.1906433
91.95,-0.1495007
92,-0.116951
92.05,-7.676697E-02
92.1,-0.0396347
92.15,-0.1071396
92.2,-0.1494185
92.25,-0.2284622
92.3,-0.2269974
92.35,-0.1973114
92.4,-0.1509552
92.45,-0.142215
92.5,-0.1623001
92.55,-0.1773911
92.6,-0.2409668
92.65,-0.2836914
92.7,-0.2507796
92.75,-0.209938
92.8,-0.2214737
92.85,-0.2681198
92.9,-0.2682343
92.95,-0.2932423
93,-0.2362747
93.05,-0.1805954
93.1,-0.1570892
93.15,-0.1408234
93.2,-0.0907463
93.25,0.14431
93.3,0.6122971
93.35,1.348267
93.4,2.443367
93.45,3.806127
93.5,5.542038
93.55,7.713371
93.6,10.42134
93.65,13.73752
93.7,17.32522
93.75,21.02625
93.8,24.60748
93.85,27.68056
93.9,30.08617
93.95,31.73379
94,32.56991
94.05,32.66884
94.1,32.08867
94.15,30.94462
94.2,29.03853
94.25,26.86473
94.3,24.36745
94.35,21.61038
94.4,18.94493
94.45,16.34489
94.5,13.88963
94.55,11.58955
94.6,9.606026
94.65,8.102463
94.7,6.715152
94.75,5.733307
94.8,4.974388
94.85,4.352364
94.9,3.845833
94.95,3.51501
95,3.182877
95.05,2.772148
95.1,2.393341
95.15,2.034348
95.2,1.795274
95.25,1.754951
95.3,1.746216
95.35,1.784164
95.4,1.729034
95.45,1.616821
95.5,1.617592
95.55,1.691864
95.6,1.901085
95.65,2.039368
95.7,2.10075
95.75,2.126953
95.8,2.09935
95.85,2.037468
95.9,2.068123
95.95,2.155486
96,2.196716
96.05,2.241753
96.1,2.220703
96.15,2.096252
96.2,1.925604
96.25,1.762383
96.3,1.676674
96.35,1.723564
96.4,1.707199
96.45,1.651518
96.5,1.537796
96.55,1.386353
96.6,1.247047
96.65,1.136612
96.7,1.082328
96.75,1.029839
96.8,0.9133835
96.85,0.8147354
96.9,0.7239151
96.95,0.6009756
97,0.5050583
97.05,0.4580994
97.1,0.3888168
97.15,0.332756
97.2,0.2767223
97.25,0.2037811
97.3,0.1394119
97.35,0.0252533
97.4,-1.980591E-02
97.45,-4.279356E-02
97.5,-4.470062E-02
97.55,-4.109192E-02
97.6,-0.1104813
97.65,-0.1759872
97.7,-0.1605515
97.75,-0.2007751
97.8,-0.1681442
97.85,-0.1065521
97.9,-0.0641861
97.95,-7.962533E-02
98,-0.1121826
98.05,-0.1503448
98.1,-0.1604309
98.15,-0.2031479
