Data File Name,Ggoyal_High Sensitivity DNA Assay_DE24802700_2018-03-20_12-29-39.xad,,
Data File Path,C:\Users\jlchiniquy\Desktop\JGI_Computer_BackUp\JBEI,SynBio\MiSeq\20171211_Nextera_library_size_to_loading_concentration,
Date Created,"Tuesday, March 20, 2018 7:29:39 PM",,
Date Last Modified,"Tuesday, March 20, 2018 9:37:10 PM",,
Version Created,B.02.07.SI532,,
Version Last Modified,B.02.07.SI532,,
 ,,,
Assay Name,High Sensitivity DNA,,
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA,,
Assay Title,High Sensitivity DNA Assay,,
Assay Version,1,,
 ,,,
Number of Samples Run,7,,
 ,,,
Sample Name,0.2,,
Number of Events,2121,,
 ,,,
Time,Value,Library Loading Concentration (pM),Cluster Density (K/mm^2)
84.45,31.72567,,
84.5,32.053,,
84.55,32.37933,,
84.6,32.27699,,
84.65,32.2707,,
84.7,32.19175,,
84.75,32.23492,,
84.8,32.311,,
84.85,32.45025,,
84.9,32.71708,,
84.95,32.99215,,
85,32.96822,,
85.05,32.65619,,
85.1,32.45305,,
85.15,32.49528,,
85.2,32.93019,,
85.25,33.25244,,
85.3,33.4223,,
85.35,33.58741,,
85.4,33.46496,,
85.45,33.18861,,
85.5,32.88861,,
85.55,32.86566,,
85.6,33.05008,,
85.65,33.08772,,
85.7,32.83124,,
85.75,32.76738,,
85.8,32.98272,,
85.85,33.41771,,
85.9,34.06052,,
85.95,34.53337,,
86,34.67281,,
86.05,34.60047,,
86.1,34.35456,,
86.15,34.31602,,
86.2,34.75245,,
86.25,35.08207,,
86.3,35.43133,,
86.35,35.56316,,
86.4,35.22728,,
86.45,35.12105,,
86.5,35.25344,,
86.55,35.38214,,
86.6,35.39833,,
86.65,35.32656,,
86.7,35.31483,,
86.75,35.40934,,
86.8,35.3977,,
86.85,35.35041,,
86.9,35.67603,,
86.95,35.6683,,
87,35.72493,,
87.05,36.31113,,
87.1,36.64826,,
87.15,36.766,,
87.2,36.71878,,
87.25,36.65335,,
87.3,36.81457,,
87.35,36.88991,,
87.4,37.05687,,
87.45,37.141,,
87.5,36.92498,,
87.55,36.55828,,
87.6,36.39222,,
87.65,36.50934,,
87.7,36.76556,,
87.75,37.2755,,
87.8,37.82309,,
87.85,38.09241,,
87.9,38.48624,,
87.95,38.41012,,
88,38.29984,,
88.05,38.47137,,
88.1,38.87998,,
88.15,39.32846,,
88.2,39.69227,,
88.25,40.04646,,
88.3,40.38728,,
88.35,40.4207,,
88.4,40.48179,,
88.45,40.87514,,
88.5,41.4318,,
88.55,41.82719,,
88.6,41.60907,,
88.65,41.51026,,
88.7,41.38367,,
88.75,41.45108,,
88.8,41.71223,,
88.85,42.2075,,
88.9,42.43047,,
88.95,42.9936,,
89,43.27955,,
89.05,43.35601,,
89.1,43.3904,,
89.15,43.59211,,
89.2,43.78922,,
89.25,44.01208,,
89.3,44.27917,,
89.35,44.5622,,
89.4,44.90393,,
89.45,45.1881,,
89.5,45.75569,,
89.55,46.60654,,
89.6,47.49901,,
89.65,48.02767,,
89.7,48.2735,,
89.75,48.54079,,
89.8,48.46931,,
89.85,48.61835,,
89.9,49.29053,,
89.95,50.27855,,
90,51.30702,,
90.05,52.00745,,
90.1,52.38173,,
90.15,52.5789,,
90.2,52.35529,,
90.25,51.7629,,
90.3,51.63525,,
90.35,52.13017,,
90.4,52.60723,,
90.45,53.11349,,
90.5,54.11898,,
90.55,54.77689,,
90.6,54.85572,,
90.65,54.69697,,
90.7,54.80901,,
90.75,55.23506,,
90.8,55.28859,,
90.85,55.17678,,
90.9,55.30302,,
90.95,55.86898,,
91,56.74665,,
91.05,57.62925,,
91.1,58.29479,,
91.15,58.61274,,
91.2,58.5063,,
91.25,58.23011,,
91.3,58.46363,,
91.35,58.88656,,
91.4,59.52875,,
91.45,59.84375,,
91.5,59.61658,,
91.55,59.48739,,
91.6,59.39494,,
91.65,59.4258,,
91.7,59.96773,,
91.75,60.47837,,
91.8,60.94823,,
91.85,61.42955,,
91.9,61.52636,,
91.95,61.38189,,
92,61.50911,,
92.05,61.70336,,
92.1,62.0411,,
92.15,62.50162,,
92.2,62.65223,,
92.25,63.46211,,
92.3,63.9483,,
92.35,65.31315,,
92.4,66.63352,,
92.45,67.56742,,
92.5,68.06905,,
92.55,67.92329,,
92.6,67.58615,,
92.65,67.53898,,
92.7,67.92173,,
92.75,68.89678,,
92.8,70.21891,,
92.85,71.29108,,
92.9,72.01601,,
92.95,72.33968,,
93,72.58025,,
93.05,72.93214,,
93.1,73.59297,,
93.15,74.10849,,
93.2,74.48534,,
93.25,74.64094,,
93.3,74.75402,,
93.35,75.14191,,
93.4,75.43572,,
93.45,75.74744,,
93.5,75.7003,,
93.55,75.5491,,
93.6,75.93922,,
93.65,76.95083,,
93.7,78.11136,,
93.75,78.8904,,
93.8,79.12225,,
93.85,79.204,,
93.9,80.19301,,
93.95,80.97115,,
94,81.84673,,
94.05,82.51409,,
94.1,83.47842,,
94.15,83.69009,,
94.2,83.8629,,
94.25,84.80322,,
94.3,85.77823,,
94.35,85.89621,,
94.4,85.75195,,
94.45,85.99728,,
94.5,86.69278,,
94.55,87.36909,,
94.6,87.78964,,
94.65,88.73951,,
94.7,89.40917,,
94.75,89.70333,,
94.8,90.49381,,
94.85,91.22761,,
94.9,91.36063,,
94.95,92.01609,,
95,92.15057,,
95.05,92.72324,,
95.1,93.20713,,
95.15,93.87185,,
95.2,94.26568,,
95.25,94.2223,,
95.3,94.51234,,
95.35,95.63895,,
95.4,97.2765,,
95.45,99.0868,,
95.5,100.8592,,
95.55,101.8403,,
95.6,101.3918,,
95.65,99.83045,,
95.7,99.36124,,
95.75,99.29782,,
95.8,100.1544,,
95.85,100.7007,,
95.9,100.9844,,
95.95,101.3229,,
96,100.6962,,
96.05,100.0459,,
96.1,100.3862,,
96.15,100.9956,,
96.2,101.8283,,
96.25,103.0286,,
96.3,103.9668,,
96.35,104.73,,
96.4,104.9782,,
96.45,104.9771,,
96.5,105.9637,,
96.55,107.1581,,
96.6,106.9805,,
96.65,106.831,,
96.7,105.7552,,
96.75,104.8188,,
96.8,104.7073,,
96.85,105.3754,,
96.9,106.3151,,
96.95,106.9299,,
97,106.8533,,
97.05,106.3372,,
97.1,105.5038,,
97.15,104.5968,,
97.2,104.5787,,
97.25,105.4397,,
97.3,106.2813,,
97.35,107.6833,,
97.4,109.2922,,
97.45,110.5806,,
97.5,111.4099,,
97.55,110.7099,,
97.6,109.8327,,
97.65,109.2715,,
97.7,109.1913,,
97.75,109.5717,,
97.8,110.3676,,
97.85,110.9115,,
97.9,111.2329,,
97.95,111.2579,,
98,111.0076,,
98.05,111.4328,,
98.1,112.5157,,
98.15,113.4859,,
98.2,114.0592,,
98.25,114.5993,,
98.3,115.0775,,
98.35,115.4682,,
98.4,114.8397,,
98.45,113.2771,,
98.5,112.5685,,
98.55,112.0377,,
98.6,111.3965,,
98.65,110.8689,,
98.7,110.2263,,
98.75,108.9368,,
98.8,107.26,,
98.85,105.8106,,
98.9,105.3194,,
98.95,106.4969,,
99,108.1685,,
99.05,109.7767,,
99.1,110.6259,,
99.15,110.9511,,
99.2,110.0616,,
99.25,109.6566,,
99.3,109.1755,,
99.35,108.818,,
99.4,108.2964,,
99.45,106.7733,,
99.5,105.3358,,
99.55,105.0692,,
99.6,105.4452,,
99.65,105.7323,,
99.7,105.5914,,
99.75,104.7042,,
99.8,103.406,,
99.85,102.5347,,
99.9,102.2663,,
99.95,103.309,,
100,104.0066,,
100.05,102.8226,,
100.1,102.0037,,
100.15,101.971,,
100.2,102.0596,,
100.25,102.4079,,
100.3,102.3955,,
100.35,102.007,,
100.4,101.2254,,
100.45,100.1137,,
100.5,99.16159,,
100.55,98.43021,,
100.6,97.71952,,
100.65,97.13703,,
100.7,96.35177,,
100.75,95.4541,,
100.8,94.79999,,
100.85,93.31493,,
100.9,91.44722,,
100.95,90.85876,,
101,91.56451,,
101.05,92.50939,,
101.1,92.83212,,
101.15,92.33251,,
101.2,90.94742,,
101.25,88.62376,,
101.3,86.70469,,
101.35,85.84618,,
101.4,85.51669,,
101.45,85.30576,,
101.5,84.978,,
101.55,84.40945,,
101.6,84.00023,,
101.65,83.26711,,
101.7,83.40151,,
101.75,83.58206,,
101.8,83.23303,,
101.85,82.65245,,
101.9,81.4519,,
101.95,80.42896,,
102,79.65434,,
102.05,79.16944,,
102.1,79.43723,,
102.15,79.45518,,
102.2,79.07014,,
102.25,78.45513,,
102.3,77.53323,,
102.35,76.6478,,
102.4,75.91279,,
102.45,75.41624,,
102.5,75.65417,,
102.55,75.82165,,
102.6,74.90369,,
102.65,74.44389,,
102.7,73.49734,,
102.75,73.23014,,
102.8,72.50998,,
102.85,72.38174,,
102.9,72.73984,,
102.95,72.77762,,
103,72.18651,,
103.05,71.95874,,
103.1,72.29375,,
103.15,72.50107,,
103.2,72.24107,,
103.25,71.57307,,
103.3,70.98538,,
103.35,70.24359,,
103.4,68.30367,,
103.45,67.08569,,
103.5,66.50111,,
103.55,66.3638,,
103.6,66.4041,,
103.65,66.31351,,
103.7,66.01967,,
103.75,65.67393,,
103.8,64.93023,,
103.85,64.6512,,
103.9,64.78693,,
103.95,65.26953,,
104,65.7812,,
104.05,65.81261,,
104.1,65.56796,,
104.15,64.8291,,
104.2,63.32733,,
104.25,61.83131,,
104.3,60.35636,,
104.35,59.18229,,
104.4,59.02847,,
104.45,59.01358,,
104.5,59.39298,,
104.55,59.23614,,
104.6,59.25881,,
104.65,59.77644,,
104.7,60.22942,,
104.75,60.28226,,
104.8,59.54123,,
104.85,58.1234,,
104.9,56.75024,,
104.95,55.82801,,
105,55.40431,,
105.05,55.3542,,
105.1,55.05172,,
105.15,55.17404,,
105.2,54.66679,,
105.25,53.94139,,
105.3,54.2001,,
105.35,54.14069,,
105.4,54.16935,,
105.45,55.08015,,
105.5,56.04873,,
105.55,56.89074,,
105.6,57.62971,,
105.65,58.32549,,
105.7,58.8235,,
105.75,58.96803,,
105.8,58.97941,,
105.85,59.09712,,
105.9,59.07233,,
105.95,58.61986,,
106,59.07557,,
106.05,59.57996,,
106.1,60.71107,,
106.15,60.82798,,
106.2,61.16491,,
106.25,61.46169,,
106.3,61.58493,,
106.35,62.20283,,
106.4,62.94713,,
106.45,63.86212,,
106.5,64.47511,,
106.55,64.19032,,
106.6,63.76864,,
106.65,64.00053,,
106.7,64.28762,,
106.75,64.62096,,
106.8,65.58096,,
106.85,66.10012,,
106.9,66.05265,,
106.95,64.89506,,
107,64.10323,,
107.05,63.59468,,
107.1,63.04708,,
107.15,62.5952,,
107.2,62.31373,,
107.25,62.08927,,
107.3,61.66037,,
107.35,60.73401,,
107.4,59.96865,,
107.45,59.66655,,
107.5,59.4884,,
107.55,59.61056,,
107.6,59.78295,,
107.65,58.88362,,
107.7,57.04869,,
107.75,54.48606,,
107.8,52.18387,,
107.85,51.04036,,
107.9,49.58627,,
107.95,49.56291,,
108,50.3722,,
108.05,50.54052,,
108.1,50.22541,,
108.15,49.69746,,
108.2,48.93668,,
108.25,47.71421,,
108.3,46.18951,,
108.35,45.27959,,
108.4,45.50037,,
108.45,45.89295,,
108.5,45.47855,,
108.55,44.58465,,
108.6,43.34259,,
108.65,41.65166,,
108.7,40.62889,,
108.75,40.82439,,
108.8,41.66542,,
108.85,41.5797,,
108.9,40.20563,,
108.95,38.71097,,
109,37.48943,,
109.05,36.74409,,
109.1,36.53017,,
109.15,36.53047,,
109.2,36.49732,,
109.25,36.43468,,
109.3,36.2025,,
109.35,35.65871,,
109.4,35.02056,,
109.45,34.14219,,
109.5,33.29041,,
109.55,32.32838,,
109.6,31.39643,,
109.65,30.85157,,
109.7,30.73784,,
109.75,30.4361,,
109.8,30.01376,,
109.85,30.06401,,
109.9,30.33517,,
109.95,29.96405,,
110,28.84259,,
110.05,27.97282,,
110.1,27.82676,,
110.15,27.82725,,
110.2,27.78449,,
110.25,27.48311,,
110.3,27.00379,,
110.35,26.28284,,
110.4,25.67805,,
110.45,25.35099,,
110.5,25.33946,,
110.55,24.99904,,
110.6,24.84029,,
110.65,24.44667,,
110.7,24.10583,,
110.75,24.26287,,
110.8,24.28317,,
110.85,23.76453,,
110.9,23.3365,,
110.95,23.23648,,
111,23.0172,,
111.05,22.69244,,
111.1,22.23592,,
111.15,22.11525,,
111.2,22.11915,,
111.25,21.81687,,
111.3,21.17382,,
111.35,20.54153,,
111.4,20.01275,,
111.45,19.75954,,
111.5,19.81569,,
111.55,20.37975,,
111.6,20.90331,,
111.65,21.24568,,
111.7,21.35085,,
111.75,21.1623,,
111.8,20.72484,,
111.85,20.00093,,
111.9,19.21786,,
111.95,19.07718,,
112,19.49085,,
112.05,20.15471,,
112.1,22.69331,,
112.15,25.68918,,
112.2,28.42712,,
112.25,32.236,,
112.3,36.41984,,
112.35,42.75876,,
112.4,50.94589,,
112.45,59.64938,,
112.5,70.29314,,
112.55,82.0135,,
112.6,93.601,,
112.65,104.6587,,
112.7,113.8325,,
112.75,121.0356,,
112.8,127.3856,,
112.85,130.7188,,
112.9,135.7899,,
112.95,141.4911,,
113,142.137,,
113.05,142.1371,,
113.1,139.0283,,
113.15,133.0515,,
113.2,124.0025,,
113.25,113.3095,,
113.3,103.8724,,
113.35,94.26801,,
113.4,84.36192,,
113.45,76.59842,,
113.5,70.76343,,
113.55,65.01691,,
113.6,59.50073,,
113.65,54.52729,,
113.7,50.17158,,
113.75,44.84135,,
113.8,39.9272,,
113.85,36.10595,,
113.9,33.55795,,
113.95,31.28449,,
114,29.56583,,
114.05,28.56368,,
114.1,26.8206,,
114.15,24.52868,,
114.2,23.22462,,
114.25,22.34403,,
114.3,21.27156,,
114.35,20.38644,,
114.4,20.05791,,
114.45,20.25843,,
114.5,20.53526,,
114.55,20.30694,,
114.6,19.89023,,
114.65,19.51712,,
114.7,18.30918,,
114.75,17.1689,,
114.8,16.68588,,
114.85,16.8103,,
114.9,16.83284,,
114.95,16.63347,,
115,16.41696,,
115.05,16.2551,,
115.1,16.22713,,
115.15,16.14078,,
115.2,15.90778,,
115.25,15.4172,,
115.3,14.71528,,
115.35,14.53192,,
115.4,15.20987,,
115.45,15.917,,
115.5,16.42715,,
115.55,16.71924,,
115.6,15.98664,,
115.65,15.20248,,
115.7,14.53397,,
115.75,14.18305,,
115.8,14.26588,,
115.85,14.32121,,
115.9,14.40848,,
115.95,14.20509,,
116,13.73918,,
116.05,13.30367,,
116.1,12.84911,,
116.15,12.29283,,
116.2,11.78951,,
116.25,11.29074,,
116.3,10.84837,,
116.35,10.79631,,
116.4,10.97534,,
116.45,11.22419,,
116.5,11.37425,,
116.55,11.55808,,
116.6,11.67672,,
116.65,11.62623,,
116.7,11.80089,,
116.75,12.25335,,
116.8,12.61914,,
116.85,12.53758,,
116.9,12.03476,,
116.95,11.31974,,
117,10.48321,,
117.05,9.665962,,
117.1,9.151564,,
117.15,8.927322,,
117.2,8.809791,,
117.25,8.932309,,
117.3,8.904384,,
117.35,8.841465,,
117.4,8.857296,,
117.45,8.917053,,
117.5,9.040717,,
117.55,9.18112,,
117.6,9.315769,,
117.65,9.697685,,
117.7,9.980775,,
117.75,9.876403,,
117.8,9.652717,,
117.85,9.529264,,
117.9,9.346799,,
117.95,9.064592,,
118,8.881683,,
118.05,8.793941,,
118.1,8.8212,,
118.15,9.083409,,
118.2,9.021674,,
118.25,9.247756,,
118.3,9.466414,,
118.35,9.304434,,
118.4,9.06531,,
118.45,8.879253,,
118.5,8.787971,,
118.55,8.814247,,
118.6,8.695539,,
118.65,8.544888,,
118.7,8.589577,,
118.75,8.635016,,
118.8,8.516085,,
118.85,8.391952,,
118.9,8.37296,,
118.95,8.194736,,
119,8.00703,,
119.05,8.075234,,
119.1,8.268566,,
119.15,8.456683,,
119.2,8.534762,,
119.25,8.461376,,
119.3,8.30069,,
119.35,8.02155,,
119.4,7.858018,,
119.45,7.829447,,
119.5,7.85979,,
119.55,7.826426,,
119.6,7.925745,,
119.65,8.361185,,
119.7,8.65717,,
119.75,8.836318,,
119.8,8.795211,,
119.85,8.586778,,
119.9,8.124393,,
119.95,7.734619,,
120,7.350246,,
120.05,7.348243,,
120.1,7.290993,,
120.15,7.313331,,
120.2,7.496761,,
120.25,7.816707,,
120.3,8.060468,,
120.35,8.225101,,
120.4,8.261209,,
120.45,8.131013,,
120.5,7.865896,,
120.55,7.375746,,
120.6,6.956956,,
120.65,6.797056,,
120.7,6.841856,,
120.75,6.987033,,
120.8,7.454413,,
120.85,7.952427,,
120.9,8.219243,,
120.95,8.038465,,
121,7.724824,,
121.05,7.438926,,
121.1,7.202654,,
121.15,6.95279,,
121.2,7.000503,,
121.25,7.320913,,
121.3,7.55623,,
121.35,7.68888,,
121.4,7.720624,,
121.45,7.460451,,
121.5,7.329774,,
121.55,7.133307,,
121.6,7.020316,,
121.65,7.299689,,
121.7,7.416776,,
121.75,7.50656,,
121.8,7.543131,,
121.85,7.519594,,
121.9,7.652171,,
121.95,7.60509,,
122,7.357411,,
122.05,7.098052,,
122.1,6.91609,,
122.15,6.889923,,
122.2,7.076026,,
122.25,7.438557,,
122.3,7.843037,,
122.35,7.87731,,
122.4,7.570819,,
122.45,7.334112,,
122.5,7.117436,,
122.55,6.730294,,
122.6,6.559933,,
122.65,6.756303,,
122.7,7.200489,,
122.75,7.785859,,
122.8,8.408789,,
122.85,8.801177,,
122.9,8.814343,,
122.95,8.517341,,
123,8.164919,,
123.05,7.829482,,
123.1,7.49489,,
123.15,7.433916,,
123.2,7.532481,,
123.25,7.389018,,
123.3,7.162637,,
123.35,7.182071,,
123.4,7.107339,,
123.45,7.123329,,
123.5,6.864637,,
123.55,6.89091,,
123.6,6.902017,,
123.65,6.585052,,
123.7,6.393982,,
123.75,6.497008,,
123.8,6.690634,,
123.85,6.889392,,
123.9,7.066851,,
123.95,7.310419,,
124,7.71025,,
124.05,7.803782,,
124.1,7.647386,,
124.15,7.423976,,
124.2,7.144783,,
124.25,7.160797,,
124.3,7.382332,,
124.35,7.51395,,
124.4,7.868532,,
124.45,8.092893,,
124.5,7.91014,,
124.55,7.335186,,
124.6,6.885325,,
124.65,6.747322,,
124.7,6.720128,,
124.75,6.661483,,
124.8,6.676172,,
124.85,6.868372,,
124.9,7.03241,,
124.95,7.029069,,
125,7.027224,,
125.05,6.983677,,
125.1,6.867169,,
125.15,6.74219,,
125.2,6.704745,,
125.25,6.871739,,
125.3,7.009843,,
125.35,7.179829,,
125.4,6.885211,,
125.45,6.34229,,
125.5,6.060978,,
125.55,5.958131,,
125.6,5.982956,,
125.65,6.311356,,
125.7,6.807257,,
125.75,7.219128,,
125.8,7.265608,,
125.85,6.920548,,
125.9,6.791472,,
125.95,6.707889,,
126,6.504285,,
126.05,6.67776,,
126.1,6.858846,,
126.15,6.841432,,
126.2,6.814992,,
126.25,6.848579,,
126.3,6.801886,,
126.35,6.832597,,
126.4,7.029162,,
126.45,7.313061,,
126.5,7.493494,,
126.55,7.389256,,
126.6,7.05905,,
126.65,6.59625,,
126.7,6.128499,,
126.75,5.952687,,
126.8,6.222092,,
126.85,6.551877,,
126.9,6.866541,,
126.95,6.844512,,
127,6.540781,,
127.05,6.158253,,
127.1,5.947843,,
127.15,5.951881,,
127.2,6.176444,,
127.25,6.506958,,
127.3,6.81201,,
127.35,6.941101,,
127.4,6.826422,,
127.45,6.584224,,
127.5,6.242393,,
127.55,5.846242,,
127.6,5.43025,,
127.65,5.550002,,
127.7,5.787638,,
127.75,6.203573,,
127.8,6.533456,,
127.85,6.632035,,
127.9,6.597967,,
127.95,6.357198,,
128,6.387306,,
128.05,6.744371,,
128.1,7.116897,,
128.15,7.387903,,
128.2,7.500685,,
128.25,7.423641,,
128.3,7.362981,,
128.35,7.326854,,
128.4,6.990763,,
128.45,6.69291,,
128.5,6.228751,,
128.55,5.910996,,
128.6,5.840693,,
128.65,5.995117,,
128.7,6.341079,,
128.75,6.977582,,
128.8,7.295648,,
128.85,7.360878,,
128.9,7.198319,,
128.95,6.956409,,
129,6.82177,,
129.05,6.774128,,
129.1,6.798878,,
129.15,6.987976,,
129.2,7.222886,,
129.25,7.299583,,
129.3,7.284349,,
129.35,7.102994,,
129.4,6.957025,,
129.45,6.909294,,
129.5,6.734412,,
129.55,6.598314,,
129.6,6.459169,,
129.65,6.271884,,
129.7,6.245363,,
129.75,6.325615,,
129.8,6.377946,,
129.85,6.355308,,
129.9,6.369688,,
129.95,6.46717,,
130,6.485795,,
130.05,6.414331,,
130.1,6.489419,,
130.15,6.54371,,
130.2,6.472794,,
130.25,6.734231,,
130.3,6.930405,,
130.35,6.967595,,
130.4,6.847884,,
130.45,6.413705,,
130.5,6.164476,,
130.55,6.06324,,
130.6,6.062491,,
130.65,6.239997,,
130.7,6.378552,,
130.75,6.403451,,
130.8,6.359751,,
130.85,6.166931,,
130.9,5.942138,,
130.95,5.880143,,
131,5.772924,,
131.05,5.865934,,
131.1,6.179878,,
131.15,6.325069,,
131.2,6.21056,,
131.25,5.988368,,
131.3,5.777699,,
131.35,5.776982,,
131.4,5.701661,,
131.45,5.885825,,
131.5,6.234772,,
131.55,6.501116,,
131.6,6.548899,,
131.65,6.439461,,
131.7,6.297435,,
131.75,6.193532,,
131.8,6.144229,,
131.85,6.01193,,
131.9,6.183077,,
131.95,6.324381,,
132,6.37494,,
132.05,6.255641,,
132.1,6.246419,,
132.15,6.158531,,
132.2,6.010404,,
132.25,5.835083,,
132.3,5.888708,,
132.35,5.99612,,
132.4,6.132723,,
132.45,6.372786,,
132.5,6.579122,,
132.55,6.610288,,
132.6,6.440171,,
132.65,6.062753,,
132.7,5.704637,,
132.75,5.533,,
132.8,5.617603,,
132.85,5.865026,,
132.9,6.096913,,
132.95,6.152526,,
133,6.253226,,
133.05,6.123837,,
133.1,5.919891,,
133.15,5.80343,,
133.2,5.698638,,
133.25,5.626443,,
133.3,5.619137,,
133.35,5.704533,,
133.4,5.864474,,
133.45,6.066562,,
133.5,6.214583,,
133.55,6.059058,,
133.6,5.825705,,
133.65,5.759671,,
133.7,5.931112,,
133.75,6.063754,,
133.8,6.156266,,
133.85,5.931585,,
133.9,5.656917,,
133.95,5.337397,,
134,5.174665,,
134.05,5.296145,,
134.1,5.493798,,
134.15,5.605691,,
134.2,5.762789,,
134.25,5.99915,,
134.3,6.209793,,
134.35,6.33721,,
134.4,6.237758,,
134.45,6.019801,,
134.5,5.804819,,
134.55,5.4582,,
134.6,5.254181,,
134.65,5.296679,,
134.7,5.347026,,
134.75,5.436802,,
134.8,5.488266,,
134.85,5.494521,,
134.9,5.415617,,
134.95,5.391768,,
135,5.400328,,
135.05,5.400458,,
135.1,5.415446,,
135.15,5.417233,,
135.2,5.365751,,
135.25,5.278474,,
135.3,5.159874,,
135.35,5.048991,,
135.4,5.013451,,
135.45,5.082009,,
135.5,5.504764,,
135.55,5.802605,,
135.6,5.932777,,
135.65,5.847558,,
135.7,5.658331,,
135.75,5.450083,,
135.8,5.198764,,
135.85,5.147938,,
135.9,5.240921,,
135.95,5.271022,,
136,5.265421,,
136.05,5.266765,,
136.1,5.293812,,
136.15,5.545929,,
136.2,5.820046,,
136.25,5.899782,,
136.3,6.037945,,
136.35,6.006517,,
136.4,5.987327,,
136.45,5.86293,,
136.5,5.882441,,
136.55,5.988451,,
136.6,6.015637,,
136.65,5.865059,,
136.7,5.727554,,
136.75,5.603521,,
136.8,5.491398,,
136.85,5.441755,,
136.9,5.479462,,
136.95,5.582123,,
137,5.570364,,
137.05,5.564106,,
137.1,5.630716,,
137.15,5.712401,,
137.2,5.490302,,
137.25,5.489911,,
137.3,5.523036,,
137.35,5.49484,,
137.4,5.512817,,
137.45,5.57584,,
137.5,5.679424,,
137.55,5.79931,,
137.6,5.835118,,
137.65,5.757559,,
137.7,5.630487,,
137.75,5.457812,,
137.8,5.300545,,
137.85,5.367258,,
137.9,5.54935,,
137.95,5.63041,,
138,5.604305,,
 ,,,
Alignment,On,,
