Data File Name,Nextera3_JLC_High Sensitivity DNA Assay_DE24802700_2016-10-13_13-55-37.xad,,
40.4,-0.6963073,,
40.45,-0.8331102,,
40.5,-0.8712851,,
40.55,-0.8310569,,
40.6,-0.8328136,,
40.65,-0.7379842,,
40.7,-0.6643349,,
40.75,-0.6950172,,
40.8,-0.7772921,,
40.85,-0.8634727,,
40.9,-0.9038347,,
40.95,-0.8985834,,
41,-0.8784402,,
41.05,-0.8256369,,
41.1,-0.7870957,,
41.15,-0.8423133,,
41.2,-0.8942856,,
41.25,-0.8819013,,
41.3,-0.8907883,,
41.35,-0.8311512,,
41.4,-0.7733622,,
41.45,-0.7344749,,
41.5,-0.7143985,,
41.55,-0.6495577,,
41.6,-0.6538869,,
41.65,-0.5642938,,
41.7,-0.6050031,,
41.75,-0.6670378,,
41.8,-0.6958452,,
41.85,-0.7181079,,
41.9,-0.6692257,,
41.95,-0.5972333,,
42,-0.5374703,,
42.05,-0.492161,,
42.1,-0.5273166,,
42.15,-0.6120761,,
42.2,-0.6737521,,
42.25,-0.6933828,,
42.3,-0.6575467,,
42.35,-0.5085501,,
42.4,-0.1475954,,
42.45,0.602981,,
42.5,2.079381,,
42.55,4.788423,,
42.6,9.344164,,
42.65,16.27423,,
42.7,25.70499,,
42.75,37.50399,,
42.8,51.04996,,
42.85,64.47699,,
42.9,76.25794,,
42.95,84.04505,,
43,86.88968,,
43.05,83.44448,,
43.1,74.55839,,
43.15,61.95692,,
43.2,47.8925,,
43.25,34.36262,,
43.3,23.14033,,
43.35,14.79242,,
43.4,9.374099,,
43.45,6.139197,,
43.5,4.449874,,
43.55,3.678232,,
43.6,3.405488,,
43.65,3.347144,,
43.7,3.23764,,
43.75,2.985262,,
43.8,2.625036,,
43.85,2.237543,,
43.9,1.878157,,
43.95,1.514958,,
44,1.200063,,
44.05,0.9816782,,
44.1,0.8503294,,
44.15,0.782773,,
44.2,0.8204561,,
44.25,0.9883482,,
44.3,1.099907,,
44.35,1.187124,,
44.4,1.150205,,
44.45,1.147908,,
44.5,1.14838,,
44.55,1.125523,,
44.6,1.083544,,
44.65,1.226274,,
44.7,1.397421,,
44.75,1.646818,,
44.8,1.905417,,
44.85,2.279763,,
44.9,2.691366,,
44.95,3.056974,,
45,3.314356,,
45.05,3.504588,,
45.1,3.519531,,
45.15,3.328046,,
45.2,3.016238,,
45.25,2.677263,,
45.3,2.333338,,
45.35,1.904426,,
45.4,1.478556,,
45.45,1.140278,,
45.5,0.8364151,,
45.55,0.5794176,,
45.6,0.4132159,,
45.65,0.2839894,,
45.7,0.2702258,,
45.75,0.2112171,,
45.8,0.172142,,
45.85,0.2125749,,
45.9,0.2164184,,
45.95,0.1705803,,
46,5.48E-02,,
46.05,4.72E-02,,
46.1,0.1604862,,
46.15,0.2716489,,
46.2,0.3215075,,
46.25,0.3133619,,
46.3,0.2731923,,
46.35,0.1726012,,
46.4,3.57E-02,,
46.45,4.83E-03,,
46.5,1.81E-02,,
46.55,-2.18E-02,,
46.6,-0.1173569,,
46.65,-0.2907731,,
46.7,-0.481693,,
46.75,-0.6011177,,
46.8,-0.6552469,,
46.85,-0.6084107,,
46.9,-0.5188059,,
46.95,-0.5027921,,
47,-0.5394568,,
47.05,-0.6255951,,
47.1,-0.7156499,,
47.15,-0.6896783,,
47.2,-0.6796703,,
47.25,-0.6801876,,
47.3,-0.7565227,,
47.35,-0.8076275,,
47.4,-0.8907207,,
47.45,-0.9123886,,
47.5,-0.8682721,,
47.55,-0.8824521,,
47.6,-0.9579491,,
47.65,-0.9936285,,
47.7,-1.006786,,
47.75,-0.9729607,,
47.8,-0.9483376,,
47.85,-0.9576315,,
47.9,-0.9992316,,
47.95,-1.076744,,
48,-1.135484,,
48.05,-0.9859998,,
48.1,-0.7174938,,
48.15,-0.5655665,,
48.2,-0.529108,,
48.25,-0.6308738,,
48.3,-0.7424873,,
48.35,-0.8042484,,
48.4,-0.8878068,,
48.45,-0.8838826,,
48.5,-0.9019057,,
48.55,-1.046542,,
48.6,-1.069955,,
48.65,-1.141159,,
48.7,-1.157806,,
48.75,-1.202994,,
48.8,-1.272183,,
48.85,-1.281767,,
48.9,-1.213801,,
48.95,-1.144418,,
49,-1.144871,,
49.05,-1.240209,,
49.1,-1.380171,,
49.15,-1.464094,,
49.2,-1.478744,,
49.25,-1.483635,,
49.3,-1.494108,,
49.35,-1.534502,,
49.4,-1.487085,,
49.45,-1.387155,,
49.5,-1.328227,,
49.55,-1.285821,,
49.6,-1.327452,,
49.65,-1.405625,,
49.7,-1.3647,,
49.75,-1.279923,,
49.8,-1.183756,,
49.85,-1.202524,,
49.9,-1.344641,,
49.95,-1.419156,,
50,-1.4698,,
50.05,-1.400828,,
50.1,-1.154813,,
50.15,-1.008651,,
50.2,-0.9473708,,
50.25,-1.079655,,
50.3,-1.132472,,
50.35,-1.144421,,
50.4,-1.157494,,
50.45,-1.174438,,
50.5,-1.159785,,
50.55,-1.158843,,
50.6,-1.241942,,
50.65,-1.357908,,
50.7,-1.38513,,
50.75,-1.42924,,
50.8,-1.50328,,
50.85,-1.539284,,
50.9,-1.537663,,
50.95,-1.509634,,
51,-1.487555,,
51.05,-1.488994,,
51.1,-1.504454,,
51.15,-1.575612,,
51.2,-1.686996,,
51.25,-1.766593,,
51.3,-1.748641,,
51.35,-1.684046,,
51.4,-1.593705,,
51.45,-1.536405,,
51.5,-1.471009,,
51.55,-1.475643,,
51.6,-1.604797,,
51.65,-1.801009,,
51.7,-1.778777,,
51.75,-1.77787,,
51.8,-1.7106,,
51.85,-1.733064,,
51.9,-1.681366,,
51.95,-1.708564,,
52,-1.706267,,
52.05,-1.655887,,
52.1,-1.606133,,
52.15,-1.604608,,
52.2,-1.572311,,
52.25,-1.540187,,
52.3,-1.518831,,
52.35,-1.423521,,
52.4,-1.252536,,
52.45,-1.189804,,
52.5,-1.33529,,
52.55,-1.46744,,
52.6,-1.550995,,
52.65,-1.665541,,
52.7,-1.757781,,
52.75,-1.706598,,
52.8,-1.609096,,
52.85,-1.600481,,
52.9,-1.65264,,
52.95,-1.683962,,
53,-1.696629,,
53.05,-1.757749,,
53.1,-1.781392,,
53.15,-1.723702,,
53.2,-1.727368,,
53.25,-1.747841,,
53.3,-1.772815,,
53.35,-1.829838,,
53.4,-1.85602,,
53.45,-1.855017,,
53.5,-1.727345,,
53.55,-1.515063,,
53.6,-1.423289,,
53.65,-1.428463,,
53.7,-1.476113,,
53.75,-1.603903,,
53.8,-1.754136,,
53.85,-1.821812,,
53.9,-1.771134,,
53.95,-1.637358,,
54,-1.540538,,
54.05,-1.566094,,
54.1,-1.625479,,
54.15,-1.698964,,
54.2,-1.802652,,
54.25,-1.908838,,
54.3,-2.001505,,
54.35,-2.056915,,
54.4,-2.042903,,
54.45,-2.050015,,
54.5,-2.046704,,
54.55,-1.865725,,
54.6,-1.236864,,
54.65,-0.926689,,
54.7,-0.8917694,,
54.75,-1.080151,,
54.8,-1.371177,,
54.85,-1.722479,,
54.9,-1.987692,,
54.95,-2.081513,,
55,-1.977571,,
55.05,-2.021412,,
55.1,-2.099073,,
55.15,-2.044722,,
55.2,-1.962254,,
55.25,-1.901985,,
55.3,-1.916168,,
55.35,-1.976116,,
55.4,-1.96488,,
55.45,-1.931689,,
55.5,-1.984733,,
55.55,-1.885407,,
55.6,-1.812525,,
55.65,-1.741821,,
55.7,-1.7252,,
55.75,-1.707771,,
55.8,-1.646945,,
55.85,-1.720356,,
55.9,-1.830008,,
55.95,-1.842137,,
56,-1.890851,,
56.05,-1.919808,,
56.1,-1.933941,,
56.15,-1.900254,,
56.2,-1.859232,,
56.25,-1.864818,,
56.3,-1.919755,,
56.35,-1.990866,,
56.4,-2.024407,,
56.45,-1.993699,,
56.5,-1.943899,,
56.55,-1.897246,,
56.6,-1.842117,,
56.65,-1.849401,,
56.7,-1.931986,,
56.75,-2.000274,,
56.8,-2.004661,,
56.85,-1.92403,,
56.9,-1.856415,,
56.95,-1.768899,,
57,-1.677541,,
57.05,-1.727051,,
57.1,-1.836168,,
57.15,-1.942649,,
57.2,-1.88242,,
57.25,-1.822182,,
57.3,-1.697195,,
57.35,-1.623279,,
57.4,-1.646686,,
57.45,-1.772346,,
57.5,-1.892423,,
57.55,-1.982031,,
57.6,-2.023646,,
57.65,-2.062757,,
57.7,-2.058614,,
57.75,-2.121852,,
57.8,-2.211209,,
57.85,-2.226989,,
57.9,-2.167881,,
57.95,-2.053136,,
58,-1.981216,,
58.05,-1.957901,,
58.1,-1.948973,,
58.15,-2.014403,,
58.2,-2.066395,,
58.25,-1.994187,,
58.3,-1.903333,,
58.35,-1.83398,,
58.4,-1.780975,,
58.45,-1.766386,,
58.5,-1.757233,,
58.55,-1.828217,,
58.6,-1.860885,,
58.65,-1.847125,,
58.7,-1.894087,,
58.75,-1.926068,,
58.8,-1.9637,,
58.85,-1.98816,,
58.9,-2.018358,,
58.95,-1.976064,,
59,-1.900478,,
59.05,-1.818425,,
59.1,-1.710537,,
59.15,-1.659334,,
59.2,-1.685916,,
59.25,-1.738282,,
59.3,-1.760247,,
59.35,-1.610613,,
59.4,-1.384568,,
59.45,-1.243174,,
59.5,-1.266729,,
59.55,-1.467242,,
59.6,-1.699177,,
59.65,-1.825284,,
59.7,-1.815588,,
59.75,-1.707354,,
59.8,-1.602087,,
59.85,-1.613701,,
59.9,-1.675348,,
59.95,-1.795663,,
60,-1.706938,,
60.05,-1.61924,,
60.1,-1.554082,,
60.15,-1.480889,,
60.2,-1.339964,,
60.25,-1.232224,,
60.3,-1.171181,,
60.35,-1.197408,,
60.4,-1.198002,,
60.45,-1.304658,,
60.5,-1.283692,,
60.55,-1.203368,,
60.6,-1.166899,,
60.65,-1.098066,,
60.7,-0.9448467,,
60.75,-0.8258082,,
60.8,-0.7189249,,
60.85,-0.5803549,,
60.9,-0.4835328,,
60.95,-0.494635,,
61,-0.5999534,,
61.05,-0.6414457,,
61.1,-0.5508677,,
61.15,-0.5284442,,
61.2,-0.537954,,
61.25,-0.492823,,
61.3,-0.4541052,,
61.35,-0.5264509,,
61.4,-0.554036,,
61.45,-0.4977089,,
61.5,-0.3731835,,
61.55,-0.3626699,,
61.6,-0.3577072,,
61.65,-0.2152001,,
61.7,-0.1334535,,
61.75,-0.1696786,,
61.8,-0.1259631,,
61.85,-0.1105951,,
61.9,-7.34E-02,,
61.95,-1.09E-02,,
62,0.1816165,,
62.05,0.3380694,,
62.1,0.3124276,,
62.15,0.3211486,,
62.2,0.3591194,,
62.25,0.3299277,,
62.3,0.3142646,,
62.35,0.3577553,,
62.4,0.4413866,,
62.45,0.5086691,,
62.5,0.5383158,,
62.55,0.6151279,,
62.6,0.6243387,,
62.65,0.6541469,,
62.7,1.072556,,
62.75,1.45762,,
62.8,1.732262,,
62.85,1.827665,,
62.9,1.884221,,
62.95,1.83732,,
63,1.625826,,
63.05,1.650901,,
63.1,1.767854,,
63.15,1.876939,,
63.2,1.943728,,
63.25,1.944953,,
63.3,2.266663,,
63.35,2.508057,,
63.4,2.587139,,
63.45,2.555289,,
63.5,2.522152,,
63.55,2.576376,,
63.6,2.602908,,
63.65,2.674057,,
63.7,2.867996,,
63.75,3.030462,,
63.8,3.134094,,
63.85,3.230856,,
63.9,3.26506,,
63.95,3.257949,,
64,3.230103,,
64.05,3.250374,,
64.1,3.389863,,
64.15,3.651552,,
64.2,3.972392,,
64.25,4.216982,,
64.3,4.327097,,
64.35,4.371177,,
64.4,4.258254,,
64.45,4.236875,,
64.5,4.371408,,
64.55,4.534121,,
64.6,4.755702,,
64.65,4.881502,,
64.7,4.764422,,
64.75,4.571584,,
64.8,4.400392,,
64.85,4.518723,,
64.9,4.702025,,
64.95,4.957849,,
65,5.116169,,
65.05,5.132018,,
65.1,5.096715,,
65.15,5.078868,,
65.2,5.181599,,
65.25,5.495584,,
65.3,5.873865,,
65.35,6.039247,,
65.4,5.941628,,
65.45,5.702638,,
65.5,5.536194,,
65.55,5.464715,,
65.6,5.523908,,
65.65,5.664976,,
65.7,5.778727,,
65.75,5.781292,,
65.8,5.759237,,
65.85,5.735953,,
65.9,5.663736,,
65.95,5.904788,,
66,6.33259,,
66.05,6.570449,,
66.1,6.781616,,
66.15,6.808265,,
66.2,6.873249,,
66.25,6.800968,,
66.3,6.74385,,
66.35,6.826253,,
66.4,6.966304,,
66.45,7.040283,,
66.5,7.289508,,
66.55,7.570198,,
66.6,7.829686,,
66.65,8.069673,,
66.7,8.090819,,
66.75,8.048788,,
66.8,8.057213,,
66.85,7.997356,,
66.9,7.962556,,
66.95,8.117319,,
67,8.383935,,
67.05,8.872667,,
67.1,9.006204,,
67.15,9.016694,,
67.2,8.907032,,
67.25,8.547974,,
67.3,8.26679,,
67.35,8.353281,,
67.4,8.421655,,
67.45,8.580257,,
67.5,8.751637,,
67.55,8.825562,,
67.6,8.743189,,
67.65,8.779045,,
67.7,8.845131,,
67.75,8.890826,,
67.8,8.998369,,
67.85,9.217737,,
67.9,9.428617,,
67.95,9.536892,,
68,9.638775,,
68.05,9.782106,,
68.1,9.798893,,
68.15,9.749961,,
68.2,9.77964,,
68.25,9.786263,,
68.3,9.909826,,
68.35,10.06109,,
68.4,10.34242,,
68.45,10.56119,,
68.5,10.53402,,
68.55,10.48495,,
68.6,10.32562,,
68.65,10.00325,,
68.7,10.02471,,
68.75,10.16757,,
68.8,10.50307,,
68.85,10.81281,,
68.9,11.10778,,
68.95,11.21427,,
69,11.33111,,
69.05,11.48064,,
69.1,11.65493,,
69.15,11.85137,,
69.2,11.87825,,
69.25,11.81651,,
69.3,11.77115,,
69.35,11.65212,,
69.4,11.61734,,
69.45,11.77274,,
69.5,12.09416,,
69.55,12.44987,,
69.6,12.71657,,
69.65,12.97787,,
69.7,13.02162,,
69.75,12.79316,,
69.8,12.65757,,
69.85,12.56761,,
69.9,12.65289,,
69.95,12.79631,,
70,12.82822,,
70.05,13.11135,,
70.1,13.25537,,
70.15,13.30099,,
70.2,13.30358,,
70.25,13.14744,,
70.3,13.16659,,
70.35,12.92863,,
70.4,12.96925,,
70.45,13.36527,,
70.5,13.63121,,
70.55,13.64805,,
70.6,13.62555,,
70.65,13.79352,,
70.7,13.99037,,
70.75,14.36391,,
70.8,14.82776,,
70.85,15.18849,,
70.9,15.31283,,
70.95,15.13911,,
71,14.80725,,
71.05,14.40713,,
71.1,14.06628,,
71.15,14.06962,,
71.2,14.3886,,
71.25,14.79982,,
71.3,15.37362,,
71.35,15.69175,,
71.4,15.52699,,
71.45,15.34049,,
71.5,14.9644,,
71.55,15.09392,,
71.6,14.97557,,
71.65,14.85946,,
71.7,14.80912,,
71.75,14.79116,,
71.8,15.00347,,
71.85,15.18706,,
71.9,15.3543,,
71.95,15.67054,,
72,15.83153,,
72.05,15.99655,,
72.1,16.22029,,
72.15,16.51134,,
72.2,16.81051,,
72.25,16.94496,,
72.3,17.08692,,
72.35,17.18965,,
72.4,17.12344,,
72.45,17.01082,,
72.5,16.85451,,
72.55,16.86129,,
72.6,16.99808,,
72.65,17.19751,,
72.7,17.5008,,
72.75,17.53313,,
72.8,17.48156,,
72.85,17.19428,,
72.9,17.12728,,
72.95,17.3402,,
73,17.62137,,
73.05,17.74754,,
73.1,17.88702,,
73.15,17.92313,,
73.2,17.88613,,
73.25,17.75887,,
73.3,17.80772,,
73.35,18.11758,,
73.4,18.1007,,
73.45,18.14939,,
73.5,18.39374,,
73.55,18.67572,,
73.6,18.8482,,
73.65,19.06405,,
73.7,19.16116,,
73.75,19.11331,,
73.8,18.94942,,
73.85,18.71389,,
73.9,18.73309,,
73.95,18.94007,,
74,19.29053,,
74.05,19.75865,,
74.1,19.93284,,
74.15,20.03468,,
74.2,20.31346,,
74.25,20.41985,,
74.3,20.31369,,
74.35,20.29221,,
74.4,20.00727,,
74.45,20.06326,,
74.5,20.04785,,
74.55,20.19412,,
74.6,20.42308,,
74.65,20.59316,,
74.7,20.70122,,
74.75,20.8436,,
74.8,20.75264,,
74.85,20.75645,,
74.9,20.83742,,
74.95,20.83445,,
75,20.97866,,
75.05,21.08038,,
75.1,21.19783,,
75.15,21.32832,,
75.2,21.3294,,
75.25,21.37266,,
75.3,21.5699,,
75.35,21.83375,,
75.4,22.08075,,
75.45,22.29021,,
75.5,22.47683,,
75.55,22.52109,,
75.6,22.37573,,
75.65,21.98973,,
75.7,21.68471,,
75.75,21.87868,,
75.8,22.35048,,
75.85,22.76944,,
75.9,22.87867,,
75.95,22.56024,,
76,22.32063,,
76.05,22.1603,,
76.1,22.46562,,
76.15,23.09307,,
76.2,23.70743,,
76.25,23.90149,,
76.3,24.15398,,
76.35,24.24185,,
76.4,24.12289,,
76.45,24.17347,,
76.5,24.13632,,
76.55,23.95622,,
76.6,23.94005,,
76.65,24.06763,,
76.7,24.45416,,
76.75,25.07952,,
76.8,25.34588,,
76.85,25.19966,,
76.9,24.84771,,
76.95,24.3858,,
77,24.39017,,
77.05,24.54476,,
77.1,25.19853,,
77.15,25.64669,,
77.2,25.80516,,
77.25,25.56986,,
77.3,25.51552,,
77.35,25.53317,,
77.4,25.54676,,
77.45,25.39326,,
77.5,25.51893,,
77.55,25.39449,,
77.6,25.35943,,
77.65,25.61342,,
77.7,25.63953,,
77.75,25.92026,,
77.8,26.33208,,
77.85,26.83457,,
77.9,27.243,,
77.95,27.46281,,
78,27.36091,,
78.05,27.0688,,
78.1,26.81912,,
78.15,26.9087,,
78.2,27.35986,,
78.25,27.5284,,
78.3,27.59515,,
78.35,27.7251,,
78.4,28.03916,,
78.45,27.8272,,
78.5,27.74524,,
78.55,27.64315,,
78.6,27.68588,,
78.65,27.42738,,
78.7,27.51224,,
78.75,27.90215,,
78.8,28.46668,,
78.85,28.52306,,
78.9,28.88639,,
78.95,29.26603,,
79,29.57516,,
79.05,29.6742,,
79.1,29.62738,,
79.15,29.49128,,
79.2,29.60974,,
79.25,29.70914,,
79.3,29.97945,,
79.35,30.43573,,
79.4,30.6315,,
79.45,30.53736,,
79.5,30.53605,,
79.55,30.64422,,
79.6,30.81527,,
79.65,31.07831,,
79.7,31.07754,,
79.75,30.86927,,
79.8,30.4034,,
79.85,30.03564,,
79.9,30.65892,,
79.95,31.67575,,
80,32.53972,,
80.05,33.38723,,
80.1,33.41761,,
80.15,32.91687,,
80.2,32.56418,,
80.25,32.32565,,
80.3,32.04305,,
80.35,31.77263,,
80.4,31.73243,,
80.45,31.99451,,
80.5,32.17815,,
80.55,32.40548,,
80.6,32.93464,,
80.65,33.24271,,
80.7,33.26844,,
80.75,33.09984,,
80.8,32.90989,,
80.85,32.70758,,
80.9,32.38272,,
80.95,32.32738,,
81,32.96982,,
81.05,33.92878,,
81.1,34.64974,,
81.15,34.95915,,
81.2,34.87676,,
81.25,35.08567,,
81.3,35.06289,,
81.35,35.10748,,
81.4,35.62275,,
81.45,35.93658,,
81.5,36.17988,,
81.55,36.53829,,
81.6,36.50745,,
81.65,36.83527,,
81.7,36.47981,,
81.75,36.41162,,
81.8,36.34674,,
81.85,36.33826,,
81.9,36.69047,,
81.95,37.17546,,
82,37.68765,,
82.05,38.26751,,
82.1,38.71235,,
82.15,38.84108,,
82.2,38.602,,
82.25,38.42382,,
82.3,38.62161,,
82.35,39.04601,,
82.4,39.51096,,
82.45,39.90277,,
82.5,40.12283,,
82.55,40.18806,,
82.6,40.27765,,
82.65,40.43916,,
82.7,40.42495,,
82.75,40.53761,,
82.8,40.75789,,
82.85,40.82714,,
82.9,41.11905,,
82.95,41.60056,,
83,41.84132,,
83.05,41.79897,,
83.1,42.00043,,
83.15,41.87637,,
83.2,42.0762,,
83.25,41.86296,,
83.3,42.12295,,
83.35,42.35383,,
83.4,42.89934,,
83.45,43.64193,,
83.5,44.12566,,
83.55,44.21349,,
83.6,43.88893,,
83.65,43.23639,,
83.7,42.96904,,
83.75,43.15733,,
83.8,43.73291,,
83.85,44.67629,,
83.9,45.41199,,
83.95,45.84931,,
84,45.81775,,
84.05,45.49468,,
84.1,45.51851,,
84.15,45.58257,,
84.2,45.59077,,
84.25,45.86729,,
84.3,45.93792,,
84.35,45.96384,,
84.4,46.62019,,
84.45,47.24812,,
84.5,48.38109,,
84.55,49.11573,,
84.6,49.58697,,
84.65,48.71664,,
84.7,47.45251,,
84.75,46.76206,,
84.8,46.98829,,
84.85,47.64521,,
84.9,48.7654,,
84.95,49.75097,,
85,50.16399,,
85.05,49.99604,,
85.1,49.75276,,
85.15,49.89603,,
85.2,50.01267,,
85.25,49.83479,,
85.3,49.83693,,
85.35,50.08649,,
85.4,50.29604,,
85.45,50.45068,,
85.5,50.50328,,
85.55,50.4614,,
85.6,50.66391,,
85.65,51.23675,,
85.7,52.24879,,
85.75,52.87841,,
85.8,53.15901,,
85.85,53.65234,,
85.9,54.28883,,
85.95,55.16669,,
86,55.78765,,
86.05,56.39294,,
86.1,56.29256,,
86.15,55.51672,,
86.2,54.55236,,
86.25,54.33587,,
86.3,54.18795,,
86.35,54.57003,,
86.4,55.06269,,
86.45,55.25916,,
86.5,55.2532,,
86.55,55.03205,,
86.6,55.01173,,
86.65,55.61865,,
86.7,56.32213,,
86.75,56.79327,,
86.8,57.08052,,
86.85,56.74132,,
86.9,56.46632,,
86.95,56.49072,,
87,56.34072,,
87.05,56.7684,,
87.1,57.16184,,
87.15,57.42873,,
87.2,57.61322,,
87.25,57.75751,,
87.3,58.02988,,
87.35,58.36827,,
87.4,59.73722,,
87.45,60.84476,,
87.5,61.22188,,
87.55,61.38341,,
87.6,61.37307,,
87.65,61.33463,,
87.7,61.42739,,
87.75,62.12174,,
87.8,63.44522,,
87.85,64.05345,,
87.9,63.99812,,
87.95,63.98375,,
88,63.78494,,
88.05,63.58016,,
88.1,63.90489,,
88.15,64.56792,,
88.2,65.23322,,
88.25,65.69964,,
88.3,65.88338,,
88.35,66.2119,,
88.4,66.7683,,
88.45,66.85361,,
88.5,67.58334,,
88.55,67.72232,,
88.6,67.93163,,
88.65,68.3299,,
88.7,68.65704,,
88.75,68.54243,,
88.8,68.6046,,
88.85,69.02508,,
88.9,70.05576,,
88.95,70.57827,,
89,71.403,,
89.05,72.06745,,
89.1,72.07903,,
89.15,71.93346,,
89.2,71.87404,,
89.25,71.8326,,
89.3,72.00782,,
89.35,72.22296,,
89.4,72.63962,,
89.45,73.31989,,
89.5,74.14373,,
89.55,74.84556,,
89.6,75.17885,,
89.65,75.46176,,
89.7,75.9373,,
89.75,76.59252,,
89.8,76.62328,,
89.85,76.7838,,
89.9,77.2626,,
89.95,77.93631,,
90,78.72047,,
90.05,79.84761,,
90.1,80.40084,,
90.15,81.17762,,
90.2,81.65294,,
90.25,81.65139,,
