Data File Name,Nextera3_JLC_High Sensitivity DNA Assay_DE24802700_2016-10-13_13-55-37.xad
41.8,-5.204482E-02
41.85,-6.680359E-02
41.9,-7.207645E-02
41.95,-0.1373719
42,-0.1569282
42.05,-0.2669278
42.1,-0.2521807
42.15,-0.2541726
42.2,-0.1814562
42.25,-0.1219314
42.3,-0.111439
42.35,-0.1606318
42.4,-6.052476E-02
42.45,1.606902E-02
42.5,0.5208335
42.55,1.719767
42.6,4.261579
42.65,8.788562
42.7,15.83635
42.75,25.89971
42.8,39.15509
42.85,53.57279
42.9,66.81226
42.95,76.46207
43,80.52695
43.05,77.52547
43.1,68.23448
43.15,54.8367
43.2,40.51279
43.25,27.21242
43.3,16.796
43.35,9.98011
43.4,6.074996
43.45,4.107424
43.5,3.280596
43.55,2.931978
43.6,2.912156
43.65,2.812581
43.7,2.635521
43.75,2.504047
43.8,2.320909
43.85,2.168236
43.9,2.018506
43.95,1.846156
44,1.684405
44.05,1.526924
44.1,1.417718
44.15,1.383386
44.2,1.334699
44.25,1.38632
44.3,1.457661
44.35,1.534077
44.4,1.571087
44.45,1.501534
44.5,1.40525
44.55,1.298684
44.6,1.200617
44.65,1.228925
44.7,1.426682
44.75,1.760226
44.8,2.293722
44.85,3.23267
44.9,5.095259
44.95,8.739939
45,15.44932
45.05,27.00307
45.1,44.3715
45.15,67.5612
45.2,95.28857
45.25,123.4866
45.3,146.5185
45.35,159.3768
45.4,158.9725
45.45,145.2413
45.5,121.1804
45.55,92.2047
45.6,64.27172
45.65,41.3214
45.7,24.92216
45.75,14.89126
45.8,9.567704
45.85,6.95324
45.9,5.656102
45.95,4.924021
46,4.450393
46.05,4.129677
46.1,3.768526
46.15,3.430293
46.2,3.125682
46.25,2.846438
46.3,2.64974
46.35,2.463605
46.4,2.237838
46.45,2.094134
46.5,1.948749
46.55,1.757174
46.6,1.464491
46.65,1.190564
46.7,0.9913419
46.75,0.7781432
46.8,0.6546081
46.85,0.6038785
46.9,0.5271315
46.95,0.5001736
47,0.4229967
47.05,0.3918608
47.1,0.4098296
47.15,0.3098647
47.2,0.2874295
47.25,0.2442843
47.3,0.1870945
47.35,0.1454956
47.4,0.1689562
47.45,0.1036397
47.5,5.782463E-02
47.55,-4.595049E-02
47.6,-3.650146E-02
47.65,-6.649245E-02
47.7,-0.1483629
47.75,-0.1499154
47.8,-0.1509259
47.85,-0.2099274
47.9,-0.2442333
47.95,-0.2857702
48,-0.2986322
48.05,-0.3414093
48.1,-0.3412105
48.15,-0.2702915
48.2,-0.2126671
48.25,-0.1272956
48.3,-0.1566318
48.35,-0.2487174
48.4,-0.3430114
48.45,-0.3703815
48.5,-0.3363983
48.55,-0.2385283
48.6,-0.204822
48.65,-0.1953938
48.7,-0.2404852
48.75,-0.264235
48.8,-0.2796408
48.85,-0.2966098
48.9,-0.3038024
48.95,-0.3128372
49,-0.308509
49.05,-0.3282831
49.1,-0.3815517
49.15,-0.4794086
49.2,-0.6174163
49.25,-0.7103954
49.3,-0.7552151
49.35,-0.6731398
49.4,-0.5384673
49.45,-0.4095807
49.5,-0.3277437
49.55,-0.346386
49.6,-0.488072
49.65,-0.6328462
49.7,-0.7247717
49.75,-0.6897113
49.8,-0.5930499
49.85,-0.505711
49.9,-0.4975461
49.95,-0.5877627
50,-0.7029371
50.05,-0.7558118
50.1,-0.774774
50.15,-0.8079141
50.2,-0.809733
50.25,-0.8169529
50.3,-0.8313332
50.35,-0.8146906
50.4,-0.6501833
50.45,-7.740919E-02
50.5,1.570151
50.55,5.769245
50.6,14.47393
50.65,29.52725
50.7,52.3824
50.75,82.6003
50.8,116.6612
50.85,148.1705
50.9,169.7277
50.95,175.7404
51,164.8505
51.05,140.2335
51.1,108.4508
51.15,76.62166
51.2,50.26698
51.25,31.46064
51.3,19.67865
51.35,13.1734
51.4,9.930145
51.45,8.055954
51.5,6.743804
51.55,5.808095
51.6,5.207471
51.65,4.617333
51.7,4.129763
51.75,3.804896
51.8,3.530736
51.85,3.18357
51.9,2.975718
51.95,2.673813
52,2.327976
52.05,1.951601
52.1,1.657647
52.15,1.244231
52.2,0.8611701
52.25,0.4952488
52.3,0.2143843
52.35,0.1141519
52.4,5.861397E-02
52.45,2.069599E-02
52.5,-2.367625E-02
52.55,-0.1510874
52.6,-0.1750498
52.65,-0.1820634
52.7,-0.1497637
52.75,-8.164598E-02
52.8,-6.255198E-02
52.85,7.469984E-02
52.9,0.2303241
52.95,0.4358271
53,0.4658639
53.05,0.2773479
53.1,5.756544E-02
53.15,-0.1970951
53.2,-0.4291131
53.25,-0.5307119
53.3,-0.5821782
53.35,-0.5002862
53.4,-0.5261361
53.45,-0.5248681
53.5,-0.4101039
53.55,-0.2747231
53.6,-8.502721E-02
53.65,0.1427943
53.7,0.3385341
53.75,0.4461984
53.8,0.4162298
53.85,0.3796483
53.9,0.3277906
53.95,0.1611595
54,-0.1433255
54.05,-0.48543
54.1,-0.7472187
54.15,-0.9276222
54.2,-1.010281
54.25,-1.004726
54.3,-1.040661
54.35,-1.179779
54.4,-1.329925
54.45,-1.402279
54.5,-1.3805
54.55,-1.324665
54.6,-1.305908
54.65,-1.34621
54.7,-1.445712
54.75,-1.549658
54.8,-1.603481
54.85,-1.626159
54.9,-1.63066
54.95,-1.645902
55,-1.66793
55.05,-1.609694
55.1,-1.451485
55.15,-1.086346
55.2,8.121187E-02
55.25,3.234472
55.3,10.42133
55.35,24.51987
55.4,47.68531
55.45,80.75186
55.5,121.2916
55.55,163.3716
55.6,199.61
55.65,221.1403
55.7,223.0198
55.75,205.0978
55.8,171.7752
55.85,131.6521
55.9,92.84003
55.95,61.35698
56,39.74418
56.05,26.13758
56.1,18.63854
56.15,14.35467
56.2,11.55183
56.25,9.554818
56.3,7.988613
56.35,6.816007
56.4,5.803032
56.45,4.884515
56.5,4.198053
56.55,3.62149
56.6,3.143205
56.65,2.664998
56.7,2.249995
56.75,1.910124
56.8,1.717707
56.85,1.575389
56.9,1.444598
56.95,1.277785
57,0.9128876
57.05,0.5716746
57.1,0.237808
57.15,-1.788471E-02
57.2,-0.3175006
57.25,-0.5076855
57.3,-0.5509108
57.35,-0.5369187
57.4,-0.5949629
57.45,-0.6575248
57.5,-0.8292666
57.55,-1.041304
57.6,-1.249132
57.65,-1.3803
57.7,-1.475577
57.75,-1.564228
57.8,-1.692207
57.85,-1.817526
57.9,-1.9705
57.95,-2.098003
58,-2.179248
58.05,-2.216813
58.1,-2.203527
58.15,-2.158043
58.2,-2.117885
58.25,-2.08084
58.3,-2.072556
58.35,-2.055308
58.4,-2.073352
58.45,-2.12681
58.5,-2.176948
58.55,-2.217437
58.6,-2.272031
58.65,-2.255288
58.7,-2.204587
58.75,-2.181303
58.8,-2.156367
58.85,-2.129294
58.9,-2.122673
58.95,-2.129638
59,-2.129035
59.05,-2.133168
59.1,-2.189442
59.15,-2.283912
59.2,-2.345
59.25,-2.332011
59.3,-2.276411
59.35,-2.167295
59.4,-2.067438
59.45,-2.026234
59.5,-1.986057
59.55,-2.016681
59.6,-2.102455
59.65,-2.128695
59.7,-2.164585
59.75,-2.219202
59.8,-2.110613
59.85,-1.311068
59.9,1.227089
59.95,7.09583
60,18.81047
60.05,38.52658
60.1,67.79681
60.15,105.7137
60.2,147.3431
60.25,186.2394
60.3,215.3147
60.35,228.2992
60.4,222.438
60.45,200.0127
60.5,166.2822
60.55,128.4467
60.6,92.86112
60.65,64.66798
60.7,45.22631
60.75,33.13271
60.8,26.12359
60.85,21.85893
60.9,18.5813
60.95,16.30883
61,14.33165
61.05,12.75753
61.1,11.52981
61.15,10.45041
61.2,9.325104
61.25,7.943752
61.3,6.952181
61.35,6.167116
61.4,5.371795
61.45,4.676489
61.5,4.108632
61.55,3.605553
61.6,3.116098
61.65,2.563037
61.7,2.009596
61.75,1.466934
61.8,0.8852341
61.85,0.4501164
61.9,0.2722355
61.95,0.180548
62,0.1251391
62.05,-4.299689E-02
62.1,-0.268484
62.15,-0.4721447
62.2,-0.7858359
62.25,-1.06479
62.3,-1.402595
62.35,-1.554814
62.4,-1.610347
62.45,-1.691673
62.5,-1.816048
62.55,-1.925481
62.6,-2.149646
62.65,-2.331591
62.7,-2.429139
62.75,-2.409746
62.8,-2.423868
62.85,-2.45178
62.9,-2.46695
62.95,-2.536199
63,-2.695158
63.05,-2.803344
63.1,-2.852981
63.15,-2.830468
63.2,-2.775008
63.25,-2.694666
63.3,-2.636322
63.35,-2.69274
63.4,-2.764884
63.45,-2.793259
63.5,-2.800314
63.55,-2.762466
63.6,-2.739691
63.65,-2.755646
63.7,-2.783011
63.75,-2.869363
63.8,-2.923842
63.85,-2.966161
63.9,-3.012846
63.95,-2.994349
64,-2.95108
64.05,-2.876521
64.1,-2.76318
64.15,-2.659013
64.2,-2.578201
64.25,-2.62486
64.3,-2.732207
64.35,-2.767167
64.4,-2.833025
64.45,-2.850587
64.5,-2.815651
64.55,-2.802486
64.6,-2.828509
64.65,-2.849894
64.7,-2.838679
64.75,-2.824096
64.8,-2.874349
64.85,-2.883743
64.9,-2.909374
64.95,-2.941802
65,-2.99277
65.05,-3.04023
65.1,-3.114095
65.15,-3.214652
65.2,-3.288635
65.25,-3.303537
65.3,-3.302363
65.35,-3.245432
65.4,-3.20256
65.45,-3.083533
65.5,-3.030323
65.55,-3.122759
65.6,-3.176872
65.65,-3.256712
65.7,-3.340817
65.75,-3.31834
65.8,-3.255166
65.85,-3.207239
65.9,-3.206789
65.95,-3.327138
66,-3.288714
66.05,-3.306983
66.1,-3.299695
66.15,-3.2862
66.2,-3.328913
66.25,-3.416769
66.3,-3.37127
66.35,-3.32246
66.4,-3.303553
66.45,-3.313281
66.5,-3.278153
66.55,-3.313758
66.6,-3.261303
66.65,-3.175281
66.7,-3.126836
66.75,-3.182131
66.8,-3.306627
66.85,-3.344937
66.9,-3.351862
66.95,-3.425518
67,-3.419553
67.05,-3.404083
67.1,-3.419314
67.15,-3.372643
67.2,-3.282492
67.25,-3.241475
67.3,-3.283579
67.35,-3.328176
67.4,-3.301036
67.45,-3.280758
67.5,-3.303833
67.55,-3.293262
67.6,-3.266058
67.65,-3.3195
67.7,-3.351431
67.75,-3.30804
67.8,-3.308198
67.85,-3.334075
67.9,-3.416868
67.95,-3.447417
68,-3.465982
68.05,-3.492744
68.1,-3.488932
68.15,-3.52116
68.2,-3.586129
68.25,-3.623616
68.3,-3.682984
68.35,-3.671715
68.4,-3.621782
68.45,-3.590637
68.5,-3.581471
68.55,-3.608386
68.6,-3.611759
68.65,-3.648695
68.7,-3.723288
68.75,-3.708486
68.8,-3.624383
68.85,-3.412645
68.9,-2.811122
68.95,-0.9381449
69,3.626603
69.05,12.71029
69.1,28.2445
69.15,51.13853
69.2,81.86329
69.25,119.3294
69.3,160.4387
69.35,200.4282
69.4,233.3226
69.45,254.0583
69.5,259.9
69.55,249.4846
69.6,225.9496
69.65,193.7439
69.7,158.1056
69.75,124.0612
69.8,94.63227
69.85,71.93624
69.9,55.06067
69.95,42.76707
70,34.5075
70.05,28.6771
70.1,24.45372
70.15,21.48913
70.2,19.21606
70.25,17.50082
70.3,15.74573
70.35,14.32275
70.4,12.90281
70.45,11.4813
70.5,10.44636
70.55,9.471291
70.6,8.719383
70.65,8.101867
70.7,7.238327
70.75,6.253093
70.8,5.278879
70.85,4.283551
70.9,3.573083
70.95,2.7603
71,2.280029
71.05,1.803095
71.1,1.231002
71.15,0.8243449
71.2,0.5955976
71.25,0.5408378
71.3,0.523921
71.35,0.107279
71.4,-0.3606068
71.45,-0.9806709
71.5,-1.406642
71.55,-1.654715
71.6,-1.764735
71.65,-1.862114
71.7,-1.980405
71.75,-2.210946
71.8,-2.380733
71.85,-2.544844
71.9,-2.679867
71.95,-2.901492
72,-3.025366
72.05,-3.058166
72.1,-3.069707
72.15,-3.115423
72.2,-3.108145
72.25,-3.170561
72.3,-3.346549
72.35,-3.483352
72.4,-3.524897
72.45,-3.622873
72.5,-3.702374
72.55,-3.672834
72.6,-3.597264
72.65,-3.617104
72.7,-3.654156
72.75,-3.65682
72.8,-3.703983
72.85,-3.773758
72.9,-3.814502
72.95,-3.870511
73,-3.982508
73.05,-4.116457
73.1,-4.146082
73.15,-4.121789
73.2,-4.172152
73.25,-4.224525
73.3,-4.267694
73.35,-4.355327
73.4,-4.416808
73.45,-4.415649
73.5,-4.389532
73.55,-4.454456
73.6,-4.594715
73.65,-4.602739
73.7,-4.527951
73.75,-4.45851
73.8,-4.36781
73.85,-4.361003
73.9,-4.438187
73.95,-4.549528
74,-4.627458
74.05,-4.583797
74.1,-4.548847
74.15,-4.531773
74.2,-4.535488
74.25,-4.584436
74.3,-4.573813
74.35,-4.571798
74.4,-4.590995
74.45,-4.581034
74.5,-4.635544
74.55,-4.676045
74.6,-4.710701
74.65,-4.673382
74.7,-4.626438
74.75,-4.667531
74.8,-4.720257
74.85,-4.671968
74.9,-4.59792
74.95,-4.548517
75,-4.474506
75.05,-4.471331
75.1,-4.607543
75.15,-4.740225
75.2,-4.804633
75.25,-4.768188
75.3,-4.858049
75.35,-4.926084
75.4,-4.80379
75.45,-4.708881
75.5,-4.57018
75.55,-4.400131
75.6,-4.371735
75.65,-4.421777
75.7,-4.474074
75.75,-4.479702
75.8,-4.62105
75.85,-4.703544
75.9,-4.766887
75.95,-4.750589
76,-4.817227
76.05,-4.825488
76.1,-4.787916
76.15,-4.730722
76.2,-4.745441
76.25,-4.7248
76.3,-4.768416
76.35,-4.865577
76.4,-4.976012
76.45,-5.0386
76.5,-5.069513
76.55,-4.980397
76.6,-4.947751
76.65,-4.930905
76.7,-4.87628
76.75,-4.857798
76.8,-4.797423
76.85,-4.552709
76.9,-3.750463
76.95,-1.676175
77,2.552636
77.05,9.910243
77.1,22.14841
77.15,40.52282
77.2,66.22402
77.25,98.42801
77.3,136.0321
77.35,176.0449
77.4,214.3505
77.45,245.8383
77.5,268.1365
77.55,278.78
77.6,276.903
77.65,262.342
77.7,238.1407
77.75,207.6414
77.8,174.5568
77.85,142.4194
77.9,114.1234
77.95,90.60775
78,71.93759
78.05,58.02945
78.1,47.98027
78.15,40.62489
78.2,35.11924
78.25,31.05008
78.3,27.41713
78.35,24.23694
78.4,21.66651
78.45,19.72512
78.5,17.86438
78.55,15.93657
78.6,14.25462
78.65,12.81318
78.7,11.1448
78.75,9.628993
78.8,8.540427
78.85,7.558673
78.9,6.564393
78.95,5.519643
79,4.592493
79.05,3.665079
79.1,2.69462
79.15,1.896325
79.2,1.188986
79.25,0.600527
79.3,0.1149946
79.35,-0.3313099
79.4,-0.4854553
79.45,-0.6703762
79.5,-0.8499589
79.55,-1.1207
79.6,-1.426555
79.65,-1.62984
79.7,-1.961238
79.75,-2.206162
79.8,-2.296108
79.85,-2.541201
79.9,-2.789212
79.95,-3.124865
80,-3.355325
80.05,-3.402239
80.1,-3.546263
80.15,-3.559654
80.2,-3.647776
80.25,-3.692538
80.3,-3.736148
80.35,-3.93035
80.4,-3.94326
80.45,-4.065199
80.5,-4.15203
80.55,-4.182435
80.6,-4.198248
80.65,-4.149142
80.7,-4.139449
80.75,-4.257986
80.8,-4.361273
80.85,-4.493939
80.9,-4.619163
80.95,-4.625773
81,-4.590616
81.05,-4.540104
81.1,-4.508136
81.15,-4.480788
81.2,-4.617599
81.25,-4.821535
81.3,-5.021659
81.35,-5.046479
81.4,-5.029478
81.45,-5.018839
81.5,-4.963501
81.55,-4.963362
81.6,-5.027323
81.65,-5.108696
81.7,-5.215082
81.75,-5.239357
81.8,-5.257414
81.85,-5.278113
81.9,-5.226606
81.95,-5.19951
82,-5.187035
82.05,-5.246701
82.1,-5.32915
82.15,-5.30598
82.2,-5.204453
82.25,-5.100296
82.3,-5.024651
82.35,-4.990851
82.4,-5.014197
82.45,-4.954886
82.5,-4.515566
82.55,-3.30793
82.6,-0.7896223
82.65,3.462039
82.7,10.09124
82.75,20.29523
82.8,34.95769
82.85,54.46818
82.9,78.91522
82.95,108.4538
83,141.9818
83.05,175.8384
83.1,206.8811
83.15,232.7743
83.2,250.5337
83.25,258.1186
83.3,255.0681
83.35,242.9706
83.4,224.5244
83.45,200.7514
83.5,175.6824
83.55,151.9504
83.6,129.6823
83.65,110.3454
83.7,94.45809
83.75,81.81646
83.8,71.94593
83.85,63.54715
83.9,56.9872
83.95,51.72102
84,46.69669
84.05,43.47345
84.1,40.60913
84.15,37.19075
84.2,33.8503
84.25,30.8737
84.3,27.93758
84.35,25.53675
84.4,22.9816
84.45,21.01584
84.5,18.81401
84.55,16.98199
84.6,15.31374
84.65,13.39678
84.7,11.51059
84.75,10.22073
84.8,8.942367
84.85,7.967763
84.9,7.292902
84.95,6.47206
85,5.326202
85.05,4.112634
85.1,2.979522
85.15,2.19342
85.2,1.581874
85.25,1.02611
85.3,0.8057465
85.35,0.580362
85.4,0.4182224
85.45,-2.929716E-02
85.5,-0.3709584
85.55,-0.5722967
85.6,-0.8790738
85.65,-1.374456
85.7,-1.711488
85.75,-1.947085
85.8,-2.153954
85.85,-2.432838
85.9,-2.554875
85.95,-2.735249
86,-2.919204
86.05,-3.193779
86.1,-3.174309
86.15,-3.155638
86.2,-3.255192
86.25,-3.352955
86.3,-3.446782
86.35,-3.552115
86.4,-3.722152
86.45,-3.84884
86.5,-3.832036
86.55,-3.848528
86.6,-3.823539
86.65,-3.86092
86.7,-4.031196
86.75,-4.231199
86.8,-4.411136
86.85,-4.480131
86.9,-4.466057
86.95,-4.149969
87,-3.525375
87.05,-2.398361
87.1,-8.182473E-02
87.15,3.749189
87.2,9.870768
87.25,19.74213
87.3,34.14917
87.35,53.77354
87.4,78.47507
87.45,107.5276
87.5,140.7294
87.55,176.4426
87.6,212.5756
87.65,247.1354
87.7,275.9214
87.75,295.0976
87.8,304.6627
87.85,305.1697
87.9,296.4519
87.95,280.7402
88,259.9953
88.05,236.0981
88.1,209.6346
88.15,183.0458
88.2,158.6864
88.25,137.8978
88.3,119.3056
88.35,104.5187
88.4,91.98818
88.45,81.71082
88.5,72.88857
88.55,65.39323
88.6,58.53049
88.65,53.65571
88.7,48.52033
88.75,43.15432
88.8,37.95301
88.85,33.28158
88.9,29.09026
88.95,25.44968
89,22.31131
89.05,20.00538
89.1,17.12323
89.15,14.56612
89.2,12.62287
89.25,10.9423
89.3,9.932924
89.35,8.782278
89.4,7.149046
89.45,5.788893
89.5,4.248639
89.55,2.984061
89.6,2.119756
89.65,1.616572
89.7,1.040129
89.75,0.5560828
89.8,0.1864268
89.85,4.116719E-02
89.9,-0.312064
89.95,-0.553989
90,-0.7950863
90.05,-0.9932186
90.1,-1.186563
90.15,-0.7951401
90.2,7.936802E-02
90.25,2.079235
90.3,5.853329
90.35,11.7035
90.4,20.17076
90.45,32.42705
90.5,48.93727
90.55,70.21835
90.6,95.83745
90.65,126.2858
90.7,158.1223
90.75,189.0391
90.8,218.4321
90.85,245.3612
90.9,267.3911
90.95,283.0739
91,289.5567
91.05,288.3901
91.1,279.5498
91.15,264.0341
91.2,245.6774
91.25,225.0941
91.3,202.9602
91.35,180.8104
91.4,158.9948
91.45,140.2268
91.5,123.4026
91.55,108.7151
91.6,96.9632
91.65,86.51005
91.7,77.41628
91.75,69.20152
91.8,61.76494
91.85,55.54441
91.9,49.81131
91.95,45.00568
92,40.73672
92.05,36.28265
92.1,32.02487
92.15,27.95234
92.2,24.60198
92.25,22.19785
92.3,20.38584
92.35,18.78978
92.4,16.96215
92.45,14.92476
92.5,12.77219
92.55,10.83702
92.6,9.2594
92.65,8.128379
92.7,7.046142
92.75,5.919507
92.8,5.009502
92.85,4.321023
92.9,3.714982
92.95,3.286649
93,3.049217
93.05,2.692984
93.1,2.100888
93.15,1.569108
93.2,0.9695367
93.25,0.4496417
93.3,-5.643917E-02
93.35,-0.304339
93.4,-0.2697906
93.45,-0.2000653
93.5,-1.192392E-03
93.55,0.1168201
93.6,-0.1991137
93.65,-0.5908236
93.7,-1.134403
93.75,-1.550776
93.8,-1.809192
93.85,-1.922158
93.9,-1.916428
93.95,-1.974553
94,-1.785516
94.05,-1.534767
94.1,-0.8017886
94.15,-7.968887E-02
94.2,2.049181
94.25,5.998595
94.3,11.4743
94.35,19.59603
94.4,29.86319
94.45,45.10202
94.5,64.55335
94.55,87.11121
94.6,112.1891
94.65,139.9352
94.7,170.8014
94.75,199.3735
94.8,227.3516
94.85,252.5555
94.9,272.7827
94.95,286.7267
95,296.0575
95.05,301.7041
95.1,301.3272
95.15,292.864
95.2,281.3028
95.25,265.8431
95.3,248.5032
95.35,228.3403
95.4,208.0706
95.45,187.4215
95.5,167.1127
95.55,148.5092
95.6,133.1152
95.65,119.4852
95.7,107.1284
95.75,95.37797
95.8,85.24171
95.85,76.13644
95.9,67.4779
95.95,59.52131
96,52.46207
96.05,46.55019
96.1,41.86654
96.15,37.97521
96.2,34.62538
96.25,30.85247
96.3,26.62881
96.35,22.6621
96.4,19.1484
96.45,16.52503
96.5,14.56893
96.55,13.19357
96.6,12.19398
96.65,10.91081
96.7,9.711061
96.75,8.688123
96.8,7.690893
96.85,6.963354
96.9,6.22909
96.95,5.314087
97,4.250642
97.05,3.30491
97.1,2.803766
97.15,2.382935
97.2,1.85884
97.25,1.316423
97.3,0.6788949
97.35,0.1596505
97.4,-6.941197E-02
97.45,-1.477568E-02
97.5,-0.1024311
97.55,-0.3414394
97.6,-0.5129816
97.65,-0.7134404
97.7,-0.7685764
97.75,-0.7140287
97.8,-1.064815
97.85,-1.487173
97.9,-1.94026
97.95,-2.196594
98,-2.188423
98.05,-2.252841
98.1,-2.115211
98.15,-2.02945
98.2,-1.937524
98.25,-1.959387
98.3,-1.975664
98.35,-2.035283
98.4,-1.976918
98.45,-2.017015
98.5,-1.878827
98.55,-1.674771
98.6,-1.798424
98.65,-2.196716
98.7,-2.611099
98.75,-2.907672
98.8,-2.836356
98.85,-2.555322
98.9,-2.208644
98.95,-2.036746
99,-2.257767
99.05,-2.473282
99.1,-2.671714
99.15,-2.728083
99.2,-2.486856
99.25,-2.124545
99.3,-2.196364
99.35,-2.43669
99.4,-2.730639
99.45,-3.053442
99.5,-3.139075
99.55,-3.129292
99.6,-2.903049
99.65,-2.744521
99.7,-2.788369
99.75,-2.690372
99.8,-2.569102
99.85,-2.391983
99.9,-2.132828
99.95,-2.279638
100,-2.419059
100.05,-2.425296
100.1,-2.546061
100.15,-2.540286
100.2,-2.663105
100.25,-2.756353
100.3,-2.643403
100.35,-2.396695
100.4,-1.799405
100.45,-0.8814206
100.5,0.4360147
100.55,2.880009
100.6,6.300329
100.65,12.19386
100.7,21.45696
100.75,33.63638
100.8,49.64769
100.85,70.6717
100.9,96.95982
