Data File Name,Ggoyal_High Sensitivity DNA Assay_DE24802700_2018-02-06_13-10-41.xad,,
35.8,5.62E-02,,
35.85,3.76E-02,,
35.9,4.29E-02,,
35.95,8.57E-02,,
36,0.1373733,,
36.05,9.44E-02,,
36.1,4.16E-02,,
36.15,1.43E-03,,
36.2,-5.19E-02,,
36.25,-4.04E-02,,
36.3,0.1937106,,
36.35,0.3162877,,
36.4,0.2366884,,
36.45,0.159097,,
36.5,0.1113777,,
36.55,-3.55E-03,,
36.6,-4.25E-02,,
36.65,-6.45E-03,,
36.7,2.46E-02,,
36.75,-1.12E-02,,
36.8,-2.92E-02,,
36.85,-5.22E-02,,
36.9,-0.1407939,,
36.95,-0.203074,,
37,-0.2052102,,
37.05,-0.1735277,,
37.1,-0.1609324,,
37.15,-0.1725969,,
37.2,-0.2004174,,
37.25,-0.238231,,
37.3,-0.3143999,,
37.35,-0.2708697,,
37.4,-0.2255412,,
37.45,-0.1911997,,
37.5,-0.2467926,,
37.55,-0.2432053,,
37.6,-0.3010203,,
37.65,-0.387735,,
37.7,-0.3618765,,
37.75,-0.2323017,,
37.8,-0.2529539,,
37.85,-0.2317883,,
37.9,-0.190112,,
37.95,-0.2011731,,
38,-0.1740688,,
38.05,-5.99E-02,,
38.1,3.45E-02,,
38.15,6.32E-02,,
38.2,3.96E-02,,
38.25,4.38E-02,,
38.3,1.37E-02,,
38.35,-4.15E-03,,
38.4,7.62E-03,,
38.45,-6.23E-02,,
38.5,-0.117443,,
38.55,-0.1698961,,
38.6,-0.1238859,,
38.65,-3.39E-02,,
38.7,-1.46E-02,,
38.75,3.16E-02,,
38.8,-1.37E-05,,
38.85,-9.71E-02,,
38.9,-7.73E-02,,
38.95,-9.45E-02,,
39,-0.1250474,,
39.05,-0.2120888,,
39.1,-0.2242771,,
39.15,-0.1603729,,
39.2,-0.1594918,,
39.25,-0.1683507,,
39.3,-0.1417222,,
39.35,-0.167369,,
39.4,-0.1557224,,
39.45,-0.15842,,
39.5,-0.1594332,,
39.55,-0.1869537,,
39.6,-0.2541358,,
39.65,-0.2518512,,
39.7,-0.208219,,
39.75,-0.1852738,,
39.8,-0.2037496,,
39.85,-0.1733256,,
39.9,-0.1353312,,
39.95,-0.1419503,,
40,-0.1635183,,
40.05,-0.2181876,,
40.1,-0.3184871,,
40.15,-0.3424542,,
40.2,-0.2705906,,
40.25,-0.178261,,
40.3,-0.1049512,,
40.35,-0.044235,,
40.4,-1.55E-02,,
40.45,0.0112322,,
40.5,1.29E-02,,
40.55,-7.93E-03,,
40.6,-2.42E-02,,
40.65,-7.87E-02,,
40.7,-6.93E-02,,
40.75,-1.78E-02,,
40.8,3.87E-02,,
40.85,4.68E-02,,
40.9,1.79E-02,,
40.95,-2.78E-02,,
41,-0.100918,,
41.05,-0.1423578,,
41.1,-0.1671153,,
41.15,-0.1608122,,
41.2,-0.1588634,,
41.25,-0.1434568,,
41.3,-0.1525325,,
41.35,-0.1753469,,
41.4,-0.2162253,,
41.45,-0.2929224,,
41.5,-0.2939377,,
41.55,-0.2450689,,
41.6,-0.168524,,
41.65,-0.1079981,,
41.7,-4.85E-02,,
41.75,7.17E-03,,
41.8,-3.10E-02,,
41.85,-3.61E-02,,
41.9,-7.52E-02,,
41.95,-0.0709946,,
42,-7.38E-02,,
42.05,-0.1342012,,
42.1,-9.00E-02,,
42.15,-7.97E-02,,
42.2,-8.50E-02,,
42.25,-8.62E-02,,
42.3,-2.75E-03,,
42.35,0.15611,,
42.4,0.3854036,,
42.45,0.8990797,,
42.5,1.91262,,
42.55,3.75016,,
42.6,6.896768,,
42.65,11.90482,,
42.7,19.02317,,
42.75,28.04511,,
42.8,38.17285,,
42.85,48.35796,,
42.9,56.87742,,
42.95,62.19399,,
43,63.15187,,
43.05,59.45937,,
43.1,51.98837,,
43.15,42.22869,,
43.2,31.9516,,
43.25,22.61093,,
43.3,14.95878,,
43.35,9.351821,,
43.4,5.623077,,
43.45,3.36376,,
43.5,2.074385,,
43.55,1.382674,,
43.6,1.022379,,
43.65,0.8277105,,
43.7,0.7367303,,
43.75,0.6473497,,
43.8,0.5316847,,
43.85,0.4211469,,
43.9,0.3201052,,
43.95,0.2470201,,
44,0.1890787,,
44.05,0.1501859,,
44.1,0.1248226,,
44.15,0.1795699,,
44.2,0.2861138,,
44.25,0.3762046,,
44.3,0.4424685,,
44.35,0.4551843,,
44.4,0.4032571,,
44.45,0.311317,,
44.5,0.2504022,,
44.55,0.2651406,,
44.6,0.3214702,,
44.65,0.4373226,,
44.7,0.5918515,,
44.75,0.7373013,,
44.8,0.7787148,,
44.85,0.8097256,,
44.9,0.8006532,,
44.95,0.8011218,,
45,0.847111,,
45.05,0.9314837,,
45.1,1.0606,,
45.15,1.190575,,
45.2,1.406072,,
45.25,1.61472,,
45.3,1.781278,,
45.35,1.987031,,
45.4,2.126114,,
45.45,2.20251,,
45.5,2.272094,,
45.55,2.26924,,
45.6,2.348002,,
45.65,2.333177,,
45.7,2.355935,,
45.75,2.410721,,
45.8,2.415297,,
45.85,2.45258,,
45.9,2.407395,,
45.95,2.279294,,
46,2.115576,,
46.05,1.911582,,
46.1,1.681733,,
46.15,1.430706,,
46.2,1.185357,,
46.25,0.9493648,,
46.3,0.7493274,,
46.35,0.6204147,,
46.4,0.5831754,,
46.45,0.583944,,
46.5,0.511363,,
46.55,0.4193322,,
46.6,0.2982513,,
46.65,0.2138279,,
46.7,0.1994145,,
46.75,0.2492138,,
46.8,0.2777816,,
46.85,0.3281696,,
46.9,0.3463729,,
46.95,0.4541194,,
47,0.5515544,,
47.05,0.6292478,,
47.1,0.6305093,,
47.15,0.6020684,,
47.2,0.5632229,,
47.25,0.5721037,,
47.3,0.5830678,,
47.35,0.5443823,,
47.4,0.4660649,,
47.45,0.3674035,,
47.5,0.3456054,,
47.55,0.4037543,,
47.6,0.454062,,
47.65,0.4546569,,
47.7,0.417346,,
47.75,0.339545,,
47.8,0.3434074,,
47.85,0.4804654,,
47.9,0.6317421,,
47.95,0.6653458,,
48,0.6233025,,
48.05,0.5586081,,
48.1,0.501049,,
48.15,0.4547357,,
48.2,0.4542591,,
48.25,0.3935848,,
48.3,0.2526234,,
48.35,0.178299,,
48.4,0.1249091,,
48.45,0.1024358,,
48.5,0.123494,,
48.55,0.1063725,,
48.6,7.21E-02,,
48.65,7.99E-02,,
48.7,4.82E-02,,
48.75,-1.50E-02,,
48.8,-6.84E-02,,
48.85,-5.96E-02,,
48.9,-6.04E-02,,
48.95,-9.44E-02,,
49,-0.1521695,,
49.05,-0.1875438,,
49.1,-0.1962559,,
49.15,-0.1479814,,
49.2,-0.0794504,,
49.25,-0.1162777,,
49.3,-0.2326534,,
49.35,-0.3371162,,
49.4,-0.3718568,,
49.45,-0.3541254,,
49.5,-0.3478768,,
49.55,-0.3682454,,
49.6,-0.3163525,,
49.65,-0.3381653,,
49.7,-0.3100858,,
49.75,-0.324813,,
49.8,-0.4022752,,
49.85,-0.4814804,,
49.9,-0.5449433,,
49.95,-0.5965207,,
50,-0.5460162,,
50.05,-0.5012497,,
50.1,-0.4501213,,
50.15,-0.4006995,,
50.2,-0.3504871,,
50.25,-0.2929655,,
50.3,-0.2911354,,
50.35,-0.3057317,,
50.4,-0.3203911,,
50.45,-0.380549,,
50.5,-0.4216681,,
50.55,-0.4233222,,
50.6,-0.4346926,,
50.65,-0.444269,,
50.7,-0.4135009,,
50.75,-0.3887082,,
50.8,-0.3906315,,
50.85,-0.4069553,,
50.9,-0.3882092,,
50.95,-0.3247567,,
51,-0.2945279,,
51.05,-0.2933447,,
51.1,-0.3661952,,
51.15,-0.4838008,,
51.2,-0.5670747,,
51.25,-0.6357423,,
51.3,-0.6845754,,
51.35,-0.6303219,,
51.4,-0.53048,,
51.45,-0.4283551,,
51.5,-0.342755,,
51.55,-0.3266091,,
51.6,-0.4182597,,
51.65,-0.5566564,,
51.7,-0.5609903,,
51.75,-0.4915161,,
51.8,-0.4404329,,
51.85,-0.4255574,,
51.9,-0.4326578,,
51.95,-0.4826694,,
52,-0.6096725,,
52.05,-0.6416114,,
52.1,-0.6564792,,
52.15,-0.623479,,
52.2,-0.5330099,,
52.25,-0.4369308,,
52.3,-0.4059927,,
52.35,-0.4393649,,
52.4,-0.5558557,,
52.45,-0.6441917,,
52.5,-0.699064,,
52.55,-0.6682019,,
52.6,-0.6415306,,
52.65,-0.6230152,,
52.7,-0.566687,,
52.75,-0.5300693,,
52.8,-0.5809569,,
52.85,-0.5298907,,
52.9,-0.3936723,,
52.95,-0.3207526,,
53,-0.2651538,,
53.05,-0.307827,,
53.1,-0.3693059,,
53.15,-0.4634493,,
53.2,-0.4822075,,
53.25,-0.4255463,,
53.3,-0.4673907,,
53.35,-0.4733149,,
53.4,-0.4948913,,
53.45,-0.466979,,
53.5,-0.4230908,,
53.55,-0.4065409,,
53.6,-0.3477498,,
53.65,-0.3536966,,
53.7,-0.4010559,,
53.75,-0.4327273,,
53.8,-0.5127438,,
53.85,-0.4794451,,
53.9,-0.4539106,,
53.95,-0.4255832,,
54,-0.4129677,,
54.05,-0.5314227,,
54.1,-0.6930595,,
54.15,-0.7625606,,
54.2,-0.7197644,,
54.25,-0.6194556,,
54.3,-0.6247193,,
54.35,-0.6487974,,
54.4,-0.6988946,,
54.45,-0.7350571,,
54.5,-0.6626359,,
54.55,-0.5536861,,
54.6,-0.5104412,,
54.65,-0.569083,,
54.7,-0.629331,,
54.75,-0.6497394,,
54.8,-0.5949118,,
54.85,-0.5237966,,
54.9,-0.4637972,,
54.95,-0.5074266,,
55,-0.5068196,,
55.05,-0.5844383,,
55.1,-0.5509418,,
55.15,-0.564775,,
55.2,-0.5480614,,
55.25,-0.5489259,,
55.3,-0.5477294,,
55.35,-0.4769041,,
55.4,-0.4163232,,
55.45,-0.3784255,,
55.5,-0.3582112,,
55.55,-0.3675358,,
55.6,-0.3749274,,
55.65,-0.3933412,,
55.7,-0.4092729,,
55.75,-0.450458,,
55.8,-0.4708644,,
55.85,-0.4821253,,
55.9,-0.4929918,,
55.95,-0.509616,,
56,-0.5088505,,
56.05,-0.4782789,,
56.1,-0.4740947,,
56.15,-0.4607918,,
56.2,-0.5303273,,
56.25,-0.4778218,,
56.3,-0.4338892,,
56.35,-0.4314647,,
56.4,-0.4442944,,
56.45,-0.3674885,,
56.5,-0.4205318,,
56.55,-0.4142853,,
56.6,-0.3540817,,
56.65,-0.2201014,,
56.7,-0.2484748,,
56.75,-0.2634876,,
56.8,-0.2255628,,
56.85,-0.0876113,,
56.9,-8.43E-03,,
56.95,0.1487691,,
57,0.2488546,,
57.05,0.2673422,,
57.1,0.2509108,,
57.15,0.303291,,
57.2,0.4420085,,
57.25,0.5121827,,
57.3,0.55399,,
57.35,0.5854586,,
57.4,0.644234,,
57.45,0.7781249,,
57.5,0.9858257,,
57.55,1.202946,,
57.6,1.338341,,
57.65,1.406663,,
57.7,1.472619,,
57.75,1.539369,,
57.8,1.616001,,
57.85,1.799821,,
57.9,1.939974,,
57.95,2.058667,,
58,2.235794,,
58.05,2.338618,,
58.1,2.424343,,
58.15,2.474271,,
58.2,2.463866,,
58.25,2.437727,,
58.3,2.436314,,
58.35,2.470975,,
58.4,2.471764,,
58.45,2.439735,,
58.5,2.409017,,
58.55,2.373622,,
58.6,2.407028,,
58.65,2.55338,,
58.7,2.653415,,
58.75,2.713811,,
58.8,2.870065,,
58.85,3.085026,,
58.9,3.2654,,
58.95,3.383663,,
59,3.431107,,
59.05,3.328909,,
59.1,3.19801,,
59.15,3.220289,,
59.2,3.291675,,
59.25,3.32031,,
59.3,3.392256,,
59.35,3.516045,,
59.4,3.635864,,
59.45,3.84888,,
59.5,4.106891,,
59.55,4.222134,,
59.6,4.287406,,
59.65,4.488515,,
59.7,4.724863,,
59.75,4.938921,,
59.8,5.114981,,
59.85,5.20497,,
59.9,5.297937,,
59.95,5.422504,,
60,5.594455,,
60.05,5.716173,,
60.1,5.709634,,
60.15,5.637462,,
60.2,5.668578,,
60.25,5.723656,,
60.3,5.930739,,
60.35,6.076455,,
60.4,6.220255,,
60.45,6.224452,,
60.5,6.184799,,
60.55,6.361906,,
60.6,6.607094,,
60.65,6.705441,,
60.7,6.952894,,
60.75,7.160392,,
60.8,7.322493,,
60.85,7.489599,,
60.9,7.733909,,
60.95,7.989429,,
61,8.174005,,
61.05,8.377281,,
61.1,8.551842,,
61.15,8.588769,,
61.2,8.608788,,
61.25,8.717664,,
61.3,8.89397,,
61.35,9.04858,,
61.4,9.154898,,
61.45,9.2653,,
61.5,9.51316,,
61.55,9.747205,,
61.6,9.985799,,
61.65,10.3551,,
61.7,10.54202,,
61.75,10.66405,,
61.8,10.70224,,
61.85,10.79884,,
61.9,11.0783,,
61.95,11.20542,,
62,11.46796,,
62.05,11.6397,,
62.1,11.74189,,
62.15,11.89036,,
62.2,12.04317,,
62.25,12.31192,,
62.3,12.52045,,
62.35,12.65292,,
62.4,12.85234,,
62.45,13.03281,,
62.5,13.10619,,
62.55,13.09168,,
62.6,13.02947,,
62.65,13.03896,,
62.7,13.14667,,
62.75,13.35992,,
62.8,13.57176,,
62.85,13.8802,,
62.9,14.18071,,
62.95,14.57954,,
63,15.12288,,
63.05,15.7592,,
63.1,16.42225,,
63.15,17.02949,,
63.2,17.7572,,
63.25,18.43228,,
63.3,18.88042,,
63.35,19.38293,,
63.4,19.63659,,
63.45,19.69516,,
63.5,19.62437,,
63.55,19.40003,,
63.6,19.40761,,
63.65,19.43245,,
63.7,19.33457,,
63.75,19.15356,,
63.8,18.9276,,
63.85,18.79432,,
63.9,18.85357,,
63.95,18.98377,,
64,19.01679,,
64.05,19.00844,,
64.1,19.06328,,
64.15,19.14739,,
64.2,19.23059,,
64.25,19.28788,,
64.3,19.11445,,
64.35,18.8731,,
64.4,18.74916,,
64.45,18.63504,,
64.5,18.41296,,
64.55,18.17259,,
64.6,18.11098,,
64.65,17.97933,,
64.7,17.85994,,
64.75,17.74606,,
64.8,17.68599,,
64.85,17.67668,,
64.9,17.61335,,
64.95,17.54779,,
65,17.5413,,
65.05,17.44086,,
65.1,17.31541,,
65.15,17.32705,,
65.2,17.64797,,
65.25,18.0716,,
65.3,18.524,,
65.35,18.90316,,
65.4,19.19217,,
65.45,19.38768,,
65.5,19.4608,,
65.55,19.57395,,
65.6,19.38748,,
65.65,19.10596,,
65.7,18.80054,,
65.75,18.44227,,
65.8,18.06558,,
65.85,17.58736,,
65.9,17.22278,,
65.95,17.04649,,
66,16.66124,,
66.05,16.42596,,
66.1,16.11067,,
66.15,15.89375,,
66.2,16.18929,,
66.25,16.84008,,
66.3,17.55332,,
66.35,18.11249,,
66.4,18.46933,,
66.45,18.88549,,
66.5,19.19884,,
66.55,19.49734,,
66.6,19.79425,,
66.65,20.01823,,
66.7,20.23627,,
66.75,20.23291,,
66.8,20.25438,,
66.85,20.27745,,
66.9,20.03241,,
66.95,19.71072,,
67,19.31065,,
67.05,18.77672,,
67.1,18.13641,,
67.15,17.34104,,
67.2,16.86212,,
67.25,16.38003,,
67.3,15.82844,,
67.35,15.36971,,
67.4,14.83141,,
67.45,14.57637,,
67.5,14.40022,,
67.55,14.22543,,
67.6,14.01264,,
67.65,13.68026,,
67.7,13.21519,,
67.75,12.86334,,
67.8,12.84759,,
67.85,12.89161,,
67.9,12.85662,,
67.95,12.88132,,
68,12.79423,,
68.05,12.48027,,
68.1,12.11014,,
68.15,11.77798,,
68.2,11.44914,,
68.25,11.17888,,
68.3,11.02032,,
68.35,10.84321,,
68.4,10.65923,,
68.45,10.60028,,
68.5,10.41348,,
68.55,10.15228,,
68.6,9.925641,,
68.65,9.798941,,
68.7,9.606285,,
68.75,9.387033,,
68.8,9.320848,,
68.85,9.236253,,
68.9,9.19327,,
68.95,9.147232,,
69,9.088375,,
69.05,8.884094,,
69.1,8.605858,,
69.15,8.400732,,
69.2,8.323207,,
69.25,8.352654,,
69.3,8.440257,,
69.35,8.548281,,
69.4,8.721412,,
69.45,8.896645,,
69.5,8.935233,,
69.55,8.78704,,
69.6,8.547159,,
69.65,8.440419,,
69.7,8.381136,,
69.75,8.613099,,
69.8,8.859534,,
69.85,8.978864,,
69.9,8.904588,,
69.95,8.717692,,
70,8.666556,,
70.05,8.758137,,
70.1,8.80927,,
70.15,8.9655,,
70.2,9.109051,,
70.25,9.05343,,
70.3,8.869363,,
70.35,8.771756,,
70.4,8.739055,,
70.45,8.617167,,
70.5,8.560666,,
70.55,8.779239,,
70.6,8.925999,,
70.65,8.891963,,
70.7,8.820569,,
70.75,8.757822,,
70.8,8.712254,,
70.85,8.66051,,
70.9,8.67005,,
70.95,8.707156,,
71,8.698566,,
71.05,8.773645,,
71.1,8.685835,,
71.15,8.710197,,
71.2,8.685925,,
71.25,8.477177,,
71.3,8.379876,,
71.35,8.487842,,
71.4,8.415024,,
71.45,8.339155,,
71.5,8.308529,,
71.55,8.282536,,
71.6,8.363829,,
71.65,8.39544,,
71.7,8.415838,,
71.75,8.334796,,
71.8,8.202922,,
71.85,8.155592,,
71.9,8.092193,,
71.95,8.069887,,
72,8.034948,,
72.05,8.030217,,
72.1,8.168881,,
72.15,8.238132,,
72.2,8.270129,,
72.25,8.347839,,
72.3,8.42613,,
72.35,8.434208,,
72.4,8.454939,,
72.45,8.523004,,
72.5,8.508613,,
72.55,8.533895,,
72.6,8.707986,,
72.65,8.667036,,
72.7,8.755673,,
72.75,8.791701,,
72.8,8.803452,,
72.85,8.757752,,
72.9,8.76862,,
72.95,8.774956,,
73,8.797447,,
73.05,8.822371,,
73.1,8.762431,,
73.15,8.724315,,
73.2,8.693655,,
73.25,8.655472,,
73.3,8.772468,,
73.35,8.90086,,
73.4,8.925553,,
73.45,8.791433,,
73.5,8.708693,,
73.55,8.720952,,
73.6,8.611792,,
73.65,8.753099,,
73.7,8.868361,,
73.75,8.830898,,
73.8,8.900334,,
73.85,9.073554,,
73.9,9.170059,,
73.95,9.298679,,
74,9.209434,,
74.05,9.289631,,
74.1,9.096604,,
74.15,9.05263,,
74.2,9.112972,,
74.25,9.113991,,
74.3,9.235663,,
74.35,9.408852,,
74.4,9.345747,,
74.45,9.321896,,
74.5,9.320196,,
74.55,9.374763,,
74.6,9.403426,,
74.65,9.470604,,
74.7,9.427963,,
74.75,9.31274,,
74.8,9.343338,,
74.85,9.362453,,
74.9,9.313011,,
74.95,9.319653,,
75,9.410711,,
75.05,9.426126,,
75.1,9.483148,,
75.15,9.443301,,
75.2,9.41793,,
75.25,9.530147,,
75.3,9.7597,,
75.35,9.904861,,
75.4,10.02423,,
75.45,10.01599,,
75.5,10.07114,,
75.55,9.897521,,
75.6,9.951288,,
75.65,9.977805,,
75.7,10.04419,,
75.75,10.10583,,
75.8,10.14691,,
75.85,10.1906,,
75.9,10.09267,,
75.95,9.863016,,
76,9.760985,,
76.05,9.860607,,
76.1,9.945045,,
76.15,9.959988,,
76.2,10.12049,,
76.25,10.25206,,
76.3,10.28698,,
76.35,10.29969,,
76.4,10.37279,,
76.45,10.35881,,
76.5,10.32084,,
76.55,10.28726,,
76.6,10.33278,,
76.65,10.31816,,
76.7,10.42717,,
76.75,10.39679,,
76.8,10.42238,,
76.85,10.30995,,
76.9,10.22904,,
76.95,10.14276,,
77,10.3149,,
77.05,10.5019,,
77.1,10.63688,,
77.15,10.78947,,
77.2,10.83913,,
77.25,10.74168,,
77.3,10.64107,,
77.35,10.58822,,
77.4,10.66334,,
77.45,10.77901,,
77.5,10.88117,,
77.55,10.96336,,
77.6,10.93436,,
77.65,10.83409,,
77.7,10.90268,,
77.75,11.17261,,
77.8,11.50941,,
77.85,11.68502,,
77.9,11.71012,,
77.95,11.84226,,
78,11.95593,,
78.05,11.97266,,
78.1,12.05791,,
78.15,12.09791,,
78.2,12.08965,,
78.25,11.8838,,
78.3,11.92052,,
78.35,11.98413,,
78.4,11.93833,,
78.45,11.89028,,
78.5,11.93897,,
78.55,11.91533,,
78.6,11.89227,,
78.65,12.02673,,
78.7,12.19976,,
78.75,12.29838,,
78.8,12.40634,,
78.85,12.61659,,
78.9,12.74424,,
78.95,12.97371,,
79,13.27989,,
79.05,13.27204,,
79.1,13.30977,,
79.15,13.20704,,
79.2,13.00624,,
79.25,12.91609,,
79.3,12.80957,,
79.35,13.17523,,
79.4,13.36655,,
79.45,13.468,,
79.5,13.67441,,
79.55,13.38867,,
79.6,13.24119,,
79.65,13.16121,,
79.7,13.24748,,
79.75,13.55621,,
79.8,13.69052,,
79.85,13.71272,,
79.9,13.82637,,
79.95,13.88648,,
80,13.81249,,
80.05,13.69836,,
80.1,13.62665,,
80.15,13.53389,,
80.2,13.50978,,
80.25,13.70401,,
80.3,13.87704,,
80.35,14.04447,,
80.4,14.18818,,
80.45,14.26285,,
80.5,14.28398,,
80.55,14.19586,,
80.6,14.4526,,
80.65,14.81117,,
80.7,15.08118,,
80.75,15.11994,,
80.8,15.04561,,
80.85,14.76176,,
80.9,14.4362,,
80.95,14.47317,,
81,14.93067,,
81.05,15.14331,,
81.1,15.22501,,
81.15,15.30971,,
81.2,15.24617,,
81.25,14.96572,,
81.3,14.79797,,
81.35,14.87527,,
81.4,15.02017,,
81.45,15.17805,,
81.5,15.34685,,
81.55,15.28627,,
81.6,15.19295,,
81.65,15.0703,,
81.7,14.90515,,
81.75,14.9224,,
81.8,15.03128,,
81.85,15.08958,,
81.9,15.07596,,
81.95,15.17332,,
82,15.51802,,
82.05,15.67634,,
82.1,16.04565,,
82.15,16.36901,,
82.2,16.39759,,
82.25,16.31127,,
82.3,16.20461,,
82.35,16.12896,,
82.4,16.00029,,
82.45,16.01432,,
82.5,16.19316,,
82.55,16.18829,,
82.6,16.21482,,
82.65,16.22218,,
82.7,16.35272,,
82.75,16.58795,,
82.8,16.78112,,
82.85,16.98096,,
82.9,16.97246,,
82.95,16.91124,,
83,17.02694,,
83.05,17.01481,,
83.1,17.37505,,
83.15,17.75375,,
83.2,18.03572,,
83.25,17.9288,,
83.3,17.63924,,
83.35,17.26942,,
83.4,17.10078,,
83.45,17.15752,,
83.5,17.74799,,
83.55,17.98356,,
83.6,18.0431,,
83.65,17.82641,,
83.7,17.99707,,
83.75,18.37421,,
83.8,18.99592,,
83.85,19.47084,,
83.9,19.58449,,
83.95,19.31367,,
84,18.91366,,
84.05,18.84999,,
84.1,19.05368,,
84.15,19.1994,,
84.2,19.30157,,
84.25,19.523,,
84.3,19.66503,,
84.35,19.50787,,
84.4,19.09076,,
84.45,18.62495,,
84.5,18.32801,,
84.55,18.14302,,
84.6,18.37905,,
84.65,18.91666,,
84.7,18.94791,,
84.75,18.86217,,
84.8,18.85097,,
84.85,18.8617,,
84.9,18.84402,,
84.95,18.74934,,
85,18.8126,,
85.05,19.07883,,
85.1,19.38157,,
85.15,19.76332,,
85.2,19.897,,
85.25,19.91177,,
85.3,19.91646,,
85.35,20.06715,,
85.4,20.34052,,
85.45,20.60422,,
85.5,20.70922,,
85.55,20.72013,,
85.6,20.80811,,
85.65,20.91197,,
85.7,21.17203,,
85.75,21.4261,,
85.8,21.37999,,
85.85,21.27675,,
85.9,21.18845,,
85.95,21.04281,,
86,20.664,,
86.05,20.60071,,
86.1,20.46847,,
86.15,20.34908,,
86.2,20.30705,,
86.25,20.65805,,
86.3,21.13672,,
86.35,21.4027,,
86.4,21.73153,,
86.45,21.69256,,
86.5,21.33192,,
86.55,21.24397,,
86.6,21.27744,,
86.65,21.31647,,
86.7,21.36893,,
86.75,21.68513,,
86.8,22.02831,,
86.85,22.0446,,
86.9,21.84825,,
86.95,21.81942,,
87,22.08106,,
87.05,22.51463,,
87.1,23.02024,,
87.15,23.38589,,
87.2,23.38693,,
87.25,23.28794,,
87.3,23.38485,,
87.35,23.45248,,
87.4,23.54425,,
87.45,23.76791,,
87.5,23.7803,,
87.55,24.02653,,
87.6,24.22044,,
87.65,24.59108,,
87.7,24.73859,,
87.75,24.62219,,
87.8,24.54926,,
87.85,24.4344,,
87.9,24.43163,,
87.95,24.462,,
88,24.3986,,
88.05,24.66426,,
88.1,25.22116,,
88.15,25.55825,,
88.2,25.59561,,
88.25,25.52581,,
88.3,25.32301,,
88.35,25.27968,,
88.4,25.76812,,
88.45,26.44575,,
88.5,26.78944,,
88.55,26.77878,,
88.6,26.96002,,
88.65,27.1766,,
88.7,27.03727,,
88.75,27.34397,,
88.8,27.5995,,
88.85,27.86821,,
88.9,28.34494,,
88.95,28.86278,,
89,29.08178,,
89.05,28.98194,,
89.1,28.95812,,
89.15,29.12261,,
89.2,29.14731,,
89.25,29.19215,,
89.3,29.20426,,
89.35,29.34492,,
89.4,29.60871,,
89.45,29.83822,,
89.5,30.07093,,
89.55,30.23431,,
89.6,30.30537,,
89.65,30.31581,,
89.7,30.39176,,
89.75,30.57192,,
89.8,30.56075,,
89.85,31.10167,,
89.9,31.70162,,
89.95,32.32795,,
90,32.57214,,
90.05,32.37305,,
90.1,31.94279,,
90.15,31.87831,,
90.2,32.16502,,
90.25,32.9279,,
90.3,33.3745,,
90.35,33.99797,,
90.4,34.32188,,
90.45,34.27394,,
90.5,34.45872,,
90.55,35.08039,,
