Data File Name,ggoyal_High Sensitivity DNA Assay_DE24802700_2017-12-18_11-08-52.xad
36.8,-0.4295684
36.85,-0.4306912
36.9,-0.3870217
36.95,-0.37979
37,-0.3689057
37.05,-0.3467793
37.1,-0.2597245
37.15,-0.1191551
37.2,-0.1147391
37.25,-0.1223815
37.3,-0.2468235
37.35,-0.323262
37.4,-0.399922
37.45,-0.4285111
37.5,-0.2768131
37.55,-0.2020033
37.6,-0.1818769
37.65,-0.1118332
37.7,-8.193535E-02
37.75,-0.1388962
37.8,-0.2697468
37.85,-0.282421
37.9,-0.2368546
37.95,-0.1923571
38,-0.1203621
38.05,-0.1588466
38.1,-0.3281437
38.15,-0.5080371
38.2,-0.5510638
38.25,-0.4017589
38.3,-0.3446627
38.35,-0.4364222
38.4,-0.6779348
38.45,-0.8017362
38.5,-0.7500372
38.55,-0.5832076
38.6,-0.3764277
38.65,-0.3112656
38.7,-0.4345214
38.75,-0.5252814
38.8,-0.5160109
38.85,-0.5264301
38.9,-0.5274699
38.95,-0.4817179
39,-0.438199
39.05,-0.3881577
39.1,-0.2789697
39.15,-0.2524498
39.2,-0.3326948
39.25,-0.3566067
39.3,-0.3229482
39.35,-0.3855729
39.4,-0.2657067
39.45,-0.2388467
39.5,-0.2680945
39.55,-0.3723973
39.6,-0.3611135
39.65,-0.319922
39.7,-0.2527321
39.75,-0.2721436
39.8,-0.3249791
39.85,-0.3908056
39.9,-0.4161857
39.95,-0.430411
40,-0.4811648
40.05,-0.515945
40.1,-0.6041701
40.15,-0.6368664
40.2,-0.6006904
40.25,-0.5607643
40.3,-0.5421214
40.35,-0.5663098
40.4,-0.6345977
40.45,-0.6426814
40.5,-0.6776501
40.55,-0.7554892
40.6,-0.7751108
40.65,-0.7788861
40.7,-0.7937018
40.75,-0.8248212
40.8,-0.9001036
40.85,-0.7481152
40.9,-0.729164
40.95,-0.7991901
41,-0.7755048
41.05,-0.66592
41.1,-0.5332406
41.15,-0.4797907
41.2,-0.4085763
41.25,-0.4148542
41.3,-0.5055374
41.35,-0.5885055
41.4,-0.5644098
41.45,-0.4984877
41.5,-0.3954329
41.55,-0.3029192
41.6,-0.2336852
41.65,-0.2716224
41.7,-0.4699658
41.75,-0.5288971
41.8,-0.3748004
41.85,-0.2036216
41.9,-0.1866734
41.95,-0.2495944
42,-0.3104853
42.05,-0.5089941
42.1,-0.6104823
42.15,-0.5639382
42.2,-0.4240208
42.25,-0.3353012
42.3,-0.3050082
42.35,-0.2269315
42.4,-0.1955533
42.45,9.800276E-03
42.5,0.9651797
42.55,3.404838
42.6,8.562239
42.65,18.1675
42.7,34.07932
42.75,57.54035
42.8,87.80898
42.85,121.3317
42.9,152.0245
42.95,173.2724
43,179.3314
43.05,168.3249
43.1,143.7664
43.15,111.4955
43.2,78.26652
43.25,49.67585
43.3,28.63481
43.35,15.15776
43.4,7.678441
43.45,4.062174
43.5,2.347604
43.55,1.51479
43.6,1.120315
43.65,0.9252964
43.7,0.7768307
43.75,0.6018034
43.8,0.3518259
43.85,0.1558805
43.9,6.924828E-02
43.95,-2.869222E-02
44,-5.334887E-02
44.05,-2.723652E-02
44.1,-0.0688271
44.15,-8.919048E-02
44.2,-3.775427E-02
44.25,-6.626353E-02
44.3,2.681438E-02
44.35,6.922651E-02
44.4,0.1556447
44.45,0.1094996
44.5,0.1426388
44.55,0.1400441
44.6,3.405375E-02
44.65,-6.349664E-02
44.7,-8.769587E-02
44.75,-7.428131E-02
44.8,0.1730869
44.85,1.166074
44.9,3.641933
44.95,8.474854
45,17.26352
45.05,31.48914
45.1,51.47758
45.15,76.1067
45.2,101.7577
45.25,122.4995
45.3,133.1996
45.35,130.8992
45.4,116.698
45.45,94.61078
45.5,69.84077
45.55,47.25887
45.6,29.56684
45.65,17.41635
45.7,10.33453
45.75,6.674365
45.8,4.936678
45.85,3.988803
45.9,3.387439
45.95,3.070573
46,2.928278
46.05,2.823439
46.1,2.759725
46.15,2.616429
46.2,2.463314
46.25,2.379328
46.3,2.206176
46.35,2.025122
46.4,1.866153
46.45,1.514041
46.5,1.227112
46.55,1.038631
46.6,0.9983821
46.65,0.8460701
46.7,0.5611803
46.75,0.3631632
46.8,0.1972505
46.85,3.208512E-02
46.9,-4.953359E-03
46.95,8.001826E-03
47,8.293138E-02
47.05,7.764941E-02
47.1,3.297674E-02
47.15,-2.955852E-02
47.2,-0.1092508
47.25,-3.068445E-02
47.3,5.006084E-02
47.35,3.297324E-02
47.4,-4.680027E-02
47.45,-7.191121E-02
47.5,-6.760096E-03
47.55,1.38883E-03
47.6,0.1278938
47.65,0.2334717
47.7,7.149228E-02
47.75,-2.777293E-02
47.8,-2.837284E-02
47.85,1.862866E-02
47.9,0.1610254
47.95,0.3350044
48,0.5012549
48.05,0.5394439
48.1,0.5433872
48.15,0.5230584
48.2,0.4829551
48.25,0.5444293
48.3,0.5590481
48.35,0.4577658
48.4,0.4072562
48.45,0.4257891
48.5,0.4007209
48.55,0.3405555
48.6,0.3692148
48.65,0.3808166
48.7,0.3360025
48.75,0.4467789
48.8,0.5391663
48.85,0.3296257
48.9,0.1414987
48.95,-5.694097E-02
49,-0.2151529
49.05,-0.2728812
49.1,-8.577233E-02
49.15,9.284431E-02
49.2,0.1574772
49.25,0.1988989
49.3,0.1425594
49.35,4.461017E-02
49.4,5.309487E-02
49.45,0.129085
49.5,0.2108307
49.55,0.3243317
49.6,0.4120513
49.65,0.3410585
49.7,0.2557192
49.75,0.2754624
49.8,0.4046776
49.85,0.4566425
49.9,0.5450956
49.95,0.496928
50,0.4488831
50.05,0.4669991
50.1,0.6003698
50.15,0.7698316
50.2,0.7826526
50.25,0.7207403
50.3,0.6556769
50.35,0.6933022
50.4,0.9469734
50.45,1.746293
50.5,4.05262
50.55,9.478687
50.6,20.22905
50.65,38.21577
50.7,63.7097
50.75,94.40308
50.8,125.2585
50.85,149.5275
50.9,160.6484
50.95,155.5088
51,135.9119
51.05,107.2344
51.1,76.72842
51.15,50.27967
51.2,31.31497
51.25,19.64856
51.3,13.2978
51.35,10.29944
51.4,8.870886
51.45,8.072933
51.5,7.403261
51.55,6.869909
51.6,6.549573
51.65,6.430353
51.7,6.172561
51.75,5.623744
51.8,5.010952
51.85,4.331715
51.9,3.75224
51.95,3.434762
52,3.208538
52.05,2.801165
52.1,2.377991
52.15,2.119112
52.2,1.990599
52.25,1.874309
52.3,1.901875
52.35,1.788338
52.4,1.683702
52.45,1.592499
52.5,1.64119
52.55,1.595512
52.6,1.569977
52.65,1.497225
52.7,1.490903
52.75,1.559511
52.8,1.557414
52.85,1.476669
52.9,1.420092
52.95,1.318475
53,1.251535
53.05,1.264076
53.1,1.338601
53.15,1.338048
53.2,1.257885
53.25,1.172808
53.3,1.061045
53.35,0.8685449
53.4,0.9283432
53.45,0.8966162
53.5,0.9118958
53.55,0.766585
53.6,0.7549082
53.65,0.8005838
53.7,0.8039314
53.75,0.9000692
53.8,1.030957
53.85,0.9488797
53.9,0.8577656
53.95,0.8248714
54,0.7793381
54.05,0.696805
54.1,0.7199087
54.15,0.819307
54.2,0.8704221
54.25,0.8496063
54.3,0.8233532
54.35,0.8183554
54.4,0.9014685
54.45,1.02306
54.5,1.118514
54.55,1.269152
54.6,1.281093
54.65,1.18989
54.7,1.119685
54.75,1.11602
54.8,1.126274
54.85,1.034736
54.9,1.083463
54.95,1.294113
55,1.444285
55.05,1.643501
55.1,1.77789
55.15,2.092032
55.2,3.017411
55.25,5.638444
55.3,12.01789
55.35,24.22396
55.4,44.15769
55.45,72.17599
55.5,105.7994
55.55,140.0715
55.6,167.7392
55.65,181.7852
55.7,178.062
55.75,157.9527
55.8,127.9418
55.85,94.49036
55.9,64.76783
55.95,42.08747
56,27.08008
56.05,18.2417
56.1,13.58288
56.15,11.45515
56.2,10.13401
56.25,8.82604
56.3,7.810351
56.35,6.959707
56.4,6.410583
56.45,5.98914
56.5,5.636348
56.55,5.318047
56.6,5.09553
56.65,5.003813
56.7,4.743017
56.75,4.403103
56.8,4.026708
56.85,3.69488
56.9,3.307861
56.95,3.083806
57,2.900116
57.05,2.811481
57.1,2.674127
57.15,2.476993
57.2,2.233518
57.25,2.009639
57.3,1.818197
57.35,1.753855
57.4,1.734876
57.45,1.659542
57.5,1.483498
57.55,1.279003
57.6,1.111113
57.65,0.9401241
57.7,0.8180188
57.75,0.8505856
57.8,0.8856639
57.85,0.8501425
57.9,0.7318883
57.95,0.7358932
58,0.6604953
58.05,0.6584156
58.1,0.8987845
58.15,1.066259
58.2,0.9426616
58.25,0.7706516
58.3,0.6712808
58.35,0.7077146
58.4,0.6415726
58.45,0.7461489
58.5,0.8112189
58.55,0.7409465
58.6,0.6926119
58.65,0.6861408
58.7,0.6864465
58.75,0.7523931
58.8,0.8354349
58.85,0.9457935
58.9,1.045147
58.95,1.09861
59,1.161799
59.05,1.134035
59.1,1.122613
59.15,1.098758
59.2,0.9920835
59.25,0.8818012
59.3,0.9206318
59.35,0.9848943
59.4,1.096361
59.45,1.095843
59.5,1.063267
59.55,0.9712614
59.6,0.9010539
59.65,0.9925601
59.7,1.027506
59.75,0.9377998
59.8,0.8019904
59.85,0.8646456
59.9,1.975502
59.95,5.354158
60,12.73493
60.05,26.46944
60.1,48.34357
60.15,78.33463
60.2,112.7186
60.25,146.4146
60.3,173.7538
60.35,188.4893
60.4,187.4245
60.45,170.9217
60.5,143.6713
60.55,111.3974
60.6,80.79642
60.65,56.89038
60.7,40.39859
60.75,30.04506
60.8,24.01582
60.85,20.57936
60.9,18.33386
60.95,16.67896
61,15.64157
61.05,14.71787
61.1,13.76614
61.15,12.83427
61.2,12.03265
61.25,11.06345
61.3,10.06166
61.35,9.19808
61.4,8.204094
61.45,7.02178
61.5,6.128353
61.55,5.538889
61.6,4.960052
61.65,4.588823
61.7,4.310199
61.75,3.853665
61.8,3.364959
61.85,3.057599
61.9,2.871534
61.95,2.558387
62,2.394907
62.05,2.173355
62.1,1.780576
62.15,1.482574
62.2,1.312891
62.25,1.266862
62.3,1.153796
62.35,0.9470559
62.4,0.7956621
62.45,0.6857987
62.5,0.5894523
62.55,0.604388
62.6,0.7413183
62.65,0.8003082
62.7,0.7607522
62.75,0.9099214
62.8,0.9562902
62.85,0.8356259
62.9,0.7301117
62.95,0.7548028
63,0.6500096
63.05,0.5095403
63.1,0.4509716
63.15,0.351309
63.2,0.2718086
63.25,0.3055841
63.3,0.4059085
63.35,0.4568967
63.4,0.3866931
63.45,0.3813044
63.5,0.3788075
63.55,0.4030932
63.6,0.4735972
63.65,0.5376694
63.7,0.552561
63.75,0.4994235
63.8,0.4425139
63.85,0.4431754
63.9,0.3657558
63.95,0.3149927
64,0.2261963
64.05,0.110301
64.1,-2.457214E-02
64.15,-0.1458936
64.2,-0.194907
64.25,-1.560106E-02
64.3,0.0623031
64.35,9.530663E-02
64.4,0.1975447
64.45,0.246831
64.5,0.1266607
64.55,0.0258571
64.6,0.045592
64.65,-4.279935E-03
64.7,-5.676292E-02
64.75,2.049893E-02
64.8,9.962919E-02
64.85,0.0228224
64.9,-2.951434E-02
64.95,-9.939235E-02
65,-0.1907003
65.05,-0.2825404
65.1,-0.2425564
65.15,-0.156451
65.2,-9.383769E-02
65.25,-5.882324E-02
65.3,8.797175E-02
65.35,0.2691719
65.4,0.4948801
65.45,0.4903668
65.5,0.312618
65.55,-2.546042E-03
65.6,-0.207673
65.65,-0.1907833
65.7,-4.09868E-03
65.75,0.1689301
65.8,0.3197594
65.85,0.3722663
65.9,0.2592645
65.95,8.041528E-02
66,-0.1121522
66.05,-0.2099158
66.1,-0.2272032
66.15,-0.183377
66.2,-0.2246682
66.25,-0.3660202
66.3,-0.3726978
66.35,-0.3389564
66.4,-0.3105358
66.45,-0.2207546
66.5,-0.1438954
66.55,-0.1862706
66.6,-0.2667854
66.65,-0.3044874
66.7,-0.3485345
66.75,-0.3875486
66.8,-0.3287917
66.85,-0.2178152
66.9,-0.2534815
66.95,-0.3790078
67,-0.487193
67.05,-0.4832287
67.1,-0.3581874
67.15,-0.2252985
67.2,-0.1930007
67.25,-0.2276604
67.3,-0.3397616
67.35,-0.3633366
67.4,-0.3887883
67.45,-0.4638676
67.5,-0.4211121
67.55,-0.4301922
67.6,-0.4792752
67.65,-0.5225444
67.7,-0.478424
67.75,-0.3612657
67.8,-0.2886646
67.85,-0.1899951
67.9,-0.1653479
67.95,-0.2155449
68,-0.2417127
68.05,-0.2200955
68.1,-0.295159
68.15,-0.3784494
68.2,-0.3681469
68.25,-0.3660579
68.3,-0.3597648
68.35,-0.3297649
68.4,-0.3223425
68.45,-0.430284
68.5,-0.5124481
68.55,-0.6330614
68.6,-0.7014288
68.65,-0.722401
68.7,-0.8034402
68.75,-0.8385279
68.8,-0.7187366
68.85,-0.6435143
68.9,-0.495308
68.95,-0.45728
69,0.1832981
69.05,2.14459
69.1,6.449202
69.15,15.19021
69.2,29.95659
69.25,51.68921
69.3,79.19096
69.35,110.9069
69.4,143.7997
69.45,172.7283
69.5,192.755
69.55,201.6364
69.6,197.48
69.65,182.6728
69.7,159.2373
69.75,132.4651
69.8,104.6955
69.85,80.41319
69.9,60.55885
69.95,46.11141
70,36.0464
70.05,30.14717
70.1,25.80038
70.15,22.84481
70.2,20.57032
70.25,18.79807
70.3,17.18689
70.35,15.87913
70.4,14.95434
70.45,13.98676
70.5,12.94901
70.55,12.01843
70.6,11.27712
70.65,10.43142
70.7,9.222356
70.75,8.217217
70.8,7.037181
70.85,5.989258
70.9,5.206625
70.95,4.87941
71,4.472076
71.05,3.980428
71.1,3.425007
71.15,3.055835
71.2,2.641175
71.25,2.576343
71.3,2.514615
71.35,2.430808
71.4,2.110868
71.45,1.770045
71.5,1.502654
71.55,1.302959
71.6,1.146165
71.65,1.056965
71.7,0.985574
71.75,0.8779987
71.8,0.7003636
71.85,0.5496525
71.9,0.3476906
71.95,0.1853131
72,0.1845821
72.05,3.561844E-02
72.1,-1.959025E-02
72.15,-1.517359E-02
72.2,-6.892868E-02
72.25,-0.1402765
72.3,-0.161507
72.35,-0.1242334
72.4,-0.1632964
72.45,-0.3863372
72.5,-0.4152302
72.55,-0.554486
72.6,-0.6745469
72.65,-0.7419704
72.7,-0.8139461
72.75,-0.9511566
72.8,-1.057092
72.85,-0.9685923
72.9,-0.8333289
72.95,-0.8113775
73,-0.8674544
73.05,-1.003557
73.1,-1.165754
73.15,-1.229495
73.2,-1.205374
73.25,-1.110713
73.3,-1.062281
73.35,-1.162589
73.4,-1.292653
73.45,-1.462666
73.5,-1.574803
73.55,-1.572228
73.6,-1.438661
73.65,-1.314101
73.7,-1.224327
73.75,-1.270405
73.8,-1.325991
73.85,-1.35876
73.9,-1.332817
73.95,-1.21501
74,-1.07075
74.05,-1.016457
74.1,-1.014235
74.15,-1.097685
74.2,-1.160496
74.25,-1.163723
74.3,-1.192409
74.35,-1.107693
74.4,-1.085062
74.45,-1.162442
74.5,-1.160889
74.55,-1.218334
74.6,-1.120722
74.65,-1.221648
74.7,-1.25594
74.75,-1.24463
74.8,-1.34252
74.85,-1.391105
74.9,-1.410988
74.95,-1.335626
75,-1.34536
75.05,-1.361683
75.1,-1.333089
75.15,-1.38484
75.2,-1.456793
75.25,-1.530695
75.3,-1.557792
75.35,-1.568616
75.4,-1.550516
75.45,-1.460069
75.5,-1.437609
75.55,-1.47789
75.6,-1.673078
75.65,-1.706019
75.7,-1.963969
75.75,-2.033675
75.8,-1.938106
75.85,-1.864654
75.9,-1.85965
75.95,-1.874943
76,-1.85993
76.05,-1.828702
76.1,-1.85608
76.15,-1.738858
76.2,-1.679531
76.25,-1.663254
76.3,-1.61523
76.35,-1.56605
76.4,-1.470957
76.45,-1.401693
76.5,-1.393258
76.55,-1.4814
76.6,-1.59393
76.65,-1.62436
76.7,-1.632095
76.75,-1.56665
76.8,-1.456718
76.85,-1.269767
76.9,-1.152015
76.95,-0.520484
77,1.134774
77.05,4.898607
77.1,12.24594
77.15,24.24524
77.2,40.97466
77.25,63.00729
77.3,89.4043
77.35,119.249
77.4,149.3629
77.45,175.7975
77.5,195.6107
77.55,206.9683
77.6,208.4812
77.65,199.3998
77.7,183.4956
77.75,161.0151
77.8,135.7972
77.85,111.5307
77.9,90.66351
77.95,73.06967
78,58.52502
78.05,47.19021
78.1,39.47459
78.15,33.00428
78.2,29.22032
78.25,26.51258
78.3,24.32559
78.35,22.59953
78.4,21.02415
78.45,19.25419
78.5,17.62138
78.55,15.81903
78.6,14.21858
78.65,12.98505
78.7,11.89333
78.75,10.76064
78.8,9.66058
78.85,8.620765
78.9,7.502901
78.95,6.466153
79,5.73743
79.05,5.012544
79.1,4.290024
79.15,3.755212
79.2,3.17536
79.25,2.491306
79.3,2.170746
79.35,1.90731
79.4,1.77555
79.45,1.768319
79.5,1.5816
79.55,1.211144
79.6,0.6808607
79.65,0.2338178
79.7,-0.2117057
79.75,-0.4442291
79.8,-0.4507928
79.85,-0.4840839
79.9,-0.6010631
79.95,-0.6983919
80,-0.8395313
80.05,-0.9329841
80.1,-0.8844569
80.15,-0.9346007
80.2,-0.9295523
80.25,-1.059783
80.3,-1.258303
80.35,-1.327551
80.4,-1.572183
80.45,-1.453163
80.5,-1.328398
80.55,-1.219393
80.6,-1.09463
80.65,-1.161077
80.7,-1.349435
80.75,-1.486153
80.8,-1.458236
80.85,-1.340281
80.9,-1.334732
80.95,-1.421766
81,-1.573507
81.05,-1.703335
81.1,-1.707884
81.15,-1.628815
81.2,-1.676731
81.25,-1.78863
81.3,-1.852796
81.35,-1.924685
81.4,-1.909667
81.45,-1.854194
81.5,-1.845032
81.55,-1.80926
81.6,-1.852982
81.65,-1.905307
81.7,-1.911151
81.75,-2.016472
81.8,-2.098632
81.85,-2.229574
81.9,-2.277663
81.95,-2.180293
82,-2.033669
82.05,-1.877166
82.1,-1.872883
82.15,-1.924583
82.2,-1.878838
82.25,-1.847018
82.3,-1.784807
82.35,-1.745773
82.4,-1.817538
82.45,-1.801877
82.5,-1.615344
82.55,-1.189169
82.6,-0.2841264
82.65,1.238102
82.7,4.37204
82.75,9.279751
82.8,17.46943
82.85,29.4841
82.9,46.43442
82.95,67.50806
83,92.70264
83.05,117.8507
83.1,141.2765
83.15,161.327
83.2,177.277
83.25,186.991
83.3,190.149
83.35,186.4962
83.4,175.8514
83.45,160.3697
83.5,142.4359
83.55,124.1252
83.6,106.4412
83.65,91.55039
83.7,79.49126
83.75,69.82307
83.8,62.26573
83.85,55.64337
83.9,50.5019
83.95,45.93513
84,42.68364
84.05,39.66278
84.1,36.36688
84.15,33.07397
84.2,29.94263
84.25,27.14988
84.3,25.0683
84.35,23.30608
84.4,21.57428
84.45,19.62224
84.5,17.52768
84.55,15.75617
84.6,14.49293
84.65,13.71477
84.7,13.07114
84.75,11.72922
84.8,10.27338
84.85,8.662956
84.9,7.56762
84.95,7.206907
85,6.993408
85.05,6.553293
85.1,5.850178
85.15,5.071395
85.2,4.503401
85.25,4.009613
85.3,3.691206
85.35,3.410568
85.4,3.184447
85.45,2.873629
85.5,2.532997
85.55,2.109973
85.6,1.750233
85.65,1.666087
85.7,1.758112
85.75,1.834227
85.8,1.625185
85.85,1.212575
85.9,0.7083369
85.95,0.3240422
86,0.1453222
86.05,0.1360084
86.1,4.896731E-02
86.15,-0.1274281
86.2,-0.2313495
86.25,-0.3162057
86.3,-0.5065789
86.35,-0.6429613
86.4,-0.8280615
86.45,-0.9654244
86.5,-1.065554
86.55,-0.9128398
86.6,-0.8624924
86.65,-0.8601159
86.7,-0.8258795
86.75,-0.9627686
86.8,-1.129022
86.85,-1.27477
86.9,-1.374838
86.95,-1.492282
87,-1.571139
87.05,-1.492633
87.1,-1.416817
87.15,-1.028729
87.2,-0.3278972
87.25,1.820467
87.3,5.671268
87.35,11.95962
87.4,20.67597
87.45,33.15528
87.5,48.95998
87.55,67.08284
87.6,88.41347
87.65,112.0136
87.7,135.3319
87.75,157.3635
87.8,177.2572
87.85,191.9507
87.9,199.2783
87.95,201.0573
88,198.0561
88.05,190.2581
88.1,180.5358
88.15,168.4539
88.2,153.7133
88.25,135.8717
88.3,119.1977
88.35,105.0471
88.4,92.09087
88.45,81.86392
88.5,73.13248
88.55,64.24242
88.6,57.33934
88.65,50.958
88.7,46.16152
88.75,40.80155
88.8,35.71354
88.85,31.29859
88.9,27.46604
88.95,24.74924
89,22.4263
89.05,20.38901
89.1,18.2639
89.15,16.33858
89.2,14.68494
89.25,13.23284
89.3,11.86695
89.35,10.34486
89.4,8.866299
89.45,7.439559
89.5,6.291216
89.55,5.525817
89.6,4.958591
89.65,4.348963
89.7,3.793358
89.75,3.381501
89.8,2.889715
89.85,2.408961
89.9,1.898255
89.95,1.486035
90,1.002334
90.05,0.7492337
90.1,0.7839454
90.15,0.6689234
90.2,0.516956
90.25,0.4594421
90.3,0.7920436
90.35,1.979081
90.4,4.254835
90.45,8.373537
90.5,14.27299
90.55,22.77543
90.6,34.21486
90.65,49.92194
90.7,68.53827
90.75,89.30729
90.8,111.614
90.85,133.6162
90.9,154.224
90.95,173.3001
91,187.6645
91.05,197.8674
91.1,200.4253
91.15,198.4388
91.2,191.3995
91.25,181.6782
91.3,169.8443
91.35,155.7072
91.4,139.9057
91.45,123.4094
91.5,109.2268
91.55,97.16925
91.6,86.99706
91.65,78.19225
91.7,70.3349
91.75,63.4184
91.8,56.73749
91.85,51.35075
91.9,45.68105
91.95,39.68706
92,35.18881
92.05,31.34805
92.1,28.15333
92.15,25.35344
92.2,22.47112
92.25,19.73286
92.3,17.12473
92.35,15.19143
92.4,13.62302
92.45,12.33306
92.5,11.59006
92.55,10.82545
92.6,9.888355
92.65,8.442978
92.7,7.049756
92.75,5.894891
92.8,4.923001
92.85,4.278664
92.9,3.752153
92.95,3.412464
93,2.887838
93.05,2.488518
93.1,1.912506
93.15,1.354825
93.2,1.067463
93.25,0.9130286
93.3,0.8618189
93.35,0.8110973
93.4,0.4337282
93.45,9.692413E-02
93.5,-5.864076E-03
93.55,-2.884416E-02
93.6,-0.133486
93.65,-0.2798375
93.7,-0.361325
93.75,-0.5071106
93.8,-0.6966002
93.85,-0.7280993
93.9,-0.6547928
93.95,-0.5320857
94,-0.3456646
94.05,-0.1837805
94.1,-9.568701E-02
94.15,-0.2015082
94.2,-0.1517791
94.25,0.3057773
94.3,1.243476
94.35,2.888677
94.4,5.079168
94.45,8.645969
94.5,14.30336
94.55,22.061
94.6,32.00493
94.65,45.03451
94.7,60.36315
94.75,77.19859
94.8,95.4121
94.85,114.4418
94.9,133.4946
94.95,151.7346
95,167.1655
95.05,180.2977
95.1,190.651
95.15,198.9258
95.2,204.493
95.25,205.0003
95.3,198.1153
95.35,187.1257
95.4,175.8184
95.45,165.6541
95.5,155.3557
95.55,145.1906
95.6,133.6515
95.65,119.9459
95.7,107.1701
95.75,95.8578
95.8,85.04248
95.85,76.25735
95.9,67.91894
95.95,60.56784
96,54.18745
96.05,47.91545
96.1,42.19143
96.15,37.32248
96.2,33.53806
96.25,29.39767
96.3,25.59803
96.35,23.07669
96.4,20.61996
96.45,18.42374
96.5,16.59475
96.55,14.90665
96.6,12.87083
96.65,11.34128
96.7,10.01516
96.75,8.67511
96.8,7.514903
96.85,6.854051
96.9,6.323657
96.95,5.615442
97,4.734445
97.05,4.078497
97.1,3.301107
97.15,2.790607
97.2,2.435655
97.25,2.355743
97.3,2.330145
97.35,2.233374
97.4,1.823422
97.45,0.9832123
97.5,0.189593
97.55,-0.457952
97.6,-0.4115555
97.65,-0.4405461
97.7,-0.6825475
97.75,-0.5632862
97.8,-0.7539024
97.85,-0.8820437
97.9,-0.9136593
97.95,-0.9057912
98,-1.165848
98.05,-1.431516
98.1,-1.586661
98.15,-1.734181
98.2,-1.702285
98.25,-1.498716
98.3,-1.211933
98.35,-1.275827
98.4,-1.583564
98.45,-1.84357
98.5,-1.931918
98.55,-1.722376
98.6,-1.521869
98.65,-1.474695
98.7,-1.404096
98.75,-1.347387
98.8,-1.400911
98.85,-1.731768
98.9,-2.065
98.95,-2.380991
99,-2.55304
99.05,-2.65393
99.1,-2.359988
99.15,-2.292722
99.2,-2.51813
99.25,-2.666574
99.3,-2.794114
99.35,-2.915824
99.4,-2.968906
99.45,-2.850576
99.5,-2.757246
99.55,-3.001431
99.6,-3.088969
99.65,-3.072446
99.7,-3.062602
99.75,-2.892691
99.8,-2.750246
99.85,-2.681778
99.9,-2.779532
99.95,-2.717708
100,-2.678415
100.05,-2.818885
100.1,-2.554519
100.15,-2.487302
100.2,-2.636287
100.25,-2.620544
100.3,-2.534124
100.35,-2.2369
100.4,-1.769879
100.45,-0.8119912
100.5,0.2616722
100.55,2.008915
100.6,4.475559
100.65,8.661828
100.7,15.21527
100.75,24.45087
100.8,36.83957
100.85,51.34655
100.9,70.33241
100.95,92.94289
101,119.0409
101.05,145.6203
101.1,171.2436
101.15,194.8476
101.2,214.5142
101.25,233.8058
101.3,248.7672
101.35,256.9066
101.4,259.6239
101.45,256.9469
101.5,251.9802
