Data File Name,nextera4_jlc_High Sensitivity DNA Assay_DE24802700_2016-11-10_11-15-46.xad,,
Data File Path,C:\Users\jlchiniquy\Desktop\20171205_Nextera_library_size_to_loading_concentration_tool\JLChiniquy,,
Date Created,"Thursday, November 10, 2016 7:15:46 PM",,
Date Last Modified,"Thursday, November 16, 2017 8:08:45 PM",,
Version Created,B.02.07.SI532,,
Version Last Modified,B.02.08.SI648,,
 ,,,
Assay Name,High Sensitivity DNA,,
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA,,
Assay Title,High Sensitivity DNA Assay,,
Assay Version,1,,
 ,,,
Number of Samples Run,10,,
 ,,,
Sample Name,20161111,,
Number of Events,2121,,
 ,,,
Time,Value,Library Loading Concentration (pM),Cluster Density (K/mm^2)
80.75,31.3222,,
80.8,31.09688,,
80.85,30.88079,,
80.9,30.84279,,
80.95,30.85848,,
81,31.06802,,
81.05,31.499,,
81.1,31.98033,,
81.15,32.41399,,
81.2,32.76274,,
81.25,32.84314,,
81.3,32.62206,,
81.35,32.35169,,
81.4,32.03906,,
81.45,32.05536,,
81.5,32.19761,,
81.55,32.35014,,
81.6,32.50766,,
81.65,32.84319,,
81.7,33.28267,,
81.75,33.78742,,
81.8,34.37158,,
81.85,34.89384,,
81.9,35.24334,,
81.95,35.42146,,
82,35.03821,,
82.05,34.70119,,
82.1,34.59507,,
82.15,34.95153,,
82.2,35.43489,,
82.25,35.42039,,
82.3,35.35458,,
82.35,35.0925,,
82.4,34.72068,,
82.45,34.77399,,
82.5,35.28259,,
82.55,35.82064,,
82.6,36.47433,,
82.65,36.70799,,
82.7,36.82671,,
82.75,37.07022,,
82.8,36.60046,,
82.85,36.64025,,
82.9,36.65271,,
82.95,36.70215,,
83,37.21918,,
83.05,37.90408,,
83.1,38.48127,,
83.15,38.90033,,
83.2,38.94721,,
83.25,38.66084,,
83.3,38.44735,,
83.35,38.3185,,
83.4,38.57784,,
83.45,38.94598,,
83.5,39.1315,,
83.55,39.56147,,
83.6,39.52199,,
83.65,39.38212,,
83.7,39.53016,,
83.75,39.72634,,
83.8,39.69665,,
83.85,39.61057,,
83.9,39.82363,,
83.95,40.47054,,
84,41.07995,,
84.05,41.49292,,
84.1,42.1144,,
84.15,42.46743,,
84.2,42.36998,,
84.25,42.13859,,
84.3,42.22715,,
84.35,42.81182,,
84.4,43.54848,,
84.45,44.19136,,
84.5,44.72381,,
84.55,45.06499,,
84.6,45.16462,,
84.65,45.00559,,
84.7,44.65915,,
84.75,44.58418,,
84.8,44.55428,,
84.85,44.42242,,
84.9,44.32922,,
84.95,44.1573,,
85,44.15657,,
85.05,44.50671,,
85.1,44.92715,,
85.15,45.19729,,
85.2,45.50529,,
85.25,45.86707,,
85.3,45.80155,,
85.35,45.47952,,
85.4,45.32479,,
85.45,45.92088,,
85.5,46.34516,,
85.55,46.69961,,
85.6,47.16011,,
85.65,47.74318,,
85.7,48.12803,,
85.75,48.38471,,
85.8,48.51091,,
85.85,48.38469,,
85.9,48.07077,,
85.95,47.73162,,
86,48.12732,,
86.05,48.485,,
86.1,49.23975,,
86.15,50.07652,,
86.2,50.45465,,
86.25,50.46619,,
86.3,50.44415,,
86.35,50.13598,,
86.4,50.18954,,
86.45,50.14929,,
86.5,49.76333,,
86.55,49.72954,,
86.6,49.96134,,
86.65,50.74021,,
86.7,51.84235,,
86.75,52.61778,,
86.8,52.59567,,
86.85,52.38996,,
86.9,51.67125,,
86.95,51.88917,,
87,52.79505,,
87.05,53.72833,,
87.1,54.28495,,
87.15,54.47103,,
87.2,54.35065,,
87.25,54.1908,,
87.3,54.69437,,
87.35,55.21424,,
87.4,55.93119,,
87.45,56.39685,,
87.5,56.4242,,
87.55,56.76215,,
87.6,57.22299,,
87.65,57.96029,,
87.7,58.55931,,
87.75,58.61076,,
87.8,58.58417,,
87.85,58.86306,,
87.9,59.22782,,
87.95,59.80217,,
88,60.71466,,
88.05,61.27389,,
88.1,61.59776,,
88.15,61.91464,,
88.2,62.40741,,
88.25,62.60098,,
88.3,62.35885,,
88.35,62.44525,,
88.4,62.97681,,
88.45,63.22845,,
88.5,63.40847,,
88.55,63.91036,,
88.6,64.0333,,
88.65,63.81951,,
88.7,63.92485,,
88.75,64.95789,,
88.8,66.06635,,
88.85,66.81358,,
88.9,67.44661,,
88.95,68.36665,,
89,68.65475,,
89.05,68.44833,,
89.1,68.43401,,
89.15,68.95151,,
89.2,69.77765,,
89.25,70.63039,,
89.3,71.33836,,
89.35,71.27708,,
89.4,71.04481,,
89.45,71.3355,,
89.5,72.21666,,
89.55,73.35213,,
89.6,73.8729,,
89.65,73.99915,,
89.7,73.91695,,
89.75,73.52968,,
89.8,73.55211,,
89.85,74.66315,,
89.9,76.02618,,
89.95,76.53121,,
90,77.13913,,
90.05,78.267,,
90.1,79.20048,,
90.15,79.95837,,
90.2,79.79903,,
90.25,79.92054,,
90.3,80.12156,,
90.35,80.08969,,
90.4,80.96169,,
90.45,82.59174,,
90.5,83.96326,,
90.55,84.85205,,
90.6,85.4565,,
90.65,85.45163,,
90.7,85.22533,,
90.75,85.5144,,
90.8,85.67087,,
90.85,86.21579,,
90.9,86.84311,,
90.95,87.78315,,
91,89.07754,,
91.05,90.62373,,
91.1,92.05099,,
91.15,92.96326,,
91.2,93.00674,,
91.25,92.63676,,
91.3,92.98846,,
91.35,93.96788,,
91.4,95.17768,,
91.45,95.43293,,
91.5,95.58781,,
91.55,95.98746,,
91.6,96.08855,,
91.65,96.28024,,
91.7,96.85497,,
91.75,97.48953,,
91.8,97.9885,,
91.85,98.43681,,
91.9,99.37862,,
91.95,100.8584,,
92,101.8566,,
92.05,103.1253,,
92.1,104.0155,,
92.15,104.5268,,
92.2,104.2385,,
92.25,104.8597,,
92.3,105.3071,,
92.35,106.5197,,
92.4,107.5235,,
92.45,108.504,,
92.5,109.0979,,
92.55,109.1265,,
92.6,109.277,,
92.65,109.7951,,
92.7,110.7309,,
92.75,111.3947,,
92.8,113.5043,,
92.85,115.1258,,
92.9,116.0724,,
92.95,116.3884,,
93,116.3208,,
93.05,116.4185,,
93.1,116.4339,,
93.15,116.6682,,
93.2,117.8457,,
93.25,119.6769,,
93.3,121.3462,,
93.35,123.2471,,
93.4,125.4438,,
93.45,127.0241,,
93.5,127.4173,,
93.55,127.4789,,
93.6,127.5305,,
93.65,128.0247,,
93.7,128.2958,,
93.75,128.8879,,
93.8,129.9418,,
93.85,131.4417,,
93.9,133.2211,,
93.95,135.1554,,
94,137.5551,,
94.05,140.1101,,
94.1,141.7691,,
94.15,143.5375,,
94.2,145.2502,,
94.25,146.6123,,
94.3,148.045,,
94.35,148.4292,,
94.4,148.5334,,
94.45,148.6641,,
94.5,149.1582,,
94.55,150.913,,
94.6,153.5999,,
94.65,155.7241,,
94.7,157.4125,,
94.75,158.732,,
94.8,158.8581,,
94.85,159.9834,,
94.9,161.6149,,
94.95,163.9029,,
95,166.3138,,
95.05,167.9737,,
95.1,169.6267,,
95.15,170.9202,,
95.2,172.1638,,
95.25,174.0817,,
95.3,176.2382,,
95.35,177.9471,,
95.4,179.7578,,
95.45,182.4456,,
95.5,183.6955,,
95.55,184.2038,,
95.6,185.2754,,
95.65,186.3418,,
95.7,187.0049,,
95.75,187.826,,
95.8,189.2436,,
95.85,190.8462,,
95.9,192,,
95.95,193.25,,
96,195.6408,,
96.05,198.297,,
96.1,199.8333,,
96.15,201.0584,,
96.2,202.6991,,
96.25,204.241,,
96.3,206.1386,,
96.35,207.8716,,
96.4,210.5082,,
96.45,212.9156,,
96.5,214.2299,,
96.55,214.5031,,
96.6,214.6986,,
96.65,215.8879,,
96.7,218.0014,,
96.75,220.5846,,
96.8,223.3423,,
96.85,228.0407,,
96.9,230.9979,,
96.95,233.8036,,
97,234.3819,,
97.05,236.3337,,
97.1,240.1047,,
97.15,244.348,,
97.2,247.1691,,
97.25,249.2792,,
97.3,251.658,,
97.35,252.8018,,
97.4,253.3513,,
97.45,255.7827,,
97.5,259.7186,,
97.55,263.9604,,
97.6,266.3719,,
97.65,268.0699,,
97.7,270.6541,,
97.75,273.13,,
97.8,274.9565,,
97.85,276.6466,,
97.9,277.5196,,
97.95,278.5181,,
98,280.9267,,
98.05,282.5184,,
98.1,285.0015,,
98.15,288.1199,,
98.2,290.3178,,
98.25,289.383,,
98.3,287.021,,
98.35,283.3293,,
98.4,282.1647,,
98.45,281.7724,,
98.5,283.3508,,
98.55,285.4966,,
98.6,286.8283,,
98.65,286.8979,,
98.7,284.5197,,
98.75,282.3785,,
98.8,281.0262,,
98.85,283.0135,,
98.9,284.7264,,
98.95,286.8114,,
99,286.9765,,
99.05,286.9358,,
99.1,286.4089,,
99.15,286.1475,,
99.2,285.63,,
99.25,285.5242,,
99.3,286.1834,,
99.35,286.7884,,
99.4,288.2375,,
99.45,289.9981,,
99.5,292.2442,,
99.55,293.3669,,
99.6,292.3358,,
99.65,290.2406,,
99.7,287.2609,,
99.75,284.5657,,
99.8,284.6243,,
99.85,286.0833,,
99.9,287.7477,,
99.95,290.3157,,
100,293.2349,,
100.05,294.4992,,
100.1,294.9327,,
100.15,296.2254,,
100.2,300.4288,,
100.25,305.6546,,
100.3,306.2822,,
100.35,305.9256,,
100.4,305.1555,,
100.45,305.213,,
100.5,305.9413,,
100.55,307.7675,,
100.6,310.0841,,
100.65,311.4232,,
100.7,311.7913,,
100.75,312.8436,,
100.8,316.1438,,
100.85,320.18,,
100.9,323.8507,,
100.95,323.082,,
101,321.9203,,
101.05,320.733,,
101.1,321.514,,
101.15,323.2682,,
101.2,325.965,,
101.25,328.8593,,
101.3,331.925,,
101.35,334.7467,,
101.4,335.6772,,
101.45,336.8832,,
101.5,336.0872,,
101.55,335.0341,,
101.6,334.255,,
101.65,334.4304,,
101.7,335.15,,
101.75,336.2569,,
101.8,335.708,,
101.85,335.9148,,
101.9,334.5696,,
101.95,332.2964,,
102,332.2673,,
102.05,333.3094,,
102.1,334.2075,,
102.15,334.8814,,
102.2,335.0745,,
102.25,333.7127,,
102.3,332.8527,,
102.35,330.1145,,
102.4,328.9465,,
102.45,328.0658,,
102.5,327.4014,,
102.55,327.9499,,
102.6,329.8871,,
102.65,332.6368,,
102.7,334.8248,,
102.75,335.3458,,
102.8,336.0533,,
102.85,336.109,,
102.9,335.9061,,
102.95,336.6993,,
103,337.7605,,
103.05,339.0612,,
103.1,341.1619,,
103.15,342.5346,,
103.2,344.946,,
103.25,346.7918,,
103.3,346.2657,,
103.35,343.6797,,
103.4,340.342,,
103.45,338.7785,,
103.5,337.6531,,
103.55,338.8466,,
103.6,340.4,,
103.65,341.9096,,
103.7,343.4195,,
103.75,344.978,,
103.8,346.5064,,
103.85,347.6455,,
103.9,348.7524,,
103.95,350.831,,
104,353.8408,,
104.05,356.0855,,
104.1,357.2693,,
104.15,360.0312,,
104.2,359.8935,,
104.25,356.9864,,
104.3,355.2929,,
104.35,355.2775,,
104.4,356.9055,,
104.45,358.8361,,
104.5,358.5115,,
104.55,356.429,,
104.6,351.4597,,
104.65,345.321,,
104.7,341.8856,,
104.75,340.9163,,
104.8,340.6189,,
104.85,341.6397,,
104.9,340.4227,,
104.95,335.9004,,
105,329.9817,,
105.05,327.2437,,
105.1,328.8904,,
105.15,332.0416,,
105.2,334.8916,,
105.25,337.5142,,
105.3,339.0031,,
105.35,339.1281,,
105.4,339.654,,
105.45,341.1351,,
105.5,342.1652,,
105.55,342.5922,,
105.6,339.9499,,
105.65,338.2244,,
105.7,337.8156,,
105.75,335.3529,,
105.8,330.7542,,
105.85,325.1094,,
105.9,318.5691,,
105.95,312.8969,,
106,308.2827,,
106.05,303.7959,,
106.1,300.4041,,
106.15,298.2677,,
106.2,297.0153,,
106.25,294.9963,,
106.3,294.8171,,
106.35,293.3813,,
106.4,291.3236,,
106.45,288.2158,,
106.5,285.1255,,
106.55,283.3828,,
106.6,280.8289,,
106.65,276.9248,,
106.7,274.8878,,
106.75,275.562,,
106.8,274.8384,,
106.85,272.0468,,
106.9,268.0425,,
106.95,263.7948,,
107,260.3044,,
107.05,256.7319,,
107.1,259.5377,,
107.15,261.3172,,
107.2,260.2581,,
107.25,256.9248,,
107.3,252.4595,,
107.35,247.9999,,
107.4,244.1534,,
107.45,241.0711,,
107.5,238.3812,,
107.55,234.5636,,
107.6,230.1854,,
107.65,231.4761,,
107.7,231.4511,,
107.75,231.0128,,
107.8,229.4614,,
107.85,226.462,,
107.9,222.7038,,
107.95,218.2597,,
108,213.0405,,
108.05,206.9645,,
108.1,199.1866,,
108.15,190.1047,,
108.2,184.71,,
108.25,182.832,,
108.3,184.1152,,
108.35,185.9706,,
108.4,184.9653,,
108.45,181.3373,,
108.5,177.6491,,
108.55,173.7089,,
108.6,171.1714,,
108.65,170.8172,,
108.7,169.7959,,
108.75,166.008,,
108.8,161.164,,
108.85,155.8187,,
108.9,151.1956,,
108.95,150.1008,,
109,150.3664,,
109.05,150.577,,
109.1,149.6928,,
109.15,146.3279,,
109.2,141.8103,,
109.25,137.5063,,
109.3,133.5206,,
109.35,129.4785,,
109.4,126.2401,,
109.45,124.844,,
109.5,124.3334,,
109.55,124.286,,
109.6,123.5628,,
109.65,122.4577,,
109.7,118.6528,,
109.75,113.9982,,
109.8,110.9168,,
109.85,110.8802,,
109.9,110.2351,,
109.95,108.2028,,
110,104.7885,,
110.05,100.9068,,
110.1,98.02613,,
110.15,96.182,,
110.2,95.64172,,
110.25,93.92413,,
110.3,92.25293,,
110.35,89.88235,,
110.4,88.43786,,
110.45,86.39593,,
110.5,86.42156,,
110.55,85.41515,,
110.6,83.00938,,
110.65,79.72797,,
110.7,76.4372,,
110.75,74.17455,,
110.8,73.06026,,
110.85,72.2644,,
110.9,70.7093,,
110.95,69.96941,,
111,69.30096,,
111.05,68.39812,,
111.1,67.97554,,
111.15,68.42626,,
111.2,69.19542,,
111.25,69.16129,,
111.3,68.07902,,
111.35,66.5995,,
111.4,64.882,,
111.45,62.27594,,
111.5,59.11432,,
111.55,57.21231,,
111.6,55.61699,,
111.65,56.03075,,
111.7,57.46216,,
111.75,59.47231,,
111.8,59.19699,,
111.85,57.62099,,
111.9,56.27098,,
111.95,54.6417,,
112,53.64797,,
112.05,54.00607,,
112.1,55.24697,,
112.15,57.45179,,
112.2,60.71793,,
112.25,63.63903,,
112.3,67.16722,,
112.35,70.43707,,
112.4,73.01988,,
112.45,75.81345,,
112.5,79.38366,,
112.55,84.38712,,
112.6,91.65072,,
112.65,99.85044,,
112.7,107.8717,,
112.75,116.0781,,
112.8,123.9435,,
112.85,130.0336,,
112.9,135.7178,,
112.95,139.3308,,
113,141.4325,,
113.05,140.8857,,
113.1,136.4833,,
113.15,130.5429,,
113.2,123.5267,,
113.25,115.1405,,
113.3,106.628,,
113.35,97.89542,,
113.4,89.28648,,
113.45,81.33096,,
113.5,73.03562,,
113.55,64.92971,,
113.6,59.90629,,
113.65,57.25677,,
113.7,54.37701,,
113.75,52.39376,,
113.8,51.22861,,
113.85,48.67966,,
113.9,45.12713,,
113.95,42.0653,,
114,40.24719,,
114.05,39.83607,,
114.1,39.73444,,
114.15,38.83564,,
114.2,37.86051,,
114.25,36.64473,,
114.3,35.30649,,
114.35,34.11755,,
114.4,32.91427,,
114.45,30.99476,,
114.5,29.19897,,
114.55,27.07313,,
114.6,25.60988,,
114.65,26.04604,,
114.7,27.42837,,
114.75,28.01606,,
114.8,27.80553,,
114.85,27.38676,,
114.9,25.72132,,
114.95,23.80484,,
115,22.67901,,
115.05,22.52794,,
115.1,24.01767,,
115.15,24.87917,,
115.2,25.07566,,
115.25,25.14375,,
115.3,24.67602,,
115.35,24.27529,,
115.4,23.8623,,
115.45,23.05041,,
115.5,22.26018,,
115.55,21.54886,,
115.6,20.66443,,
115.65,20.06693,,
115.7,20.28432,,
115.75,20.86743,,
115.8,21.41509,,
115.85,21.30703,,
115.9,21.29868,,
115.95,20.97335,,
116,20.16055,,
116.05,19.12053,,
116.1,18.29857,,
116.15,18.04985,,
116.2,18.32884,,
116.25,18.70302,,
116.3,18.77755,,
116.35,18.52538,,
116.4,18.18005,,
116.45,17.68164,,
116.5,17.04982,,
116.55,16.76239,,
116.6,16.46238,,
116.65,16.03712,,
116.7,15.59437,,
116.75,15.29335,,
116.8,15.57546,,
116.85,16.29228,,
116.9,16.31617,,
116.95,16.20288,,
117,15.98257,,
117.05,16.05269,,
117.1,16.45035,,
117.15,16.83243,,
117.2,16.97576,,
117.25,16.93213,,
117.3,16.68446,,
117.35,16.18448,,
117.4,15.67091,,
117.45,15.46929,,
117.5,15.39712,,
117.55,15.10296,,
117.6,14.9586,,
117.65,14.62559,,
117.7,14.28541,,
117.75,14.59739,,
117.8,14.74947,,
117.85,14.74796,,
117.9,14.65866,,
117.95,14.67475,,
118,14.86903,,
118.05,15.01146,,
118.1,15.11595,,
118.15,15.19404,,
118.2,15.08913,,
118.25,14.98688,,
118.3,14.86244,,
118.35,14.78349,,
118.4,14.5924,,
118.45,14.85479,,
118.5,15.07234,,
118.55,15.08605,,
118.6,15.12074,,
118.65,15.18406,,
118.7,14.80035,,
118.75,14.04893,,
118.8,13.36309,,
118.85,13.02504,,
118.9,13.02795,,
118.95,12.84682,,
119,12.77861,,
119.05,13.10035,,
119.1,13.22173,,
119.15,13.41631,,
119.2,13.84867,,
119.25,14.05587,,
119.3,13.72992,,
119.35,13.17038,,
119.4,12.88597,,
119.45,12.81306,,
119.5,12.62286,,
119.55,12.48823,,
119.6,12.64804,,
119.65,12.48594,,
119.7,12.24764,,
119.75,12.64069,,
119.8,13.09703,,
119.85,13.42121,,
119.9,13.07275,,
119.95,12.87847,,
120,12.57655,,
120.05,12.08778,,
120.1,11.54771,,
120.15,11.16783,,
120.2,10.98632,,
120.25,10.87313,,
120.3,11.2634,,
120.35,11.94471,,
120.4,12.19422,,
120.45,12.54787,,
120.5,13.05821,,
120.55,12.82411,,
120.6,12.66037,,
120.65,12.06636,,
120.7,11.45285,,
120.75,10.9144,,
120.8,10.53002,,
120.85,10.59346,,
120.9,10.96112,,
120.95,11.34975,,
121,12.01341,,
121.05,12.47469,,
121.1,12.43175,,
121.15,12.59291,,
121.2,12.28775,,
121.25,12.34687,,
121.3,12.3022,,
121.35,12.13896,,
121.4,11.81951,,
121.45,11.50102,,
121.5,11.36826,,
121.55,11.44297,,
121.6,11.64272,,
121.65,11.65496,,
121.7,12.10835,,
121.75,12.28882,,
121.8,12.32212,,
121.85,11.85192,,
121.9,11.16067,,
121.95,10.56984,,
122,10.44936,,
122.05,10.39673,,
122.1,10.45373,,
122.15,10.56051,,
122.2,10.50829,,
122.25,10.38226,,
122.3,10.15394,,
122.35,10.58818,,
122.4,11.251,,
122.45,11.7972,,
122.5,11.50408,,
122.55,11.19274,,
122.6,10.8847,,
122.65,10.84508,,
122.7,10.71293,,
122.75,10.67802,,
122.8,10.85319,,
122.85,11.29722,,
122.9,11.99478,,
122.95,12.46222,,
123,12.71396,,
123.05,12.45279,,
123.1,11.91547,,
123.15,11.49162,,
123.2,11.46802,,
123.25,11.77133,,
123.3,11.76959,,
123.35,11.42298,,
123.4,11.18023,,
123.45,11.14896,,
123.5,11.275,,
123.55,11.5068,,
123.6,11.60742,,
123.65,11.46152,,
123.7,11.29445,,
123.75,10.7717,,
123.8,10.58736,,
123.85,10.81523,,
123.9,10.77776,,
123.95,10.86579,,
124,10.65976,,
124.05,10.58644,,
124.1,10.30361,,
124.15,9.689369,,
124.2,9.185746,,
124.25,9.051409,,
124.3,9.2694,,
124.35,9.600958,,
124.4,9.994424,,
124.45,10.3948,,
124.5,10.99223,,
124.55,10.67728,,
124.6,10.6216,,
124.65,10.61483,,
124.7,10.28643,,
124.75,9.89395,,
124.8,9.606864,,
124.85,9.507387,,
124.9,9.640009,,
124.95,9.806705,,
125,9.926161,,
125.05,10.12606,,
125.1,9.966282,,
125.15,10.10633,,
125.2,10.2379,,
125.25,10.11312,,
125.3,10.18593,,
125.35,10.22758,,
125.4,9.994303,,
125.45,9.693734,,
125.5,9.473677,,
125.55,9.295156,,
125.6,9.117451,,
125.65,8.978546,,
125.7,9.254892,,
125.75,9.633228,,
125.8,9.715564,,
125.85,9.186545,,
125.9,8.840032,,
125.95,8.472847,,
126,8.336512,,
126.05,8.488347,,
126.1,8.594357,,
126.15,8.753535,,
126.2,9.069552,,
126.25,9.297143,,
126.3,9.573706,,
126.35,10.2259,,
126.4,9.90196,,
126.45,9.640146,,
126.5,9.35451,,
126.55,8.988733,,
126.6,8.827851,,
126.65,8.703767,,
126.7,9.166375,,
126.75,9.732162,,
126.8,9.689248,,
126.85,9.551267,,
126.9,9.748927,,
126.95,9.83639,,
127,10.05054,,
127.05,10.48669,,
127.1,10.50975,,
127.15,10.23681,,
127.2,9.342048,,
127.25,9.110362,,
127.3,9.353144,,
127.35,9.51641,,
127.4,9.72823,,
127.45,9.958194,,
127.5,9.914102,,
127.55,9.598427,,
127.6,9.487199,,
127.65,9.902968,,
127.7,10.35774,,
127.75,10.15146,,
127.8,9.77025,,
127.85,9.828211,,
127.9,9.807101,,
127.95,9.615562,,
128,9.412009,,
128.05,9.751195,,
128.1,10.13965,,
128.15,10.08371,,
128.2,9.743,,
128.25,9.476178,,
128.3,9.381645,,
128.35,9.452927,,
128.4,9.676287,,
128.45,9.682,,
128.5,9.48278,,
128.55,8.843237,,
128.6,7.996329,,
128.65,7.820883,,
128.7,7.990486,,
128.75,8.360318,,
128.8,8.703859,,
128.85,8.662184,,
128.9,8.439953,,
128.95,8.685334,,
129,9.433089,,
129.05,10.00993,,
129.1,10.06919,,
129.15,9.735185,,
129.2,9.480565,,
129.25,8.965939,,
129.3,8.197552,,
129.35,7.70656,,
129.4,7.575331,,
129.45,7.244308,,
129.5,6.827344,,
129.55,6.822734,,
129.6,7.321771,,
129.65,7.960643,,
129.7,8.356449,,
129.75,8.58499,,
129.8,8.660356,,
129.85,8.90616,,
129.9,9.316127,,
129.95,9.507545,,
130,9.186952,,
130.05,8.663745,,
130.1,7.963333,,
130.15,7.475637,,
130.2,7.411065,,
130.25,7.696618,,
130.3,8.126629,,
130.35,8.253161,,
130.4,7.837451,,
130.45,7.348385,,
130.5,7.237602,,
130.55,7.46198,,
130.6,8.108944,,
130.65,9.061014,,
130.7,9.867096,,
130.75,9.847925,,
130.8,9.321788,,
130.85,8.8324,,
130.9,8.468309,,
130.95,8.335037,,
131,8.59403,,
131.05,8.760838,,
131.1,8.734382,,
131.15,8.344747,,
131.2,7.839518,,
131.25,7.789069,,
131.3,8.021491,,
131.35,7.896436,,
131.4,7.802518,,
131.45,7.574753,,
131.5,7.20745,,
131.55,7.036955,,
131.6,7.029447,,
131.65,7.015056,,
131.7,7.295145,,
131.75,7.627946,,
131.8,7.701961,,
131.85,8.199675,,
131.9,8.169597,,
131.95,7.805461,,
132,7.328889,,
132.05,6.549589,,
132.1,6.168927,,
132.15,6.194831,,
132.2,6.527116,,
132.25,7.114662,,
132.3,7.594186,,
132.35,7.680326,,
132.4,7.738946,,
132.45,7.91422,,
132.5,8.319748,,
132.55,8.421718,,
132.6,8.347295,,
132.65,8.195148,,
132.7,7.932644,,
132.75,7.644891,,
132.8,7.568547,,
132.85,7.760901,,
132.9,8.008358,,
132.95,8.040955,,
133,7.850571,,
133.05,7.700966,,
133.1,7.778749,,
133.15,8.4415,,
133.2,8.949412,,
133.25,9.024106,,
133.3,9.03389,,
133.35,8.522612,,
133.4,7.796508,,
133.45,7.131477,,
133.5,6.69908,,
133.55,6.57637,,
133.6,6.4655,,
133.65,6.240301,,
133.7,6.298707,,
133.75,6.519718,,
133.8,6.427104,,
133.85,6.228648,,
133.9,5.945581,,
133.95,5.961281,,
134,6.190967,,
134.05,6.389499,,
134.1,6.800264,,
134.15,7.319527,,
134.2,7.471146,,
134.25,7.399405,,
134.3,7.516482,,
134.35,7.69828,,
134.4,7.711354,,
134.45,7.670853,,
134.5,7.564359,,
134.55,7.572438,,
134.6,7.480278,,
134.65,7.0763,,
134.7,7.245032,,
134.75,7.132667,,
134.8,6.97012,,
134.85,6.986634,,
134.9,6.864204,,
134.95,6.457671,,
135,5.999075,,
135.05,5.611853,,
135.1,5.386288,,
135.15,5.45106,,
135.2,5.568946,,
135.25,6.171793,,
135.3,6.303949,,
135.35,6.542028,,
135.4,6.5874,,
135.45,6.443522,,
135.5,6.033862,,
135.55,5.648839,,
135.6,5.520539,,
135.65,5.542073,,
135.7,5.564806,,
135.75,5.630888,,
135.8,5.86448,,
135.85,5.934144,,
135.9,6.234713,,
135.95,6.421685,,
136,6.516743,,
136.05,6.522769,,
136.1,6.422715,,
136.15,6.207656,,
136.2,6.215235,,
136.25,6.461889,,
136.3,6.704757,,
136.35,6.94041,,
136.4,7.245411,,
136.45,7.466137,,
136.5,7.884793,,
136.55,7.611481,,
136.6,7.281,,
136.65,7.056712,,
136.7,6.491766,,
136.75,6.033313,,
136.8,5.752723,,
136.85,5.752979,,
136.9,5.846875,,
136.95,5.770622,,
137,5.686885,,
137.05,5.737427,,
137.1,5.559791,,
137.15,5.64166,,
137.2,6.008509,,
137.25,6.238969,,
137.3,6.649349,,
137.35,6.834705,,
137.4,7.113364,,
137.45,7.248092,,
137.5,7.165627,,
137.55,6.966667,,
137.6,6.6073,,
137.65,6.111906,,
137.7,5.836075,,
137.75,5.961723,,
137.8,6.035194,,
137.85,6.332792,,
137.9,6.510769,,
137.95,6.376198,,
138,6.044098,,
 ,,,
Alignment,On,,
