Data File Name,NK_20170705_High Sensitivity DNA Assay_DE24802700_2017-07-05_15-31-53.xad,,
52.05,-1.397005,,
52.1,-1.399341,,
52.15,-1.425135,,
52.2,-1.422612,,
52.25,-1.424913,,
52.3,-1.363003,,
52.35,-1.292417,,
52.4,-1.273128,,
52.45,-1.285271,,
52.5,-1.303147,,
52.55,-1.320508,,
52.6,-1.362173,,
52.65,-1.357163,,
52.7,-1.358005,,
52.75,-1.317382,,
52.8,-1.342098,,
52.85,-1.320457,,
52.9,-1.313432,,
52.95,-1.337994,,
53,-1.385535,,
53.05,-1.360475,,
53.1,-1.332931,,
53.15,-1.311803,,
53.2,-1.312363,,
53.25,-1.33176,,
53.3,-1.335658,,
53.35,-1.368995,,
53.4,-1.426279,,
53.45,-1.467855,,
53.5,-1.537242,,
53.55,-1.617963,,
53.6,-1.620583,,
53.65,-1.592976,,
53.7,-1.52891,,
53.75,-1.458452,,
53.8,-1.372264,,
53.85,-1.344962,,
53.9,-1.356202,,
53.95,-1.355713,,
54,-1.322019,,
54.05,-1.2906,,
54.1,-1.239297,,
54.15,-1.238087,,
54.2,-1.282036,,
54.25,-1.35822,,
54.3,-1.43686,,
54.35,-1.531323,,
54.4,-1.609755,,
54.45,-1.585388,,
54.5,-1.502185,,
54.55,-1.468651,,
54.6,-1.435264,,
54.65,-1.367569,,
54.7,-1.263121,,
54.75,-1.281443,,
54.8,-1.260354,,
54.85,-1.15509,,
54.9,-1.186871,,
54.95,-1.233003,,
55,-1.264094,,
55.05,-1.287198,,
55.1,-1.325278,,
55.15,-1.367716,,
55.2,-1.328948,,
55.25,-1.27286,,
55.3,-1.22965,,
55.35,-1.171692,,
55.4,-1.128348,,
55.45,-1.140932,,
55.5,-1.183583,,
55.55,-1.210876,,
55.6,-1.221264,,
55.65,-1.228087,,
55.7,-1.240586,,
55.75,-1.249627,,
55.8,-1.274052,,
55.85,-1.275109,,
55.9,-1.314762,,
55.95,-1.366585,,
56,-1.380896,,
56.05,-1.339988,,
56.1,-1.24843,,
56.15,-1.161218,,
56.2,-1.105355,,
56.25,-1.085598,,
56.3,-1.15066,,
56.35,-1.26659,,
56.4,-1.311205,,
56.45,-1.265036,,
56.5,-1.16887,,
56.55,-0.9957179,,
56.6,-0.8330733,,
56.65,-0.7518915,,
56.7,-0.8196882,,
56.75,-0.9109766,,
56.8,-0.9294188,,
56.85,-0.9013776,,
56.9,-0.8436472,,
56.95,-0.7830856,,
57,-0.7678555,,
57.05,-0.8064751,,
57.1,-0.8190492,,
57.15,-0.7391272,,
57.2,-0.6339189,,
57.25,-0.5773251,,
57.3,-0.5174997,,
57.35,-0.4396763,,
57.4,-0.3702215,,
57.45,-0.2808442,,
57.5,-0.1731355,,
57.55,-8.72E-02,,
57.6,-5.34E-02,,
57.65,1.26E-02,,
57.7,6.89E-02,,
57.75,0.1873828,,
57.8,0.2994692,,
57.85,0.4292024,,
57.9,0.568598,,
57.95,0.6405017,,
58,0.7422605,,
58.05,0.8051915,,
58.1,0.830071,,
58.15,0.9101394,,
58.2,1.009284,,
58.25,1.081472,,
58.3,1.088777,,
58.35,1.074793,,
58.4,1.121814,,
58.45,1.190207,,
58.5,1.237657,,
58.55,1.325345,,
58.6,1.411835,,
58.65,1.511752,,
58.7,1.570464,,
58.75,1.657908,,
58.8,1.896448,,
58.85,2.071951,,
58.9,2.164254,,
58.95,2.26511,,
59,2.305715,,
59.05,2.352043,,
59.1,2.384425,,
59.15,2.44726,,
59.2,2.505875,,
59.25,2.515237,,
59.3,2.513268,,
59.35,2.562753,,
59.4,2.620328,,
59.45,2.640302,,
59.5,2.700977,,
59.55,2.739302,,
59.6,2.714957,,
59.65,2.6675,,
59.7,2.601999,,
59.75,2.586082,,
59.8,2.608316,,
59.85,2.56045,,
59.9,2.550098,,
59.95,2.512494,,
60,2.424778,,
60.05,2.344102,,
60.1,2.247379,,
60.15,2.16633,,
60.2,2.129678,,
60.25,2.118348,,
60.3,2.149811,,
60.35,2.180456,,
60.4,2.143608,,
60.45,2.10605,,
60.5,2.094589,,
60.55,2.071307,,
60.6,2.031739,,
60.65,2.049968,,
60.7,2.060029,,
60.75,2.090721,,
60.8,2.050227,,
60.85,2.058728,,
60.9,1.995566,,
60.95,1.966057,,
61,1.941657,,
61.05,1.948033,,
61.1,1.931718,,
61.15,1.846797,,
61.2,1.647433,,
61.25,1.378256,,
61.3,1.125014,,
61.35,0.9901292,,
61.4,0.9897328,,
61.45,0.9935287,,
61.5,0.9853007,,
61.55,0.9366198,,
61.6,0.9337432,,
61.65,0.9502743,,
61.7,0.999837,,
61.75,1.020681,,
61.8,1.062092,,
61.85,0.9156044,,
61.9,0.7656315,,
61.95,0.6033316,,
62,0.5750462,,
62.05,0.6823545,,
62.1,0.824473,,
62.15,0.9007318,,
62.2,0.9511766,,
62.25,0.9389169,,
62.3,0.8996298,,
62.35,0.8818381,,
62.4,0.8386828,,
62.45,0.8892482,,
62.5,0.9852579,,
62.55,0.9949061,,
62.6,1.009604,,
62.65,1.099984,,
62.7,1.07132,,
62.75,0.9919555,,
62.8,0.9803445,,
62.85,1.000191,,
62.9,1.034441,,
62.95,1.099395,,
63,1.119487,,
63.05,1.141165,,
63.1,1.139117,,
63.15,1.189086,,
63.2,1.302404,,
63.25,1.384857,,
63.3,1.452882,,
63.35,1.537588,,
63.4,1.554516,,
63.45,1.548317,,
63.5,1.622717,,
63.55,1.711466,,
63.6,1.822977,,
63.65,1.911772,,
63.7,1.995724,,
63.75,1.971681,,
63.8,1.907338,,
63.85,1.886017,,
63.9,1.903079,,
63.95,1.909074,,
64,1.955182,,
64.05,2.039804,,
64.1,2.071121,,
64.15,2.116933,,
64.2,2.198867,,
64.25,2.282317,,
64.3,2.376936,,
64.35,2.445909,,
64.4,2.452249,,
64.45,2.445647,,
64.5,2.394811,,
64.55,2.341067,,
64.6,2.313376,,
64.65,2.414781,,
64.7,2.690321,,
64.75,2.896231,,
64.8,3.047665,,
64.85,3.223003,,
64.9,3.24676,,
64.95,3.210985,,
65,3.12589,,
65.05,3.051483,,
65.1,3.00104,,
65.15,2.947739,,
65.2,2.936907,,
65.25,3.000831,,
65.3,3.062325,,
65.35,3.111841,,
65.4,3.219054,,
65.45,3.27928,,
65.5,3.315115,,
65.55,3.387221,,
65.6,3.382624,,
65.65,3.312615,,
65.7,3.394314,,
65.75,3.438919,,
65.8,3.585971,,
65.85,3.721132,,
65.9,3.925786,,
65.95,4.047176,,
66,4.029919,,
66.05,3.909933,,
66.1,3.822145,,
66.15,3.793674,,
66.2,3.879936,,
66.25,4.066948,,
66.3,4.259201,,
66.35,4.404293,,
66.4,4.384083,,
66.45,4.263889,,
66.5,4.205052,,
66.55,4.159475,,
66.6,4.144631,,
66.65,4.181396,,
66.7,4.306345,,
66.75,4.378819,,
66.8,4.396866,,
66.85,4.4284,,
66.9,4.478457,,
66.95,4.513349,,
67,4.575831,,
67.05,4.706766,,
67.1,4.819104,,
67.15,4.824487,,
67.2,4.755966,,
67.25,4.696521,,
67.3,4.668329,,
67.35,4.698502,,
67.4,4.847528,,
67.45,5.023947,,
67.5,5.182574,,
67.55,5.162484,,
67.6,5.164793,,
67.65,5.219381,,
67.7,5.391434,,
67.75,5.519173,,
67.8,5.560735,,
67.85,5.536652,,
67.9,5.587361,,
67.95,5.610144,,
68,5.655107,,
68.05,5.674987,,
68.1,5.598796,,
68.15,5.580504,,
68.2,5.675515,,
68.25,5.808652,,
68.3,5.970154,,
68.35,6.083854,,
68.4,6.132388,,
68.45,6.187495,,
68.5,6.182831,,
68.55,6.240832,,
68.6,6.379654,,
68.65,6.376714,,
68.7,6.355185,,
68.75,6.340203,,
68.8,6.360157,,
68.85,6.403708,,
68.9,6.337944,,
68.95,6.409596,,
69,6.51379,,
69.05,6.580676,,
69.1,6.596617,,
69.15,6.644506,,
69.2,6.742834,,
69.25,6.809172,,
69.3,6.839877,,
69.35,6.868971,,
69.4,6.922499,,
69.45,6.91885,,
69.5,6.880065,,
69.55,6.866565,,
69.6,6.93343,,
69.65,6.90317,,
69.7,6.942419,,
69.75,7.038302,,
69.8,7.138568,,
69.85,7.328548,,
69.9,7.433998,,
69.95,7.511195,,
70,7.563243,,
70.05,7.530361,,
70.1,7.532056,,
70.15,7.57552,,
70.2,7.598744,,
70.25,7.641224,,
70.3,7.672262,,
70.35,7.660225,,
70.4,7.656228,,
70.45,7.650684,,
70.5,7.671474,,
70.55,7.82487,,
70.6,7.825665,,
70.65,7.886759,,
70.7,7.829669,,
70.75,7.828958,,
70.8,7.90077,,
70.85,7.990562,,
70.9,8.11816,,
70.95,8.297278,,
71,8.497327,,
71.05,8.722012,,
71.1,8.829131,,
71.15,8.780464,,
71.2,8.709361,,
71.25,8.600259,,
71.3,8.42771,,
71.35,8.398932,,
71.4,8.526757,,
71.45,8.696664,,
71.5,8.887445,,
71.55,8.998773,,
71.6,9.223593,,
71.65,9.326416,,
71.7,9.369034,,
71.75,9.52986,,
71.8,9.587342,,
71.85,9.420063,,
71.9,9.29265,,
71.95,9.156103,,
72,9.056616,,
72.05,9.063563,,
72.1,9.236242,,
72.15,9.548621,,
72.2,9.805489,,
72.25,9.905807,,
72.3,9.952381,,
72.35,9.935557,,
72.4,9.883927,,
72.45,9.881426,,
72.5,9.790813,,
72.55,9.796253,,
72.6,9.873072,,
72.65,9.804163,,
72.7,9.841126,,
72.75,9.823677,,
72.8,9.895046,,
72.85,9.928371,,
72.9,9.945468,,
72.95,10.10523,,
73,10.31698,,
73.05,10.47674,,
73.1,10.5287,,
73.15,10.50888,,
73.2,10.47732,,
73.25,10.44256,,
73.3,10.4665,,
73.35,10.48478,,
73.4,10.46569,,
73.45,10.40675,,
73.5,10.46671,,
73.55,10.35058,,
73.6,10.41179,,
73.65,10.48182,,
73.7,10.77684,,
73.75,10.87899,,
73.8,10.89775,,
73.85,10.90027,,
73.9,10.91094,,
73.95,10.8744,,
74,10.95921,,
74.05,11.19905,,
74.1,11.45595,,
74.15,11.53608,,
74.2,11.4591,,
74.25,11.46245,,
74.3,11.48364,,
74.35,11.50791,,
74.4,11.56006,,
74.45,11.67403,,
74.5,11.76502,,
74.55,11.66967,,
74.6,11.70609,,
74.65,11.85172,,
74.7,12.01143,,
74.75,12.06398,,
74.8,12.15498,,
74.85,12.1732,,
74.9,12.08636,,
74.95,12.00846,,
75,12.012,,
75.05,12.13818,,
75.1,12.31556,,
75.15,12.51012,,
75.2,12.73944,,
75.25,12.86425,,
75.3,12.83798,,
75.35,12.75142,,
75.4,12.81177,,
75.45,12.89262,,
75.5,13.03301,,
75.55,13.13393,,
75.6,13.1999,,
75.65,13.28326,,
75.7,13.42537,,
75.75,13.50404,,
75.8,13.60332,,
75.85,13.53414,,
75.9,13.41611,,
75.95,13.36283,,
76,13.34009,,
76.05,13.51057,,
76.1,13.83037,,
76.15,14.03535,,
76.2,14.13114,,
76.25,14.1951,,
76.3,14.23054,,
76.35,14.17121,,
76.4,14.0821,,
76.45,13.9912,,
76.5,14.14014,,
76.55,14.10032,,
76.6,14.07129,,
76.65,14.14063,,
76.7,14.18109,,
76.75,14.31577,,
76.8,14.44489,,
76.85,14.52552,,
76.9,14.69756,,
76.95,14.82515,,
77,14.91869,,
77.05,15.01733,,
77.1,15.09241,,
77.15,15.14321,,
77.2,15.15093,,
77.25,15.20167,,
77.3,15.37976,,
77.35,15.66,,
77.4,15.97759,,
77.45,16.28633,,
77.5,16.40296,,
77.55,16.51948,,
77.6,16.49593,,
77.65,16.51146,,
77.7,16.38928,,
77.75,16.16527,,
77.8,16.04871,,
77.85,15.96313,,
77.9,15.96667,,
77.95,16.15611,,
78,16.45608,,
78.05,16.69186,,
78.1,16.87178,,
78.15,17.07839,,
78.2,17.23002,,
78.25,17.26804,,
78.3,17.16685,,
78.35,17.15066,,
78.4,17.11282,,
78.45,17.01932,,
78.5,17.01605,,
78.55,17.21634,,
78.6,17.24609,,
78.65,17.46629,,
78.7,17.66638,,
78.75,17.8247,,
78.8,17.94284,,
78.85,18.09479,,
78.9,18.29458,,
78.95,18.31376,,
79,18.21314,,
79.05,18.166,,
79.1,18.16457,,
79.15,18.2717,,
79.2,18.51098,,
79.25,18.67339,,
79.3,18.70624,,
79.35,18.60686,,
79.4,18.60876,,
79.45,18.69508,,
79.5,18.84412,,
79.55,19.09512,,
79.6,19.23558,,
79.65,19.26225,,
79.7,19.32238,,
79.75,19.22863,,
79.8,19.11213,,
79.85,18.93763,,
79.9,18.84685,,
79.95,18.99809,,
80,19.22472,,
80.05,19.38614,,
80.1,19.47637,,
80.15,19.44972,,
80.2,19.37354,,
80.25,19.2814,,
80.3,19.31068,,
80.35,19.57595,,
80.4,19.64114,,
80.45,19.65286,,
80.5,19.93156,,
80.55,20.36242,,
80.6,20.86741,,
80.65,21.07723,,
80.7,21.07494,,
80.75,20.88449,,
80.8,20.37657,,
80.85,20.09981,,
80.9,19.99723,,
80.95,20.05513,,
81,20.37545,,
81.05,20.82671,,
81.1,21.19998,,
81.15,21.3349,,
81.2,21.28158,,
81.25,21.22041,,
81.3,21.27126,,
81.35,21.32035,,
81.4,21.66257,,
81.45,21.85371,,
81.5,21.77096,,
81.55,21.64952,,
81.6,21.5919,,
81.65,21.52905,,
81.7,21.51003,,
81.75,21.77426,,
81.8,21.9614,,
81.85,22.1796,,
81.9,22.47885,,
81.95,22.76706,,
82,23.04745,,
82.05,23.12685,,
82.1,22.88567,,
82.15,22.69119,,
82.2,22.72017,,
82.25,22.94897,,
82.3,23.32356,,
82.35,23.39981,,
82.4,23.39371,,
82.45,23.70304,,
82.5,23.60382,,
82.55,23.80193,,
82.6,24.20705,,
82.65,24.59993,,
82.7,24.49138,,
82.75,24.30098,,
82.8,24.42227,,
82.85,24.67558,,
82.9,24.81108,,
82.95,24.79014,,
83,24.65374,,
83.05,24.36217,,
83.1,23.95769,,
83.15,23.81149,,
83.2,24.15224,,
83.25,24.52958,,
83.3,24.81419,,
83.35,25.03267,,
83.4,25.00254,,
83.45,25.31377,,
83.5,25.41101,,
83.55,25.75261,,
83.6,25.99992,,
83.65,25.89165,,
83.7,25.81851,,
83.75,25.76308,,
83.8,25.76251,,
83.85,25.94539,,
83.9,26.20038,,
83.95,26.35958,,
84,26.36839,,
84.05,26.25724,,
84.1,26.17323,,
84.15,26.18278,,
84.2,26.1558,,
84.25,26.27705,,
84.3,26.32062,,
84.35,26.64865,,
84.4,26.95889,,
84.45,27.21068,,
84.5,27.48363,,
84.55,27.66894,,
84.6,27.73728,,
84.65,27.77919,,
84.7,27.92005,,
84.75,28.22846,,
84.8,28.43017,,
84.85,28.49334,,
84.9,28.5438,,
84.95,28.58103,,
85,28.55894,,
85.05,28.58529,,
85.1,28.81594,,
85.15,29.17707,,
85.2,29.58359,,
85.25,30.06645,,
85.3,30.25267,,
85.35,30.19181,,
85.4,30.13824,,
85.45,30.06555,,
85.5,30.06977,,
85.55,30.06299,,
85.6,30.3081,,
85.65,30.5814,,
85.7,30.81409,,
85.75,31.08546,,
85.8,31.28388,,
85.85,31.30353,,
85.9,31.30819,,
85.95,31.3716,,
86,31.44643,,
86.05,31.52168,,
86.1,31.57538,,
86.15,31.74481,,
86.2,31.94034,,
86.25,32.2842,,
86.3,32.82788,,
86.35,33.51516,,
86.4,33.87918,,
86.45,33.74865,,
86.5,33.39124,,
86.55,33.06997,,
86.6,32.92617,,
86.65,33.0548,,
86.7,33.26311,,
86.75,33.49159,,
86.8,33.70027,,
86.85,33.92433,,
86.9,34.08866,,
86.95,34.23198,,
87,34.4595,,
87.05,34.59536,,
87.1,34.56487,,
87.15,34.58934,,
87.2,34.68593,,
87.25,34.84424,,
87.3,35.15609,,
87.35,35.446,,
87.4,35.65198,,
87.45,35.66163,,
87.5,35.76304,,
87.55,35.67671,,
87.6,35.48726,,
87.65,35.4821,,
87.7,36.11133,,
87.75,36.90956,,
87.8,37.57889,,
87.85,38.11325,,
87.9,38.50926,,
87.95,38.62438,,
88,38.57457,,
88.05,38.69596,,
88.1,38.88275,,
88.15,39.16373,,
88.2,39.13214,,
88.25,39.12705,,
88.3,39.4519,,
88.35,39.77494,,
88.4,40.04291,,
88.45,40.36345,,
88.5,40.57416,,
88.55,40.90586,,
88.6,40.92714,,
88.65,40.98927,,
88.7,41.19604,,
88.75,41.14986,,
88.8,41.20021,,
88.85,41.63225,,
88.9,42.13966,,
88.95,42.47721,,
89,42.5911,,
89.05,42.52914,,
89.1,42.61057,,
89.15,42.84414,,
89.2,43.40177,,
89.25,44.32882,,
89.3,44.73013,,
89.35,44.88394,,
89.4,44.94073,,
89.45,44.80982,,
89.5,44.9309,,
89.55,45.08208,,
89.6,45.27656,,
89.65,45.81615,,
89.7,46.49704,,
89.75,47.29186,,
89.8,47.783,,
89.85,47.94688,,
89.9,48.10386,,
89.95,48.34328,,
90,48.69291,,
90.05,49.17258,,
90.1,49.6875,,
90.15,49.73946,,
90.2,49.44757,,
90.25,49.54832,,
90.3,50.08123,,
90.35,50.40305,,
