Data File Name,ggoyal_High Sensitivity DNA Assay_DE24802700_2017-08-22_12-14-49.xad,,
45.5,0.4714068,,
45.55,0.47831,,
45.6,0.4591257,,
45.65,0.3725099,,
45.7,0.2946303,,
45.75,0.309097,,
45.8,0.315901,,
45.85,0.2865229,,
45.9,0.2832797,,
45.95,0.3788613,,
46,0.5656248,,
46.05,0.6674713,,
46.1,0.7009158,,
46.15,0.6079617,,
46.2,0.4655603,,
46.25,0.3350612,,
46.3,0.2495845,,
46.35,0.1721803,,
46.4,0.2034605,,
46.45,0.051285,,
46.5,-4.70E-02,,
46.55,-0.1718973,,
46.6,-0.1532827,,
46.65,-0.1921382,,
46.7,-0.1833504,,
46.75,-0.1956037,,
46.8,-0.1963605,,
46.85,-0.3205543,,
46.9,-0.3073921,,
46.95,-0.2902007,,
47,-0.3447059,,
47.05,-0.4175089,,
47.1,-0.4029184,,
47.15,-0.4544785,,
47.2,-0.5255138,,
47.25,-0.5973967,,
47.3,-0.6114989,,
47.35,-0.6137162,,
47.4,-0.6704336,,
47.45,-0.6736887,,
47.5,-0.6297733,,
47.55,-0.6070077,,
47.6,-0.571003,,
47.65,-0.549843,,
47.7,-0.5388908,,
47.75,-0.5108634,,
47.8,-0.5055388,,
47.85,-0.4812081,,
47.9,-0.4179254,,
47.95,-0.3674365,,
48,-0.4039171,,
48.05,-0.4662082,,
48.1,-0.570464,,
48.15,-0.5843695,,
48.2,-0.5176031,,
48.25,-0.4182042,,
48.3,-0.3451838,,
48.35,-0.3407021,,
48.4,-0.4557981,,
48.45,-0.5429251,,
48.5,-0.6663064,,
48.55,-0.6870884,,
48.6,-0.7004876,,
48.65,-0.7655901,,
48.7,-0.7303473,,
48.75,-0.6951347,,
48.8,-0.6365765,,
48.85,-0.5871333,,
48.9,-0.5362681,,
48.95,-0.5010806,,
49,-0.5120514,,
49.05,-0.5343164,,
49.1,-0.5230823,,
49.15,-0.5705991,,
49.2,-0.6745456,,
49.25,-0.8006812,,
49.3,-0.8304448,,
49.35,-0.7645552,,
49.4,-0.6256436,,
49.45,-0.4583511,,
49.5,-0.354544,,
49.55,-0.3846628,,
49.6,-0.5309529,,
49.65,-0.6871842,,
49.7,-0.7736212,,
49.75,-0.7752396,,
49.8,-0.7550939,,
49.85,-0.6818972,,
49.9,-0.6149863,,
49.95,-0.615281,,
50,-0.6795354,,
50.05,-0.6819243,,
50.1,-0.6224779,,
50.15,-0.5702897,,
50.2,-0.5481094,,
50.25,-0.5545412,,
50.3,-0.5876051,,
50.35,-0.6717014,,
50.4,-0.7704085,,
50.45,-0.7850617,,
50.5,-0.7890321,,
50.55,-0.7495676,,
50.6,-0.7224388,,
50.65,-0.746218,,
50.7,-0.7789512,,
50.75,-0.858855,,
50.8,-0.93405,,
50.85,-0.9088041,,
50.9,-0.8656955,,
50.95,-0.7578195,,
51,-0.6970732,,
51.05,-0.6766881,,
51.1,-0.741506,,
51.15,-0.8097885,,
51.2,-0.8169793,,
51.25,-0.7892545,,
51.3,-0.7631862,,
51.35,-0.7407105,,
51.4,-0.7134947,,
51.45,-0.7107445,,
51.5,-0.7648474,,
51.55,-0.8139626,,
51.6,-0.8044022,,
51.65,-0.8712071,,
51.7,-0.9286878,,
51.75,-0.8929271,,
51.8,-0.8558484,,
51.85,-0.8246715,,
51.9,-0.8394533,,
51.95,-0.815743,,
52,-0.7819349,,
52.05,-0.8521665,,
52.1,-0.8627783,,
52.15,-0.8509337,,
52.2,-0.8107795,,
52.25,-0.6396101,,
52.3,-0.4770355,,
52.35,-0.4183435,,
52.4,-0.4850878,,
52.45,-0.628622,,
52.5,-0.7299778,,
52.55,-0.7729452,,
52.6,-0.7884405,,
52.65,-0.8063618,,
52.7,-0.7740469,,
52.75,-0.7622882,,
52.8,-0.7289299,,
52.85,-0.6861483,,
52.9,-0.7183455,,
52.95,-0.7969396,,
53,-0.8886337,,
53.05,-0.9295053,,
53.1,-0.9495735,,
53.15,-0.991046,,
53.2,-0.9908764,,
53.25,-0.952094,,
53.3,-0.9544536,,
53.35,-0.9582604,,
53.4,-0.9350527,,
53.45,-0.9534189,,
53.5,-0.9051142,,
53.55,-0.8269721,,
53.6,-0.7423564,,
53.65,-0.6793517,,
53.7,-0.7027119,,
53.75,-0.7246969,,
53.8,-0.6991141,,
53.85,-0.7245745,,
53.9,-0.6907202,,
53.95,-0.7234007,,
54,-0.6499999,,
54.05,-0.6257954,,
54.1,-0.6060659,,
54.15,-0.6034637,,
54.2,-0.6790743,,
54.25,-0.8181931,,
54.3,-0.9078823,,
54.35,-0.9382002,,
54.4,-0.9019755,,
54.45,-0.9109062,,
54.5,-0.8756,,
54.55,-0.8849815,,
54.6,-0.8865205,,
54.65,-0.8422287,,
54.7,-0.7866423,,
54.75,-0.7943864,,
54.8,-0.8113995,,
54.85,-0.8315435,,
54.9,-0.869335,,
54.95,-0.91179,,
55,-0.9505039,,
55.05,-0.9656212,,
55.1,-0.9436714,,
55.15,-0.9168953,,
55.2,-0.9240637,,
55.25,-0.916864,,
55.3,-0.8490936,,
55.35,-0.7917602,,
55.4,-0.806524,,
55.45,-0.9029005,,
55.5,-0.9444294,,
55.55,-1.022078,,
55.6,-1.109945,,
55.65,-1.195673,,
55.7,-1.119215,,
55.75,-1.079591,,
55.8,-1.047831,,
55.85,-1.045307,,
55.9,-0.8913156,,
55.95,-0.7495321,,
56,-0.6999311,,
56.05,-0.7160113,,
56.1,-0.6941099,,
56.15,-0.8128607,,
56.2,-1.040948,,
56.25,-1.206686,,
56.3,-1.212764,,
56.35,-1.196554,,
56.4,-1.139357,,
56.45,-1.00956,,
56.5,-0.8981718,,
56.55,-0.9073944,,
56.6,-0.9669283,,
56.65,-1.010266,,
56.7,-1.017203,,
56.75,-1.057013,,
56.8,-1.074693,,
56.85,-1.084066,,
56.9,-1.131569,,
56.95,-1.137788,,
57,-1.085355,,
57.05,-1.002745,,
57.1,-0.9306093,,
57.15,-0.893334,,
57.2,-0.944457,,
57.25,-1.025434,,
57.3,-1.075971,,
57.35,-1.052435,,
57.4,-1.001494,,
57.45,-0.9767147,,
57.5,-0.9518363,,
57.55,-0.9585803,,
57.6,-1.017193,,
57.65,-1.019287,,
57.7,-0.9858514,,
57.75,-0.9923384,,
57.8,-0.9190618,,
57.85,-0.8649126,,
57.9,-0.7594595,,
57.95,-0.6422232,,
58,-0.5782505,,
58.05,-0.5307954,,
58.1,-0.6030924,,
58.15,-0.7010596,,
58.2,-0.8022678,,
58.25,-0.9299468,,
58.3,-0.9674767,,
58.35,-0.844321,,
58.4,-0.7242332,,
58.45,-0.6380169,,
58.5,-0.6007419,,
58.55,-0.5501915,,
58.6,-0.4967151,,
58.65,-0.4997019,,
58.7,-0.5156435,,
58.75,-0.4907854,,
58.8,-0.4398181,,
58.85,-0.3893316,,
58.9,-0.3480854,,
58.95,-0.3011502,,
59,-0.2699116,,
59.05,-0.3649557,,
59.1,-0.425471,,
59.15,-0.4039827,,
59.2,-0.4087716,,
59.25,-0.4216435,,
59.3,-0.4951841,,
59.35,-0.5219981,,
59.4,-0.423703,,
59.45,-0.3422922,,
59.5,-0.1718986,,
59.55,4.71E-03,,
59.6,7.52E-02,,
59.65,0.1303624,,
59.7,2.67E-02,,
59.75,-7.18E-02,,
59.8,-0.1121948,,
59.85,-6.57E-02,,
59.9,4.80E-02,,
59.95,0.164685,,
60,0.3288325,,
60.05,0.5007381,,
60.1,0.5566906,,
60.15,0.5131775,,
60.2,0.5061479,,
60.25,0.5643292,,
60.3,0.6122034,,
60.35,0.7112456,,
60.4,0.869886,,
60.45,0.9395521,,
60.5,0.8265989,,
60.55,0.6770203,,
60.6,0.6936594,,
60.65,0.7996534,,
60.7,0.865036,,
60.75,0.9305271,,
60.8,0.9645757,,
60.85,0.9950475,,
60.9,1.078363,,
60.95,1.18135,,
61,1.330935,,
61.05,1.517837,,
61.1,1.719235,,
61.15,1.783146,,
61.2,1.777769,,
61.25,1.870504,,
61.3,2.059121,,
61.35,2.304481,,
61.4,2.40339,,
61.45,2.411851,,
61.5,2.372582,,
61.55,2.316781,,
61.6,2.413785,,
61.65,2.519689,,
61.7,2.817273,,
61.75,3.032836,,
61.8,3.153169,,
61.85,3.268284,,
61.9,3.484072,,
61.95,3.695225,,
62,3.847994,,
62.05,3.899942,,
62.1,4.050673,,
62.15,4.193102,,
62.2,4.393749,,
62.25,4.67931,,
62.3,4.881103,,
62.35,4.941443,,
62.4,4.973916,,
62.45,4.98612,,
62.5,5.079051,,
62.55,5.407662,,
62.6,5.759017,,
62.65,5.996624,,
62.7,6.118938,,
62.75,6.233815,,
62.8,6.332259,,
62.85,6.347631,,
62.9,6.492271,,
62.95,6.576386,,
63,6.736085,,
63.05,7.015253,,
63.1,7.432133,,
63.15,7.815134,,
63.2,8.036777,,
63.25,8.107124,,
63.3,8.213245,,
63.35,8.249042,,
63.4,8.559176,,
63.45,8.963202,,
63.5,9.178887,,
63.55,9.173319,,
63.6,9.285734,,
63.65,9.42906,,
63.7,9.721764,,
63.75,10.04815,,
63.8,10.34232,,
63.85,10.52802,,
63.9,10.6929,,
63.95,10.85605,,
64,11.03632,,
64.05,11.15715,,
64.1,11.23709,,
64.15,11.49707,,
64.2,11.91206,,
64.25,12.41747,,
64.3,12.91516,,
64.35,13.21669,,
64.4,13.34558,,
64.45,13.33289,,
64.5,13.28223,,
64.55,13.27397,,
64.6,13.32357,,
64.65,13.38772,,
64.7,13.49772,,
64.75,13.72608,,
64.8,14.00749,,
64.85,14.13793,,
64.9,14.21142,,
64.95,14.35531,,
65,14.55137,,
65.05,14.95723,,
65.1,15.32274,,
65.15,15.87428,,
65.2,16.19688,,
65.25,16.43668,,
65.3,16.90653,,
65.35,17.49212,,
65.4,18.16965,,
65.45,18.8703,,
65.5,19.58693,,
65.55,20.17931,,
65.6,20.61561,,
65.65,21.16077,,
65.7,21.77658,,
65.75,22.30572,,
65.8,22.74914,,
65.85,23.14834,,
65.9,23.48019,,
65.95,23.59297,,
66,23.44706,,
66.05,23.14475,,
66.1,22.66485,,
66.15,22.25397,,
66.2,22.19662,,
66.25,22.40106,,
66.3,22.76519,,
66.35,23.13183,,
66.4,23.48773,,
66.45,23.53131,,
66.5,23.7736,,
66.55,24.15774,,
66.6,24.47673,,
66.65,24.58993,,
66.7,24.56537,,
66.75,24.65286,,
66.8,24.73071,,
66.85,24.65164,,
66.9,24.70843,,
66.95,24.55932,,
67,24.33318,,
67.05,24.45095,,
67.1,24.54107,,
67.15,24.54003,,
67.2,24.39981,,
67.25,24.69891,,
67.3,25.06723,,
67.35,25.50418,,
67.4,26.24811,,
67.45,27.02821,,
67.5,27.27144,,
67.55,27.52429,,
67.6,28.15008,,
67.65,28.64819,,
67.7,28.8182,,
67.75,28.95071,,
67.8,28.86589,,
67.85,28.65525,,
67.9,28.54956,,
67.95,28.46756,,
68,28.24669,,
68.05,27.63067,,
68.1,26.87692,,
68.15,26.42171,,
68.2,25.99612,,
68.25,25.6928,,
68.3,25.77993,,
68.35,25.76118,,
68.4,25.87888,,
68.45,26.35213,,
68.5,26.97854,,
68.55,27.43362,,
68.6,27.49109,,
68.65,27.46122,,
68.7,27.46318,,
68.75,27.6427,,
68.8,28.04844,,
68.85,28.56237,,
68.9,29.26151,,
68.95,29.66087,,
69,29.91391,,
69.05,29.91223,,
69.1,29.54319,,
69.15,29.12192,,
69.2,29.02539,,
69.25,29.04976,,
69.3,29.00906,,
69.35,28.77933,,
69.4,28.2245,,
69.45,27.47315,,
69.5,27.03008,,
69.55,26.84867,,
69.6,26.70432,,
69.65,26.39391,,
69.7,25.97791,,
69.75,25.50448,,
69.8,24.71816,,
69.85,23.82878,,
69.9,23.19855,,
69.95,22.67332,,
70,22.23808,,
70.05,21.94948,,
70.1,21.79874,,
70.15,21.73594,,
70.2,21.61539,,
70.25,21.49288,,
70.3,21.2417,,
70.35,20.76505,,
70.4,20.1791,,
70.45,19.74409,,
70.5,19.15019,,
70.55,18.85488,,
70.6,18.75021,,
70.65,18.69155,,
70.7,18.78764,,
70.75,18.88257,,
70.8,18.67658,,
70.85,18.50855,,
70.9,17.84395,,
70.95,17.49648,,
71,17.16474,,
71.05,16.9253,,
71.1,16.85445,,
71.15,16.74505,,
71.2,16.63677,,
71.25,16.49107,,
71.3,16.2171,,
71.35,16.02715,,
71.4,15.9827,,
71.45,15.91814,,
71.5,15.68343,,
71.55,15.36065,,
71.6,15.02585,,
71.65,14.68612,,
71.7,14.40485,,
71.75,14.26158,,
71.8,14.24676,,
71.85,14.14809,,
71.9,14.00819,,
71.95,14.05556,,
72,14.28501,,
72.05,14.64814,,
72.1,14.70134,,
72.15,14.63391,,
72.2,14.61501,,
72.25,14.5891,,
72.3,14.71504,,
72.35,14.86984,,
72.4,14.93707,,
72.45,14.86124,,
72.5,14.54499,,
72.55,14.43654,,
72.6,14.65991,,
72.65,14.82136,,
72.7,15.13436,,
72.75,15.54809,,
72.8,15.71281,,
72.85,15.75449,,
72.9,15.76766,,
72.95,15.84491,,
73,15.98213,,
73.05,15.74508,,
73.1,15.40167,,
73.15,15.19972,,
73.2,14.9365,,
73.25,14.77319,,
73.3,14.92093,,
73.35,15.36904,,
73.4,15.83098,,
73.45,15.9503,,
73.5,15.83944,,
73.55,15.74268,,
73.6,15.60577,,
73.65,15.42365,,
73.7,15.41636,,
73.75,15.72028,,
73.8,15.93896,,
73.85,15.96497,,
73.9,16.04303,,
73.95,16.34734,,
74,16.49003,,
74.05,16.28265,,
74.1,16.20448,,
74.15,16.23728,,
74.2,16.48849,,
74.25,16.89646,,
74.3,17.18657,,
74.35,17.42756,,
74.4,17.2341,,
74.45,17.09479,,
74.5,17.04358,,
74.55,16.9221,,
74.6,17.04172,,
74.65,16.9234,,
74.7,16.83044,,
74.75,16.84468,,
74.8,16.94075,,
74.85,16.95633,,
74.9,16.89492,,
74.95,16.78072,,
75,16.70287,,
75.05,16.74845,,
75.1,16.87009,,
75.15,17.03504,,
75.2,17.24549,,
75.25,17.51264,,
75.3,17.67939,,
75.35,17.7578,,
75.4,17.8736,,
75.45,17.95427,,
75.5,17.95971,,
75.55,17.73806,,
75.6,17.5153,,
75.65,17.59319,,
75.7,17.71076,,
75.75,17.68832,,
75.8,18.25436,,
75.85,18.56197,,
75.9,18.51945,,
75.95,18.31891,,
76,18.20314,,
76.05,18.31919,,
76.1,18.29349,,
76.15,18.24085,,
76.2,18.82839,,
76.25,18.87855,,
76.3,18.77995,,
76.35,18.90009,,
76.4,18.8003,,
76.45,18.66359,,
76.5,18.5724,,
76.55,18.87969,,
76.6,19.42581,,
76.65,19.63711,,
76.7,19.59891,,
76.75,19.48378,,
76.8,19.31688,,
76.85,19.10319,,
76.9,18.92713,,
76.95,18.95736,,
77,19.1937,,
77.05,19.26571,,
77.1,19.31881,,
77.15,19.62089,,
77.2,19.89579,,
77.25,19.93451,,
77.3,19.95748,,
77.35,20.1721,,
77.4,20.32039,,
77.45,20.30971,,
77.5,20.03116,,
77.55,19.73112,,
77.6,19.2022,,
77.65,18.81111,,
77.7,18.73251,,
77.75,19.18271,,
77.8,19.65905,,
77.85,19.99524,,
77.9,20.40866,,
77.95,20.59496,,
78,20.65785,,
78.05,20.88181,,
78.1,20.73036,,
78.15,20.2937,,
78.2,19.79552,,
78.25,19.46247,,
78.3,19.28268,,
78.35,19.18781,,
78.4,19.38585,,
78.45,19.74842,,
78.5,20.18235,,
78.55,20.42742,,
78.6,20.70263,,
78.65,20.76004,,
78.7,20.47848,,
78.75,20.26876,,
78.8,20.1182,,
78.85,19.8645,,
78.9,19.74061,,
78.95,19.6918,,
79,19.65895,,
79.05,19.72336,,
79.1,19.84614,,
79.15,20.0711,,
79.2,20.1554,,
79.25,19.93322,,
79.3,19.71761,,
79.35,19.8399,,
79.4,19.82835,,
79.45,20.09185,,
79.5,20.42103,,
79.55,20.30871,,
79.6,19.98451,,
79.65,19.78454,,
79.7,19.44573,,
79.75,19.71313,,
79.8,19.75488,,
79.85,19.67599,,
79.9,20.12378,,
79.95,20.03732,,
80,20.34597,,
80.05,20.76385,,
80.1,20.89916,,
80.15,21.16269,,
80.2,21.01836,,
80.25,20.81326,,
80.3,20.50678,,
80.35,20.13798,,
80.4,20.28904,,
80.45,20.73724,,
80.5,21.17115,,
80.55,21.70578,,
80.6,21.78779,,
80.65,21.42436,,
80.7,21.05967,,
80.75,20.81435,,
80.8,20.87815,,
80.85,21.31041,,
80.9,21.75319,,
80.95,22.02901,,
81,22.05878,,
81.05,21.89722,,
81.1,21.9823,,
81.15,21.88395,,
81.2,21.74626,,
81.25,22.03472,,
81.3,21.86528,,
81.35,21.67657,,
81.4,21.68134,,
81.45,22.04897,,
81.5,22.45566,,
81.55,22.59412,,
81.6,22.78356,,
81.65,23.14214,,
81.7,23.10844,,
81.75,22.55606,,
81.8,22.22194,,
81.85,22.48336,,
81.9,22.27188,,
81.95,22.28162,,
82,22.10153,,
82.05,22.07203,,
82.1,22.11131,,
82.15,22.0934,,
82.2,22.47033,,
82.25,22.7392,,
82.3,22.80215,,
82.35,22.71617,,
82.4,22.62403,,
82.45,22.66867,,
82.5,22.96789,,
82.55,23.37718,,
82.6,23.74708,,
82.65,23.90328,,
82.7,24.00466,,
82.75,23.96528,,
82.8,23.53045,,
82.85,23.13017,,
82.9,23.00373,,
82.95,23.4117,,
83,23.93604,,
83.05,24.41785,,
83.1,24.57755,,
83.15,24.58125,,
83.2,24.15687,,
83.25,24.09476,,
83.3,23.95415,,
83.35,24.03787,,
83.4,23.86552,,
83.45,23.7215,,
83.5,23.6803,,
83.55,24.37322,,
83.6,24.99457,,
83.65,25.34462,,
83.7,25.22884,,
83.75,25.11546,,
83.8,24.75809,,
83.85,24.59281,,
83.9,24.57241,,
83.95,24.52488,,
84,24.34425,,
84.05,24.45332,,
84.1,24.76043,,
84.15,25.1857,,
84.2,25.61764,,
84.25,25.88379,,
84.3,26.01447,,
84.35,26.17658,,
84.4,26.31408,,
84.45,26.34396,,
84.5,26.12438,,
84.55,25.80007,,
84.6,25.56986,,
84.65,25.28354,,
84.7,25.1185,,
84.75,25.20906,,
84.8,25.30581,,
84.85,25.31242,,
84.9,25.48127,,
84.95,25.45551,,
85,25.6201,,
85.05,26.0969,,
85.1,26.45997,,
85.15,26.71085,,
85.2,27.05355,,
85.25,27.2816,,
85.3,27.43433,,
85.35,27.3223,,
85.4,27.11491,,
85.45,26.98586,,
85.5,27.16824,,
85.55,27.31908,,
85.6,27.45383,,
85.65,27.42653,,
85.7,27.34103,,
85.75,27.26118,,
85.8,27.32318,,
85.85,27.67568,,
85.9,28.14313,,
85.95,28.46285,,
86,28.67669,,
86.05,28.82115,,
86.1,28.82637,,
86.15,28.72077,,
86.2,28.69902,,
86.25,28.66741,,
86.3,28.86342,,
86.35,29.39373,,
86.4,29.73957,,
86.45,29.53353,,
86.5,29.10081,,
86.55,28.93865,,
86.6,28.95254,,
86.65,29.27759,,
86.7,29.69767,,
86.75,29.86364,,
86.8,29.55605,,
86.85,29.46288,,
86.9,29.68184,,
86.95,30.11008,,
87,30.61704,,
87.05,30.99952,,
87.1,31.18329,,
87.15,31.3864,,
87.2,31.66047,,
87.25,31.42616,,
87.3,31.41486,,
87.35,31.02472,,
87.4,30.86335,,
87.45,30.76683,,
87.5,31.65202,,
87.55,32.21843,,
87.6,32.64565,,
87.65,33.04224,,
87.7,33.47993,,
87.75,33.54284,,
87.8,33.54627,,
87.85,33.54405,,
87.9,33.52818,,
87.95,33.52891,,
88,33.79313,,
88.05,34.23206,,
88.1,34.35939,,
88.15,34.09719,,
88.2,33.70485,,
88.25,33.44599,,
88.3,33.5579,,
88.35,34.04021,,
88.4,34.61752,,
88.45,35.12554,,
88.5,35.84692,,
88.55,36.62332,,
88.6,37.09977,,
88.65,37.68973,,
88.7,38.03536,,
88.75,37.95228,,
88.8,37.62738,,
88.85,36.69252,,
88.9,36.70326,,
88.95,37.055,,
89,37.13444,,
89.05,37.61914,,
89.1,37.63826,,
89.15,37.89287,,
89.2,38.20671,,
89.25,38.233,,
89.3,38.71291,,
89.35,39.28848,,
89.4,39.33898,,
89.45,39.60411,,
89.5,39.87779,,
89.55,39.98631,,
89.6,40.14023,,
89.65,40.31481,,
89.7,40.51015,,
89.75,41.27475,,
89.8,42.13242,,
