Data File Name,NK_20170802_High Sensitivity DNA Assay_DE24802700_2017-08-02_11-26-52.xad
Data File Path,C:\Users\jlchiniquy\Desktop\20171205_Nextera_library_size_to_loading_concentration_tool\NKaplan
Date Created,"Wednesday, August 02, 2017 6:26:52 PM"
Date Last Modified,"Wednesday, August 02, 2017 7:18:04 PM"
Version Created,B.02.07.SI532
Version Last Modified,B.02.07.SI532
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.0
 
Number of Samples Run,11
 
Sample Name,Ladder
Number of Events,2121
 
Time,Value
97.85,3.589668
97.9,3.418086
97.95,2.96715
98,2.69541
98.05,2.259631
98.1,1.855164
98.15,2.056635
98.2,1.878792
98.25,1.599285
98.3,1.364664
98.35,1.056441
98.4,1.063491
98.45,1.242207
98.5,1.355716
98.55,1.209619
98.6,0.9934247
98.65,0.8598291
98.7,0.9742043
98.75,1.394596
98.8,1.677727
98.85,1.616727
98.9,0.9812886
98.95,0.842122
99,0.8623183
99.05,0.8278426
99.1,0.8466371
99.15,0.7481751
99.2,0.7576789
99.25,1.17872
99.3,1.45574
99.35,1.041887
99.4,0.8916689
99.45,0.759545
99.5,1.290084
99.55,1.720394
99.6,1.576135
99.65,0.822122
99.7,0.9265727
99.75,1.340523
99.8,1.724263
99.85,2.19802
99.9,1.941828
99.95,1.778984
100,2.010159
100.05,3.493942
100.1,6.599597
100.15,12.51111
100.2,21.00482
100.25,34.71695
100.3,57.39726
100.35,91.56062
100.4,140.1005
100.45,203.6848
100.5,275.2198
100.55,355.5223
100.6,440.7542
100.65,525.7258
100.7,606.3732
100.75,674.8049
100.8,729.0126
100.85,765.4593
100.9,780.0434
100.95,773.676
101,747.3418
101.05,710.8665
101.1,656.11
101.15,589.5032
101.2,513.1384
101.25,437.0476
101.3,365.0458
101.35,304.5951
101.4,247.6253
101.45,193.538
101.5,148.0007
101.55,113.2812
101.6,87.27654
101.65,68.99555
101.7,55.94878
101.75,45.47665
101.8,38.42992
101.85,34.82845
101.9,30.96332
101.95,25.97332
102,22.27906
102.05,19.30037
102.1,17.59605
102.15,16.00883
102.2,14.30925
102.25,12.49419
102.3,11.41216
102.35,10.91538
102.4,9.785786
102.45,8.304955
102.5,7.918714
102.55,8.255183
102.6,7.703059
102.65,6.636852
102.7,5.903816
102.75,6.204739
102.8,8.92625
102.85,13.86032
102.9,20.85122
102.95,30.43637
103,46.34702
103.05,69.23216
103.1,104.0783
103.15,150.7787
103.2,213.1676
103.25,284.664
103.3,364.2396
103.35,447.6736
103.4,537.1048
103.45,617.6238
103.5,686.5238
103.55,743.6904
103.6,786.7427
103.65,805.8578
103.7,812.5901
103.75,800.2456
103.8,768.4064
103.85,726.7868
103.9,673.5869
103.95,602.452
104,520.6454
104.05,442.604
104.1,367.5898
104.15,300.8821
104.2,244.0322
104.25,193.9952
104.3,152.7349
104.35,119.0432
104.4,93.14027
104.45,75.42666
104.5,61.93718
104.55,53.66585
104.6,47.30175
104.65,39.46244
104.7,31.79652
104.75,26.86308
104.8,25.19449
104.85,22.7213
104.9,21.02564
104.95,18.60147
105,16.1295
105.05,14.57852
105.1,14.51731
105.15,15.41004
105.2,16.1993
105.25,15.80043
105.3,14.30213
105.35,12.81248
105.4,11.92958
105.45,12.31853
105.5,13.13313
105.55,13.1658
105.6,13.78249
105.65,14.08556
105.7,13.37821
105.75,12.20932
105.8,11.92723
105.85,11.47727
105.9,12.032
105.95,12.65648
106,12.40742
106.05,12.48509
106.1,12.65182
106.15,12.5105
106.2,12.14272
106.25,12.43703
106.3,11.73396
106.35,12.04922
106.4,12.72756
106.45,12.1186
106.5,10.802
106.55,9.557094
106.6,9.264719
106.65,8.978357
106.7,8.418067
106.75,7.795665
106.8,6.819544
106.85,6.1259
106.9,5.956685
106.95,6.318727
107,5.573695
107.05,5.45041
107.1,6.04754
107.15,6.419013
107.2,6.722426
107.25,6.17484
107.3,4.991176
107.35,4.831496
107.4,6.042373
107.45,8.059783
107.5,8.756839
107.55,7.583789
107.6,6.506165
107.65,6.175868
107.7,6.346827
107.75,6.961377
107.8,7.475724
107.85,8.261383
107.9,9.058621
107.95,9.486691
108,8.119834
108.05,7.221334
108.1,7.508546
108.15,9.328129
108.2,13.53381
108.25,19.7424
108.3,28.89648
108.35,39.37165
108.4,52.84674
108.45,72.11454
108.5,99.60321
108.55,136.3256
108.6,177.0896
108.65,223.46
108.7,278.8759
108.75,341.7482
108.8,403.1019
108.85,467.3736
108.9,524.1434
108.95,567.9051
109,605.1777
109.05,635.4849
109.1,660.5299
109.15,675.4869
109.2,677.1555
109.25,657.0776
109.3,625.9593
109.35,587.324
109.4,548.4489
109.45,510.0832
109.5,473.2489
109.55,432.6191
109.6,383.5633
109.65,333.6217
109.7,284.7894
109.75,244.7749
109.8,207.1372
109.85,179.7396
109.9,152.9112
109.95,126.5945
110,101.7506
110.05,85.55025
110.1,72.12477
110.15,62.50249
110.2,56.78297
110.25,49.86445
110.3,41.71733
110.35,38.30445
110.4,35.01903
110.45,30.16952
110.5,27.47941
110.55,24.66934
110.6,21.97222
110.65,22.59716
110.7,22.41181
110.75,23.19244
110.8,23.58709
110.85,21.35709
110.9,17.39781
110.95,14.28405
111,11.52833
111.05,10.61122
111.1,10.63454
111.15,11.16249
111.2,11.07271
111.25,10.55011
111.3,10.66612
111.35,9.692921
111.4,7.923758
111.45,7.35224
111.5,7.32236
111.55,7.093303
111.6,6.977866
111.65,6.955616
111.7,6.198842
111.75,6.575551
111.8,9.069807
111.85,11.01403
111.9,12.97025
111.95,13.69269
112,14.71324
112.05,17.34674
112.1,23.65743
112.15,29.25944
112.2,40.35005
112.25,52.21334
112.3,67.43481
112.35,84.88686
112.4,102.9018
112.45,117.1973
112.5,132.8382
112.55,152.1997
112.6,175.278
112.65,197.6879
112.7,223.0273
112.75,247.0766
112.8,262.0019
112.85,271.1014
112.9,278.9282
112.95,281.2173
113,283.1168
113.05,280.0727
113.1,260.3172
113.15,235.6428
113.2,217.5399
113.25,200.2032
113.3,190.7071
113.35,173.7007
113.4,153.9888
113.45,135.0277
113.5,117.7079
113.55,100.7216
113.6,87.96047
113.65,77.73153
113.7,68.09116
113.75,60.54219
113.8,51.89152
113.85,41.32032
113.9,35.32698
113.95,34.69427
114,35.42565
114.05,35.08741
114.1,33.47495
114.15,28.08564
114.2,22.00436
114.25,19.50183
114.3,20.10947
114.35,21.58587
114.4,23.38363
114.45,22.28105
114.5,17.9983
114.55,14.61875
114.6,14.53446
114.65,16.64809
114.7,18.78027
114.75,19.88536
114.8,18.01238
114.85,15.72304
114.9,15.07651
114.95,14.44881
115,13.33158
115.05,11.34036
115.1,9.370142
115.15,8.724956
115.2,9.646901
115.25,10.6735
115.3,12.32156
115.35,12.60858
115.4,10.05554
115.45,7.632461
115.5,7.459659
115.55,7.908747
115.6,8.856509
115.65,7.70255
115.7,6.139853
115.75,7.335444
115.8,11.35362
115.85,13.53344
115.9,12.22324
115.95,7.818693
116,3.570951
116.05,3.783512
116.1,6.191761
116.15,9.19783
116.2,9.035369
116.25,7.938412
116.3,4.808913
116.35,2.176043
116.4,0.1597724
116.45,-0.5927472
116.5,-0.2037908
116.55,1.048473
116.6,1.728474
116.65,1.976022
116.7,2.137501
116.75,1.167192
116.8,-0.3143716
116.85,-1.03451
116.9,-1.283667
116.95,-0.4427753
117,0.2940216
117.05,-0.2811906
117.1,-2.121188
117.15,-3.352894
117.2,-3.240583
117.25,-2.60936
117.3,-2.181678
117.35,-1.221543
117.4,-1.621507
117.45,-2.1243
117.5,-2.087959
117.55,-1.728599
117.6,-1.352448
117.65,4.227368E-02
117.7,0.4069765
117.75,-0.3100771
117.8,-1.648997
117.85,-2.232004
117.9,-2.210135
117.95,-1.725062
118,-1.649462
118.05,-2.562386
118.1,-3.844427
118.15,-4.537426
118.2,-4.333659
118.25,-3.547694
118.3,-2.721471
118.35,-2.109971
118.4,-2.085043
118.45,-2.506216
118.5,-2.990749
118.55,-2.850801
118.6,-2.848528
118.65,-2.464211
118.7,-2.837794
118.75,-3.380035
118.8,-4.082043
118.85,-4.578449
118.9,-4.078265
118.95,-3.00465
119,-1.958272
119.05,-1.685483
119.1,-2.437648
119.15,-3.671621
119.2,-4.320583
119.25,-4.490456
119.3,-3.485207
119.35,-2.158858
119.4,-1.330886
119.45,-1.570893
119.5,-1.488212
119.55,-1.907198
119.6,-2.473162
119.65,-2.490633
119.7,-2.60441
119.75,-3.389505
119.8,-3.80229
119.85,-3.854706
119.9,-4.084066
119.95,-3.399272
120,-2.901707
120.05,-2.695038
120.1,-2.898702
120.15,-3.375133
120.2,-3.724918
120.25,-3.875391
120.3,-3.883424
120.35,-3.735717
120.4,-3.675253
120.45,-3.791635
120.5,-4.12678
120.55,-3.751246
120.6,-3.871835
120.65,-3.398127
120.7,-2.384396
120.75,-1.889274
120.8,-1.236062
120.85,-0.8879595
120.9,-1.546171
120.95,-2.250386
121,-2.975219
121.05,-3.857083
121.1,-4.024634
121.15,-3.643279
121.2,-3.437594
121.25,-3.079967
121.3,-2.945818
121.35,-3.507703
121.4,-3.876509
121.45,-4.009085
121.5,-4.236734
121.55,-3.83104
121.6,-3.651428
121.65,-3.793255
121.7,-3.446767
121.75,-3.273178
121.8,-3.486903
121.85,-3.856571
121.9,-4.255296
121.95,-4.601926
122,-4.930903
122.05,-4.766559
122.1,-4.424805
122.15,-4.424805
122.2,-4.424805
122.25,-4.424805
122.3,-4.424805
122.35,-4.424805
122.4,-4.424805
122.45,-4.424805
122.5,-4.424805
122.55,-4.424805
122.6,-4.424805
122.65,-4.424805
122.7,-4.424805
122.75,-4.424805
122.8,-4.424805
122.85,-4.424805
122.9,-4.424805
122.95,-4.424805
123,-4.424805
123.05,-4.424805
123.1,-4.424805
123.15,-4.424805
123.2,-4.424805
123.25,-4.424805
123.3,-4.424805
123.35,-4.424805
123.4,-4.424805
123.45,-4.424805
123.5,-4.424805
123.55,-4.424805
123.6,-4.424805
123.65,-4.424805
123.7,-4.424805
123.75,-4.424805
123.8,-4.424805
123.85,-4.424805
123.9,-4.424805
123.95,-4.424805
124,-4.424805
124.05,-4.424805
124.1,-4.424805
124.15,-4.424805
124.2,-4.424805
124.25,-4.424805
124.3,-4.424805
124.35,-4.424805
124.4,-4.424805
124.45,-4.424805
124.5,-4.424805
124.55,-4.424805
124.6,-4.424805
124.65,-4.424805
124.7,-4.424805
124.75,-4.424805
124.8,-4.424805
124.85,-4.424805
124.9,-4.424805
124.95,-4.424805
125,-4.424805
125.05,-4.424805
125.1,-4.424805
125.15,-4.424805
125.2,-4.424805
125.25,-4.424805
125.3,-4.424805
125.35,-4.424805
125.4,-4.424805
125.45,-4.424805
125.5,-4.424805
125.55,-4.424805
125.6,-4.424805
125.65,-4.424805
125.7,-4.424805
125.75,-4.424805
125.8,-4.424805
125.85,-4.424805
125.9,-4.424805
125.95,-4.424805
126,-4.424805
126.05,-4.424805
126.1,-4.424805
126.15,-4.424805
126.2,-4.424805
126.25,-4.424805
126.3,-4.424805
126.35,-4.424805
126.4,-4.424805
126.45,-4.424805
126.5,-4.424805
126.55,-4.424805
126.6,-4.424805
126.65,-4.424805
126.7,-4.424805
126.75,-4.424805
126.8,-4.424805
126.85,-4.424805
126.9,-4.424805
126.95,-4.424805
127,-4.424805
127.05,-4.424805
127.1,-4.424805
127.15,-4.424805
127.2,-4.424805
127.25,-4.424805
127.3,-4.424805
127.35,-4.424805
127.4,-4.424805
127.45,-4.424805
127.5,-4.424805
127.55,-4.424805
127.6,-4.424805
127.65,-4.424805
127.7,-4.424805
127.75,-4.424805
127.8,-4.424805
127.85,-4.424805
127.9,-4.424805
127.95,-4.424805
128,-4.424805
128.05,-4.424805
128.1,-4.424805
128.15,-4.424805
128.2,-4.424805
128.25,-4.424805
128.3,-4.424805
128.35,-4.424805
128.4,-4.424805
128.45,-4.424805
128.5,-4.424805
128.55,-4.424805
128.6,-4.424805
128.65,-4.424805
128.7,-4.424805
128.75,-4.424805
128.8,-4.424805
128.85,-4.424805
128.9,-4.424805
128.95,-4.424805
129,-4.424805
129.05,-4.424805
129.1,-4.424805
129.15,-4.424805
129.2,-4.424805
129.25,-4.424805
129.3,-4.424805
129.35,-4.424805
129.4,-4.424805
129.45,-4.424805
129.5,-4.424805
129.55,-4.424805
129.6,-4.424805
129.65,-4.424805
129.7,-4.424805
129.75,-4.424805
129.8,-4.424805
129.85,-4.424805
129.9,-4.424805
129.95,-4.424805
130,-4.424805
130.05,-4.424805
130.1,-4.424805
130.15,-4.424805
130.2,-4.424805
130.25,-4.424805
130.3,-4.424805
130.35,-4.424805
130.4,-4.424805
130.45,-4.424805
130.5,-4.424805
130.55,-4.424805
130.6,-4.424805
130.65,-4.424805
130.7,-4.424805
130.75,-4.424805
130.8,-4.424805
130.85,-4.424805
130.9,-4.424805
130.95,-4.424805
131,-4.424805
131.05,-4.424805
131.1,-4.424805
131.15,-4.424805
131.2,-4.424805
131.25,-4.424805
131.3,-4.424805
131.35,-4.424805
131.4,-4.424805
131.45,-4.424805
131.5,-4.424805
131.55,-4.424805
131.6,-4.424805
131.65,-4.424805
131.7,-4.424805
131.75,-4.424805
131.8,-4.424805
131.85,-4.424805
131.9,-4.424805
131.95,-4.424805
132,-4.424805
132.05,-4.424805
132.1,-4.424805
132.15,-4.424805
132.2,-4.424805
132.25,-4.424805
132.3,-4.424805
132.35,-4.424805
132.4,-4.424805
132.45,-4.424805
132.5,-4.424805
132.55,-4.424805
132.6,-4.424805
132.65,-4.424805
132.7,-4.424805
132.75,-4.424805
132.8,-4.424805
132.85,-4.424805
132.9,-4.424805
132.95,-4.424805
133,-4.424805
133.05,-4.424805
133.1,-4.424805
133.15,-4.424805
133.2,-4.424805
133.25,-4.424805
133.3,-4.424805
133.35,-4.424805
133.4,-4.424805
133.45,-4.424805
133.5,-4.424805
133.55,-4.424805
133.6,-4.424805
133.65,-4.424805
133.7,-4.424805
133.75,-4.424805
133.8,-4.424805
133.85,-4.424805
133.9,-4.424805
133.95,-4.424805
134,-4.424805
134.05,-4.424805
134.1,-4.424805
134.15,-4.424805
134.2,-4.424805
134.25,-4.424805
134.3,-4.424805
134.35,-4.424805
134.4,-4.424805
134.45,-4.424805
134.5,-4.424805
134.55,-4.424805
134.6,-4.424805
134.65,-4.424805
134.7,-4.424805
134.75,-4.424805
134.8,-4.424805
134.85,-4.424805
134.9,-4.424805
134.95,-4.424805
135,-4.424805
135.05,-4.424805
135.1,-4.424805
135.15,-4.424805
135.2,-4.424805
135.25,-4.424805
135.3,-4.424805
135.35,-4.424805
135.4,-4.424805
135.45,-4.424805
135.5,-4.424805
135.55,-4.424805
135.6,-4.424805
135.65,-4.424805
135.7,-4.424805
135.75,-4.424805
135.8,-4.424805
135.85,-4.424805
135.9,-4.424805
135.95,-4.424805
136,-4.424805
136.05,-4.424805
136.1,-4.424805
136.15,-4.424805
136.2,-4.424805
136.25,-4.424805
136.3,-4.424805
136.35,-4.424805
136.4,-4.424805
136.45,-4.424805
136.5,-4.424805
136.55,-4.424805
136.6,-4.424805
136.65,-4.424805
136.7,-4.424805
136.75,-4.424805
136.8,-4.424805
136.85,-4.424805
136.9,-4.424805
136.95,-4.424805
137,-4.424805
137.05,-4.424805
137.1,-4.424805
137.15,-4.424805
137.2,-4.424805
137.25,-4.424805
137.3,-4.424805
137.35,-4.424805
137.4,-4.424805
137.45,-4.424805
137.5,-4.424805
137.55,-4.424805
137.6,-4.424805
137.65,-4.424805
137.7,-4.424805
137.75,-4.424805
137.8,-4.424805
137.85,-4.424805
137.9,-4.424805
137.95,-4.424805
138,-4.424805
 
Alignment,On
