Data File Name,Nextera2_jlc_High Sensitivity DNA Assay_DE24802700_2016-09-01_11-31-05.xad
Data File Path,C:\Users\jlchiniquy\Desktop\20171205_Nextera_library_size_to_loading_concentration_tool\JLChiniquy
Date Created,"Thursday, September 01, 2016 6:31:05 PM"
Date Last Modified,"Friday, November 17, 2017 12:23:26 AM"
Version Created,B.02.07.SI532
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.0
 
Number of Samples Run,11
 
Sample Name,Ladder
Number of Events,2121
 
Time,Value
94,-0.9561633
94.05,-1.032879
94.1,-1.156557
94.15,-1.309802
94.2,-1.380954
94.25,-1.346237
94.3,-1.176037
94.35,-1.017183
94.4,-0.8997166
94.45,-0.990705
94.5,-1.120445
94.55,-1.255573
94.6,-1.384048
94.65,-1.558525
94.7,-1.721149
94.75,-1.734065
94.8,-1.814601
94.85,-1.771129
94.9,-1.552935
94.95,-0.8871776
95,0.5019345
95.05,2.85227
95.1,6.871866
95.15,13.15087
95.2,21.53988
95.25,34.93007
95.3,53.09161
95.35,76.66
95.4,104.425
95.45,133.8169
95.5,166.7029
95.55,202.8617
95.6,239.1864
95.65,272.5195
95.7,302.4845
95.75,327.3099
95.8,342.9456
95.85,351.0995
95.9,352.5491
95.95,346.4846
96,334.3528
96.05,316.9062
96.1,295.3254
96.15,270.0086
96.2,243.7527
96.25,216.8432
96.3,191.0798
96.35,166.2167
96.4,143.7849
96.45,122.3685
96.5,104.4603
96.55,89.2472
96.6,75.33019
96.65,63.22438
96.7,54.05701
96.75,46.29498
96.8,40.32796
96.85,35.29326
96.9,30.48357
96.95,26.21312
97,22.34306
97.05,19.90874
97.1,18.12674
97.15,16.17677
97.2,14.06815
97.25,11.59756
97.3,9.075384
97.35,6.811537
97.4,5.468936
97.45,5.250847
97.5,5.147946
97.55,4.930286
97.6,4.745856
97.65,4.383694
97.7,3.350547
97.75,2.536383
97.8,1.929895
97.85,1.518752
97.9,1.19448
97.95,1.424731
98,1.772911
98.05,1.985073
98.1,1.922126
98.15,1.70908
98.2,0.9292716
98.25,0.8231454
98.3,0.5704712
98.35,0.4742664
98.4,0.2976743
98.45,0.1847337
98.5,0.3547084
98.55,0.6365319
98.6,0.7796696
98.65,0.5304877
98.7,-3.560095E-02
98.75,-0.3785366
98.8,-0.508215
98.85,-0.2586002
98.9,-7.339797E-03
98.95,-6.097243E-02
99,-0.3016759
99.05,-0.4319408
99.1,-2.890548E-02
99.15,0.2690151
99.2,0.21591
99.25,-0.1094951
99.3,-0.5041673
99.35,-0.8252185
99.4,-0.7381781
99.45,-0.5082889
99.5,2.343611E-02
99.55,-6.028932E-02
99.6,-0.1065808
99.65,-7.649725E-02
99.7,-1.197448E-02
99.75,-7.055452E-02
99.8,1.842778E-02
99.85,-1.167893E-03
99.9,-0.1922818
99.95,-0.3032901
100,-0.0177465
100.05,0.2851906
100.1,0.3192342
100.15,8.483066E-02
100.2,-0.138591
100.25,-0.364589
100.3,-0.4929045
100.35,-0.3825488
100.4,-0.4626921
100.45,-0.7240528
100.5,-0.7567935
100.55,-0.3438655
100.6,4.553121E-02
100.65,0.2240466
100.7,0.301559
100.75,0.5360335
100.8,1.838185
100.85,4.876799
100.9,10.49583
100.95,20.13337
101,32.85693
101.05,50.19606
101.1,74.36978
101.15,105.4199
101.2,145.2755
101.25,189.6933
101.3,237.4227
101.35,284.2699
101.4,330.945
101.45,373.9784
101.5,412.0793
101.55,443.1509
101.6,467.2389
101.65,478.1917
101.7,476.3848
101.75,463.6363
101.8,441.6419
101.85,413.5096
101.9,381.8541
101.95,348.3141
102,309.4895
102.05,266.7426
102.1,225.4951
102.15,188.9135
102.2,157.8634
102.25,131.4261
102.3,110.09
102.35,91.54237
102.4,75.55583
102.45,63.03392
102.5,52.21657
102.55,43.54274
102.6,34.41034
102.65,27.63378
102.7,22.07405
102.75,18.21768
102.8,15.60837
102.85,13.22527
102.9,11.19895
102.95,9.808678
103,8.053929
103.05,6.652336
103.1,5.708373
103.15,5.585563
103.2,5.548602
103.25,5.408212
103.3,4.778048
103.35,3.978086
103.4,3.438137
103.45,3.148252
103.5,3.084191
103.55,3.480127
103.6,3.69315
103.65,3.683563
103.7,4.875309
103.75,8.226677
103.8,14.04451
103.85,21.34397
103.9,33.11426
103.95,50.01607
104,72.5174
104.05,99.58002
104.1,130.775
104.15,171.4662
104.2,217.137
104.25,270.339
104.3,322.9137
104.35,369.7465
104.4,410.1298
104.45,440.7077
104.5,464.0938
104.55,483.364
104.6,493.4568
104.65,492.9185
104.7,480.3992
104.75,458.1609
104.8,425.5336
104.85,386.7481
104.9,348.5064
104.95,309.8212
105,269.228
105.05,229.7931
105.1,192.8684
105.15,161.1681
105.2,134.6462
105.25,114.9361
105.3,96.06351
105.35,78.09953
105.4,60.27953
105.45,47.11311
105.5,37.1578
105.55,29.5936
105.6,24.49771
105.65,20.98254
105.7,18.54609
105.75,15.78471
105.8,13.40507
105.85,11.89614
105.9,10.42021
105.95,9.322822
106,9.204299
106.05,9.703409
106.1,9.702073
106.15,9.31239
106.2,8.728281
106.25,7.388682
106.3,6.325487
106.35,6.17995
106.4,6.414733
106.45,7.078
106.5,7.887664
106.55,8.06504
106.6,7.021075
106.65,6.316628
106.7,6.702855
106.75,6.467168
106.8,6.864512
106.85,7.229921
106.9,7.451906
106.95,6.564723
107,5.968215
107.05,5.209912
107.1,4.753863
107.15,4.740737
107.2,4.889834
107.25,4.531374
107.3,4.281931
107.35,3.980833
107.4,4.624093
107.45,5.328919
107.5,6.084369
107.55,6.31647
107.6,5.96646
107.65,5.343825
107.7,4.453167
107.75,3.756352
107.8,3.259971
107.85,3.192539
107.9,4.354105
107.95,5.550466
108,6.527351
108.05,7.494853
108.1,7.645397
108.15,7.201465
108.2,6.403301
108.25,5.692173
108.3,5.532321
108.35,5.132457
108.4,5.462966
108.45,6.16171
108.5,6.623234
108.55,7.677537
108.6,8.430101
108.65,9.632616
108.7,12.98406
108.75,18.60398
108.8,24.61451
108.85,33.42383
108.9,44.96225
108.95,59.79919
109,78.90265
109.05,102.6835
109.1,129.839
109.15,158.8686
109.2,190.8638
109.25,224.6411
109.3,253.8353
109.35,282.4461
109.4,314.1004
109.45,344.2887
109.5,369.7976
109.55,390.8345
109.6,408.0608
109.65,415.0684
109.7,417.3101
109.75,419.8337
109.8,411.8758
109.85,401.4947
109.9,378.5506
109.95,345.996
110,311.622
110.05,274.4934
110.1,246.3963
110.15,220.3346
110.2,197.9409
110.25,175.7153
110.3,150.5001
110.35,131.5163
110.4,116.7326
110.45,103.174
110.5,91.49198
110.55,79.37625
110.6,67.4189
110.65,56.11935
110.7,48.69482
110.75,42.46848
110.8,36.74047
110.85,32.49954
110.9,29.52052
110.95,26.32025
111,22.73823
111.05,19.56007
111.1,15.51276
111.15,12.17228
111.2,10.84559
111.25,11.78143
111.3,11.79894
111.35,10.97745
111.4,9.380332
111.45,6.425012
111.5,4.265209
111.55,3.348351
111.6,3.337601
111.65,2.990652
111.7,3.256892
111.75,4.540516
111.8,5.434065
111.85,5.050041
111.9,4.073433
111.95,3.153818
112,3.595185
112.05,5.550561
112.1,8.947071
112.15,12.5203
112.2,15.89378
112.25,19.73543
112.3,24.68898
112.35,31.95431
112.4,39.39104
112.45,47.09586
112.5,57.99993
112.55,69.66726
112.6,82.13876
112.65,94.42165
112.7,105.257
112.75,113.3204
112.8,120.1985
112.85,126.8749
112.9,134.8684
112.95,139.7835
113,144.4601
113.05,144.1514
113.1,140.4194
113.15,132.2527
113.2,126.4525
113.25,118.6469
113.3,112.8276
113.35,107.6632
113.4,102.5793
113.45,96.72858
113.5,89.88095
113.55,80.30271
113.6,71.05836
113.65,61.66703
113.7,53.52863
113.75,44.88388
113.8,38.4492
113.85,35.1666
113.9,29.80125
113.95,25.098
114,21.61983
114.05,17.74537
114.1,15.13925
114.15,13.75146
114.2,12.85437
114.25,9.030801
114.3,5.661164
114.35,5.31686
114.4,6.361032
114.45,9.171968
114.5,11.05979
114.55,9.347811
114.6,6.151562
114.65,4.287624
114.7,4.131504
114.75,4.841372
114.8,5.874567
114.85,6.044002
114.9,5.47018
114.95,3.731442
115,2.562076
115.05,1.95888
115.1,1.357252
115.15,1.059389
115.2,1.747145
115.25,2.903594
115.3,2.786893
115.35,2.067599
115.4,1.390345
115.45,0.5589404
115.5,-0.3961779
115.55,-0.7785097
115.6,-0.1616611
115.65,0.4272158
115.7,0.9057193
115.75,0.5452738
115.8,-0.4518777
115.85,-1.250143
115.9,-2.241673
115.95,-2.54568
116,-2.571712
116.05,-1.549611
116.1,-0.7317195
116.15,-0.1219401
116.2,-0.2077574
116.25,-1.020568
116.3,-2.715219
116.35,-4.133907
116.4,-4.94975
116.45,-5.127279
116.5,-5.156474
116.55,-4.885788
116.6,-4.567511
116.65,-4.535692
116.7,-4.877488
116.75,-5.46432
116.8,-6.007978
116.85,-5.966061
116.9,-4.884628
116.95,-3.801117
117,-3.326507
117.05,-3.114356
117.1,-3.54058
117.15,-3.90216
117.2,-4.00554
117.25,-4.206018
117.3,-4.574038
117.35,-5.475355
117.4,-5.965353
117.45,-6.22921
117.5,-6.495272
117.55,-5.643467
117.6,-5.360989
117.65,-5.212119
117.7,-4.836937
117.75,-4.983475
117.8,-4.946295
117.85,-4.708591
117.9,-4.572545
117.95,-4.546682
118,-4.932021
118.05,-4.932633
118.1,-5.089805
118.15,-5.212326
118.2,-5.073647
118.25,-5.254858
118.3,-5.557066
118.35,-5.883039
118.4,-6.109674
118.45,-6.158198
118.5,-5.620745
118.55,-4.704782
118.6,-4.121016
118.65,-4.077379
118.7,-4.316301
118.75,-4.993996
118.8,-5.60329
118.85,-5.753556
118.9,-5.464799
118.95,-5.343724
119,-5.456698
119.05,-5.62993
119.1,-5.826897
119.15,-6.093836
119.2,-6.000312
119.25,-5.741274
119.3,-5.504335
119.35,-5.474777
119.4,-5.556655
119.45,-5.496159
119.5,-5.393213
119.55,-5.333985
119.6,-5.287518
119.65,-5.497749
119.7,-5.746752
119.75,-5.91803
119.8,-5.895221
119.85,-5.452123
119.9,-5.040258
119.95,-5.051927
120,-5.286501
120.05,-5.596313
120.1,-5.914674
120.15,-6.048092
120.2,-6.016224
120.25,-5.974654
120.3,-6.229888
120.35,-6.50754
120.4,-6.522154
120.45,-6.438451
120.5,-5.973773
120.55,-5.662262
120.6,-5.753001
120.65,-5.668638
120.7,-5.735389
120.75,-5.809028
120.8,-5.809799
120.85,-5.702441
120.9,-5.509343
120.95,-5.180568
121,-4.980175
121.05,-5.082502
121.1,-5.478943
121.15,-5.8811
121.2,-6.131353
121.25,-6.165846
121.3,-6.064172
121.35,-5.99782
121.4,-5.819853
121.45,-5.608082
121.5,-5.500304
121.55,-5.541875
121.6,-5.77555
121.65,-6.125794
121.7,-6.393273
121.75,-6.439456
121.8,-6.373385
121.85,-6.246102
121.9,-6.134789
121.95,-6.135918
122,-6.127531
122.05,-6.240045
122.1,-6.124164
122.15,-5.98182
122.2,-5.774399
122.25,-5.689055
122.3,-5.944898
122.35,-6.167887
122.4,-6.28789
122.45,-6.368484
122.5,-6.360056
122.55,-6.339874
122.6,-6.335711
122.65,-6.308975
122.7,-6.212799
122.75,-6.176126
122.8,-6.108907
122.85,-6.146895
122.9,-6.273954
122.95,-6.418574
123,-6.45732
123.05,-6.452279
123.1,-6.436361
123.15,-6.277017
123.2,-5.975498
123.25,-6.078421
123.3,-6.077361
123.35,-6.138384
123.4,-6.232363
123.45,-6.159999
123.5,-6.217264
123.55,-5.825255
123.6,-5.556559
123.65,-5.439327
123.7,-5.351266
123.75,-5.499386
123.8,-5.535645
123.85,-5.604455
123.9,-5.657326
123.95,-5.626106
124,-5.739386
124.05,-5.862757
124.1,-6.058954
124.15,-6.109298
124.2,-6.039989
124.25,-6.015363
124.3,-6.041833
124.35,-5.983513
124.4,-5.855983
124.45,-5.832861
124.5,-5.730069
124.55,-5.616212
124.6,-5.722109
124.65,-5.91101
124.7,-6.077265
124.75,-6.167804
124.8,-6.345874
124.85,-6.377995
124.9,-6.260121
124.95,-6.222407
125,-6.247787
125.05,-6.200421
125.1,-6.082965
125.15,-6.134062
125.2,-6.176271
125.25,-6.162094
125.3,-6.155815
125.35,-6.191107
125.4,-6.158604
125.45,-5.971374
125.5,-5.803056
125.55,-5.818028
125.6,-5.915452
125.65,-6.034925
125.7,-6.099936
125.75,-6.14037
125.8,-6.146924
125.85,-6.166833
125.9,-6.271145
125.95,-6.243155
126,-6.092787
126.05,-5.932043
126.1,-5.932961
126.15,-5.976647
126.2,-5.933461
126.25,-5.878124
126.3,-5.860475
126.35,-5.697941
126.4,-5.687847
126.45,-5.611843
126.5,-5.634621
126.55,-5.684934
126.6,-5.821368
126.65,-6.054813
126.7,-6.010625
126.75,-5.656642
126.8,-5.38919
126.85,-5.338576
126.9,-5.534471
126.95,-5.914668
127,-6.300805
127.05,-6.447821
127.1,-6.3394
127.15,-6.253151
127.2,-6.222682
127.25,-6.155392
127.3,-6.177029
127.35,-6.229235
127.4,-6.157521
127.45,-6.058609
127.5,-6.088531
127.55,-6.188122
127.6,-6.229839
127.65,-6.257728
127.7,-6.168417
127.75,-6.049338
127.8,-5.955299
127.85,-5.946953
127.9,-5.925123
127.95,-5.971541
128,-5.989623
128.05,-6.068045
128.1,-6.151679
128.15,-6.1669
128.2,-6.096859
128.25,-6.010876
128.3,-5.761863
128.35,-5.69227
128.4,-5.698872
128.45,-5.607891
128.5,-5.429409
128.55,-5.442611
128.6,-5.552162
128.65,-5.643879
128.7,-5.79425
128.75,-5.983097
128.8,-6.078917
128.85,-6.094024
128.9,-6.161224
128.95,-6.155941
129,-6.077368
129.05,-5.925774
129.1,-5.826135
129.15,-5.807977
129.2,-5.841676
129.25,-5.854223
129.3,-5.997178
129.35,-6.059483
129.4,-6.231918
129.45,-6.283917
129.5,-6.33438
129.55,-6.201097
129.6,-6.095559
129.65,-6.049493
129.7,-6.08557
129.75,-6.190669
129.8,-6.366616
129.85,-6.437359
129.9,-6.366566
129.95,-6.192087
130,-6.129512
130.05,-6.164614
130.1,-6.194628
130.15,-6.231331
130.2,-6.222771
130.25,-6.227339
130.3,-6.238497
130.35,-6.207678
130.4,-6.169093
130.45,-6.066893
130.5,-6.098542
130.55,-6.22229
130.6,-6.304113
130.65,-6.363222
130.7,-6.341025
130.75,-6.164577
130.8,-6.045222
130.85,-6.061083
130.9,-6.142667
130.95,-6.218212
131,-5.977789
131.05,-5.887304
131.1,-5.864086
131.15,-5.834347
131.2,-5.838871
131.25,-5.869048
131.3,-5.951231
131.35,-6.016437
131.4,-6.117425
131.45,-6.27677
131.5,-6.335361
131.55,-6.331359
131.6,-6.292295
131.65,-6.27395
131.7,-6.354885
131.75,-6.424478
131.8,-6.468394
131.85,-6.522442
131.9,-6.508629
131.95,-6.433381
132,-6.435464
132.05,-6.478709
132.1,-6.545185
132.15,-6.482536
132.2,-6.546738
132.25,-6.36545
132.3,-6.176163
132.35,-6.229649
132.4,-6.307971
132.45,-6.553475
132.5,-6.783178
132.55,-6.805598
132.6,-6.850471
132.65,-6.692937
132.7,-6.560127
132.75,-6.492019
132.8,-6.583622
132.85,-6.682295
132.9,-6.673479
132.95,-6.672226
133,-6.557618
133.05,-6.271327
133.1,-6.066134
133.15,-6.159117
133.2,-6.175511
133.25,-5.944438
133.3,-5.75418
133.35,-5.711916
133.4,-5.774182
133.45,-5.928218
133.5,-6.0933
133.55,-6.2149
133.6,-6.118317
133.65,-6.227677
133.7,-6.361441
133.75,-6.606739
133.8,-6.623186
133.85,-6.538811
133.9,-6.419477
133.95,-6.430006
134,-6.513234
134.05,-6.548945
134.1,-6.537791
134.15,-6.584872
134.2,-6.575597
134.25,-6.57525
134.3,-6.645617
134.35,-6.72136
134.4,-6.764526
134.45,-6.824353
134.5,-6.807816
134.55,-6.735125
134.6,-6.705217
134.65,-6.793608
134.7,-6.910767
134.75,-6.941476
134.8,-6.870682
134.85,-6.638262
134.9,-6.485846
134.95,-6.538972
135,-6.565189
135.05,-6.557105
135.1,-6.569772
135.15,-6.601958
135.2,-6.632133
135.25,-6.677186
135.3,-6.838415
135.35,-6.793027
135.4,-6.817509
135.45,-6.844447
135.5,-6.906342
135.55,-6.906342
135.6,-6.906342
135.65,-6.906342
135.7,-6.906342
135.75,-6.906342
135.8,-6.906342
135.85,-6.906342
135.9,-6.906342
135.95,-6.906342
136,-6.906342
136.05,-6.906342
136.1,-6.906342
136.15,-6.906342
136.2,-6.906342
136.25,-6.906342
136.3,-6.906342
136.35,-6.906342
136.4,-6.906342
136.45,-6.906342
136.5,-6.906342
136.55,-6.906342
136.6,-6.906342
136.65,-6.906342
136.7,-6.906342
136.75,-6.906342
136.8,-6.906342
136.85,-6.906342
136.9,-6.906342
136.95,-6.906342
137,-6.906342
137.05,-6.906342
137.1,-6.906342
137.15,-6.906342
137.2,-6.906342
137.25,-6.906342
137.3,-6.906342
137.35,-6.906342
137.4,-6.906342
137.45,-6.906342
137.5,-6.906342
137.55,-6.906342
137.6,-6.906342
137.65,-6.906342
137.7,-6.906342
137.75,-6.906342
137.8,-6.906342
137.85,-6.906342
137.9,-6.906342
137.95,-6.906342
138,-6.906342
 
Alignment,On
