Data File Name,NK_20170802_High Sensitivity DNA Assay_DE24802700_2017-08-02_11-26-52.xad,,
Data File Path,C:\Users\jlchiniquy\Desktop\20171205_Nextera_library_size_to_loading_concentration_tool\NKaplan,,
Date Created,"Wednesday, August 02, 2017 6:26:52 PM",,
Date Last Modified,"Wednesday, August 02, 2017 7:18:04 PM",,
Version Created,B.02.07.SI532,,
Version Last Modified,B.02.07.SI532,,
 ,,,
Assay Name,High Sensitivity DNA,,
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA,,
Assay Title,High Sensitivity DNA Assay,,
Assay Version,1,,
 ,,,
Number of Samples Run,11,,
 ,,,
Sample Name,sample 1,,
Number of Events,2121,,
 ,,,
Time,Value,Library Loading Concentration (pM),Cluster Density (K/mm^2)
81.65,34.00631,,
81.7,34.82962,,
81.75,35.20394,,
81.8,34.97698,,
81.85,35.47971,,
81.9,35.83124,,
81.95,35.89424,,
82,35.97186,,
82.05,35.85799,,
82.1,35.96142,,
82.15,36.07133,,
82.2,36.54721,,
82.25,36.8698,,
82.3,37.11086,,
82.35,37.72594,,
82.4,38.10765,,
82.45,37.85198,,
82.5,38.10351,,
82.55,38.27206,,
82.6,38.32626,,
82.65,38.7306,,
82.7,39.08264,,
82.75,38.57731,,
82.8,38.32406,,
82.85,38.42776,,
82.9,38.86255,,
82.95,39.57826,,
83,40.41228,,
83.05,41.03034,,
83.1,41.16789,,
83.15,40.81949,,
83.2,40.91494,,
83.25,41.04544,,
83.3,41.37843,,
83.35,42.06932,,
83.4,43.00335,,
83.45,43.68073,,
83.5,44.13399,,
83.55,44.28733,,
83.6,43.95057,,
83.65,43.9376,,
83.7,43.69834,,
83.75,43.63135,,
83.8,43.31835,,
83.85,43.35244,,
83.9,44.11755,,
83.95,45.13404,,
84,45.43456,,
84.05,46.10442,,
84.1,45.794,,
84.15,45.35187,,
84.2,45.62444,,
84.25,46.16152,,
84.3,45.92538,,
84.35,45.74667,,
84.4,45.72511,,
84.45,46.05363,,
84.5,46.8466,,
84.55,47.76989,,
84.6,48.60829,,
84.65,48.60046,,
84.7,48.70003,,
84.75,49.07327,,
84.8,49.94028,,
84.85,50.13348,,
84.9,50.10786,,
84.95,50.13594,,
85,49.87805,,
85.05,50.15096,,
85.1,50.57158,,
85.15,50.47059,,
85.2,50.61394,,
85.25,51.21408,,
85.3,52.12581,,
85.35,52.79743,,
85.4,53.38049,,
85.45,53.6764,,
85.5,54.08699,,
85.55,53.25364,,
85.6,52.4768,,
85.65,52.66824,,
85.7,52.92459,,
85.75,53.6593,,
85.8,54.01608,,
85.85,53.97503,,
85.9,54.28048,,
85.95,55.12242,,
86,55.54826,,
86.05,55.34394,,
86.1,55.77768,,
86.15,56.01551,,
86.2,56.87078,,
86.25,58.00134,,
86.3,58.27802,,
86.35,58.26479,,
86.4,58.16655,,
86.45,58.43752,,
86.5,59.3231,,
86.55,60.20912,,
86.6,59.98298,,
86.65,59.87772,,
86.7,59.83085,,
86.75,60.34422,,
86.8,61.42562,,
86.85,62.07408,,
86.9,62.11065,,
86.95,62.39306,,
87,63.08732,,
87.05,63.16764,,
87.1,63.91423,,
87.15,64.17408,,
87.2,64.02493,,
87.25,63.60383,,
87.3,64.01494,,
87.35,64.42715,,
87.4,64.69317,,
87.45,64.99843,,
87.5,65.46803,,
87.55,66.76782,,
87.6,67.65398,,
87.65,69.37209,,
87.7,69.56505,,
87.75,68.21957,,
87.8,67.4972,,
87.85,68.20743,,
87.9,68.55684,,
87.95,68.42412,,
88,70.31931,,
88.05,70.34283,,
88.1,70.67371,,
88.15,71.5006,,
88.2,72.84054,,
88.25,72.69595,,
88.3,72.46952,,
88.35,72.56091,,
88.4,73.4939,,
88.45,74.84551,,
88.5,76.70255,,
88.55,78.08014,,
88.6,77.4306,,
88.65,76.12057,,
88.7,75.40011,,
88.75,75.06918,,
88.8,75.23869,,
88.85,76.94542,,
88.9,78.54636,,
88.95,79.86973,,
89,80.10298,,
89.05,79.61335,,
89.1,79.65701,,
89.15,81.0435,,
89.2,82.8415,,
89.25,84.04678,,
89.3,84.88339,,
89.35,84.78975,,
89.4,85.24492,,
89.45,86.10152,,
89.5,86.63286,,
89.55,87.20507,,
89.6,87.93231,,
89.65,87.21508,,
89.7,87.20184,,
89.75,86.92989,,
89.8,87.15044,,
89.85,88.83318,,
89.9,90.39607,,
89.95,90.77184,,
90,90.73779,,
90.05,90.85624,,
90.1,90.76368,,
90.15,91.87707,,
90.2,93.75841,,
90.25,95.7327,,
90.3,96.00481,,
90.35,95.1039,,
90.4,96.18272,,
90.45,96.73485,,
90.5,98.17561,,
90.55,99.52274,,
90.6,100.3355,,
90.65,101.1092,,
90.7,101.526,,
90.75,101.9859,,
90.8,100.9857,,
90.85,102.0595,,
90.9,103.6886,,
90.95,104.8774,,
91,106.6538,,
91.05,106.1047,,
91.1,105.7024,,
91.15,105.6727,,
91.2,106.625,,
91.25,108.0539,,
91.3,110.8529,,
91.35,112.3876,,
91.4,113.5815,,
91.45,113.8188,,
91.5,114.7013,,
91.55,115.9152,,
91.6,117.5788,,
91.65,116.0671,,
91.7,116.075,,
91.75,116.413,,
91.8,117.2779,,
91.85,118.4842,,
91.9,118.8368,,
91.95,119.9208,,
92,121.4579,,
92.05,124.1527,,
92.1,125.7041,,
92.15,126.8781,,
92.2,128.1205,,
92.25,130.0885,,
92.3,130.5809,,
92.35,130.7709,,
92.4,131.033,,
92.45,131.5537,,
92.5,131.7339,,
92.55,132.5151,,
92.6,133.238,,
92.65,135.0485,,
92.7,135.9779,,
92.75,136.9892,,
92.8,138.178,,
92.85,139.7731,,
92.9,142.2644,,
92.95,144.4074,,
93,146.4126,,
93.05,148.1892,,
93.1,150.452,,
93.15,151.7506,,
93.2,150.3794,,
93.25,148.4842,,
93.3,147.8586,,
93.35,149.039,,
93.4,151.3279,,
93.45,154.888,,
93.5,156.2223,,
93.55,156.0922,,
93.6,156.8772,,
93.65,157.9465,,
93.7,160.6141,,
93.75,164.7808,,
93.8,166.3449,,
93.85,165.5851,,
93.9,166.7556,,
93.95,168.5287,,
94,172.2065,,
94.05,176.088,,
94.1,177.8011,,
94.15,175.5494,,
94.2,175.3626,,
94.25,175.5462,,
94.3,177.6086,,
94.35,181.1689,,
94.4,183.8419,,
94.45,185.6852,,
94.5,186.418,,
94.55,188.0668,,
94.6,190.7029,,
94.65,194.0737,,
94.7,196.2367,,
94.75,198.5542,,
94.8,200.3314,,
94.85,201.18,,
94.9,202.6569,,
94.95,203.5602,,
95,206.4601,,
95.05,209.0024,,
95.1,212.0073,,
95.15,212.9933,,
95.2,213.0596,,
95.25,214.7786,,
95.3,215.8313,,
95.35,217.5326,,
95.4,218.2642,,
95.45,219.2635,,
95.5,221.5596,,
95.55,224.7599,,
95.6,228.0565,,
95.65,230.3247,,
95.7,231.8683,,
95.75,234.1256,,
95.8,237.0165,,
95.85,238.2837,,
95.9,239.7837,,
95.95,240.4932,,
96,241.7917,,
96.05,243.0999,,
96.1,245.3061,,
96.15,245.8647,,
96.2,248.0556,,
96.25,251.9512,,
96.3,252.7501,,
96.35,256.7233,,
96.4,261.1729,,
96.45,263.1213,,
96.5,264.0969,,
96.55,267.1953,,
96.6,267.433,,
96.65,268.5199,,
96.7,273.359,,
96.75,275.3142,,
96.8,275.6739,,
96.85,279.2973,,
96.9,280.9138,,
96.95,280.185,,
97,281.4017,,
97.05,283.3912,,
97.1,285.4136,,
97.15,286.4434,,
97.2,287.8948,,
97.25,289.7509,,
97.3,291.464,,
97.35,295.2413,,
97.4,297.8719,,
97.45,301.1329,,
97.5,301.4289,,
97.55,304.038,,
97.6,305.3656,,
97.65,306.1721,,
97.7,306.6086,,
97.75,307.241,,
97.8,309.5688,,
97.85,311.9495,,
97.9,315.7539,,
97.95,319.2764,,
98,322.1521,,
98.05,320.0739,,
98.1,321.4262,,
98.15,321.3132,,
98.2,324.0467,,
98.25,326.9597,,
98.3,327.4623,,
98.35,326.996,,
98.4,325.8492,,
98.45,328.4413,,
98.5,332.4156,,
98.55,336.1245,,
98.6,336.1031,,
98.65,334.1406,,
98.7,330.6659,,
98.75,329.047,,
98.8,328.2766,,
98.85,329.3267,,
98.9,329.7149,,
98.95,330.0011,,
99,329.479,,
99.05,330.7954,,
99.1,333.8832,,
99.15,338.0233,,
99.2,342.5409,,
99.25,340.3886,,
99.3,337.587,,
99.35,337.0437,,
99.4,337.4364,,
99.45,338.5159,,
99.5,338.5587,,
99.55,338.5739,,
99.6,337.6505,,
99.65,338.6537,,
99.7,338.4785,,
99.75,339.2051,,
99.8,339.7033,,
99.85,344.089,,
99.9,345.9052,,
99.95,341.9771,,
100,337.1231,,
100.05,333.7478,,
100.1,331.6247,,
100.15,334.8365,,
100.2,339.8995,,
100.25,338.5875,,
100.3,340.2283,,
100.35,342.39,,
100.4,340.0839,,
100.45,336.8,,
100.5,336.0948,,
100.55,335.3343,,
100.6,339.273,,
100.65,344.4371,,
100.7,345.0304,,
100.75,342.2747,,
100.8,341.8557,,
100.85,341.5101,,
100.9,342.6186,,
100.95,344.3718,,
101,346.2629,,
101.05,347.2186,,
101.1,343.9897,,
101.15,341.0992,,
101.2,337.4189,,
101.25,337.067,,
101.3,339.5406,,
101.35,339.7259,,
101.4,337.4921,,
101.45,336.9442,,
101.5,335.7664,,
101.55,336.7613,,
101.6,338.525,,
101.65,336.7811,,
101.7,332.2654,,
101.75,330.4944,,
101.8,327.0172,,
101.85,324.7111,,
101.9,323.0653,,
101.95,322.967,,
102,324.8328,,
102.05,327.5856,,
102.1,324.4097,,
102.15,319.7117,,
102.2,316.5998,,
102.25,316.9761,,
102.3,317.3145,,
102.35,316.4141,,
102.4,314.0398,,
102.45,312.5789,,
102.5,314.7376,,
102.55,318.0352,,
102.6,322.6078,,
102.65,320.7776,,
102.7,316.0503,,
102.75,310.8141,,
102.8,309.7476,,
102.85,311.7092,,
102.9,315.1138,,
102.95,319.2698,,
103,316.1172,,
103.05,313.5015,,
103.1,310.7313,,
103.15,306.72,,
103.2,301.7131,,
103.25,297.5308,,
103.3,295.405,,
103.35,295.5114,,
103.4,297.3901,,
103.45,297.2299,,
103.5,296.3964,,
103.55,294.0577,,
103.6,293.3093,,
103.65,291.1699,,
103.7,289.4522,,
103.75,289.0664,,
103.8,291.4258,,
103.85,294.5735,,
103.9,292.6407,,
103.95,285.7762,,
104,282.6173,,
104.05,282.1869,,
104.1,281.4501,,
104.15,285.1368,,
104.2,289.4287,,
104.25,287.8346,,
104.3,284.1373,,
104.35,282.1352,,
104.4,278.975,,
104.45,279.2203,,
104.5,280.5469,,
104.55,279.2819,,
104.6,277.1862,,
104.65,277.0353,,
104.7,278.2798,,
104.75,279.0087,,
104.8,276.3186,,
104.85,274.6141,,
104.9,276.2301,,
104.95,275.5907,,
105,271.0623,,
105.05,269.7661,,
105.1,270.4758,,
105.15,272.7217,,
105.2,273.9021,,
105.25,271.7957,,
105.3,266.9108,,
105.35,266.2869,,
105.4,266.1184,,
105.45,262.1036,,
105.5,259.2148,,
105.55,257.8787,,
105.6,258.9811,,
105.65,262.9009,,
105.7,264.4836,,
105.75,264.2157,,
105.8,263.6736,,
105.85,263.107,,
105.9,264.1109,,
105.95,269.5178,,
106,268.8167,,
106.05,264.2599,,
106.1,258.5903,,
106.15,254.9537,,
106.2,255.245,,
106.25,258.1147,,
106.3,258.0736,,
106.35,256.0268,,
106.4,252.5697,,
106.45,247.7876,,
106.5,245.0164,,
106.55,244.3932,,
106.6,243.4911,,
106.65,244.0665,,
106.7,246.6498,,
106.75,247.8998,,
106.8,248.9308,,
106.85,249.3508,,
106.9,248.3752,,
106.95,246.0777,,
107,241.2923,,
107.05,236.1823,,
107.1,233.3589,,
107.15,230.4626,,
107.2,230.5902,,
107.25,228.8994,,
107.3,227.9917,,
107.35,226.5662,,
107.4,224.8953,,
107.45,220.1376,,
107.5,216.393,,
107.55,215.6312,,
107.6,215.1539,,
107.65,216.2188,,
107.7,215.9012,,
107.75,212.5412,,
107.8,211.1299,,
107.85,211.5353,,
107.9,211.3339,,
107.95,206.778,,
108,200.4076,,
108.05,194.8896,,
108.1,192.7546,,
108.15,190.9369,,
108.2,189.9841,,
108.25,186.9978,,
108.3,182.3968,,
108.35,179.2588,,
108.4,178.2244,,
108.45,174.1115,,
108.5,171.6302,,
108.55,168.953,,
108.6,168.3707,,
108.65,168.2055,,
108.7,167.7624,,
108.75,163.9793,,
108.8,160.523,,
108.85,157.4241,,
108.9,154.1602,,
108.95,151.6553,,
109,151.1553,,
109.05,152.087,,
109.1,149.9066,,
109.15,147.3564,,
109.2,144.3172,,
109.25,143.5223,,
109.3,143.733,,
109.35,142.5637,,
109.4,138.3621,,
109.45,133.6503,,
109.5,132.2031,,
109.55,133.1235,,
109.6,134.0404,,
109.65,132.4774,,
109.7,130.6441,,
109.75,127.1294,,
109.8,121.9794,,
109.85,119.1729,,
109.9,117.7629,,
109.95,114.4708,,
110,114.3293,,
110.05,115.1615,,
110.1,112.682,,
110.15,111.892,,
110.2,111.5104,,
110.25,110.7234,,
110.3,109.5096,,
110.35,108.6879,,
110.4,106.0513,,
110.45,103.3017,,
110.5,101.9045,,
110.55,99.34089,,
110.6,97.24252,,
110.65,97.02488,,
110.7,97.55525,,
110.75,98.17141,,
110.8,97.90278,,
110.85,95.89371,,
110.9,94.22929,,
110.95,92.64094,,
111,91.33873,,
111.05,88.29723,,
111.1,86.83037,,
111.15,85.4287,,
111.2,85.19262,,
111.25,85.61782,,
111.3,85.56785,,
111.35,84.91827,,
111.4,83.89517,,
111.45,84.77261,,
111.5,84.55827,,
111.55,83.62821,,
111.6,80.91334,,
111.65,78.04616,,
111.7,76.14374,,
111.75,74.71318,,
111.8,75.31781,,
111.85,76.08113,,
111.9,77.59193,,
111.95,80.29742,,
112,81.34462,,
112.05,82.01349,,
112.1,86.48432,,
112.15,94.81708,,
112.2,106.3817,,
112.25,123.145,,
112.3,142.0192,,
112.35,160.9228,,
112.4,186.4255,,
112.45,205.8917,,
112.5,228.1302,,
112.55,249.4451,,
112.6,272.2121,,
112.65,293.4907,,
112.7,323.5333,,
112.75,339.6358,,
112.8,355.8752,,
112.85,365.1288,,
112.9,369.6805,,
112.95,374.6013,,
113,379.166,,
113.05,379.7516,,
113.1,368.5472,,
113.15,360.1768,,
113.2,347.6539,,
113.25,332.6469,,
113.3,311.3363,,
113.35,282.2287,,
113.4,254.4011,,
113.45,230.8166,,
113.5,216.6219,,
113.55,209.3337,,
113.6,205.5131,,
113.65,197.4818,,
113.7,185.4783,,
113.75,171.526,,
113.8,156.798,,
113.85,144.4125,,
113.9,134.9565,,
113.95,123.6949,,
114,114.9251,,
114.05,108.9421,,
114.1,108.1518,,
114.15,108.6352,,
114.2,105.7193,,
114.25,99.04174,,
114.3,88.87437,,
114.35,82.86466,,
114.4,82.5339,,
114.45,82.96643,,
114.5,80.54068,,
114.55,77.585,,
114.6,76.06852,,
114.65,76.68328,,
114.7,79.11063,,
114.75,79.04569,,
114.8,76.53584,,
114.85,74.42724,,
114.9,70.03442,,
114.95,66.06903,,
115,62.14827,,
115.05,58.07688,,
115.1,55.37845,,
115.15,56.29592,,
115.2,60.30332,,
115.25,60.71373,,
115.3,61.12033,,
115.35,58.24281,,
115.4,54.93387,,
115.45,53.1207,,
115.5,51.62754,,
115.55,50.82384,,
115.6,50.63686,,
115.65,51.55886,,
115.7,50.30884,,
115.75,48.37864,,
115.8,46.67826,,
115.85,45.02589,,
115.9,46.23153,,
115.95,47.12503,,
116,47.60514,,
116.05,45.28776,,
116.1,44.24157,,
116.15,42.35139,,
116.2,41.72688,,
116.25,41.03564,,
116.3,40.27189,,
116.35,39.85099,,
116.4,39.82527,,
116.45,39.3201,,
116.5,38.38721,,
116.55,37.69935,,
116.6,36.82357,,
116.65,35.14119,,
116.7,34.51897,,
116.75,34.42524,,
116.8,33.37084,,
116.85,32.80317,,
116.9,33.26282,,
116.95,33.42947,,
117,33.28831,,
117.05,32.11716,,
117.1,30.8646,,
117.15,28.50016,,
117.2,27.11531,,
117.25,26.68528,,
117.3,27.11379,,
117.35,27.65579,,
117.4,30.14163,,
117.45,31.7472,,
117.5,31.42285,,
117.55,31.39043,,
117.6,30.45538,,
117.65,28.65492,,
117.7,27.94968,,
117.75,27.79752,,
117.8,27.16726,,
117.85,27.12883,,
117.9,28.00972,,
117.95,28.28732,,
118,28.67915,,
118.05,28.4477,,
118.1,27.37972,,
118.15,26.52893,,
118.2,26.18461,,
118.25,25.6537,,
118.3,25.16381,,
118.35,25.69075,,
118.4,26.91523,,
118.45,28.64828,,
118.5,29.18753,,
118.55,28.57334,,
118.6,28.40886,,
118.65,28.67041,,
118.7,28.11242,,
118.75,26.59715,,
118.8,25.26192,,
118.85,24.616,,
118.9,24.97166,,
118.95,25.49501,,
119,25.59957,,
119.05,24.53991,,
119.1,24.48696,,
119.15,24.48671,,
119.2,25.21976,,
119.25,25.81738,,
119.3,26.67122,,
119.35,26.89276,,
119.4,26.40291,,
119.45,25.67015,,
119.5,23.92246,,
119.55,23.86634,,
119.6,24.66898,,
119.65,25.61429,,
119.7,25.917,,
119.75,25.1816,,
119.8,24.84988,,
119.85,25.77644,,
119.9,26.84085,,
119.95,26.93334,,
120,26.22217,,
120.05,24.37995,,
120.1,23.87926,,
120.15,24.97357,,
120.2,25.60457,,
120.25,24.75043,,
120.3,23.34421,,
120.35,22.41405,,
120.4,22.62853,,
120.45,23.47345,,
120.5,23.48215,,
120.55,23.56657,,
120.6,22.21421,,
120.65,21.45192,,
120.7,21.14229,,
120.75,21.31646,,
120.8,21.15924,,
120.85,20.64082,,
120.9,20.85437,,
120.95,20.39341,,
121,22.4754,,
121.05,24.20677,,
121.1,24.32314,,
121.15,23.35922,,
121.2,22.20852,,
121.25,21.02179,,
121.3,20.84935,,
121.35,21.38741,,
121.4,21.01287,,
121.45,20.78471,,
121.5,20.09171,,
121.55,19.3283,,
121.6,19.20548,,
121.65,19.9537,,
121.7,20.57269,,
121.75,20.79426,,
121.8,20.75906,,
121.85,20.46952,,
121.9,20.73524,,
121.95,20.82753,,
122,20.79205,,
122.05,20.24591,,
122.1,19.49612,,
122.15,19.59234,,
122.2,19.69253,,
122.25,19.81581,,
122.3,20.27273,,
122.35,21.05507,,
122.4,21.19073,,
122.45,20.77327,,
122.5,19.34321,,
122.55,18.21016,,
122.6,18.20901,,
122.65,19.12846,,
122.7,19.54549,,
122.75,19.80576,,
122.8,19.78739,,
122.85,19.83536,,
122.9,19.47344,,
122.95,18.7864,,
123,18.61455,,
123.05,18.89397,,
123.1,19.19606,,
123.15,19.2606,,
123.2,19.11661,,
123.25,18.40092,,
123.3,18.1795,,
123.35,18.70849,,
123.4,18.94349,,
123.45,17.35332,,
123.5,17.13689,,
123.55,17.75839,,
123.6,19.15579,,
123.65,20.88824,,
123.7,20.82341,,
123.75,19.03935,,
123.8,16.32641,,
123.85,15.97044,,
123.9,16.70633,,
123.95,18.63009,,
124,19.73266,,
124.05,20.04224,,
124.1,20.04224,,
124.15,20.04224,,
124.2,20.04224,,
124.25,20.04224,,
124.3,20.04224,,
124.35,20.04224,,
124.4,20.04224,,
124.45,20.04224,,
124.5,20.04224,,
124.55,20.04224,,
124.6,20.04224,,
124.65,20.04224,,
124.7,20.04224,,
124.75,20.04224,,
124.8,20.04224,,
124.85,20.04224,,
124.9,20.04224,,
124.95,20.04224,,
125,20.04224,,
125.05,20.04224,,
125.1,20.04224,,
125.15,20.04224,,
125.2,20.04224,,
125.25,20.04224,,
125.3,20.04224,,
125.35,20.04224,,
125.4,20.04224,,
125.45,20.04224,,
125.5,20.04224,,
125.55,20.04224,,
125.6,20.04224,,
125.65,20.04224,,
125.7,20.04224,,
125.75,20.04224,,
125.8,20.04224,,
125.85,20.04224,,
125.9,20.04224,,
125.95,20.04224,,
126,20.04224,,
126.05,20.04224,,
126.1,20.04224,,
126.15,20.04224,,
126.2,20.04224,,
126.25,20.04224,,
126.3,20.04224,,
126.35,20.04224,,
126.4,20.04224,,
126.45,20.04224,,
126.5,20.04224,,
126.55,20.04224,,
126.6,20.04224,,
126.65,20.04224,,
126.7,20.04224,,
126.75,20.04224,,
126.8,20.04224,,
126.85,20.04224,,
126.9,20.04224,,
126.95,20.04224,,
127,20.04224,,
127.05,20.04224,,
127.1,20.04224,,
127.15,20.04224,,
127.2,20.04224,,
127.25,20.04224,,
127.3,20.04224,,
127.35,20.04224,,
127.4,20.04224,,
127.45,20.04224,,
127.5,20.04224,,
127.55,20.04224,,
127.6,20.04224,,
127.65,20.04224,,
127.7,20.04224,,
127.75,20.04224,,
127.8,20.04224,,
127.85,20.04224,,
127.9,20.04224,,
127.95,20.04224,,
128,20.04224,,
128.05,20.04224,,
128.1,20.04224,,
128.15,20.04224,,
128.2,20.04224,,
128.25,20.04224,,
128.3,20.04224,,
128.35,20.04224,,
128.4,20.04224,,
128.45,20.04224,,
128.5,20.04224,,
128.55,20.04224,,
128.6,20.04224,,
128.65,20.04224,,
128.7,20.04224,,
128.75,20.04224,,
128.8,20.04224,,
128.85,20.04224,,
128.9,20.04224,,
128.95,20.04224,,
129,20.04224,,
129.05,20.04224,,
129.1,20.04224,,
129.15,20.04224,,
129.2,20.04224,,
129.25,20.04224,,
129.3,20.04224,,
129.35,20.04224,,
129.4,20.04224,,
129.45,20.04224,,
129.5,20.04224,,
129.55,20.04224,,
129.6,20.04224,,
129.65,20.04224,,
129.7,20.04224,,
129.75,20.04224,,
129.8,20.04224,,
129.85,20.04224,,
129.9,20.04224,,
129.95,20.04224,,
130,20.04224,,
130.05,20.04224,,
130.1,20.04224,,
130.15,20.04224,,
130.2,20.04224,,
130.25,20.04224,,
130.3,20.04224,,
130.35,20.04224,,
130.4,20.04224,,
130.45,20.04224,,
130.5,20.04224,,
130.55,20.04224,,
130.6,20.04224,,
130.65,20.04224,,
130.7,20.04224,,
130.75,20.04224,,
130.8,20.04224,,
130.85,20.04224,,
130.9,20.04224,,
130.95,20.04224,,
131,20.04224,,
131.05,20.04224,,
131.1,20.04224,,
131.15,20.04224,,
131.2,20.04224,,
131.25,20.04224,,
131.3,20.04224,,
131.35,20.04224,,
131.4,20.04224,,
131.45,20.04224,,
131.5,20.04224,,
131.55,20.04224,,
131.6,20.04224,,
131.65,20.04224,,
131.7,20.04224,,
131.75,20.04224,,
131.8,20.04224,,
131.85,20.04224,,
131.9,20.04224,,
131.95,20.04224,,
132,20.04224,,
132.05,20.04224,,
132.1,20.04224,,
132.15,20.04224,,
132.2,20.04224,,
132.25,20.04224,,
132.3,20.04224,,
132.35,20.04224,,
132.4,20.04224,,
132.45,20.04224,,
132.5,20.04224,,
132.55,20.04224,,
132.6,20.04224,,
132.65,20.04224,,
132.7,20.04224,,
132.75,20.04224,,
132.8,20.04224,,
132.85,20.04224,,
132.9,20.04224,,
132.95,20.04224,,
133,20.04224,,
133.05,20.04224,,
133.1,20.04224,,
133.15,20.04224,,
133.2,20.04224,,
133.25,20.04224,,
133.3,20.04224,,
133.35,20.04224,,
133.4,20.04224,,
133.45,20.04224,,
133.5,20.04224,,
133.55,20.04224,,
133.6,20.04224,,
133.65,20.04224,,
133.7,20.04224,,
133.75,20.04224,,
133.8,20.04224,,
133.85,20.04224,,
133.9,20.04224,,
133.95,20.04224,,
134,20.04224,,
134.05,20.04224,,
134.1,20.04224,,
134.15,20.04224,,
134.2,20.04224,,
134.25,20.04224,,
134.3,20.04224,,
134.35,20.04224,,
134.4,20.04224,,
134.45,20.04224,,
134.5,20.04224,,
134.55,20.04224,,
134.6,20.04224,,
134.65,20.04224,,
134.7,20.04224,,
134.75,20.04224,,
134.8,20.04224,,
134.85,20.04224,,
134.9,20.04224,,
134.95,20.04224,,
135,20.04224,,
135.05,20.04224,,
135.1,20.04224,,
135.15,20.04224,,
135.2,20.04224,,
135.25,20.04224,,
135.3,20.04224,,
135.35,20.04224,,
135.4,20.04224,,
135.45,20.04224,,
135.5,20.04224,,
135.55,20.04224,,
135.6,20.04224,,
135.65,20.04224,,
135.7,20.04224,,
135.75,20.04224,,
135.8,20.04224,,
135.85,20.04224,,
135.9,20.04224,,
135.95,20.04224,,
136,20.04224,,
136.05,20.04224,,
136.1,20.04224,,
136.15,20.04224,,
136.2,20.04224,,
136.25,20.04224,,
136.3,20.04224,,
136.35,20.04224,,
136.4,20.04224,,
136.45,20.04224,,
136.5,20.04224,,
136.55,20.04224,,
136.6,20.04224,,
136.65,20.04224,,
136.7,20.04224,,
136.75,20.04224,,
136.8,20.04224,,
136.85,20.04224,,
136.9,20.04224,,
136.95,20.04224,,
137,20.04224,,
137.05,20.04224,,
137.1,20.04224,,
137.15,20.04224,,
137.2,20.04224,,
137.25,20.04224,,
137.3,20.04224,,
137.35,20.04224,,
137.4,20.04224,,
137.45,20.04224,,
137.5,20.04224,,
137.55,20.04224,,
137.6,20.04224,,
137.65,20.04224,,
137.7,20.04224,,
137.75,20.04224,,
137.8,20.04224,,
137.85,20.04224,,
137.9,20.04224,,
137.95,20.04224,,
138,20.04224,,
 ,,,
Alignment,On,,
