Data File Name,nextera11_jlc_High Sensitivity DNA Assay_DE24802700_2017-07-26_15-45-18.xad,,
36.9,-6.83E-02,,
36.95,-5.65E-02,,
37,-8.78E-02,,
37.05,-8.00E-02,,
37.1,-0.0752497,,
37.15,-6.27E-02,,
37.2,-8.05E-02,,
37.25,-9.20E-02,,
37.3,-9.30E-02,,
37.35,-0.1287646,,
37.4,-0.1337593,,
37.45,-9.78E-02,,
37.5,-0.1289619,,
37.55,-0.1606448,,
37.6,-0.1431424,,
37.65,-0.1192399,,
37.7,-0.1262408,,
37.75,-0.1528767,,
37.8,-0.1659814,,
37.85,-0.1653251,,
37.9,-0.1532197,,
37.95,-0.1668485,,
38,-0.1596248,,
38.05,-0.1660705,,
38.1,-0.170408,,
38.15,-0.166746,,
38.2,-0.131188,,
38.25,-9.14E-02,,
38.3,-0.126482,,
38.35,-0.1517196,,
38.4,-0.1718369,,
38.45,-0.1779901,,
38.5,-0.1643519,,
38.55,-0.1401844,,
38.6,-0.1263951,,
38.65,-0.1357623,,
38.7,-0.1455142,,
38.75,-0.145272,,
38.8,-0.1813644,,
38.85,-0.1741231,,
38.9,-0.1616592,,
38.95,-0.1855639,,
39,-0.2244986,,
39.05,-0.2274879,,
39.1,-0.2352628,,
39.15,-0.2293968,,
39.2,-0.1995143,,
39.25,-0.180469,,
39.3,-0.1897748,,
39.35,-0.2183652,,
39.4,-0.2311296,,
39.45,-0.2049719,,
39.5,-0.1872965,,
39.55,-0.1788748,,
39.6,-0.19673,,
39.65,-0.2371269,,
39.7,-0.2484116,,
39.75,-0.2445036,,
39.8,-0.1990186,,
39.85,-0.1261616,,
39.9,-0.1171089,,
39.95,-0.1581968,,
40,-0.1776148,,
40.05,-0.2024525,,
40.1,-0.1838381,,
40.15,-0.2009324,,
40.2,-0.1686683,,
40.25,-0.1754635,,
40.3,-0.196304,,
40.35,-0.1864744,,
40.4,-0.1816908,,
40.45,-0.1768112,,
40.5,-0.1892254,,
40.55,-0.2320042,,
40.6,-0.2483719,,
40.65,-0.2646796,,
40.7,-0.2147488,,
40.75,-0.1678263,,
40.8,-0.1413368,,
40.85,-0.1189598,,
40.9,-0.1668948,,
40.95,-0.2049346,,
41,-0.2234892,,
41.05,-0.1883137,,
41.1,-0.1463037,,
41.15,-9.11E-02,,
41.2,-8.27E-02,,
41.25,-0.1005109,,
41.3,-0.1168081,,
41.35,-0.1109686,,
41.4,-0.0914463,,
41.45,-9.65E-02,,
41.5,-0.1177125,,
41.55,-0.1294011,,
41.6,-0.143542,,
41.65,-0.1501523,,
41.7,-0.1634736,,
41.75,-0.163191,,
41.8,-0.219065,,
41.85,-0.2474998,,
41.9,-0.2860838,,
41.95,-0.2629334,,
42,-0.204781,,
42.05,-0.1733316,,
42.1,-0.1472389,,
42.15,-0.1598703,,
42.2,-0.2042325,,
42.25,-0.1803484,,
42.3,-0.1492206,,
42.35,-8.24E-02,,
42.4,-0.017157,,
42.45,8.33E-02,,
42.5,0.3253155,,
42.55,0.7151614,,
42.6,1.32934,,
42.65,2.190956,,
42.7,3.290427,,
42.75,4.546506,,
42.8,5.88097,,
42.85,7.164575,,
42.9,8.214424,,
42.95,8.833185,,
43,8.95974,,
43.05,8.564499,,
43.1,7.734486,,
43.15,6.561482,,
43.2,5.288356,,
43.25,4.043252,,
43.3,2.888996,,
43.35,1.947547,,
43.4,1.238497,,
43.45,0.7498845,,
43.5,0.4724893,,
43.55,0.2752014,,
43.6,0.1593883,,
43.65,5.82E-02,,
43.7,-3.52E-03,,
43.75,-2.47E-02,,
43.8,-5.72E-02,,
43.85,-4.18E-02,,
43.9,-1.03E-03,,
43.95,1.01E-02,,
44,3.56E-02,,
44.05,2.44E-02,,
44.1,6.59E-03,,
44.15,-2.30E-02,,
44.2,-4.77E-02,,
44.25,-2.55E-02,,
44.3,-4.78E-02,,
44.35,-6.24E-02,,
44.4,-9.23E-02,,
44.45,-0.1291303,,
44.5,-0.10971,,
44.55,-9.28E-02,,
44.6,-6.96E-02,,
44.65,-7.81E-02,,
44.7,-0.1028434,,
44.75,-0.0975022,,
44.8,-7.39E-02,,
44.85,-3.44E-02,,
44.9,-3.93E-02,,
44.95,-1.05E-02,,
45,5.05E-02,,
45.05,7.59E-02,,
45.1,0.1091371,,
45.15,0.1482667,,
45.2,0.2349321,,
45.25,0.2969637,,
45.3,0.3597672,,
45.35,0.4566389,,
45.4,0.5115876,,
45.45,0.5743932,,
45.5,0.6828288,,
45.55,0.7579162,,
45.6,0.8487179,,
45.65,0.9485746,,
45.7,1.079219,,
45.75,1.172118,,
45.8,1.263674,,
45.85,1.315047,,
45.9,1.31878,,
45.95,1.210566,,
46,1.098201,,
46.05,0.9590938,,
46.1,0.8351616,,
46.15,0.7109097,,
46.2,0.6123937,,
46.25,0.5406797,,
46.3,0.47182,,
46.35,0.3891948,,
46.4,0.3792086,,
46.45,0.3546138,,
46.5,0.3146964,,
46.55,0.272491,,
46.6,0.2131296,,
46.65,0.1751609,,
46.7,0.1366737,,
46.75,0.1017468,,
46.8,7.53E-02,,
46.85,-1.90E-02,,
46.9,-9.42E-02,,
46.95,-0.1308414,,
47,-0.1623499,,
47.05,-0.152648,,
47.1,-0.1464943,,
47.15,-0.1650264,,
47.2,-0.1835854,,
47.25,-0.1955159,,
47.3,-0.171734,,
47.35,-0.1529684,,
47.4,-0.1465955,,
47.45,-0.1601771,,
47.5,-0.1583889,,
47.55,-0.1730835,,
47.6,-0.1417934,,
47.65,-0.1045145,,
47.7,-8.50E-02,,
47.75,-8.56E-02,,
47.8,-0.1277402,,
47.85,-0.15793,,
47.9,-0.1630532,,
47.95,-0.1592885,,
48,-0.121648,,
48.05,-0.0872113,,
48.1,-6.92E-02,,
48.15,-5.85E-02,,
48.2,-5.77E-02,,
48.25,-6.69E-02,,
48.3,-7.96E-02,,
48.35,-0.1026624,,
48.4,-0.1115106,,
48.45,-0.1312808,,
48.5,-0.1447865,,
48.55,-0.1256086,,
48.6,-0.1031624,,
48.65,-0.0682202,,
48.7,-6.52E-02,,
48.75,-7.22E-02,,
48.8,-6.01E-02,,
48.85,-6.80E-02,,
48.9,-5.99E-02,,
48.95,-0.0444603,,
49,-1.16E-02,,
49.05,-2.64E-02,,
49.1,-5.36E-02,,
49.15,-6.76E-02,,
49.2,-8.55E-02,,
49.25,-0.1269319,,
49.3,-0.1502051,,
49.35,-0.1698146,,
49.4,-0.157794,,
49.45,-0.1864358,,
49.5,-0.1673348,,
49.55,-0.1520009,,
49.6,-0.1439018,,
49.65,-0.1634611,,
49.7,-0.1788832,,
49.75,-0.1911472,,
49.8,-0.2141377,,
49.85,-0.2862099,,
49.9,-0.3235384,,
49.95,-0.357732,,
50,-0.3518209,,
50.05,-0.300756,,
50.1,-0.239959,,
50.15,-0.2132287,,
50.2,-0.2294305,,
50.25,-0.2433809,,
50.3,-0.2585367,,
50.35,-0.2953719,,
50.4,-0.2957012,,
50.45,-0.3058144,,
50.5,-0.3074251,,
50.55,-0.2933273,,
50.6,-0.292113,,
50.65,-0.30389,,
50.7,-0.3088176,,
50.75,-0.2773864,,
50.8,-0.2450776,,
50.85,-0.2282192,,
50.9,-0.2055687,,
50.95,-0.2449284,,
51,-0.3135753,,
51.05,-0.3393453,,
51.1,-0.3350108,,
51.15,-0.3050097,,
51.2,-0.2788693,,
51.25,-0.2679566,,
51.3,-0.2946881,,
51.35,-0.3100893,,
51.4,-0.271639,,
51.45,-0.2026051,,
51.5,-0.1652445,,
51.55,-0.1601608,,
51.6,-0.2002537,,
51.65,-0.2691809,,
51.7,-0.3255273,,
51.75,-0.3583871,,
51.8,-0.3783553,,
51.85,-0.3821166,,
51.9,-0.3966619,,
51.95,-0.3976535,,
52,-0.3759694,,
52.05,-0.3032385,,
52.1,-0.2319336,,
52.15,-0.2273842,,
52.2,-0.2634111,,
52.25,-0.3136474,,
52.3,-0.3522702,,
52.35,-0.3818541,,
52.4,-0.3831584,,
52.45,-0.3292147,,
52.5,-0.2840562,,
52.55,-0.2786165,,
52.6,-0.2727949,,
52.65,-0.2520825,,
52.7,-0.2485496,,
52.75,-0.281404,,
52.8,-0.3140181,,
52.85,-0.3288797,,
52.9,-0.3207093,,
52.95,-0.2969982,,
53,-0.2705582,,
53.05,-0.2210568,,
53.1,-0.173402,,
53.15,-0.1596127,,
53.2,-0.1687157,,
53.25,-0.1998214,,
53.3,-0.24564,,
53.35,-0.2993069,,
53.4,-0.3287995,,
53.45,-0.325226,,
53.5,-0.3093489,,
53.55,-0.2922755,,
53.6,-0.2880825,,
53.65,-0.3159824,,
53.7,-0.3256359,,
53.75,-0.2914288,,
53.8,-0.2471333,,
53.85,-0.2404542,,
53.9,-0.2608846,,
53.95,-0.2886001,,
54,-0.3091219,,
54.05,-0.3091305,,
54.1,-0.2867213,,
54.15,-0.2579369,,
54.2,-0.2496755,,
54.25,-0.259379,,
54.3,-0.2504809,,
54.35,-0.2207541,,
54.4,-0.2101353,,
54.45,-0.2255636,,
54.5,-0.2545575,,
54.55,-0.2790416,,
54.6,-0.2728846,,
54.65,-0.2697701,,
54.7,-0.2687751,,
54.75,-0.2583131,,
54.8,-0.2782002,,
54.85,-0.3050892,,
54.9,-0.305714,,
54.95,-0.2770911,,
55,-0.2340247,,
55.05,-0.2250534,,
55.1,-0.2458804,,
55.15,-0.2777731,,
55.2,-0.3117209,,
55.25,-0.3390502,,
55.3,-0.3755621,,
55.35,-0.395274,,
55.4,-0.3883784,,
55.45,-0.3670774,,
55.5,-0.315202,,
55.55,-0.23748,,
55.6,-0.1856074,,
55.65,-0.1856643,,
55.7,-0.2051815,,
55.75,-0.2113355,,
55.8,-0.2256212,,
55.85,-0.2277091,,
55.9,-0.2242306,,
55.95,-0.2172009,,
56,-0.1804422,,
56.05,-0.1425536,,
56.1,-0.1309941,,
56.15,-0.1450718,,
56.2,-0.1665379,,
56.25,-0.1884202,,
56.3,-0.2245897,,
56.35,-0.2534413,,
56.4,-0.2636694,,
56.45,-0.2567323,,
56.5,-0.2353348,,
56.55,-0.1900904,,
56.6,-0.1343578,,
56.65,-0.1160328,,
56.7,-0.1455223,,
56.75,-0.1755229,,
56.8,-0.1942672,,
56.85,-0.1935985,,
56.9,-0.1707368,,
56.95,-0.1330258,,
57,-0.1042563,,
57.05,-0.1236649,,
57.1,-0.1631881,,
57.15,-0.1724691,,
57.2,-0.1648254,,
57.25,-0.15513,,
57.3,-0.1425908,,
57.35,-0.1465595,,
57.4,-0.1763233,,
57.45,-0.2073695,,
57.5,-0.1977604,,
57.55,-0.1546143,,
57.6,-8.16E-02,,
57.65,-3.50E-02,,
57.7,-2.27E-02,,
57.75,-4.06E-02,,
57.8,-5.47E-02,,
57.85,-2.80E-02,,
57.9,5.73E-03,,
57.95,2.46E-02,,
58,1.68E-02,,
58.05,-4.27E-02,,
58.1,-7.65E-02,,
58.15,-6.38E-02,,
58.2,-3.56E-02,,
58.25,-2.31E-02,,
58.3,-0.0568224,,
58.35,-9.30E-02,,
58.4,-0.1036001,,
58.45,-9.39E-02,,
58.5,-4.97E-02,,
58.55,-2.04E-02,,
58.6,-0.0226726,,
58.65,-2.10E-02,,
58.7,0.0204778,,
58.75,7.19E-02,,
58.8,9.24E-02,,
58.85,5.28E-02,,
58.9,1.84E-03,,
58.95,-5.06E-02,,
59,-0.0683293,,
59.05,-0.0359076,,
59.1,3.40E-02,,
59.15,7.04E-02,,
59.2,7.78E-02,,
59.25,4.71E-02,,
59.3,8.98E-03,,
59.35,-4.53E-02,,
59.4,-2.58E-02,,
59.45,3.94E-02,,
59.5,0.101419,,
59.55,0.1226109,,
59.6,0.1326492,,
59.65,0.1070428,,
59.7,6.89E-02,,
59.75,2.10E-02,,
59.8,3.32E-02,,
59.85,6.71E-02,,
59.9,0.1145536,,
59.95,0.1559514,,
60,0.1741334,,
60.05,0.1364355,,
60.1,7.66E-02,,
60.15,4.67E-02,,
60.2,4.06E-02,,
60.25,3.63E-02,,
60.3,1.95E-02,,
60.35,2.55E-02,,
60.4,2.94E-02,,
60.45,1.84E-02,,
60.5,3.89E-02,,
60.55,9.31E-02,,
60.6,0.116019,,
60.65,0.1107792,,
60.7,0.1009856,,
60.75,0.0952737,,
60.8,5.24E-02,,
60.85,2.11E-02,,
60.9,4.09E-02,,
60.95,6.12E-02,,
61,6.43E-02,,
61.05,0.1022099,,
61.1,0.1673335,,
61.15,0.225558,,
61.2,0.2358318,,
61.25,0.246702,,
61.3,0.2231303,,
61.35,0.1840667,,
61.4,0.1844022,,
61.45,0.1957517,,
61.5,0.2137514,,
61.55,0.2139708,,
61.6,0.1703734,,
61.65,0.1551655,,
61.7,0.1344264,,
61.75,0.1553675,,
61.8,0.1835829,,
61.85,0.1920032,,
61.9,0.1928541,,
61.95,0.1804481,,
62,0.170485,,
62.05,0.1881724,,
62.1,0.1976902,,
62.15,0.2241924,,
62.2,0.2116532,,
62.25,0.1833149,,
62.3,0.1987178,,
62.35,0.2616931,,
62.4,0.2758463,,
62.45,0.320515,,
62.5,0.3481497,,
62.55,0.3777737,,
62.6,0.3842895,,
62.65,0.3732468,,
62.7,0.3940246,,
62.75,0.4292519,,
62.8,0.4065176,,
62.85,0.4322276,,
62.9,0.4270146,,
62.95,0.3953934,,
63,0.3536352,,
63.05,0.3276213,,
63.1,0.3218068,,
63.15,0.3129681,,
63.2,0.3110632,,
63.25,0.3216678,,
63.3,0.3068008,,
63.35,0.3134667,,
63.4,0.3387929,,
63.45,0.3695905,,
63.5,0.359843,,
63.55,0.4175377,,
63.6,0.4298227,,
63.65,0.4326642,,
63.7,0.4327439,,
63.75,0.4598305,,
63.8,0.4453641,,
63.85,0.4536708,,
63.9,0.4504893,,
63.95,0.4501522,,
64,0.4349426,,
64.05,0.441635,,
64.1,0.5064909,,
64.15,0.5856619,,
64.2,0.630563,,
64.25,0.6925004,,
64.3,0.6602141,,
64.35,0.5852498,,
64.4,0.5351132,,
64.45,0.4750043,,
64.5,0.4381147,,
64.55,0.4313633,,
64.6,0.4539408,,
64.65,0.5198244,,
64.7,0.5218227,,
64.75,0.5623536,,
64.8,0.5630126,,
64.85,0.5383753,,
64.9,0.4997663,,
64.95,0.5326479,,
65,0.559327,,
65.05,0.579698,,
65.1,0.5930285,,
65.15,0.6107334,,
65.2,0.6067705,,
65.25,0.5983872,,
65.3,0.6050144,,
65.35,0.6542478,,
65.4,0.6167818,,
65.45,0.5941646,,
65.5,0.6152194,,
65.55,0.6363724,,
65.6,0.63942,,
65.65,0.6196314,,
65.7,0.6119312,,
65.75,0.6043453,,
65.8,0.5980728,,
65.85,0.6386377,,
65.9,0.6943098,,
65.95,0.7043185,,
66,0.6889822,,
66.05,0.667926,,
66.1,0.5956707,,
66.15,0.5725031,,
66.2,0.6105233,,
66.25,0.6475295,,
66.3,0.672215,,
66.35,0.6843832,,
66.4,0.709258,,
66.45,0.7611083,,
66.5,0.7295582,,
66.55,0.7374218,,
66.6,0.7155005,,
66.65,0.6864868,,
66.7,0.6297812,,
66.75,0.6388974,,
66.8,0.6768336,,
66.85,0.6973081,,
66.9,0.669698,,
66.95,0.6471384,,
67,0.6198424,,
67.05,0.5898923,,
67.1,0.5291253,,
67.15,0.5479928,,
67.2,0.5288305,,
67.25,0.5871544,,
67.3,0.6370302,,
67.35,0.6575908,,
67.4,0.6428743,,
67.45,0.6462005,,
67.5,0.6184658,,
67.55,0.6250039,,
67.6,0.6700228,,
67.65,0.7412419,,
67.7,0.720347,,
67.75,0.7179855,,
67.8,0.7205249,,
67.85,0.6891799,,
67.9,0.6746711,,
67.95,0.6782704,,
68,0.7379951,,
68.05,0.7843331,,
68.1,0.7949579,,
68.15,0.8323738,,
68.2,0.7448612,,
68.25,0.6533639,,
68.3,0.6768767,,
68.35,0.7047193,,
68.4,0.7752857,,
68.45,0.8383265,,
68.5,0.8517817,,
68.55,0.7925777,,
68.6,0.7218945,,
68.65,0.734182,,
68.7,0.7724373,,
68.75,0.8079395,,
68.8,0.8485786,,
68.85,0.8620404,,
68.9,0.8351443,,
68.95,0.8312975,,
69,0.8525925,,
69.05,0.8704411,,
69.1,0.8014363,,
69.15,0.7699951,,
69.2,0.7366575,,
69.25,0.7209181,,
69.3,0.7645759,,
69.35,0.8130633,,
69.4,0.8504831,,
69.45,0.8587821,,
69.5,0.8520473,,
69.55,0.8708922,,
69.6,0.8681076,,
69.65,0.8607594,,
69.7,0.8717767,,
69.75,0.8878289,,
69.8,0.9018818,,
69.85,0.921156,,
69.9,0.9329132,,
69.95,0.9636604,,
70,0.995672,,
70.05,0.9899214,,
70.1,0.9871415,,
70.15,0.9916878,,
70.2,0.9330328,,
70.25,0.9120393,,
70.3,0.945197,,
70.35,1.009575,,
70.4,1.040213,,
70.45,1.058836,,
70.5,1.058918,,
70.55,1.065882,,
70.6,1.046182,,
70.65,1.058899,,
70.7,1.100586,,
70.75,1.133665,,
70.8,1.132646,,
70.85,1.139683,,
70.9,1.137057,,
70.95,1.148447,,
71,1.135518,,
71.05,1.191319,,
71.1,1.22711,,
71.15,1.256437,,
71.2,1.249031,,
71.25,1.236876,,
71.3,1.224554,,
71.35,1.218601,,
71.4,1.238579,,
71.45,1.247273,,
71.5,1.226535,,
71.55,1.222864,,
71.6,1.221956,,
71.65,1.212273,,
71.7,1.240686,,
71.75,1.256018,,
71.8,1.294827,,
71.85,1.345634,,
71.9,1.362677,,
71.95,1.343731,,
72,1.327362,,
72.05,1.307711,,
72.1,1.306802,,
72.15,1.297859,,
72.2,1.306686,,
72.25,1.326921,,
72.3,1.303088,,
72.35,1.29074,,
72.4,1.282454,,
72.45,1.25913,,
72.5,1.276171,,
72.55,1.339091,,
72.6,1.407901,,
72.65,1.478333,,
72.7,1.496457,,
72.75,1.494132,,
72.8,1.467225,,
72.85,1.435988,,
72.9,1.432565,,
72.95,1.415583,,
73,1.42317,,
73.05,1.456668,,
73.1,1.483892,,
73.15,1.498478,,
73.2,1.440407,,
73.25,1.363296,,
73.3,1.315813,,
73.35,1.279339,,
73.4,1.317663,,
73.45,1.368345,,
73.5,1.412058,,
73.55,1.412455,,
73.6,1.417709,,
73.65,1.451179,,
73.7,1.483007,,
73.75,1.497656,,
73.8,1.545477,,
73.85,1.564735,,
73.9,1.537713,,
73.95,1.492881,,
74,1.469319,,
74.05,1.459473,,
74.1,1.475352,,
74.15,1.532798,,
74.2,1.588683,,
74.25,1.549595,,
74.3,1.476563,,
74.35,1.424439,,
74.4,1.403488,,
74.45,1.43768,,
74.5,1.48254,,
74.55,1.552727,,
74.6,1.584574,,
74.65,1.562088,,
74.7,1.528487,,
74.75,1.517087,,
74.8,1.555846,,
74.85,1.579995,,
74.9,1.58925,,
74.95,1.600154,,
75,1.561858,,
75.05,1.511423,,
75.1,1.504253,,
75.15,1.551048,,
75.2,1.615385,,
75.25,1.651704,,
75.3,1.677643,,
75.35,1.695212,,
75.4,1.686708,,
75.45,1.662053,,
75.5,1.621627,,
75.55,1.609868,,
75.6,1.628988,,
75.65,1.649565,,
75.7,1.72606,,
75.75,1.813464,,
75.8,1.837883,,
75.85,1.816519,,
75.9,1.786409,,
75.95,1.789067,,
76,1.763382,,
76.05,1.744868,,
76.1,1.790663,,
76.15,1.842978,,
76.2,1.881384,,
76.25,1.881239,,
76.3,1.898409,,
76.35,1.909184,,
76.4,1.897233,,
76.45,1.929513,,
76.5,1.969117,,
76.55,2.004053,,
76.6,2.016502,,
76.65,1.997684,,
76.7,1.992471,,
76.75,1.981739,,
76.8,1.995459,,
76.85,1.995914,,
76.9,1.967906,,
76.95,1.969537,,
77,1.990843,,
77.05,2.022054,,
77.1,2.064291,,
77.15,2.101236,,
77.2,2.094038,,
77.25,2.031219,,
77.3,1.965204,,
77.35,1.937698,,
77.4,1.930215,,
77.45,1.976742,,
77.5,2.065744,,
77.55,2.103918,,
77.6,2.120026,,
77.65,2.111735,,
77.7,2.0345,,
77.75,1.983899,,
77.8,1.996389,,
77.85,2.061478,,
77.9,2.104808,,
77.95,2.111366,,
78,2.133182,,
78.05,2.114276,,
78.1,2.088938,,
78.15,2.092295,,
78.2,2.089561,,
78.25,2.11795,,
78.3,2.177411,,
78.35,2.235647,,
78.4,2.257254,,
78.45,2.24034,,
78.5,2.206949,,
78.55,2.202657,,
78.6,2.24284,,
78.65,2.300057,,
78.7,2.340562,,
78.75,2.330753,,
78.8,2.300294,,
78.85,2.273275,,
78.9,2.248003,,
78.95,2.262661,,
79,2.269993,,
79.05,2.243958,,
79.1,2.214195,,
79.15,2.223605,,
79.2,2.265598,,
79.25,2.326304,,
79.3,2.360549,,
79.35,2.364185,,
79.4,2.368314,,
79.45,2.362831,,
79.5,2.338135,,
79.55,2.347952,,
79.6,2.374724,,
79.65,2.404836,,
79.7,2.416139,,
79.75,2.443574,,
79.8,2.498541,,
79.85,2.516208,,
79.9,2.542901,,
79.95,2.599747,,
80,2.618261,,
80.05,2.605238,,
80.1,2.543053,,
80.15,2.463843,,
80.2,2.428978,,
80.25,2.421146,,
80.3,2.463469,,
80.35,2.469953,,
80.4,2.467955,,
80.45,2.475251,,
80.5,2.462971,,
80.55,2.500406,,
80.6,2.585748,,
80.65,2.618031,,
80.7,2.59391,,
80.75,2.55705,,
80.8,2.577744,,
80.85,2.597377,,
80.9,2.629647,,
80.95,2.677059,,
81,2.678425,,
81.05,2.631136,,
81.1,2.59998,,
81.15,2.628189,,
81.2,2.677854,,
81.25,2.704325,,
81.3,2.7313,,
81.35,2.751293,,
81.4,2.772574,,
81.45,2.773357,,
81.5,2.785189,,
81.55,2.803642,,
81.6,2.807042,,
81.65,2.827266,,
81.7,2.857149,,
81.75,2.885395,,
81.8,2.862322,,
81.85,2.805234,,
81.9,2.743324,,
81.95,2.703771,,
82,2.725118,,
82.05,2.837198,,
82.1,2.965164,,
82.15,3.057575,,
82.2,3.081005,,
82.25,3.107794,,
82.3,3.099544,,
82.35,3.059761,,
82.4,3.05275,,
82.45,3.051204,,
82.5,3.009552,,
82.55,2.982347,,
82.6,3.035772,,
82.65,3.148478,,
82.7,3.209641,,
82.75,3.244685,,
82.8,3.288459,,
82.85,3.254768,,
82.9,3.206727,,
82.95,3.140015,,
83,3.107961,,
83.05,3.083951,,
83.1,3.042854,,
83.15,3.028623,,
83.2,3.034695,,
83.25,3.058999,,
83.3,3.076139,,
83.35,3.113289,,
83.4,3.167562,,
83.45,3.174356,,
83.5,3.195605,,
83.55,3.233749,,
83.6,3.295522,,
83.65,3.336818,,
83.7,3.360679,,
83.75,3.381189,,
83.8,3.396928,,
83.85,3.416866,,
83.9,3.451614,,
83.95,3.438745,,
84,3.435426,,
84.05,3.369401,,
84.1,3.296535,,
84.15,3.27279,,
84.2,3.346952,,
84.25,3.448122,,
84.3,3.574666,,
84.35,3.641799,,
84.4,3.657651,,
84.45,3.605153,,
84.5,3.549989,,
84.55,3.531965,,
84.6,3.543895,,
84.65,3.541266,,
84.7,3.579364,,
84.75,3.604625,,
84.8,3.671921,,
84.85,3.701312,,
84.9,3.707716,,
84.95,3.701096,,
85,3.675094,,
85.05,3.655424,,
85.1,3.696684,,
85.15,3.756364,,
85.2,3.770696,,
85.25,3.840651,,
85.3,3.875267,,
85.35,3.859484,,
85.4,3.805452,,
85.45,3.805391,,
85.5,3.811062,,
85.55,3.837068,,
85.6,3.902325,,
85.65,4.044073,,
85.7,4.09446,,
85.75,4.152991,,
85.8,4.162303,,
85.85,4.146392,,
85.9,4.038921,,
85.95,3.96919,,
86,3.900748,,
86.05,3.952193,,
86.1,4.055198,,
86.15,4.175646,,
86.2,4.256285,,
86.25,4.278824,,
86.3,4.192646,,
86.35,4.140203,,
86.4,4.102187,,
86.45,4.181388,,
86.5,4.248351,,
86.55,4.304397,,
86.6,4.313101,,
86.65,4.324948,,
86.7,4.322392,,
86.75,4.325435,,
86.8,4.379019,,
86.85,4.41505,,
86.9,4.404046,,
86.95,4.354233,,
87,4.348608,,
87.05,4.405593,,
87.1,4.46394,,
87.15,4.588423,,
87.2,4.698847,,
87.25,4.760201,,
87.3,4.743258,,
87.35,4.722186,,
87.4,4.682811,,
87.45,4.695467,,
87.5,4.840683,,
87.55,4.990458,,
87.6,5.041701,,
87.65,5.096918,,
87.7,5.097172,,
87.75,5.074969,,
87.8,5.054515,,
87.85,5.064378,,
87.9,5.110013,,
87.95,5.191554,,
88,5.250767,,
