Data File Name,ggoyal_High Sensitivity DNA Assay_DE24802700_2017-07-11_14-23-16.xad,,
38.1,4.49E-02,,
38.15,0.1488803,,
38.2,0.1813983,,
38.25,0.1634777,,
38.3,-1.22E-02,,
38.35,-0.2620396,,
38.4,-0.3935399,,
38.45,-0.4863883,,
38.5,-0.4882438,,
38.55,-0.5105368,,
38.6,-0.4781711,,
38.65,-0.4829426,,
38.7,-0.5145327,,
38.75,-0.4635886,,
38.8,-0.4494561,,
38.85,-0.5020771,,
38.9,-0.417224,,
38.95,-0.3856174,,
39,-0.271047,,
39.05,-0.2162326,,
39.1,-0.1583555,,
39.15,-0.122185,,
39.2,-0.1424348,,
39.25,-0.3099347,,
39.3,-0.500625,,
39.35,-0.5098457,,
39.4,-0.4309281,,
39.45,-0.2900482,,
39.5,-0.2024669,,
39.55,-0.2409196,,
39.6,-0.3507271,,
39.65,-0.393174,,
39.7,-0.2665822,,
39.75,-0.1647702,,
39.8,-5.46E-02,,
39.85,-3.70E-02,,
39.9,-8.40E-03,,
39.95,-0.0119725,,
40,0.1006261,,
40.05,0.1514402,,
40.1,7.89E-02,,
40.15,-9.02E-02,,
40.2,-0.2671925,,
40.25,-0.3867663,,
40.3,-0.5023025,,
40.35,-0.628244,,
40.4,-0.724174,,
40.45,-0.8515792,,
40.5,-0.859356,,
40.55,-0.7119943,,
40.6,-0.5365118,,
40.65,-0.5194009,,
40.7,-0.5770903,,
40.75,-0.6998456,,
40.8,-0.708226,,
40.85,-0.696521,,
40.9,-0.7017183,,
40.95,-0.7037115,,
41,-0.7017039,,
41.05,-0.6964912,,
41.1,-0.6572205,,
41.15,-0.6044742,,
41.2,-0.4676455,,
41.25,-0.3718112,,
41.3,-0.3078272,,
41.35,-0.2694951,,
41.4,-0.2802256,,
41.45,-0.3096738,,
41.5,-0.319344,,
41.55,-0.2519045,,
41.6,-0.112201,,
41.65,-5.98E-03,,
41.7,6.23E-02,,
41.75,-3.57E-02,,
41.8,-5.41E-02,,
41.85,-0.1419567,,
41.9,-0.2441301,,
41.95,-0.2158727,,
42,-0.197458,,
42.05,-0.2975627,,
42.1,-0.3909096,,
42.15,-0.4172478,,
42.2,-0.3303293,,
42.25,-0.2847464,,
42.3,-6.62E-02,,
42.35,0.163562,,
42.4,0.3279872,,
42.45,0.7284235,,
42.5,1.884825,,
42.55,4.603324,,
42.6,10.21954,,
42.65,20.49675,,
42.7,36.73748,,
42.75,59.37688,,
42.8,87.40773,,
42.85,117.2531,,
42.9,144.2982,,
42.95,162.6435,,
43,167.8351,,
43.05,157.7704,,
43.1,134.8659,,
43.15,104.7562,,
43.2,73.59948,,
43.25,46.6278,,
43.3,26.69399,,
43.35,13.83775,,
43.4,6.710303,,
43.45,3.154856,,
43.5,1.630817,,
43.55,1.054637,,
43.6,0.674656,,
43.65,0.4065002,,
43.7,0.2993894,,
43.75,0.2129497,,
43.8,0.1707021,,
43.85,3.93E-02,,
43.9,4.16E-03,,
43.95,0.0213528,,
44,4.66E-02,,
44.05,0.1571836,,
44.1,0.2668003,,
44.15,0.4162233,,
44.2,0.5111411,,
44.25,0.3650423,,
44.3,0.326177,,
44.35,0.2080423,,
44.4,0.139433,,
44.45,0.239427,,
44.5,0.3746726,,
44.55,0.4411388,,
44.6,0.3774725,,
44.65,0.3345139,,
44.7,0.368427,,
44.75,0.3912895,,
44.8,0.4736339,,
44.85,0.5083223,,
44.9,0.4506619,,
44.95,0.380863,,
45,0.4662209,,
45.05,0.4230276,,
45.1,0.4200501,,
45.15,0.4583921,,
45.2,0.5415356,,
45.25,0.3699872,,
45.3,0.1841036,,
45.35,0.1512548,,
45.4,8.54E-02,,
45.45,0.1121914,,
45.5,0.4239035,,
45.55,0.5892026,,
45.6,0.5079028,,
45.65,0.3302972,,
45.7,0.2644835,,
45.75,0.1778801,,
45.8,0.11748,,
45.85,0.1246295,,
45.9,6.46E-02,,
45.95,9.48E-02,,
46,0.177834,,
46.05,0.3509967,,
46.1,0.4107135,,
46.15,0.3390627,,
46.2,0.3147727,,
46.25,0.3030075,,
46.3,0.3117399,,
46.35,0.4199446,,
46.4,0.4525168,,
46.45,0.4090407,,
46.5,0.283302,,
46.55,0.286309,,
46.6,0.303678,,
46.65,0.2393706,,
46.7,8.24E-02,,
46.75,-2.10E-02,,
46.8,-4.90E-02,,
46.85,2.19E-04,,
46.9,0.1054221,,
46.95,0.1266883,,
47,4.15E-03,,
47.05,-0.2837048,,
47.1,-0.4052876,,
47.15,-0.4419587,,
47.2,-0.4741256,,
47.25,-0.4631941,,
47.3,-0.4547363,,
47.35,-0.3589115,,
47.4,-0.2978078,,
47.45,-0.338575,,
47.5,-0.2905819,,
47.55,-0.3837627,,
47.6,-0.4977484,,
47.65,-0.5613225,,
47.7,-0.5721875,,
47.75,-0.5451479,,
47.8,-0.5299702,,
47.85,-0.478226,,
47.9,-0.5113723,,
47.95,-0.6019439,,
48,-0.6977147,,
48.05,-0.8058473,,
48.1,-0.8031843,,
48.15,-0.6663981,,
48.2,-0.5891336,,
48.25,-0.6469734,,
48.3,-0.6764033,,
48.35,-0.7735677,,
48.4,-0.91672,,
48.45,-0.9645467,,
48.5,-0.7929245,,
48.55,-0.7768399,,
48.6,-0.8039966,,
48.65,-0.7886415,,
48.7,-0.7799114,,
48.75,-0.7269021,,
48.8,-0.6664791,,
48.85,-0.6174058,,
48.9,-0.5202088,,
48.95,-0.4440582,,
49,-0.435764,,
49.05,-0.5021286,,
49.1,-0.4501027,,
49.15,-0.4836576,,
49.2,-0.5385599,,
49.25,-0.4521212,,
49.3,-0.4139745,,
49.35,-0.4276484,,
49.4,-0.4166722,,
49.45,-0.4199395,,
49.5,-0.4037326,,
49.55,-0.486372,,
49.6,-0.4727737,,
49.65,-0.3743083,,
49.7,-0.3266661,,
49.75,-0.3373397,,
49.8,-0.3684405,,
49.85,-0.3801697,,
49.9,-0.4745334,,
49.95,-0.5649808,,
50,-0.588883,,
50.05,-0.6338344,,
50.1,-0.6857424,,
50.15,-0.592131,,
50.2,-0.4328222,,
50.25,-0.4461461,,
50.3,-0.5779901,,
50.35,-0.6653132,,
50.4,-0.8432314,,
50.45,-0.9040672,,
50.5,-0.7910073,,
50.55,-0.710103,,
50.6,-0.886562,,
50.65,-1.05207,,
50.7,-1.152963,,
50.75,-1.180728,,
50.8,-1.0953,,
50.85,-0.8280947,,
50.9,-0.7482533,,
50.95,-0.7582514,,
51,-0.7759627,,
51.05,-0.8244555,,
51.1,-0.9657387,,
51.15,-1.127954,,
51.2,-1.238558,,
51.25,-1.307207,,
51.3,-1.239468,,
51.35,-1.063373,,
51.4,-0.9369472,,
51.45,-0.7767546,,
51.5,-0.7105765,,
51.55,-0.7193048,,
51.6,-0.6567675,,
51.65,-0.5057737,,
51.7,-0.500328,,
51.75,-0.4751111,,
51.8,-0.4491126,,
51.85,-0.4223396,,
51.9,-0.5116949,,
51.95,-0.5195962,,
52,-0.5527228,,
52.05,-0.7301233,,
52.1,-0.8754445,,
52.15,-0.8939395,,
52.2,-0.8341383,,
52.25,-0.5962858,,
52.3,-0.2604616,,
52.35,-0.1414323,,
52.4,-0.2404161,,
52.45,-0.3859583,,
52.5,-0.592752,,
52.55,-0.7147508,,
52.6,-0.758509,,
52.65,-0.7571033,,
52.7,-0.810142,,
52.75,-0.7759234,,
52.8,-0.6980098,,
52.85,-0.6342711,,
52.9,-0.7052416,,
52.95,-0.6676215,,
53,-0.7927019,,
53.05,-0.9226962,,
53.1,-0.9512877,,
53.15,-1.032256,,
53.2,-1.043269,,
53.25,-0.9744557,,
53.3,-0.8650957,,
53.35,-0.9069676,,
53.4,-0.9958362,,
53.45,-1.011235,,
53.5,-1.011703,,
53.55,-0.9510342,,
53.6,-0.7949649,,
53.65,-0.819848,,
53.7,-0.9180188,,
53.75,-0.9776706,,
53.8,-0.9901233,,
53.85,-0.9932046,,
53.9,-0.9480488,,
53.95,-0.7980986,,
54,-0.529486,,
54.05,-0.2711218,,
54.1,-9.98E-02,,
54.15,-8.14E-02,,
54.2,-0.2069707,,
54.25,-0.3711452,,
54.3,-0.4301009,,
54.35,-0.3516171,,
54.4,-0.2875416,,
54.45,-0.2502697,,
54.5,-0.1256913,,
54.55,8.06E-02,,
54.6,0.1067903,,
54.65,-1.93E-02,,
54.7,-0.2459655,,
54.75,-0.3601866,,
54.8,-0.3606911,,
54.85,-0.2901928,,
54.9,-0.2770311,,
54.95,-0.3614997,,
55,-0.5623032,,
55.05,-0.6519488,,
55.1,-0.4550457,,
55.15,-0.273145,,
55.2,-0.3218067,,
55.25,-0.4681131,,
55.3,-0.5991839,,
55.35,-0.6534021,,
55.4,-0.7294491,,
55.45,-0.714497,,
55.5,-0.6683258,,
55.55,-0.6383057,,
55.6,-0.5673825,,
55.65,-0.4651401,,
55.7,-0.4822528,,
55.75,-0.5382552,,
55.8,-0.5803326,,
55.85,-0.6852513,,
55.9,-0.8879862,,
55.95,-0.9663568,,
56,-0.7598521,,
56.05,-0.6703916,,
56.1,-0.6110774,,
56.15,-0.4220809,,
56.2,-0.3758927,,
56.25,-0.4624493,,
56.3,-0.5397046,,
56.35,-0.5994764,,
56.4,-0.7202687,,
56.45,-0.8338962,,
56.5,-0.7649446,,
56.55,-0.6308511,,
56.6,-0.5714185,,
56.65,-0.5490718,,
56.7,-0.5873717,,
56.75,-0.5126961,,
56.8,-0.4509992,,
56.85,-0.4754816,,
56.9,-0.5077598,,
56.95,-0.5843955,,
57,-0.5999354,,
57.05,-0.480997,,
57.1,-0.5022873,,
57.15,-0.2848993,,
57.2,-4.82E-02,,
57.25,0.1573377,,
57.3,0.267783,,
57.35,0.1793428,,
57.4,-6.18E-02,,
57.45,-0.4270898,,
57.5,-0.7036562,,
57.55,-0.7724752,,
57.6,-0.8073997,,
57.65,-0.7383587,,
57.7,-0.6021812,,
57.75,-0.5210373,,
57.8,-0.4722524,,
57.85,-0.4663304,,
57.9,-0.5445008,,
57.95,-0.7620045,,
58,-0.8839126,,
58.05,-0.9633367,,
58.1,-0.9014233,,
58.15,-0.8750085,,
58.2,-0.7868347,,
58.25,-0.8262265,,
58.3,-0.8310496,,
58.35,-0.8558652,,
58.4,-0.8703322,,
58.45,-0.8038105,,
58.5,-0.7519028,,
58.55,-0.8270332,,
58.6,-0.9493199,,
58.65,-0.9497533,,
58.7,-0.8790217,,
58.75,-0.7456044,,
58.8,-0.6460789,,
58.85,-0.6482957,,
58.9,-0.721227,,
58.95,-0.8159939,,
59,-0.7895804,,
59.05,-0.7194398,,
59.1,-0.6434983,,
59.15,-0.4687292,,
59.2,-0.4612887,,
59.25,-0.5560313,,
59.3,-0.6502851,,
59.35,-0.4319091,,
59.4,-0.2660926,,
59.45,-0.1865958,,
59.5,-0.1761441,,
59.55,-0.3208216,,
59.6,-0.6319292,,
59.65,-0.7768002,,
59.7,-0.6838029,,
59.75,-0.5461745,,
59.8,-0.4023136,,
59.85,-0.2421676,,
59.9,-0.1588886,,
59.95,-0.2255298,,
60,-0.2311287,,
60.05,-0.3371664,,
60.1,-0.4504993,,
60.15,-0.5571956,,
60.2,-0.3228932,,
60.25,-0.1576104,,
60.3,-0.1387428,,
60.35,-0.2202805,,
60.4,-0.2725588,,
60.45,-0.3051455,,
60.5,-0.3631727,,
60.55,-0.4501964,,
60.6,-0.5181001,,
60.65,-0.5776621,,
60.7,-0.5136078,,
60.75,-0.4767764,,
60.8,-0.536258,,
60.85,-0.6672766,,
60.9,-0.827659,,
60.95,-0.9051579,,
61,-0.9364686,,
61.05,-0.8357334,,
61.1,-0.8125989,,
61.15,-0.7773889,,
61.2,-0.667427,,
61.25,-0.6723228,,
61.3,-0.7585146,,
61.35,-0.8182274,,
61.4,-0.8391022,,
61.45,-0.8605694,,
61.5,-0.8533801,,
61.55,-0.7254776,,
61.6,-0.6484958,,
61.65,-0.6579021,,
61.7,-0.6732214,,
61.75,-0.6939577,,
61.8,-0.6990212,,
61.85,-0.5815634,,
61.9,-0.4393425,,
61.95,-0.3607461,,
62,-0.3299519,,
62.05,-0.3213341,,
62.1,-0.2757366,,
62.15,-0.2078009,,
62.2,-0.1444937,,
62.25,-0.1222831,,
62.3,-0.1073269,,
62.35,-2.63E-02,,
62.4,-6.99E-02,,
62.45,-0.1655944,,
62.5,-0.3126128,,
62.55,-0.427107,,
62.6,-0.3398896,,
62.65,-0.2155986,,
62.7,-0.1971842,,
62.75,-0.2009463,,
62.8,-0.2461855,,
62.85,-0.3470523,,
62.9,-0.3900336,,
62.95,-0.268411,,
63,-7.83E-02,,
63.05,-7.14E-02,,
63.1,-0.1248796,,
63.15,-0.1384891,,
63.2,-0.2317464,,
63.25,-0.2074158,,
63.3,-0.135374,,
63.35,-6.40E-02,,
63.4,9.81E-04,,
63.45,-7.61E-02,,
63.5,-4.06E-02,,
63.55,-2.86E-02,,
63.6,2.16E-02,,
63.65,9.30E-02,,
63.7,6.75E-02,,
63.75,3.33E-02,,
63.8,0.1746047,,
63.85,0.3067067,,
63.9,0.4223804,,
63.95,0.4794314,,
64,0.3967968,,
64.05,0.3309959,,
64.1,0.3107935,,
64.15,0.4775423,,
64.2,0.7108743,,
64.25,0.9186343,,
64.3,1.172499,,
64.35,1.234387,,
64.4,1.156319,,
64.45,0.8241889,,
64.5,0.5503134,,
64.55,0.405168,,
64.6,0.4102882,,
64.65,0.6343751,,
64.7,0.8881247,,
64.75,1.032084,,
64.8,1.183945,,
64.85,1.188982,,
64.9,1.071709,,
64.95,0.9609464,,
65,0.9708142,,
65.05,1.046381,,
65.1,1.042315,,
65.15,0.8959849,,
65.2,0.7876481,,
65.25,0.7617269,,
65.3,0.8666869,,
65.35,0.9758915,,
65.4,1.1898,,
65.45,1.352779,,
65.5,1.30861,,
65.55,1.163709,,
65.6,1.077501,,
65.65,0.9038582,,
65.7,0.834837,,
65.75,0.8877588,,
65.8,1.111702,,
65.85,1.115772,,
65.9,1.064827,,
65.95,1.071407,,
66,1.123364,,
66.05,1.275794,,
66.1,1.421145,,
66.15,1.36336,,
66.2,1.205857,,
66.25,1.084467,,
66.3,0.9569409,,
66.35,0.9708551,,
66.4,1.216948,,
66.45,1.513703,,
66.5,1.667277,,
66.55,1.884554,,
66.6,2.040724,,
66.65,1.995634,,
66.7,1.932418,,
66.75,2.018934,,
66.8,2.172783,,
66.85,2.188172,,
66.9,2.218755,,
66.95,2.25948,,
67,2.327693,,
67.05,2.459444,,
67.1,2.511445,,
67.15,2.501173,,
67.2,2.476569,,
67.25,2.380699,,
67.3,2.384303,,
67.35,2.52064,,
67.4,2.649276,,
67.45,2.659123,,
67.5,2.693947,,
67.55,2.684074,,
67.6,2.709333,,
67.65,2.775195,,
67.7,2.82969,,
67.75,2.814091,,
67.8,2.705815,,
67.85,2.669358,,
67.9,2.762519,,
67.95,2.95657,,
68,3.110086,,
68.05,3.146838,,
68.1,2.90469,,
68.15,2.823415,,
68.2,2.858702,,
68.25,2.903733,,
68.3,3.006751,,
68.35,3.144575,,
68.4,3.190511,,
68.45,3.184139,,
68.5,3.370253,,
68.55,3.534523,,
68.6,3.524015,,
68.65,3.499221,,
68.7,3.482553,,
68.75,3.315507,,
68.8,3.283278,,
68.85,3.452053,,
68.9,3.574952,,
68.95,3.579408,,
69,3.698145,,
69.05,3.88478,,
69.1,4.115454,,
69.15,4.219532,,
69.2,4.336034,,
69.25,4.383533,,
69.3,4.33376,,
69.35,4.214703,,
69.4,4.161048,,
69.45,4.286362,,
69.5,4.435895,,
69.55,4.681668,,
69.6,4.882841,,
69.65,4.837111,,
69.7,4.703236,,
69.75,4.499489,,
69.8,4.396742,,
69.85,4.654336,,
69.9,4.870486,,
69.95,5.163191,,
70,5.300453,,
70.05,5.530498,,
70.1,5.723508,,
70.15,5.682587,,
70.2,5.644541,,
70.25,5.548994,,
70.3,5.439741,,
70.35,5.421691,,
70.4,5.271653,,
70.45,5.114763,,
70.5,5.118366,,
70.55,5.263067,,
70.6,5.621855,,
70.65,5.972906,,
70.7,6.166267,,
70.75,6.35183,,
70.8,6.216739,,
70.85,6.234474,,
70.9,5.914903,,
70.95,5.681807,,
71,5.598051,,
71.05,5.591574,,
71.1,5.799069,,
71.15,6.224972,,
71.2,6.329514,,
71.25,6.591702,,
71.3,6.539595,,
71.35,6.426035,,
71.4,6.200961,,
71.45,6.1664,,
71.5,6.330228,,
71.55,6.520768,,
71.6,6.907367,,
71.65,7.218733,,
71.7,7.234027,,
71.75,7.193529,,
71.8,7.1261,,
71.85,7.144959,,
71.9,7.344326,,
71.95,7.595681,,
72,7.76832,,
72.05,7.798552,,
72.1,7.724417,,
72.15,7.654013,,
72.2,7.579201,,
72.25,7.850952,,
72.3,8.090758,,
72.35,8.243659,,
72.4,8.35327,,
72.45,8.250609,,
72.5,8.038152,,
72.55,7.896672,,
72.6,8.026479,,
72.65,8.291875,,
72.7,8.541517,,
72.75,8.650558,,
72.8,8.795666,,
72.85,8.957887,,
72.9,9.143728,,
72.95,9.289841,,
73,9.200045,,
73.05,8.806986,,
73.1,8.383492,,
73.15,8.329009,,
73.2,8.459725,,
73.25,8.550423,,
73.3,8.903706,,
73.35,8.999479,,
73.4,9.048422,,
73.45,9.15139,,
73.5,9.555081,,
73.55,9.743179,,
73.6,9.743816,,
73.65,9.713759,,
73.7,9.458755,,
73.75,10.36006,,
73.8,14.13347,,
73.85,19.15938,,
73.9,22.37978,,
73.95,22.65075,,
74,19.66423,,
74.05,14.76185,,
74.1,10.57627,,
74.15,9.243483,,
74.2,9.567231,,
74.25,9.95708,,
74.3,10.3631,,
74.35,10.5835,,
74.4,10.47006,,
74.45,10.55511,,
74.5,10.63881,,
74.55,10.48788,,
74.6,10.21759,,
74.65,9.984385,,
74.7,9.86517,,
74.75,10.07297,,
74.8,10.37898,,
74.85,10.68471,,
74.9,10.77333,,
74.95,10.83114,,
75,10.87153,,
75.05,10.79753,,
75.1,10.98167,,
75.15,10.99899,,
75.2,11.15448,,
75.25,11.44576,,
75.3,11.88106,,
75.35,12.12984,,
75.4,12.05751,,
75.45,12.03377,,
75.5,11.912,,
75.55,11.62885,,
75.6,11.47065,,
75.65,11.62737,,
75.7,11.75099,,
75.75,12.09129,,
75.8,12.44816,,
75.85,12.58094,,
75.9,12.50291,,
75.95,12.11085,,
76,11.82463,,
76.05,11.8071,,
76.1,12.27062,,
76.15,12.6559,,
76.2,12.90769,,
76.25,13.06828,,
76.3,12.91488,,
76.35,13.03186,,
76.4,13.59277,,
76.45,14.12257,,
76.5,14.14911,,
76.55,13.70059,,
76.6,13.43535,,
76.65,13.15645,,
76.7,13.27382,,
76.75,13.81569,,
76.8,14.50981,,
76.85,14.65927,,
76.9,14.49092,,
76.95,14.62271,,
77,14.9456,,
77.05,15.24203,,
77.1,15.6483,,
77.15,15.79596,,
77.2,15.3173,,
77.25,14.83626,,
77.3,14.94513,,
77.35,15.25673,,
77.4,15.82167,,
77.45,16.29863,,
77.5,16.24331,,
77.55,15.58372,,
77.6,15.15441,,
77.65,14.81603,,
77.7,14.8516,,
77.75,14.97243,,
77.8,15.06303,,
77.85,15.32862,,
77.9,15.85403,,
77.95,16.73162,,
78,17.43308,,
78.05,17.66615,,
78.1,17.40568,,
78.15,16.89246,,
78.2,16.7415,,
78.25,16.68623,,
78.3,16.55664,,
78.35,16.29598,,
78.4,15.96758,,
78.45,15.81521,,
78.5,15.79252,,
78.55,16.86551,,
78.6,17.52412,,
78.65,17.96883,,
78.7,17.97279,,
78.75,18.15717,,
78.8,18.45306,,
78.85,18.46975,,
78.9,18.51517,,
78.95,18.6853,,
79,18.62585,,
79.05,18.55968,,
79.1,18.45968,,
79.15,18.43146,,
79.2,18.24373,,
79.25,18.31014,,
79.3,18.87134,,
79.35,19.40294,,
79.4,19.81858,,
79.45,19.75463,,
79.5,19.56354,,
79.55,19.19569,,
79.6,19.10541,,
79.65,19.55662,,
79.7,20.01128,,
79.75,20.40026,,
79.8,20.65845,,
79.85,20.38532,,
79.9,19.97723,,
79.95,19.71013,,
80,19.65074,,
80.05,19.94327,,
80.1,20.37179,,
80.15,20.64714,,
80.2,21.20491,,
80.25,21.9368,,
80.3,22.62577,,
80.35,22.98167,,
80.4,23.05029,,
80.45,23.02951,,
80.5,22.29528,,
80.55,21.9397,,
80.6,21.64984,,
80.65,21.34257,,
80.7,21.66053,,
80.75,22.10093,,
80.8,22.50471,,
80.85,22.69398,,
80.9,23.1083,,
80.95,23.35412,,
81,23.39397,,
81.05,23.62571,,
81.1,23.73282,,
81.15,23.70583,,
81.2,23.57634,,
81.25,23.65355,,
81.3,23.58931,,
81.35,23.31521,,
81.4,23.41882,,
81.45,23.6438,,
81.5,24.28678,,
81.55,24.7864,,
81.6,25.24143,,
81.65,25.5644,,
81.7,25.9088,,
81.75,26.02047,,
81.8,25.6459,,
81.85,25.30996,,
81.9,25.27261,,
81.95,25.09606,,
82,25.5375,,
82.05,26.51337,,
82.1,27.50803,,
82.15,27.67226,,
82.2,27.41224,,
82.25,27.2023,,
82.3,26.89754,,
82.35,26.75492,,
82.4,26.8939,,
82.45,27.03575,,
82.5,27.07116,,
82.55,26.99765,,
82.6,27.14116,,
82.65,27.2156,,
82.7,27.58139,,
82.75,27.83678,,
82.8,28.17417,,
82.85,28.60323,,
82.9,29.12325,,
82.95,29.8007,,
83,30.24273,,
83.05,30.3385,,
83.1,30.39309,,
83.15,30.37485,,
83.2,30.26999,,
83.25,30.37796,,
83.3,30.60388,,
83.35,30.83948,,
83.4,30.98038,,
83.45,31.23186,,
83.5,31.25399,,
83.55,30.83362,,
83.6,30.60168,,
83.65,30.72628,,
83.7,31.10372,,
83.75,31.54931,,
83.8,31.82268,,
83.85,32.01598,,
83.9,32.18961,,
83.95,32.55854,,
84,32.96724,,
84.05,33.05199,,
84.1,32.71133,,
84.15,32.74626,,
84.2,33.20786,,
84.25,34.11885,,
84.3,34.56652,,
84.35,34.59885,,
84.4,34.15713,,
84.45,33.35585,,
84.5,33.31344,,
84.55,34.04788,,
84.6,35.22596,,
84.65,35.88099,,
84.7,36.07561,,
84.75,36.43667,,
84.8,36.42286,,
84.85,36.65199,,
84.9,37.0913,,
84.95,36.58206,,
85,36.07631,,
85.05,35.23518,,
85.1,35.30844,,
85.15,35.65218,,
85.2,36.08779,,
85.25,37.00444,,
85.3,38.02386,,
85.35,38.65472,,
85.4,38.70955,,
85.45,38.35457,,
85.5,38.46638,,
85.55,38.82253,,
85.6,39.12162,,
85.65,39.45547,,
85.7,39.47512,,
85.75,39.29059,,
85.8,39.47499,,
85.85,40.23836,,
85.9,41.44001,,
85.95,41.8523,,
86,41.58976,,
86.05,41.15358,,
86.1,40.19814,,
86.15,39.94618,,
86.2,40.11642,,
86.25,40.80205,,
86.3,41.91167,,
86.35,42.55474,,
86.4,42.98372,,
86.45,42.58733,,
86.5,42.01331,,
86.55,42.11098,,
86.6,43.03139,,
86.65,44.67043,,
86.7,45.73151,,
86.75,45.66469,,
86.8,45.62425,,
86.85,45.29422,,
86.9,45.37153,,
86.95,46.16859,,
87,47.39518,,
87.05,47.79025,,
87.1,47.34807,,
87.15,47.39154,,
87.2,47.0877,,
87.25,46.4619,,
87.3,47.27421,,
87.35,48.29885,,
87.4,49.04722,,
87.45,49.88319,,
87.5,50.30066,,
87.55,50.03333,,
87.6,49.88811,,
87.65,50.56311,,
87.7,51.47195,,
87.75,52.04218,,
87.8,52.90208,,
87.85,53.42304,,
87.9,53.68838,,
87.95,54.02005,,
88,54.1176,,
88.05,54.13906,,
88.1,53.86443,,
88.15,54.06331,,
88.2,54.29357,,
88.25,54.54405,,
88.3,55.01229,,
88.35,55.11085,,
88.4,55.12506,,
88.45,55.18983,,
88.5,55.69436,,
88.55,56.62327,,
88.6,57.36102,,
88.65,58.25852,,
88.7,58.89597,,
88.75,59.54097,,
