Data File Name,NK_20170918_High Sensitivity DNA Assay_DE24802700_2017-09-18_10-28-44.xad
37.55,-0.2060484
37.6,-0.2805706
37.65,-0.2693056
37.7,-0.2215702
37.75,-0.2047478
37.8,-0.1928159
37.85,-9.688362E-02
37.9,-3.842686E-02
37.95,-9.617267E-02
38,-0.1670397
38.05,-0.1678165
38.1,-0.1958658
38.15,-0.169138
38.2,-6.642995E-02
38.25,2.482877E-02
38.3,0.0384294
38.35,6.737604E-02
38.4,9.433282E-02
38.45,0.0186071
38.5,-6.536933E-02
38.55,-0.1449454
38.6,-0.1369278
38.65,-3.397666E-02
38.7,7.807653E-02
38.75,0.1974389
38.8,0.2427947
38.85,0.1902329
38.9,0.1153
38.95,0.0377705
39,3.970016E-02
39.05,4.845026E-02
39.1,0.132932
39.15,0.1923709
39.2,0.1883945
39.25,9.493631E-02
39.3,-1.989119E-02
39.35,-0.130216
39.4,-0.1369868
39.45,-6.793103E-02
39.5,-1.865197E-02
39.55,3.554045E-02
39.6,-0.0117202
39.65,0.0992923
39.7,2.758579E-02
39.75,-2.348413E-02
39.8,-3.435075E-02
39.85,-8.552996E-02
39.9,-6.671755E-02
39.95,-0.2378237
40,-0.2906198
40.05,-0.2764948
40.1,-0.3836678
40.15,-0.3099099
40.2,-0.2008487
40.25,-0.1125269
40.3,-0.1567843
40.35,-0.1973305
40.4,-0.1440789
40.45,-0.0862393
40.5,-2.449779E-02
40.55,2.055163E-02
40.6,5.532948E-02
40.65,6.478794E-02
40.7,5.744625E-02
40.75,0.1651359
40.8,0.1151025
40.85,5.152459E-02
40.9,-1.046074E-02
40.95,4.588834E-02
41,0.1580573
41.05,0.1970229
41.1,0.2571537
41.15,0.358259
41.2,0.2874609
41.25,0.295588
41.3,0.344365
41.35,0.4240162
41.4,0.4139631
41.45,0.3823372
41.5,0.3684314
41.55,0.305533
41.6,0.2836562
41.65,0.2952964
41.7,0.2576129
41.75,0.1371032
41.8,4.860612E-02
41.85,6.294656E-02
41.9,4.437399E-02
41.95,3.823266E-02
42,-1.515797E-03
42.05,8.744057E-02
42.1,0.1836447
42.15,0.2283631
42.2,0.2574482
42.25,0.2461227
42.3,0.1882672
42.35,0.1900689
42.4,0.2559588
42.45,0.341861
42.5,0.670174
42.55,1.755121
42.6,4.247261
42.65,9.541342
42.7,18.97145
42.75,34.04616
42.8,55.17817
42.85,80.9877
42.9,108.0761
42.95,131.0928
43,144.3138
43.05,143.6703
43.1,129.7783
43.15,105.9362
43.2,78.12279
43.25,51.92885
43.3,31.22027
43.35,17.16523
43.4,8.991495
43.45,5.047076
43.5,3.316441
43.55,2.574464
43.6,2.190168
43.65,1.893229
43.7,1.730692
43.75,1.552168
43.8,1.487946
43.85,1.471177
43.9,1.299808
43.95,1.174112
44,1.2144
44.05,1.321293
44.1,1.254663
44.15,1.121155
44.2,1.034436
44.25,0.8289102
44.3,0.6716854
44.35,0.6951819
44.4,0.6295428
44.45,0.5230289
44.5,0.5376141
44.55,0.6917911
44.6,0.8834811
44.65,0.9912277
44.7,1.04253
44.75,1.075636
44.8,1.166812
44.85,1.462502
44.9,2.452446
44.95,5.125517
45,11.2846
45.05,22.76476
45.1,41.71661
45.15,68.97863
45.2,102.1544
45.25,136.0023
45.3,163.1491
45.35,176.4091
45.4,171.6267
45.45,150.1557
45.5,117.6709
45.55,82.61443
45.6,52.18665
45.65,30.22573
45.7,16.94041
45.75,10.02226
45.8,6.948532
45.85,5.462788
45.9,4.573867
45.95,3.932279
46,3.404932
46.05,3.069662
46.1,2.865262
46.15,2.673088
46.2,2.544992
46.25,2.402584
46.3,2.13766
46.35,1.941761
46.4,1.751317
46.45,1.628066
46.5,1.48383
46.55,1.280341
46.6,1.120569
46.65,0.9752566
46.7,0.8937608
46.75,0.9107589
46.8,0.8643358
46.85,0.7468112
46.9,0.6634063
46.95,0.6625341
47,0.7267645
47.05,0.8199121
47.1,0.9290645
47.15,0.8586884
47.2,0.7598413
47.25,0.7007994
47.3,0.77269
47.35,0.8865333
47.4,0.9863083
47.45,1.030081
47.5,1.085019
47.55,1.032327
47.6,0.9902481
47.65,0.9214103
47.7,0.940173
47.75,1.012541
47.8,1.04177
47.85,1.107094
47.9,1.080526
47.95,0.9807343
48,0.8317487
48.05,0.7358534
48.1,0.7946216
48.15,0.8059292
48.2,0.8193913
48.25,0.8966199
48.3,0.879734
48.35,0.8510845
48.4,0.8300561
48.45,0.8836144
48.5,0.9469641
48.55,0.940667
48.6,1.025968
48.65,1.138163
48.7,1.106467
48.75,0.9975575
48.8,0.8655085
48.85,0.6286916
48.9,0.466465
48.95,0.5008613
49,0.5918594
49.05,0.6117135
49.1,0.6527569
49.15,0.7172539
49.2,0.7353219
49.25,0.7844012
49.3,0.9240152
49.35,0.8277597
49.4,0.7380808
49.45,0.6582294
49.5,0.6737686
49.55,0.6461946
49.6,0.6910639
49.65,0.6881584
49.7,0.7198856
49.75,0.8103228
49.8,0.9075375
49.85,0.9997281
49.9,1.059773
49.95,1.050101
50,0.9984783
50.05,0.9715973
50.1,0.9970829
50.15,0.998288
50.2,0.930021
50.25,0.8730554
50.3,0.9038542
50.35,0.7346688
50.4,0.859243
50.45,1.848037
50.5,5.201347
50.55,13.39676
50.6,29.61255
50.65,56.80127
50.7,95.75496
50.75,141.9773
50.8,186.6186
50.85,217.7537
50.9,226.1009
50.95,208.4077
51,169.854
51.05,122.2443
51.1,77.50063
51.15,43.77242
51.2,23.35154
51.25,13.47537
51.3,9.811836
51.35,8.128675
51.4,7.215932
51.45,6.19835
51.5,5.36382
51.55,4.598953
51.6,4.127396
51.65,3.737289
51.7,3.369231
51.75,2.981381
51.8,2.671804
51.85,2.438495
51.9,2.285182
51.95,2.128281
52,1.999398
52.05,1.809183
52.1,1.521825
52.15,1.320246
52.2,1.18046
52.25,1.20002
52.3,1.214189
52.35,1.135734
52.4,1.035122
52.45,0.9008299
52.5,0.7946101
52.55,0.8747687
52.6,1.004534
52.65,1.017398
52.7,0.9083449
52.75,0.8259566
52.8,0.7632227
52.85,0.8207929
52.9,0.9327255
52.95,0.8816507
53,0.7189331
53.05,0.6525894
53.1,0.6680183
53.15,0.6413083
53.2,0.6195146
53.25,0.6289756
53.3,0.4832148
53.35,0.417913
53.4,0.3907171
53.45,0.5049284
53.5,0.5394357
53.55,0.5217844
53.6,0.4764493
53.65,0.4573258
53.7,0.345743
53.75,0.3687029
53.8,0.5358536
53.85,0.724956
53.9,0.7539692
53.95,0.6836488
54,0.697508
54.05,0.7267591
54.1,0.724032
54.15,0.782738
54.2,0.7527263
54.25,0.6661211
54.3,0.5868583
54.35,0.711037
54.4,0.8668644
54.45,0.7648875
54.5,0.7041959
54.55,0.6533093
54.6,0.5719163
54.65,0.6192724
54.7,0.7279788
54.75,0.8474811
54.8,0.8873284
54.85,0.8628514
54.9,0.834394
54.95,0.7599059
55,0.688282
55.05,0.7253106
55.1,1.130605
55.15,2.828898
55.2,8.064116
55.25,20.34764
55.3,43.27028
55.35,80.0629
55.4,130.1987
55.45,185.4013
55.5,234.0322
55.55,263.311
55.6,262.6781
55.65,232.1651
55.7,181.8274
55.75,125.963
55.8,77.03046
55.85,42.46803
55.9,23.10665
55.95,14.29895
56,10.5287
56.05,8.586507
56.1,7.063735
56.15,5.761385
56.2,4.867178
56.25,4.309505
56.3,3.975275
56.35,3.693682
56.4,3.487077
56.45,3.262251
56.5,3.182537
56.55,3.100127
56.6,2.9284
56.65,2.663703
56.7,2.288336
56.75,2.022908
56.8,1.745583
56.85,1.629464
56.9,1.651537
56.95,1.674182
57,1.610662
57.05,1.592294
57.1,1.594351
57.15,1.525012
57.2,1.386974
57.25,1.243432
57.3,1.098349
57.35,0.8739263
57.4,0.6663517
57.45,0.623809
57.5,0.5419062
57.55,0.56898
57.6,0.575411
57.65,0.7352003
57.7,0.7219087
57.75,0.5369877
57.8,0.3476647
57.85,0.3572778
57.9,0.3954785
57.95,0.4610495
58,0.460523
58.05,0.4496246
58.1,0.3814045
58.15,0.3368742
58.2,0.4132937
58.25,0.489617
58.3,0.5157666
58.35,0.4910294
58.4,0.5363707
58.45,0.6256155
58.5,0.7156034
58.55,0.7334845
58.6,0.7007189
58.65,0.649021
58.7,0.576591
58.75,0.4877002
58.8,0.5393261
58.85,0.5441373
58.9,0.5919967
58.95,0.5964893
59,0.6258295
59.05,0.6685193
59.1,0.652467
59.15,0.620283
59.2,0.5322617
59.25,0.4783921
59.3,0.5118858
59.35,0.5751237
59.4,0.7132586
59.45,0.8120604
59.5,0.8744117
59.55,0.7986147
59.6,0.7211514
59.65,0.6056494
59.7,0.5011503
59.75,0.8878613
59.8,2.654233
59.85,8.147333
59.9,21.08976
59.95,45.39434
60,84.82314
60.05,137.2585
60.1,195.0297
60.15,246.3575
60.2,278.382
60.25,281.9594
60.3,256.1547
60.35,209.2465
60.4,153.7241
60.45,102.1359
60.5,63.15438
60.55,38.76146
60.6,25.91109
60.65,19.83148
60.7,16.7041
60.75,14.35861
60.8,12.24657
60.85,10.72515
60.9,9.673902
60.95,9.090872
61,8.684825
61.05,8.234736
61.1,7.627841
61.15,7.073372
61.2,6.653766
61.25,6.22042
61.3,5.6487
61.35,5.110051
61.4,4.61076
61.45,4.079956
61.5,3.653536
61.55,3.457479
61.6,3.391214
61.65,3.07737
61.7,2.75171
61.75,2.650072
61.8,2.394068
61.85,2.220342
61.9,2.115416
61.95,1.944115
62,1.6842
62.05,1.421022
62.1,1.267243
62.15,1.12959
62.2,0.9261369
62.25,0.7981828
62.3,0.6292041
62.35,0.429038
62.4,0.3831759
62.45,0.270249
62.5,0.1374785
62.55,0.1012855
62.6,0.1435773
62.65,0.1664486
62.7,0.1327419
62.75,0.170388
62.8,0.1363171
62.85,5.312205E-02
62.9,2.819939E-02
62.95,-3.287555E-02
63,-0.1014012
63.05,-0.1177205
63.1,7.270585E-02
63.15,0.1881118
63.2,0.2676145
63.25,0.2337573
63.3,0.1603046
63.35,7.701718E-02
63.4,-1.986218E-02
63.45,-3.716585E-02
63.5,-0.1143965
63.55,-0.2176752
63.6,-0.1921901
63.65,-0.1672878
63.7,-8.072583E-02
63.75,1.561804E-02
63.8,0.1291369
63.85,0.1042552
63.9,-5.793363E-02
63.95,-0.1367665
64,-0.2521248
64.05,-0.3156456
64.1,-0.2237718
64.15,-0.2579171
64.2,-0.2000586
64.25,-0.1792254
64.3,-0.2599721
64.35,-0.3737811
64.4,-0.5251308
64.45,-0.6884244
64.5,-0.7563034
64.55,-0.6980485
64.6,-0.5419103
64.65,-0.4711996
64.7,-0.3631014
64.75,-0.3779515
64.8,-0.5648431
64.85,-0.6678016
64.9,-0.7835211
64.95,-0.8975537
65,-0.7932163
65.05,-0.6736212
65.1,-0.6117476
65.15,-0.713688
65.2,-0.6393499
65.25,-0.6011792
65.3,-0.5585614
65.35,-0.461062
65.4,-0.3669805
65.45,-0.3066847
65.5,-0.2737127
65.55,-0.2089926
65.6,-0.216254
65.65,-0.2273238
65.7,-0.2156776
65.75,-0.2116401
65.8,-0.2953292
65.85,-0.4372392
65.9,-0.487586
65.95,-0.4677375
66,-0.4043159
66.05,-0.340062
66.1,-0.4130565
66.15,-0.5105458
66.2,-0.6049575
66.25,-0.5824258
66.3,-0.4964982
66.35,-0.4825362
66.4,-0.5050381
66.45,-0.5803451
66.5,-0.6778305
66.55,-0.7316315
66.6,-0.8273316
66.65,-0.9348707
66.7,-0.9864065
66.75,-0.9720019
66.8,-0.7817657
66.85,-0.5720571
66.9,-0.4919941
66.95,-0.4637876
67,-0.6853158
67.05,-0.7860744
67.1,-0.7757215
67.15,-0.7961098
67.2,-0.7550209
67.25,-0.7741229
67.3,-0.7925513
67.35,-0.8935285
67.4,-0.969872
67.45,-0.8917091
67.5,-0.8238705
67.55,-0.7217903
67.6,-0.5932114
67.65,-0.578095
67.7,-0.6791229
67.75,-0.7423335
67.8,-0.6104106
67.85,-0.5064346
67.9,-0.4566777
67.95,-0.4890823
68,-0.584356
68.05,-0.7002279
68.1,-0.6723253
68.15,-0.6690427
68.2,-0.6244556
68.25,-0.6952682
68.3,-0.6825863
68.35,-0.6210418
68.4,-0.6494825
68.45,-0.7276427
68.5,-0.8146506
68.55,-0.891432
68.6,-0.8889948
68.65,-0.8374174
68.7,-0.7668421
68.75,-0.7028549
68.8,-0.367906
68.85,0.8540699
68.9,4.527925
68.95,13.67926
69,31.93214
69.05,63.19917
69.1,107.6958
69.15,166.039
69.2,229.7798
69.25,285.4833
69.3,322.9277
69.35,334.913
69.4,318.3213
69.45,277.0256
69.5,222.0835
69.55,165.0714
69.6,113.7241
69.65,74.68324
69.7,49.15929
69.75,33.7801
69.8,24.71386
69.85,19.73676
69.9,16.94785
69.95,14.40907
70,12.32905
70.05,10.74444
70.1,9.64987
70.15,9.197226
70.2,9.056911
70.25,8.926015
70.3,8.597948
70.35,7.79154
70.4,6.980068
70.45,6.340239
70.5,5.832273
70.55,5.431312
70.6,4.974031
70.65,4.565996
70.7,4.158294
70.75,3.780094
70.8,3.451835
70.85,3.186853
70.9,3.059529
70.95,2.793696
71,2.562408
71.05,2.439036
71.1,2.359655
71.15,2.174018
71.2,1.786667
71.25,1.55251
71.3,1.184173
71.35,0.8502188
71.4,0.7901323
71.45,0.7470868
71.5,0.7228569
71.55,0.5678144
71.6,0.2996267
71.65,5.043568E-02
71.7,-0.2133551
71.75,-0.3161205
71.8,-0.286924
71.85,-0.1632601
71.9,-0.1233072
71.95,-0.1904246
72,-0.2129726
72.05,-0.2684706
72.1,-0.3399462
72.15,-0.3786723
72.2,-0.5098944
72.25,-0.599744
72.3,-0.7705945
72.35,-0.7852489
72.4,-0.7956378
72.45,-0.7733711
72.5,-0.810948
72.55,-0.7698283
72.6,-0.7011095
72.65,-0.6900473
72.7,-0.7589722
72.75,-0.9111234
72.8,-1.042119
72.85,-1.032412
72.9,-0.9412467
72.95,-0.8483726
73,-0.8781285
73.05,-1.050994
73.1,-1.198045
73.15,-1.305982
73.2,-1.227443
73.25,-1.198742
73.3,-1.174117
73.35,-1.161258
73.4,-1.136296
73.45,-1.125619
73.5,-1.101738
73.55,-1.225631
73.6,-1.32397
73.65,-1.396617
73.7,-1.368785
73.75,-1.280825
73.8,-1.23052
73.85,-1.227732
73.9,-1.299357
73.95,-1.384741
74,-1.491197
74.05,-1.53152
74.1,-1.472999
74.15,-1.431546
74.2,-1.376611
74.25,-1.321604
74.3,-1.397815
74.35,-1.399395
74.4,-1.391198
74.45,-1.290866
74.5,-1.181148
74.55,-1.062863
74.6,-0.9877611
74.65,-1.041849
74.7,-1.149009
74.75,-1.204945
74.8,-1.252544
74.85,-1.29657
74.9,-1.31557
74.95,-1.285807
75,-1.242125
75.05,-1.229357
75.1,-1.225111
75.15,-1.189009
75.2,-1.086101
75.25,-1.171802
75.3,-1.23935
75.35,-1.296773
75.4,-1.467725
75.45,-1.528143
75.5,-1.549738
75.55,-1.50035
75.6,-1.497357
75.65,-1.515196
75.7,-1.484881
75.75,-1.50822
75.8,-1.49949
75.85,-1.511629
75.9,-1.534457
75.95,-1.455002
76,-1.371597
76.05,-1.339721
76.1,-1.314614
76.15,-1.299201
76.2,-1.294746
76.25,-1.358062
76.3,-1.308845
76.35,-1.211263
76.4,-1.26791
76.45,-1.168391
76.5,-1.178607
76.55,-1.172877
76.6,-1.183447
76.65,-1.132746
76.7,-0.8365719
76.75,-0.1025925
76.8,1.631179
76.85,5.907916
76.9,14.64396
76.95,30.30719
77,55.74746
77.05,92.4611
77.1,139.2872
77.15,193.9057
77.2,251.2792
77.25,301.219
77.3,336.0543
77.35,349.5954
77.4,341.0738
77.45,311.6747
77.5,266.8398
77.55,216.4842
77.6,166.2506
77.65,121.4474
77.7,87.14937
77.75,62.52386
77.8,46.33495
77.85,35.78849
77.9,29.08331
77.95,24.4072
78,20.90175
78.05,18.56204
78.1,16.97556
78.15,15.63282
78.2,14.70215
78.25,13.76278
78.3,12.46034
78.35,11.21112
78.4,10.36275
78.45,9.414117
78.5,8.331143
78.55,7.0757
78.6,6.25284
78.65,5.588815
78.7,5.071836
78.75,4.944198
78.8,4.76335
78.85,4.322916
78.9,3.929027
78.95,3.599967
79,3.288406
79.05,3.060469
79.1,2.964939
79.15,2.816733
79.2,2.578469
79.25,2.344157
79.3,2.209773
79.35,2.105734
79.4,2.083405
79.45,2.131818
79.5,2.074319
79.55,1.96905
79.6,1.756404
79.65,1.722939
79.7,1.713356
79.75,1.557736
79.8,1.305516
79.85,1.023507
79.9,0.9309131
79.95,0.9282717
80,1.030246
80.05,1.02721
80.1,0.8885072
80.15,0.6645504
80.2,0.3677759
80.25,0.2702875
80.3,0.1894288
80.35,0.1587633
80.4,7.930245E-02
80.45,1.676006E-02
80.5,7.151657E-02
80.55,-0.0308536
80.6,-1.301428E-02
80.65,0.0357032
80.7,0.1206631
80.75,0.184921
80.8,0.1880525
80.85,0.2305501
80.9,0.2589556
80.95,0.2959816
81,0.3898551
81.05,0.4607014
81.1,0.3876225
81.15,0.2951785
81.2,0.2031504
81.25,0.1183285
81.3,8.224567E-02
81.35,1.188147E-02
81.4,-6.352452E-03
81.45,-6.447929E-02
81.5,-0.1071111
81.55,-0.1657582
81.6,-0.2249169
81.65,-0.1302069
81.7,-0.167941
81.75,-0.2187087
81.8,-0.2324274
81.85,-0.3306382
81.9,-0.3164442
81.95,-0.2191767
82,-0.1424913
82.05,-0.1960836
82.1,-0.3426896
82.15,-0.4782623
82.2,-0.6210472
82.25,-0.5569931
82.3,-0.3291636
82.35,7.512631E-02
82.4,1.111866
82.45,3.537397
82.5,8.466077
82.55,17.40713
82.6,33.23236
82.65,58.00723
82.7,92.24286
82.75,135.6762
82.8,187.766
82.85,240.8357
82.9,289.8491
82.95,326.4765
83,347.2885
83.05,348.4489
83.1,331.4272
83.15,300.7007
83.2,259.5842
83.25,214.1175
83.3,170.3329
83.35,132.3998
83.4,102.0518
83.45,79.22835
83.5,63.2067
83.55,51.50891
83.6,43.33672
83.65,38.62121
83.7,35.02893
83.75,32.12984
83.8,29.33761
83.85,26.64723
83.9,24.39509
83.95,22.60714
84,21.34491
84.05,20.12921
84.1,19.00969
84.15,17.96301
84.2,16.85945
84.25,16.03357
84.3,15.15908
84.35,14.14024
84.4,13.09415
84.45,12.28325
84.5,11.48936
84.55,10.99063
84.6,10.44548
84.65,9.728229
84.7,8.920053
84.75,8.452282
84.8,8.205029
84.85,7.771255
84.9,7.307685
84.95,6.883515
85,6.375458
85.05,5.900964
85.1,5.596572
85.15,5.225608
85.2,4.557924
85.25,3.848433
85.3,3.27984
85.35,3.014699
85.4,2.866713
85.45,2.834035
85.5,2.688055
85.55,2.295131
85.6,1.998002
85.65,1.785984
85.7,1.656549
85.75,1.636931
85.8,1.493056
85.85,1.315263
85.9,0.9412637
85.95,0.8109075
86,0.6876491
86.05,0.6237258
86.1,0.5064779
86.15,0.4542123
86.2,0.3082689
86.25,0.1635563
86.3,-1.347296E-02
86.35,-0.2732008
86.4,-0.5474576
86.45,-0.791958
86.5,-0.9881865
86.55,-1.077936
86.6,-1.042568
86.65,-1.075388
86.7,-1.15342
86.75,-1.292738
86.8,-1.277018
86.85,-1.123939
86.9,-0.2985637
86.95,2.065505
87,6.039658
87.05,13.36891
87.1,25.70027
87.15,45.12931
87.2,72.84477
87.25,110.2239
87.3,156.8719
87.35,209.3459
87.4,262.6731
87.45,310.5246
87.5,348.2121
87.55,373.3958
87.6,383.5578
87.65,376.3217
87.7,351.9565
87.75,314.1664
87.8,267.8812
87.85,220.097
87.9,177.0704
87.95,140.2986
88,111.3036
88.05,88.15768
88.1,71.5468
88.15,58.79298
88.2,49.233
88.25,42.27149
88.3,36.3061
88.35,31.65998
88.4,27.78628
88.45,24.32122
88.5,21.20062
88.55,18.81357
88.6,17.28131
88.65,15.90013
88.7,14.65331
88.75,13.39358
88.8,12.23066
88.85,10.88133
88.9,9.70769
88.95,8.757148
89,7.973996
89.05,7.211206
89.1,6.43828
89.15,5.799169
89.2,5.317719
89.25,4.979017
89.3,4.732853
89.35,4.373125
89.4,3.853468
89.45,3.218602
89.5,2.660099
89.55,2.187497
89.6,2.068585
89.65,1.94514
89.7,1.729126
89.75,1.286782
89.8,0.9722375
89.85,0.672254
89.9,0.6487553
89.95,1.442248
90,2.989708
90.05,5.260955
90.1,9.764943
90.15,18.19741
90.2,31.56172
90.25,52.37605
90.3,81.17673
90.35,118.101
90.4,162.504
90.45,211.4852
90.5,261.1673
90.55,307.2926
90.6,344.6473
90.65,369.3127
90.7,379.4315
90.75,374.6296
90.8,354.7602
90.85,322.5962
90.9,282.2595
90.95,239.2622
91,196.4201
91.05,159.8891
91.1,129.3049
91.15,104.2792
91.2,83.68085
91.25,68.46555
91.3,56.82958
91.35,48.44368
91.4,42.4096
91.45,38.41928
91.5,34.20175
91.55,30.22302
91.6,26.9466
91.65,24.24904
91.7,21.90204
91.75,20.46656
91.8,19.2979
91.85,17.75323
91.9,16.12016
91.95,14.69832
92,13.52807
92.05,12.23286
92.1,10.85718
92.15,9.726501
92.2,8.987524
92.25,8.642
92.3,8.176259
92.35,7.610654
92.4,7.007126
92.45,6.292611
92.5,5.934345
92.55,5.718023
92.6,5.521671
92.65,5.112844
92.7,4.692586
92.75,4.251256
92.8,3.761472
92.85,3.669022
92.9,3.541371
92.95,3.297786
93,2.782774
93.05,2.371363
93.1,1.906098
93.15,1.551868
93.2,1.433082
93.25,1.297867
93.3,0.9880396
93.35,0.506639
93.4,3.986602E-02
93.45,-0.2777039
93.5,-0.4128076
93.55,-0.349216
93.6,-0.2779069
93.65,-0.3761725
93.7,-0.821313
93.75,-1.326472
93.8,-1.543516
93.85,-1.300665
93.9,-0.5154651
93.95,1.290378
94,4.259341
94.05,9.095525
94.1,16.79398
94.15,29.30487
94.2,47.65647
94.25,72.19415
94.3,105.0164
94.35,143.0324
94.4,187.6146
94.45,233.598
94.5,278.4482
94.55,317.4737
94.6,348.5954
94.65,370.029
94.7,379.7938
94.75,378.1241
94.8,364.3016
94.85,340.6942
94.9,310.7019
94.95,280.2695
95,251.5524
95.05,221.4765
95.1,192.6372
95.15,163.5732
95.2,137.8889
95.25,115.9297
95.3,97.96973
95.35,83.74445
95.4,70.85213
95.45,60.09037
95.5,52.57446
95.55,46.30439
95.6,41.29828
95.65,36.72208
95.7,32.45084
95.75,28.98941
95.8,26.40652
95.85,23.60241
95.9,20.45326
95.95,17.79021
96,15.9152
96.05,14.36372
96.1,13.06434
96.15,12.00127
96.2,10.50819
96.25,8.641683
96.3,7.709711
96.35,6.880371
96.4,6.287189
96.45,5.349657
96.5,4.395619
96.55,3.307892
96.6,2.262771
96.65,1.259111
96.7,0.6623263
96.75,0.2354101
96.8,4.953404E-02
96.85,-3.858373E-02
96.9,-0.1584666
96.95,-0.3337372
97,-0.8247504
97.05,-1.420054
97.1,-1.960383
97.15,-2.107851
97.2,-1.986711
97.25,-1.917849
97.3,-1.725177
97.35,-2.153425
97.4,-2.498568
97.45,-2.614561
97.5,-2.617027
97.55,-2.533926
97.6,-2.594438
97.65,-2.838266
97.7,-3.055998
97.75,-3.283046
97.8,-3.290553
97.85,-3.249664
97.9,-3.296066
97.95,-3.35067
98,-3.417089
98.05,-3.34382
98.1,-3.490979
98.15,-3.761871
98.2,-3.814807
98.25,-3.656402
98.3,-3.694174
98.35,-3.542728
98.4,-3.821558
98.45,-4.000872
98.5,-4.103083
98.55,-4.16369
98.6,-4.146265
98.65,-4.198884
98.7,-4.246972
98.75,-4.14092
98.8,-4.149861
98.85,-4.11529
98.9,-4.216273
98.95,-4.296469
99,-4.284847
99.05,-4.317613
99.1,-4.30879
99.15,-4.355773
99.2,-4.27176
99.25,-4.028793
99.3,-3.834562
99.35,-3.856065
99.4,-3.846919
99.45,-4.163389
99.5,-4.139976
99.55,-4.321317
99.6,-4.422512
99.65,-4.490528
99.7,-4.686215
99.75,-4.73715
99.8,-4.733892
99.85,-4.596437
99.9,-4.523282
99.95,-4.623137
100,-4.678114
100.05,-4.596807
100.1,-4.178678
100.15,-3.444224
100.2,-1.67379
100.25,1.408307
100.3,6.478688
100.35,14.1627
100.4,26.48633
100.45,45.23248
100.5,68.77072
100.55,100.884
100.6,139.2195
100.65,187.2047
100.7,239.2557
100.75,289.5596
100.8,336.9611
100.85,377.1758
100.9,408.1181
100.95,430.8542
101,445.866
101.05,450.4842
101.1,443.3857
101.15,425.9142
101.2,398.8067
101.25,365.2549
101.3,330.4274
101.35,294.847
101.4,257.6086
101.45,220.7112
101.5,188.0651
101.55,158.7481
101.6,137.4354
101.65,119.3023
101.7,103.6391
101.75,88.38522
101.8,76.56153
101.85,67.35783
101.9,59.73796
101.95,52.23831
102,45.00752
102.05,38.19184
